CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,식품_생활_중가_clust_id
753,-2,1,-1,1,-1,2,0
754,-1,0,-1,1,1,1,5
755,0,0,-2,3,-3,2,0
756,0,0,1,-1,0,1,1
757,-2,2,0,-2,2,0,2
758,-3,0,3,-2,0,0,1
759,-1,1,1,0,-2,3,1
760,-1,1,0,0,-1,2,1
761,-2,0,2,-2,1,-2,1
762,1,-1,1,0,-1,0,1
763,1,0,-2,2,-2,2,3
764,0,0,0,0,-2,3,1
765,3,-1,1,-2,0,0,4
766,-1,1,-1,1,0,1,0
767,1,-3,2,0,-1,2,4
768,-1,1,-2,1,2,-2,5
769,1,1,-3,3,-2,0,0
770,1,-2,3,-2,1,0,4
771,-2,1,-2,3,-3,2,0
772,1,1,-3,0,3,-1,5
773,0,0,1,-2,1,2,4
774,0,1,-2,3,-1,-1,0
775,0,0,0,0,0,-1,1
776,2,-3,2,0,-1,0,4
777,-2,2,-2,3,-2,2,0
778,-1,0,1,0,0,-2,1
779,-1,0,1,0,0,-1,1
780,1,0,2,-1,-2,1,1
781,-1,-1,1,2,-3,3,3
782,-3,1,1,-1,1,1,2
783,-1,3,-2,-1,0,2,2
784,-3,0,3,0,-1,0,1
785,-2,3,-2,-1,2,0,2
786,0,3,0,-2,0,2,2
787,-3,1,1,0,-1,0,1
788,0,0,-2,0,3,0,5
789,2,0,0,-1,-1,3,5
790,-2,1,-1,-1,1,2,2
791,-2,1,1,-1,-1,2,1
792,3,-3,3,-3,1,1,4
793,-2,3,-3,1,-1,2,0
794,0,-2,1,-1,3,-3,4
795,1,2,-1,-1,-1,3,5
796,1,-2,2,1,-3,1,3
797,-1,2,-2,2,-3,2,0
798,-1,3,-3,2,0,0,0
799,0,-2,2,-1,0,0,4
800,-1,1,0,-2,2,0,2
801,1,-3,2,0,-1,0,4
802,-2,1,-2,2,0,-1,0
803,-2,2,-3,0,0,3,0
804,0,1,-1,1,-2,2,0
805,-1,2,-2,0,0,1,2
806,0,1,-1,-2,3,0,2
807,0,0,-2,2,-1,0,0
808,-1,1,0,0,-1,1,1
809,0,-1,1,-1,2,-2,4
810,-3,1,2,-2,1,-2,2
811,-1,-2,2,1,-3,1,1
812,2,0,-3,3,-1,1,3
813,0,0,0,-1,0,1,1
814,1,-1,-2,2,0,-1,3
815,-3,2,-2,3,-3,0,0
816,2,-1,2,-2,0,-1,4
817,0,2,-3,2,-2,3,0
818,0,-1,2,-1,-1,0,1
819,-3,2,0,1,-3,2,0
820,1,-1,1,-1,0,1,4
821,0,0,-1,1,0,-2,5
822,-3,1,1,1,-2,2,1
823,0,-1,1,1,0,-3,1
824,1,-1,0,2,-2,1,3
825,-2,0,3,-2,-1,0,1
826,-1,1,-2,2,1,-3,0
827,2,0,-2,0,0,0,5
828,-3,3,-2,1,-2,3,0
829,-2,0,0,2,-1,-2,0
830,0,0,-1,2,-3,1,3
831,-2,1,-2,3,-1,-1,0
832,-2,2,-3,3,-1,0,0
833,-1,1,-1,1,-2,2,0
834,-1,0,-1,3,-1,-1,0
835,1,0,0,1,-3,3,3
836,0,1,-2,1,0,-1,5
837,1,-1,2,-3,2,0,4
838,-3,3,-3,3,-2,1,0
839,3,-1,0,-2,2,0,4
840,-2,3,0,-3,3,-1,2
841,3,0,-3,2,1,-2,5
842,-3,3,-1,0,-1,0,0
843,1,-1,2,1,-1,-1,1
844,0,0,-1,0,1,0,5
845,0,1,-1,1,0,-1,5
846,1,-1,1,-1,1,-2,4
847,0,1,-1,0,0,0,5
848,3,-2,1,0,0,-1,4
849,0,1,1,-2,0,0,1
850,1,0,1,-1,-1,0,1
851,-2,1,1,-3,2,1,2
852,1,-1,0,1,-1,1,3
853,-1,1,0,-1,0,1,2
854,0,1,-1,2,-3,2,0
855,0,2,-2,2,-3,2,0
856,-3,3,-2,2,-3,0,0
857,-1,1,1,-1,2,0,2
858,-1,1,-3,3,0,-3,0
859,-3,3,-2,1,0,0,0
860,-3,2,-1,2,-2,1,0
861,-1,1,1,-3,3,-3,2
862,2,0,0,-1,0,0,5
863,-1,2,-2,3,-3,2,0
864,0,-1,0,2,-3,2,3
865,-3,2,-1,1,1,-3,2
866,0,0,0,-1,2,-3,5
867,3,-3,2,-1,2,-2,4
868,0,0,-1,-1,1,-1,5
869,0,-3,3,-2,1,-1,4
870,-1,0,-1,-1,0,3,2
871,-1,2,-1,0,1,0,2
872,1,-2,2,-1,1,-1,4
873,-2,3,-2,0,0,0,2
874,0,0,1,0,-1,1,1
875,1,-1,-1,2,-2,2,3
876,1,0,2,-2,1,-1,4
877,1,-1,1,-2,2,0,4
878,1,1,1,-2,0,-1,1
879,-3,2,-1,2,-2,1,0
880,2,-2,-1,3,-1,-1,3
881,1,0,-1,1,-2,2,3
882,1,1,-3,3,-3,2,0
883,0,1,0,-1,0,2,2
884,2,-1,-1,-1,2,-1,5
885,2,-2,-1,3,-2,1,3
886,-3,1,2,-2,-1,2,1
887,-1,-2,1,1,-2,2,1
888,-1,0,0,1,1,-3,5
889,1,-1,1,2,-2,0,3
890,-3,1,0,2,-3,3,0
891,0,-1,1,0,0,-1,1
892,2,-3,2,-1,-1,3,4
893,-1,1,-1,0,1,-1,2
894,1,-1,0,0,2,-2,5
895,1,0,0,-2,2,-2,4
896,-2,1,-2,2,-2,0,0
897,3,0,0,-3,2,-2,4
898,-2,-1,3,0,-3,2,1
899,1,1,-1,0,2,-3,5
900,1,1,-2,2,-3,2,0
901,0,-2,2,1,-2,0,1
902,2,-1,1,-2,2,0,4
903,-2,0,0,1,0,-1,1
904,-1,0,0,1,-1,1,1
906,-1,0,1,1,-2,2,1
907,1,-1,1,1,-3,1,3
908,2,0,-2,2,1,-3,5
909,1,-1,1,-1,1,-1,4
910,0,-1,3,-2,1,-1,4
911,3,-3,0,3,-3,1,3
912,-3,2,1,-1,-2,2,1
913,-1,3,0,-2,1,0,2
914,-2,3,-3,3,0,-2,0
915,-1,2,0,-3,3,-2,2
916,0,0,0,1,1,-1,5
917,2,-1,0,1,1,0,5
918,-2,2,-3,3,-2,0,0
919,0,0,2,-3,3,-3,4
920,-1,-1,2,1,-1,-1,1
921,-1,0,0,0,2,-3,2
922,0,0,1,-1,0,0,1
923,-2,2,-3,1,1,0,0
924,2,-2,2,-3,3,-3,4
925,-2,2,-3,3,-3,2,0
926,1,-1,0,1,0,-1,3
927,2,-1,0,2,-3,2,3
928,1,-1,0,1,0,-2,3
929,3,-3,3,-2,2,-3,4
930,1,1,-1,1,-1,1,5
931,2,-3,3,-2,1,-2,4
932,-1,-1,3,0,-2,0,1
933,1,0,-1,2,-2,0,3
934,1,-1,1,1,0,-3,3
935,-1,2,-1,-2,3,-3,2
936,1,-1,2,-2,1,-1,4
937,2,0,1,-1,-2,1,1
938,3,0,-2,1,-1,-1,3
939,-1,-2,0,0,3,-3,5
940,3,-1,-2,3,-3,3,3
941,0,-2,3,-2,1,-1,4
942,3,-2,0,0,0,-1,3
943,-2,2,-1,1,-1,2,0
944,-2,-1,1,1,1,-2,1
945,-1,1,-1,2,-3,3,0
946,1,-2,-1,0,3,0,5
947,-3,0,3,-2,0,0,1
948,-2,1,0,-1,1,-2,2
949,1,-3,3,-3,3,-3,4
950,0,-2,1,1,0,1,1
951,0,-3,3,-1,-2,1,1
952,1,0,-1,2,-2,-1,3
953,2,-2,0,-1,0,2,4
954,0,0,0,2,-3,2,3
955,1,-1,0,1,-1,1,3
956,0,-2,1,1,1,-1,1
957,3,-3,2,0,0,-2,4
958,0,2,-3,2,1,-1,0
959,2,-1,2,-1,-2,0,1
960,-1,1,1,-3,0,3,2
961,0,0,0,1,-1,0,1
962,0,-2,1,-1,3,0,4
963,0,-1,3,-3,2,-1,4
964,-2,2,0,-1,1,-1,2
965,-1,0,-2,3,-2,-1,0
966,1,0,0,-2,3,0,4
967,0,1,-2,3,-1,0,0
968,-2,1,0,-2,3,-3,2
969,-1,1,0,0,-2,1,1
970,-1,0,-2,1,0,2,0
971,-2,1,-1,0,1,0,2
972,0,0,-1,-1,3,-2,5
973,-1,3,-2,1,0,-1,0
974,1,-3,1,2,-2,1,3
975,1,-1,1,-1,1,1,4
976,0,1,0,0,-2,2,1
977,3,-3,3,-3,3,-3,4
978,1,-3,3,-2,2,-3,4
979,1,-1,1,-2,3,-2,4
980,3,0,-2,1,0,0,5
981,-1,2,-2,-1,3,-2,2
982,3,-3,3,-3,0,0,4
983,0,-1,0,1,0,-1,1
984,2,-3,2,-1,0,0,4
986,-1,0,0,2,0,-3,1
987,2,-3,3,-1,-2,2,4
988,1,1,-2,3,-3,3,0
989,0,2,0,-2,-1,1,2
990,3,-3,0,3,-1,-1,3
991,0,0,1,0,-2,3,1
992,0,-1,1,-1,-1,3,1
993,0,-1,2,-1,-1,0,1
994,2,1,-1,1,-3,1,3
995,0,1,0,-2,2,-2,2
996,0,-1,-1,2,-1,0,3
997,-1,2,-1,2,-3,3,0
998,-1,-1,1,-1,0,2,1
999,0,-2,0,3,-2,2,3
1000,-2,2,-1,2,-3,2,0
1001,-1,-1,1,-2,3,0,4
1002,0,1,0,1,-3,2,0
1003,-1,1,-2,3,-2,0,0
1004,2,-2,3,-3,2,0,4
1005,1,-2,-1,3,0,-3,3
1006,-1,2,-1,0,0,1,2
1007,3,-2,2,-3,2,1,4
1008,-3,3,-3,3,-1,-1,0
1009,-3,2,-1,2,-1,-2,0
1010,-1,1,-2,3,-2,0,0
1011,3,-3,0,2,1,-3,3
1012,2,-1,-1,0,0,2,5
1013,2,-2,2,-2,1,-1,4
1014,3,-3,3,-3,3,-3,4
1015,-1,2,-2,1,-2,3,0
1016,-2,0,1,-1,0,1,1
1017,-1,-2,0,3,-1,1,3
1018,0,-2,2,-2,1,-1,4
1019,0,-1,-1,1,-1,3,3
1020,3,-2,2,-1,1,-1,4
1021,-2,2,-1,2,-1,-1,0
1022,1,0,0,0,-2,3,3
1023,2,-2,-1,3,-1,-1,3
1024,2,-3,2,1,0,-3,4
1025,0,3,-1,0,0,-1,2
1026,2,1,-2,2,0,-2,5
1027,3,-3,3,-3,3,-3,4
1028,1,-3,2,0,-1,-1,4
1029,1,0,-1,2,-3,1,3
1030,0,-1,3,-3,2,-1,4
1031,0,1,-1,1,-1,1,0
1032,0,-2,0,1,-2,3,3
1033,0,2,-2,0,1,0,5
1034,2,-2,3,-3,3,0,4
1035,-1,-1,-1,2,-1,1,3
1036,-2,1,-2,3,-2,1,0
1037,-3,2,-1,1,-2,2,0
1038,-2,3,-3,3,-1,0,0
1039,2,0,1,-2,-1,0,4
1040,3,-3,3,-2,0,0,4
1041,0,-1,1,-1,1,0,4
1042,0,-1,1,1,-3,0,3
1043,-1,-2,3,-1,-2,0,1
1044,0,-2,0,1,1,-3,5
1045,1,-1,1,1,-1,0,3
1046,1,-1,-1,3,-2,0,3
1047,-3,3,-1,-1,-1,3,2
1048,1,0,0,0,-1,-1,1
1049,-2,1,1,1,-3,0,1
1050,2,-1,1,0,-1,0,3
1051,1,0,-2,3,-2,0,3
1052,-2,2,-3,1,1,0,0
1053,-2,1,2,-2,0,2,1
1054,-1,-1,0,-1,1,1,1
1055,0,-1,0,-2,2,0,4
1056,0,0,0,0,-1,2,1
1057,2,-2,3,-2,-1,3,4
1058,1,-1,2,1,-2,0,1
1059,1,1,-1,2,-3,3,3
1060,0,-2,2,-1,1,1,4
1061,0,0,0,-1,-1,3,1
1062,1,1,-1,0,1,0,5
1063,0,-1,1,0,0,0,1
1064,1,0,2,-3,3,-1,4
1065,1,0,-1,1,-1,1,3
1066,-1,-1,-1,2,-1,2,3
1068,-1,-1,1,0,0,0,1
1069,-2,3,-2,0,1,-1,2
1070,0,-2,1,2,-2,1,3
1071,0,1,-1,0,1,-3,5
1072,0,2,-2,1,-2,2,0
1073,1,1,0,1,-3,3,3
1074,3,-3,3,-2,-1,0,4
1075,-3,2,-1,1,-2,3,0
1076,2,0,-1,1,-1,1,3
1077,3,-2,0,1,0,-2,3
1078,1,0,-1,0,-1,3,5
1079,-1,1,0,-1,1,0,2
1080,1,-2,2,0,-1,0,1
1081,-1,1,-1,1,0,-1,0
1082,2,-2,0,3,0,-1,3
1083,-1,-2,3,0,-2,0,1
1084,1,-3,3,-1,-1,1,4
1085,1,0,-1,1,-2,3,3
1086,0,0,1,-1,1,-1,1
1087,3,-2,-1,3,-3,2,3
1088,-2,2,-3,3,-2,1,0
1089,0,-1,0,1,-1,1,3
1090,2,-1,-1,-1,2,-2,5
1091,-1,-2,3,0,-3,0,1
1092,0,-3,3,-3,3,-3,4
1094,-1,-1,3,0,-1,-2,1
1095,0,1,-1,0,2,-2,5
1096,3,-1,-1,2,-3,2,3
1097,-1,0,1,0,0,-1,1
1098,-1,0,0,1,0,-1,1
1099,-3,2,-1,1,-1,0,0
1100,1,-2,2,-2,3,-2,4
1101,0,0,-2,1,-1,1,0
1102,0,0,-1,0,-1,3,5
1103,1,1,-1,0,1,0,5
1104,-3,3,-1,-1,2,-2,2
1105,0,1,-2,2,-2,2,0
1106,0,-1,1,-2,2,-1,4
1107,0,0,-3,0,3,0,5
1108,2,-1,0,-1,0,-1,5
1109,-3,2,0,-2,1,0,2
1110,-3,2,-1,1,0,1,0
1111,1,0,-1,1,1,-3,5
1112,1,1,0,-1,0,1,5
1113,0,-1,1,-2,3,-3,4
1114,-2,1,0,-1,0,1,2
1115,2,-2,-1,2,0,-1,3
1116,1,-3,3,0,-1,-2,4
1117,-3,2,1,-3,2,-1,2
1118,0,-2,3,-2,1,-1,4
1119,0,1,0,0,0,0,5
1120,0,0,-2,3,-1,-2,0
1122,-1,0,0,2,-2,0,0
1123,1,-2,1,1,-2,2,3
1124,0,0,2,-1,0,-1,1
1125,-2,3,-1,0,-1,1,0
1126,0,1,2,-1,0,0,1
1127,-1,0,1,1,-3,2,1
1128,3,-3,3,0,-3,3,3
1129,3,-3,1,2,-3,1,3
1130,-1,0,-1,0,0,2,5
1131,0,-1,0,1,-1,1,3
1132,-1,-1,0,0,-1,2,1
1133,3,-3,1,1,-2,2,3
1134,-1,0,0,2,-3,3,0
1135,-1,3,-3,3,-2,1,0
1136,-1,2,-2,0,1,0,2
1137,2,-2,-1,1,2,-3,5
1138,0,2,1,-2,1,1,2
1139,0,-1,3,-2,1,-2,4
1140,0,1,-2,2,0,0,0
1141,0,0,1,0,-1,0,1
1142,0,-3,0,3,-3,0,3
1143,-1,3,-3,3,-3,1,0
1144,0,2,-3,2,-1,-1,0
1145,0,0,-2,0,2,-1,5
1146,1,-1,0,-1,3,-1,4
1147,1,-1,1,-1,2,-2,4
1148,1,-3,2,0,-1,2,4
1149,3,-1,0,-1,1,-2,4
1150,-1,0,0,2,-2,1,0
1151,-2,1,2,-1,-2,3,1
1152,0,1,-2,3,-3,2,0
1153,-2,1,-1,2,-3,1,0
1154,0,0,2,-1,1,0,4
1155,-2,3,-2,2,-3,3,0
1156,-1,0,0,0,0,1,1
1157,3,-1,1,-3,3,0,4
1158,1,-1,1,-1,1,-1,4
1159,-1,0,0,1,-2,0,1
1160,-1,1,0,0,-1,0,1
1161,-1,1,-1,1,-2,3,0
1162,-1,2,0,-1,1,0,2
1163,1,1,0,0,-2,2,1
1164,-2,-1,2,1,-1,-2,1
1165,-1,1,-1,1,0,-1,0
1166,1,-1,1,1,-3,1,3
1167,3,-3,3,-3,3,-2,4
1168,1,-1,-1,2,0,0,3
1169,-1,0,1,0,-1,1,1
1170,1,-2,1,-1,1,0,4
1172,3,-2,0,1,-1,0,3
1173,2,0,-1,1,-1,0,3
1174,0,-1,1,0,0,-1,1
1175,2,-3,2,-1,2,-3,4
1176,2,-2,0,2,-3,2,3
1177,1,0,-2,3,-2,1,3
1178,-2,0,-1,1,-1,3,0
1179,0,0,-1,2,-1,-1,3
1180,0,-2,0,0,1,-2,5
1181,0,-1,3,-2,-1,0,1
1182,2,-2,3,-2,0,0,4
1183,2,-1,-1,0,0,1,5
1184,3,-2,2,-1,-1,1,4
1185,0,-1,1,-1,0,-1,1
1186,1,2,-2,1,0,-1,5
1187,3,-2,1,0,-2,3,3
1188,3,0,0,0,-2,-1,3
1189,0,2,1,-2,1,-1,2
1190,0,3,0,-1,1,-2,2
1191,-3,3,-2,-1,2,-1,2
1192,-2,2,-3,3,-3,3,0
1193,1,0,-1,1,-1,-1,3
1194,-3,1,-1,2,-1,1,0
1195,2,-2,1,-1,-1,0,4
1196,1,1,-1,2,-1,-1,3
1197,-2,3,-2,2,-1,-1,0
1198,0,1,-1,1,0,0,5
1199,1,-1,1,1,-2,1,3
1200,-3,3,-1,-2,0,3,2
1201,1,-1,-2,2,0,0,3
1202,0,0,1,-1,-1,2,1
1203,3,-2,2,-3,3,-2,4
1204,-1,0,0,2,-1,-2,0
1205,0,0,-1,3,-2,1,3
1206,1,-2,0,1,-2,1,3
1207,0,-1,0,-1,0,0,1
1209,-1,1,0,0,2,-1,2
1210,0,0,1,1,-1,-1,1
1211,-3,3,-2,2,-3,0,0
1212,-1,0,1,0,-1,0,1
1213,-1,1,0,0,-1,0,1
1214,-3,3,-3,3,-2,1,0
1215,-2,0,0,1,0,0,1
1216,-2,-1,2,-2,3,0,4
1217,-2,1,-1,2,-3,0,0
1218,-2,2,-2,3,-1,-2,0
1219,-1,1,-1,0,-1,-1,0
1220,0,2,-2,1,-1,0,0
1221,1,-1,-2,3,-3,2,3
1222,0,-1,0,-1,0,0,1
1223,-2,2,0,0,0,-1,2
1224,0,-1,2,-3,2,1,4
1225,-1,1,0,0,-1,1,1
1226,2,1,-2,2,-2,0,3
1227,3,-2,-1,0,3,-3,5
1228,-2,2,0,0,-2,3,0
1229,-1,0,1,-2,1,0,2
1230,0,1,-1,0,1,-2,5
1231,-2,0,0,0,2,-1,2
1232,0,1,-3,0,3,-2,5
1233,0,-3,1,-1,3,-3,4
1234,1,0,0,0,0,-1,5
1235,0,0,-2,3,-2,1,0
1236,-3,1,2,0,-2,1,1
1237,1,-2,3,0,-3,3,1
1238,3,-3,1,2,-1,-2,3
1239,-1,0,2,0,-3,1,1
1240,-1,0,-1,2,-1,2,0
1241,1,0,-2,0,3,-1,5
1242,-1,2,-2,-1,3,-2,2
1243,-3,3,-2,-1,3,-3,2
1244,0,0,-1,3,-3,2,3
1245,0,-2,3,-2,0,0,4
1246,0,3,-3,0,3,0,2
1247,2,-1,1,0,-3,2,3
1248,-2,2,-2,0,1,-1,2
1249,0,1,0,-1,1,-1,2
1250,1,-2,1,0,2,-1,4
1251,-2,2,-2,2,-1,1,0
1252,2,-2,3,-2,1,-2,4
1253,0,1,-1,1,0,-1,5
1254,1,2,-3,3,-1,-1,0
1255,-2,1,-1,2,-3,2,0
1256,1,-1,1,0,0,-2,1
1257,-1,-2,3,-1,0,-1,1
1258,1,-1,2,-2,-1,1,4
1259,-2,2,-3,3,0,-1,0
1260,2,0,-1,0,1,0,5
1261,0,-2,3,-1,-2,3,1
1263,1,0,1,-2,2,1,4
1264,0,2,-2,2,-2,-1,0
1265,0,0,-1,-2,0,3,5
1266,0,-1,1,0,-1,-1,1
1267,2,-1,-2,2,-2,3,3
1268,0,3,-1,-2,3,-1,2
1269,3,-2,1,1,-2,0,3
1270,2,0,-2,3,-2,2,3
1271,0,0,-1,-1,3,0,5
1272,-1,2,-2,3,-2,0,0
1273,-2,-1,3,0,-2,0,1
1274,2,0,-1,-1,3,0,5
1275,2,0,0,1,-3,1,3
1276,1,-1,0,2,-1,-1,3
1277,-2,1,1,1,-2,1,1
1278,1,0,-2,2,0,-1,5
1279,3,0,-2,0,1,0,5
1280,-1,0,1,1,-3,2,1
1281,0,-1,1,2,-2,1,3
1282,2,-2,0,1,-2,3,3
1283,-1,1,-1,-1,2,-1,2
1284,-2,3,-2,0,0,0,2
1285,-2,3,-1,-1,-1,2,2
1286,3,-3,1,1,-1,1,3
1287,-2,-1,1,2,-3,1,1
1288,3,-2,1,0,0,-1,4
1289,1,-2,0,1,-1,3,3
1290,1,-1,1,1,-1,-1,3
1291,-3,3,-3,3,-3,3,0
1292,1,-1,-2,1,0,2,5
1293,2,-3,3,-2,1,-2,4
1294,0,1,0,0,-1,2,1
1295,-2,0,1,1,-3,1,1
1296,-2,1,2,-2,0,2,1
1297,1,0,-1,1,1,-2,5
1298,1,1,1,-1,-1,-1,1
1299,0,1,0,0,-1,0,1
1300,-1,1,0,-1,0,1,2
1301,3,-3,3,-3,3,-3,4
1302,-3,3,-3,3,-1,-2,0
1303,-1,0,2,-2,-1,2,1
1304,-1,2,-2,1,-1,2,0
1305,0,0,-1,-1,2,1,5
1306,-2,0,0,1,0,-1,1
1307,0,-1,0,1,0,1,1
1308,3,-2,1,0,0,-1,4
1309,0,-2,3,-2,0,2,4
1310,0,0,-1,3,-3,3,3
1311,-1,0,0,1,-1,1,1
1312,2,-3,2,-1,0,1,4
1313,-3,0,3,0,0,-2,1
1314,0,-1,1,1,-1,-1,1
1315,2,0,-2,2,-1,0,3
1316,-1,-1,3,0,-2,1,1
1317,-3,2,-1,1,-2,2,0
1318,1,0,0,-1,1,0,5
1319,-1,3,-3,3,-2,0,0
1320,1,0,-2,3,-1,-1,3
1321,-1,-1,2,-1,2,-3,4
1322,3,-2,1,0,-1,1,3
1323,-1,0,-1,0,0,3,5
1324,-1,0,1,0,0,-1,1
1325,1,1,-1,1,-2,1,3
1326,0,0,1,-1,2,-3,4
1327,3,0,-3,2,-1,1,3
1328,0,0,0,1,0,-1,5
1329,2,1,0,-3,0,1,5
1331,-1,1,-2,2,-2,3,0
1332,-2,-1,3,-3,3,0,4
1333,3,-1,-1,1,-1,1,3
1334,3,-2,0,0,-1,1,3
1335,-1,-1,1,0,-2,2,1
1336,-3,1,1,-1,2,0,2
1337,0,0,1,-1,1,0,1
1338,0,1,0,-1,-1,1,1
1339,-2,3,-2,-1,3,0,2
1340,-3,2,0,0,0,-2,2
1341,0,-1,2,-1,-2,2,1
1342,-1,-1,-1,3,-3,1,3
1343,-1,1,0,-1,1,0,2
1344,1,-1,-1,3,-2,-1,3
1345,-1,3,-1,1,-2,2,0
1346,0,-1,1,-1,1,-1,4
1347,-2,-1,3,-3,0,3,1
1348,3,-3,3,-2,1,-2,4
1349,0,1,0,-1,1,-1,2
1350,0,-1,0,0,2,-3,5
1351,0,-1,0,1,-1,0,3
1352,-1,1,1,-2,-1,2,1
1353,3,-2,1,-1,0,1,4
1354,0,0,-1,-1,3,-3,5
1355,0,2,-2,0,-1,3,0
1356,2,-3,3,-2,0,0,4
1357,2,-1,1,0,-2,2,3
1358,1,2,-1,0,0,0,5
1359,-3,2,-1,1,0,0,0
1360,3,-3,1,2,-3,3,3
1361,-2,3,-2,0,1,1,2
1362,1,-1,0,2,0,-2,3
1363,3,-2,0,1,0,-2,3
1364,-2,2,-3,0,3,-1,2
1365,1,-2,2,0,-1,0,1
1366,-1,1,-3,3,-2,0,0
1367,-2,3,-3,3,-3,3,0
1368,2,-1,0,-1,-1,0,3
1369,-2,1,-1,0,1,-2,2
1370,0,1,0,-1,1,0,2
1371,0,-3,1,2,-1,-2,3
1372,-2,1,-2,1,1,-1,2
1373,1,0,-1,0,1,-1,5
1374,0,0,2,0,-3,2,1
1375,2,-3,1,1,0,-2,3
1376,0,-2,1,-2,3,-2,4
1377,0,-1,1,0,1,-2,1
1378,-2,3,-3,3,-1,-2,0
1380,3,-2,1,0,-2,1,3
1381,2,-2,-1,1,1,-1,5
1382,-1,2,-3,3,-1,1,0
1383,2,-1,2,-3,3,-1,4
1384,-1,1,-1,1,-1,1,0
1385,0,1,-1,2,-3,3,0
1386,3,0,-3,3,-3,3,3
1387,-2,2,-2,0,-1,0,0
1388,2,-1,-2,1,1,-2,5
1389,3,-2,0,0,1,0,4
1390,0,-2,1,2,-1,-1,3
1391,0,3,-3,3,-3,0,0
1392,-2,3,-1,-2,2,-1,2
1393,-1,0,4,0,-1,-1,1
1394,2,-1,0,-2,2,1,4
1395,-1,3,0,-2,-1,0,2
1396,1,0,-2,1,-1,0,3
1397,0,0,-1,1,-2,2,3
1398,-1,0,1,1,-3,3,1
1399,1,-1,1,1,-2,0,3
1400,1,-2,0,0,1,-2,5
1401,0,0,-1,1,-1,0,3
1402,0,2,-3,3,-1,0,0
1403,0,3,0,-3,2,-2,2
1404,-1,1,0,0,-1,0,1
1405,-1,0,1,0,-2,2,1
1406,2,-3,3,-3,3,-3,4
1407,-3,3,-1,-2,2,-1,2
1408,-1,3,-3,2,-2,3,0
1409,-2,1,1,0,-2,2,1
1410,3,-2,0,0,1,1,4
1411,1,0,0,-2,0,0,5
1412,1,-1,1,-1,0,1,4
1413,-1,0,-1,1,2,-1,5
1414,2,1,-2,0,1,0,5
1415,-1,0,2,-2,1,-1,1
1416,1,-1,0,2,0,-3,3
1417,-3,3,-3,2,-2,3,0
1418,-1,1,0,-1,-1,1,1
1419,0,0,-2,3,-1,0,0
1420,1,-3,3,-1,0,-2,4
1421,0,0,1,-2,2,-1,4
1422,2,-1,0,2,-1,-2,3
1423,0,-2,3,-3,1,-1,4
1424,2,-3,3,-1,-2,1,4
1425,-1,3,-3,0,2,1,2
1426,-3,1,-1,3,-3,2,0
1427,-2,3,-3,3,-3,2,0
1428,0,-2,1,2,-2,1,3
1429,-2,3,-3,1,-1,3,0
1430,1,1,-1,-1,3,-3,5
1431,0,0,2,-2,0,2,1
1432,1,-1,1,-1,1,-2,4
1433,-1,0,-1,0,0,1,5
1434,2,1,-3,3,-2,0,3
1435,-2,3,-2,1,-1,-1,0
1436,-1,1,-1,1,-1,2,0
1437,-1,2,-1,1,-1,0,0
1438,3,-2,2,-2,0,-1,4
1439,0,-1,3,-2,1,0,4
1440,0,-1,0,2,-1,0,3
1441,-1,1,-1,0,0,2,2
1442,-2,1,-1,0,-1,3,0
1443,-2,3,-3,1,-1,3,0
1444,-1,2,-2,2,-3,1,0
1445,-1,3,-1,1,0,-3,0
1446,3,-2,0,0,1,1,4
1447,3,-2,2,-2,0,1,4
1448,-2,0,-1,1,2,-1,2
1449,-3,3,-1,-1,-1,2,2
1450,0,-3,3,-2,1,1,4
1451,0,-1,-1,2,0,-2,3
1452,1,0,-1,2,-2,2,3
1453,-2,0,0,2,-2,-1,0
1454,0,0,-1,1,0,2,5
1455,0,-2,1,2,-1,-2,3
1456,0,-1,2,-3,3,-2,4
1457,1,-1,2,-1,0,1,4
1458,-1,2,-3,0,2,1,2
1459,-2,1,-2,1,0,1,0
1460,0,0,1,-2,2,-3,4
1461,1,-1,-2,2,1,-2,5
1462,0,1,-3,2,-1,-1,0
1463,2,0,-1,1,-1,-1,3
1464,0,-2,-1,1,1,1,5
1465,-1,0,-1,0,1,0,5
1466,-1,0,1,-1,1,0,1
1467,-2,1,-1,-1,1,2,2
1468,-2,0,0,1,-1,1,1
1469,-1,0,0,-1,0,1,1
1470,-1,1,-3,3,-2,2,0
1471,-2,1,-1,2,-3,2,0
1472,1,0,2,-2,0,1,4
1473,0,0,-2,2,-2,3,0
1474,-1,0,0,1,-2,1,1
1475,0,-2,-1,3,0,-2,3
1476,3,-3,3,-3,3,-3,4
1477,3,-2,0,1,-2,0,3
1478,-2,1,-1,2,-1,-1,0
1479,-2,2,-2,1,-1,0,0
1480,1,-2,1,1,0,-1,3
1481,1,0,-1,0,1,0,5
1482,0,-1,2,0,-3,3,1
1483,1,0,1,-2,3,0,4
1484,-1,3,-1,-1,-1,3,2
1485,-1,-1,1,0,-1,1,1
1486,3,-3,3,-3,1,0,4
1487,-2,1,-1,1,0,-1,0
1488,-3,3,-3,3,0,-3,0
1489,1,-3,3,0,-3,3,1
1490,2,0,0,-3,2,1,4
