CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,침구_주방_저가_clust_id
762,-2,-1,3,-2,1,0,5
763,0,2,-2,3,-3,-1,4
764,-3,-1,4,-3,-1,0,5
765,0,0,0,0,0,0,1
766,-2,2,-2,0,0,1,4
767,-3,0,-1,0,0,4,1
768,0,0,0,0,0,0,1
769,2,-2,1,0,-1,0,2
770,0,0,0,0,4,-2,3
771,0,0,4,-3,3,-2,5
772,-1,4,-1,-2,-1,0,4
773,4,-1,-2,-1,4,-2,2
774,3,-3,0,3,-2,-1,0
775,4,-3,-1,0,0,4,2
776,-1,1,-1,1,-1,1,1
777,-1,-2,-1,0,4,-2,3
778,-2,-1,3,-3,3,-2,5
779,1,2,-3,0,3,-3,3
780,1,0,-1,1,0,-1,1
781,0,0,0,0,0,0,1
782,3,-1,-1,-1,-1,0,2
783,0,4,-3,3,-3,-1,4
784,0,0,0,0,0,4,1
785,0,0,0,0,0,0,1
786,0,0,0,0,0,4,1
787,0,4,-3,-1,0,0,4
788,-2,1,-1,1,0,0,1
789,0,0,0,0,0,0,1
790,0,1,-1,-1,0,0,1
791,3,-1,-2,-1,4,-3,2
792,0,0,0,0,0,0,1
793,0,1,-2,0,3,-3,3
794,0,0,0,0,0,0,1
795,0,4,-3,3,-2,-1,4
796,0,-1,2,0,0,-2,1
797,1,0,-1,1,-1,0,1
798,-1,4,-3,-1,0,4,4
799,3,-3,-1,4,0,-3,0
800,-2,0,3,-1,0,0,5
801,-3,-1,0,0,0,0,1
802,2,0,0,-2,3,-1,3
803,0,0,0,0,0,0,1
804,0,3,-3,3,0,-3,4
805,-1,1,-1,1,1,-3,1
806,0,0,0,0,0,0,1
807,-1,-2,-1,0,0,0,1
808,-1,4,-3,-1,4,-3,3
809,1,-2,3,-1,0,-1,5
810,-2,1,-2,-1,4,-3,3
811,-1,-1,-1,3,-3,3,0
812,-1,0,0,0,0,4,1
813,1,-1,1,0,0,-1,1
814,-1,-1,-1,3,-3,3,0
815,-3,-1,0,0,0,0,1
816,0,0,2,-3,3,-3,5
817,-3,0,-1,0,0,0,1
818,-2,1,-1,-1,2,1,3
819,4,-3,-1,0,0,0,2
820,-1,0,0,0,1,-1,1
821,-1,1,0,0,-1,0,1
822,0,2,-1,-2,-1,4,1
823,0,0,0,4,-2,-1,0
824,0,-1,3,-2,1,-1,5
825,0,0,4,-3,-1,0,5
826,3,-3,-1,4,-3,3,0
827,4,-3,-1,0,4,-3,2
828,0,0,0,0,0,0,1
829,-2,-1,3,-3,3,0,5
830,3,-3,0,1,1,0,2
831,-3,3,-1,0,-2,3,4
832,0,0,0,0,0,4,1
833,-1,0,-1,2,1,-3,1
834,-2,-1,3,-3,3,-3,5
835,-1,-1,1,0,-1,1,1
836,-1,-2,3,-3,-1,4,5
837,4,-3,-1,4,-1,0,0
838,0,4,-1,0,-2,3,4
839,0,-1,0,2,-2,2,0
840,0,0,0,0,0,0,1
841,4,-3,-1,4,0,-3,0
842,-3,3,0,-3,3,-1,3
843,-1,-1,3,-1,-2,2,5
844,-3,3,-3,-1,4,-3,3
845,0,0,0,0,0,0,1
846,1,-1,0,-2,1,2,2
847,0,0,0,0,0,0,1
848,-1,0,0,0,0,4,1
849,-2,1,2,-3,3,-3,3
850,4,-3,-1,0,4,-3,2
851,4,-3,-1,0,0,4,2
852,-3,3,-3,3,-2,-1,4
853,4,-3,-1,0,0,0,2
854,-1,3,-3,3,-3,2,4
855,0,-3,3,-2,0,-1,5
856,0,0,0,0,0,0,1
857,4,-3,-1,0,0,0,2
858,0,4,-3,-1,4,-3,3
859,-3,1,2,-1,0,-2,5
860,-3,1,1,-1,0,2,1
861,0,0,0,0,0,0,1
862,0,-1,-1,0,4,-1,3
863,-3,3,0,-3,0,3,4
864,2,-2,1,-2,1,2,2
865,4,-3,-1,0,0,0,2
866,4,-1,0,-2,-1,0,2
867,1,2,0,-3,3,-1,3
868,-3,3,-1,-1,-1,-1,4
869,0,0,0,0,0,0,1
870,0,0,0,0,0,0,1
871,0,1,-2,3,-2,-1,0
872,0,0,0,0,0,0,1
873,0,4,-3,-1,4,-3,3
874,0,0,4,-3,-1,4,5
875,-1,1,-3,0,3,-3,3
876,1,1,-2,-1,4,-1,3
877,1,0,2,-3,0,3,5
878,-1,4,-3,-1,4,-1,3
879,1,-1,0,0,1,0,1
880,0,4,0,0,-3,1,4
881,-2,3,-3,3,-3,-1,4
882,0,4,-2,2,-2,-1,4
883,0,0,0,0,0,0,1
884,-1,4,-3,-1,0,4,4
885,4,-3,-1,0,0,0,2
886,0,-1,2,-1,-1,3,5
887,-2,-1,-1,4,0,-3,0
888,-1,1,0,-1,0,1,1
889,2,-2,0,1,0,-1,2
890,0,0,0,0,0,0,1
891,0,-1,1,-1,2,-3,1
892,-2,-1,3,-1,-1,1,5
893,0,0,4,-3,-1,0,5
894,1,0,-1,1,-1,-1,1
895,-1,-1,3,-3,-1,0,5
896,0,-2,3,-3,3,-1,5
897,0,4,-3,-1,0,4,4
898,-1,-1,1,0,1,-3,1
899,0,4,-3,3,0,0,4
900,-2,0,1,1,-2,-1,1
901,4,0,-3,3,-1,-2,0
902,-1,4,-3,1,1,0,4
903,-1,1,-1,1,1,-3,1
904,0,0,0,0,0,0,1
906,0,0,-2,3,-2,1,0
907,0,0,0,0,0,0,1
908,-1,3,-3,0,-1,0,4
909,0,0,1,-2,2,0,3
910,-1,-2,0,-1,0,0,1
911,3,-3,-1,4,-1,-2,0
912,3,-3,-1,0,0,0,2
913,0,0,0,0,0,0,1
914,4,-3,-1,0,0,0,2
915,-3,-1,4,-1,0,-2,5
916,0,0,0,0,0,0,1
917,3,-3,-1,0,4,-3,2
918,1,-3,1,0,1,-2,2
919,-2,-1,4,-3,-1,0,5
920,-3,3,-3,-1,0,4,4
921,-1,2,-2,3,-3,3,4
922,-2,2,0,0,-1,0,4
923,0,0,4,0,-3,-1,5
924,0,0,0,0,0,0,1
925,0,0,0,0,0,0,1
926,0,0,1,-2,3,-1,3
927,0,-3,-1,4,-3,3,0
928,2,-2,0,-1,3,-3,2
929,-3,-1,0,4,-3,-1,0
930,0,1,-1,0,0,-1,1
931,-1,3,-2,-1,-1,0,4
932,0,-1,-1,4,-3,-1,0
933,-2,1,-2,1,1,0,4
934,0,-1,3,-2,-1,2,5
935,-1,0,0,0,0,0,1
936,0,4,-3,-1,0,0,4
937,2,-1,0,2,0,-3,0
938,1,1,1,-3,-1,4,5
939,4,-3,0,3,-3,-1,0
940,4,-3,0,3,0,-2,2
941,-1,-2,-1,0,0,0,1
942,-2,2,1,-3,3,-3,3
943,-2,2,-1,1,-1,1,4
944,2,-1,1,-1,1,-2,2
945,-1,-2,3,-2,1,-2,5
946,4,-3,3,-3,1,2,2
947,0,0,0,0,0,0,1
948,0,0,0,0,0,0,1
949,-1,0,0,0,0,0,1
950,0,3,-3,-1,0,4,4
951,-3,3,-2,2,-3,2,4
952,0,3,-3,-1,0,0,4
953,-3,0,-1,0,0,0,1
954,0,0,0,0,0,0,1
955,0,0,0,2,-2,0,0
956,0,0,1,-2,3,-2,3
957,0,4,-3,-1,0,0,4
958,-3,-1,0,4,-3,-1,0
959,0,0,0,0,0,0,1
960,-3,-1,4,-3,-1,0,5
961,1,2,-2,1,1,-3,4
962,0,0,0,0,0,0,1
963,4,-3,3,-1,-1,-1,2
964,-1,2,-3,-1,0,0,4
965,3,-3,2,-1,2,-3,2
966,4,-2,2,-3,-1,0,2
967,-3,0,-1,0,0,4,1
968,-2,2,-3,3,-3,-1,4
969,-3,1,1,0,0,-1,1
970,0,0,0,0,0,0,1
971,-3,1,0,1,-1,2,1
972,3,-2,-1,-1,0,0,2
973,3,-3,-1,4,-3,-1,0
974,0,0,0,0,0,0,1
975,-2,3,-3,1,0,2,4
976,3,-2,0,0,0,1,2
977,1,1,-2,0,1,-1,1
978,0,-3,-1,0,0,4,1
979,1,1,-2,1,-2,2,0
980,-3,1,2,-3,3,-2,3
981,3,-3,3,-3,2,-1,2
982,0,0,0,0,4,-3,3
983,3,-3,3,0,-3,3,2
984,0,0,0,0,0,0,1
986,3,-2,1,-1,2,-2,2
987,-1,3,-1,0,-1,0,4
988,-1,2,-3,2,-2,-1,4
989,0,0,4,-2,-1,3,5
990,0,0,0,4,-3,3,0
991,3,-3,3,-3,-1,0,2
992,-2,-1,3,0,-2,0,5
993,0,0,0,0,0,4,1
994,1,-1,-1,-1,0,-1,1
995,-2,1,0,-1,0,2,1
996,0,-3,-1,0,0,0,1
997,-2,1,-1,1,-2,-1,4
998,4,-3,3,-3,-1,0,2
999,2,0,-2,-1,4,-1,3
1000,1,-1,0,1,-1,1,1
1001,-3,3,-3,-1,4,-3,3
1002,-3,0,3,-2,1,-1,5
1003,-2,3,-2,-1,3,-1,3
1004,3,-2,1,-2,-1,4,2
1005,-1,4,-3,3,-2,1,4
1006,3,-1,-1,-1,3,-2,2
1007,4,-3,3,-3,-1,0,2
1008,-1,4,-2,-1,3,-3,3
1009,-3,0,-1,0,4,-2,3
1010,-1,0,1,0,-2,1,1
1011,4,-3,-1,0,4,-3,2
1012,4,-2,1,0,-2,0,2
1013,-3,2,-2,3,-3,-1,4
1014,4,-3,-1,0,0,0,2
1015,0,0,0,0,0,0,1
1016,-3,2,-2,-1,4,0,3
1017,0,0,0,0,0,4,1
1018,0,0,0,0,4,-3,3
1019,0,4,-2,0,-1,3,4
1020,0,0,0,0,0,0,1
1021,0,-2,0,1,1,-2,1
1022,0,0,0,0,0,0,1
1023,-2,2,-2,1,-2,3,4
1024,2,-2,-1,2,0,-1,0
1025,-1,0,0,0,0,0,1
1026,-2,-1,0,0,4,0,3
1027,4,0,-3,1,-1,-1,0
1028,-3,3,-1,-2,3,-2,3
1029,1,-1,0,1,0,-2,1
1030,4,-3,-1,0,0,0,2
1031,-2,0,1,-1,1,1,1
1032,0,4,-3,-1,4,-3,3
1033,-3,-1,4,-2,-1,-1,5
1034,-1,3,-3,3,-3,3,4
1035,-2,1,0,-1,1,-2,1
1036,-3,3,-3,-1,0,0,4
1037,1,-2,0,0,-1,3,1
1038,-1,4,-2,-1,3,-3,3
1039,3,-2,1,0,0,-1,2
1040,4,-3,-1,0,4,-3,2
1041,3,-3,3,-3,1,0,2
1042,1,-2,0,3,-1,-2,0
1043,0,0,0,0,0,0,1
1044,0,0,0,0,0,0,1
1045,0,0,0,0,0,0,1
1046,4,-3,-1,0,0,0,2
1047,-1,-2,-1,0,0,0,1
1048,1,1,0,1,-3,3,0
1049,-2,-1,4,-3,3,-3,5
1050,1,-1,3,-3,-1,0,5
1051,0,1,-1,3,-2,-1,0
1052,-2,0,2,-2,0,1,5
1053,0,0,0,4,-3,-1,0
1054,-1,-1,2,-2,-1,0,5
1055,1,0,-1,-1,3,-2,3
1056,-3,2,-1,0,-1,3,4
1057,0,0,0,0,0,0,1
1058,3,-3,-1,0,0,0,2
1059,4,-3,-1,0,0,0,2
1060,-1,-2,2,0,-1,1,5
1061,-1,0,0,0,0,0,1
1062,-3,1,-1,-1,0,4,1
1063,-2,1,0,-1,0,1,1
1064,1,-2,0,1,1,-3,1
1065,1,-2,3,-2,-1,2,5
1066,0,0,0,0,0,0,1
1068,-1,2,-1,-1,1,-1,3
1069,0,0,0,0,0,0,1
1070,2,-2,-1,4,-1,0,0
1071,0,0,0,0,0,0,1
1072,0,0,0,0,4,-2,3
1073,0,0,0,0,0,0,1
1074,-1,0,0,0,0,0,1
1075,0,0,0,0,0,0,1
1076,2,1,-2,-1,3,-2,3
1077,-2,1,2,-3,3,-3,3
1078,1,-3,0,-1,4,-1,2
1079,1,2,-1,-1,0,1,1
1080,-1,-1,3,-1,0,-2,5
1081,-3,-1,0,0,4,-3,3
1082,3,0,-3,3,0,-2,0
1083,-3,0,-1,0,4,0,3
1084,-1,0,0,0,0,0,1
1085,0,4,-3,3,-3,-1,4
1086,3,-1,-1,-1,3,-1,2
1087,0,0,0,0,0,0,1
1088,0,0,0,0,0,0,1
1089,1,-1,1,-3,0,-1,5
1090,0,-2,-1,-1,4,-3,3
1091,0,0,4,-1,-2,-1,5
1092,-3,0,-1,0,0,0,1
1094,0,0,4,-3,-1,0,5
1095,0,0,0,1,1,-2,1
1096,4,0,-2,-1,3,-3,2
1097,0,-1,0,0,1,-1,1
1098,1,-1,1,-1,2,-3,2
1099,0,0,0,4,-3,-1,0
1100,1,-3,3,-3,-1,0,5
1101,3,-3,3,-3,2,-2,2
1102,4,-1,1,-3,-1,4,2
1103,0,0,0,0,0,0,1
1104,3,-2,2,-3,3,-2,2
1105,0,4,0,-3,-1,0,4
1106,-1,1,-2,3,-2,-1,0
1107,0,0,0,0,0,0,1
1108,4,-3,-1,4,-1,-2,0
1109,-1,-2,-1,4,0,-3,0
1110,0,0,0,0,0,0,1
1111,4,-3,-1,0,0,0,2
1112,0,-2,1,0,-2,3,1
1113,0,0,0,0,0,0,1
1114,-1,2,-1,0,0,-1,4
1115,0,4,-2,1,-2,-1,4
1116,1,-3,-1,4,-2,-1,0
1117,0,0,0,0,0,0,1
1118,-1,1,0,-1,0,0,1
1119,-1,-1,0,0,0,0,1
1120,-2,0,-1,4,-1,-2,0
1122,2,-2,2,-2,1,-1,2
1123,-2,0,0,-1,0,4,1
1124,-1,-2,3,-2,1,1,5
1125,-1,-2,3,-1,-2,0,5
1126,0,0,0,0,0,0,1
1127,4,-3,-1,0,0,0,2
1128,4,-3,3,-1,-1,1,2
1129,0,0,0,0,0,0,1
1130,-1,0,0,4,-3,-1,0
1131,0,-2,0,3,-1,-2,0
1132,-3,-1,4,-3,3,-3,5
1133,0,0,4,-3,-1,4,5
1134,1,-1,1,-2,3,-1,2
1135,0,0,0,0,0,0,1
1136,-1,-1,1,-2,-1,4,5
1137,2,-2,-1,0,0,0,2
1138,3,-3,-1,4,0,-1,0
1139,3,-3,-1,0,0,0,2
1140,-1,0,-1,-1,4,0,3
1141,-2,-1,2,-2,3,0,5
1142,0,0,0,4,-3,-1,0
1143,3,-2,2,-3,-1,0,2
1144,3,-1,-1,0,0,0,2
1145,-3,3,-3,3,-2,-1,4
1146,0,0,0,0,0,0,1
1147,0,4,-3,-1,0,0,4
1148,-1,0,0,0,0,0,1
1149,4,-2,-1,3,-2,0,0
1150,-1,0,4,-3,3,-3,5
1151,0,0,0,0,0,4,1
1152,3,-3,0,-1,0,0,2
1153,-1,0,0,0,0,0,1
1154,-1,-1,1,-2,3,-2,3
1155,0,0,0,0,4,-3,3
1156,-3,-1,0,0,0,0,1
1157,0,0,4,-3,-1,0,5
1158,0,1,-1,-1,3,-1,3
1159,0,0,-2,2,-3,1,0
1160,-2,-1,0,0,0,4,1
1161,-3,0,-1,0,0,4,1
1162,0,0,4,-3,3,-3,5
1163,4,-3,-1,4,-2,0,0
1164,-2,0,0,1,-1,0,1
1165,1,-1,1,-1,0,1,1
1166,-2,3,-3,3,-2,-1,4
1167,0,0,0,0,0,0,1
1168,0,-1,2,-2,3,-1,5
1169,-2,0,3,-3,3,-2,5
1170,-1,-1,-1,-1,4,-2,3
1172,3,-3,3,-3,3,0,2
1173,4,0,-3,-1,0,0,2
1174,3,-3,3,-1,0,-1,2
1175,0,-2,3,-1,0,-1,5
1176,3,-3,3,-3,-1,0,2
1177,-1,0,0,0,0,0,1
1178,4,-3,-1,4,-3,-1,0
1179,-1,-1,3,-1,-1,0,5
1180,-1,2,-2,-1,0,0,4
1181,0,4,-1,-2,-1,0,4
1182,1,2,-3,3,-2,2,4
1183,3,-2,1,0,-2,3,2
1184,-1,1,0,-1,1,0,1
1185,-1,-1,3,-3,3,-2,5
1186,0,1,-3,0,3,-3,3
1187,0,0,0,0,0,0,1
1188,-2,0,-1,0,4,-3,3
1189,0,0,0,0,0,0,1
1190,0,0,-1,-1,0,4,1
1191,-3,-1,0,0,4,-3,3
1192,2,0,-3,3,-3,-1,0
1193,-3,3,-3,0,3,-3,3
1194,-2,-1,3,-2,1,-2,5
1195,1,-2,3,-3,0,-1,5
1196,3,-3,-1,0,4,-2,2
1197,-1,-2,-1,0,4,-3,3
1198,-2,3,-1,-1,0,1,4
1199,0,0,-2,3,-3,3,0
1200,0,-3,3,-2,-1,3,5
1201,0,4,-3,3,-3,-1,4
1202,-1,0,-1,-1,4,-3,3
1203,0,0,4,-3,3,-3,5
1204,-2,1,1,-1,2,-2,3
1205,2,0,-3,-1,0,0,1
1206,0,-1,1,1,-3,0,0
1207,0,0,0,0,0,0,1
1209,4,-1,-2,3,-2,-1,0
1210,1,-1,-1,4,0,-1,0
1211,2,-1,2,-3,-1,4,5
1212,4,-3,-1,0,0,4,2
1213,2,-3,3,0,-2,2,2
1214,-3,3,-3,-1,0,0,4
1215,0,0,4,-3,3,-3,5
1216,0,0,0,0,0,0,1
1217,3,-3,3,-3,3,-3,2
1218,0,0,0,4,-3,-1,0
1219,0,0,0,0,0,0,1
1220,-2,1,0,0,-2,3,1
1221,0,4,-3,-1,0,0,4
1222,-3,-1,4,-2,2,-3,5
1223,-3,2,-1,-1,2,0,3
1224,4,-3,-1,0,4,-3,2
1225,1,1,-3,3,-1,-1,0
1226,-1,-1,1,-2,3,-1,3
1227,0,-1,3,-3,3,-3,5
1228,-2,2,-1,0,-1,3,4
1229,1,-1,0,-1,-1,0,1
1230,0,0,0,0,0,0,1
1231,-3,1,-1,3,-3,0,4
1232,0,0,0,0,4,-3,3
1233,0,0,0,0,0,0,1
1234,-3,2,-2,3,0,-2,4
1235,0,0,0,4,-3,3,0
1236,2,-1,1,0,0,-2,2
1237,-2,0,-1,4,-2,2,0
1238,-3,-1,0,0,0,0,1
1239,-3,0,3,-3,3,-2,5
1240,4,-3,-1,0,0,0,2
1241,-1,3,-3,2,0,-1,4
1242,-3,-1,0,0,4,-3,3
1243,3,-3,-1,0,0,0,2
1244,1,-2,1,-2,-1,4,2
1245,0,0,0,0,4,-3,3
1246,0,0,0,0,0,0,1
1247,4,-3,-1,4,-1,-1,0
1248,-2,-1,3,-2,1,0,5
1249,1,-1,-1,0,4,-3,3
1250,1,-2,1,-1,3,0,2
1251,0,-1,2,-2,1,-1,5
1252,-2,-1,3,-3,3,-3,5
1253,0,0,-1,0,0,1,1
1254,-3,2,1,-3,3,-3,3
1255,-3,-1,0,0,0,0,1
1256,1,-2,3,-3,2,1,5
1257,4,-3,3,-3,-1,0,2
1258,2,-3,3,-3,1,-1,2
1259,0,0,0,0,0,0,1
1260,1,1,-2,0,0,1,1
1261,-3,3,-2,-1,3,-3,3
1263,0,0,0,4,-3,3,0
1264,-1,-1,3,-3,-1,0,5
1265,0,-1,1,-1,1,0,1
1266,4,0,-3,-1,0,0,2
1267,0,0,0,0,4,-3,3
1268,0,0,0,0,0,0,1
1269,-3,3,0,-3,0,-1,4
1270,0,0,4,-2,1,-1,5
1271,0,0,0,4,-3,-1,0
1272,0,0,0,0,0,0,1
1273,0,0,0,0,0,0,1
1274,-1,4,-3,-1,0,0,4
1275,-3,3,-2,0,-1,-1,4
1276,1,2,-2,0,1,-2,3
1277,3,0,-3,0,3,-3,3
1278,-1,-2,-1,0,0,0,1
1279,4,-3,3,-3,-1,4,2
1280,-2,2,-2,0,1,-1,4
1281,0,-1,1,-1,0,1,1
1282,-1,0,0,2,-3,0,0
1283,0,0,0,0,0,0,1
1284,3,-3,3,-2,-1,-1,2
1285,0,0,0,0,0,0,1
1286,1,-2,3,-1,-1,1,5
1287,0,4,-3,-1,0,0,4
1288,-3,-1,0,0,0,4,1
1289,0,0,0,0,0,0,1
1290,0,0,0,4,-3,-1,0
1291,0,4,-3,-1,0,0,4
1292,-2,1,-2,2,-1,0,4
1293,-1,-1,0,1,-2,2,1
1294,-1,0,0,0,0,0,1
1295,0,0,0,0,0,0,1
1296,0,0,0,0,0,0,1
1297,0,0,0,0,4,-3,3
1298,-2,0,-1,4,-3,3,0
1299,0,3,-2,0,-1,0,4
1300,-3,2,-1,2,-2,1,4
1301,-2,0,-1,4,-3,3,0
1302,0,0,0,0,4,-3,3
1303,0,-1,-1,0,4,-1,3
1304,-2,2,-2,0,0,2,4
1305,3,-2,1,-1,1,-2,2
1306,-2,-1,3,-1,0,-1,5
1307,3,-3,-1,0,0,0,2
1308,3,-1,-2,2,-2,3,0
1309,0,4,-3,3,-3,-1,4
1310,2,-1,0,-1,3,-3,2
1311,2,-2,2,1,-2,1,2
1312,-3,-1,0,4,-3,3,0
1313,0,0,0,0,0,0,1
1314,2,0,-1,1,0,-2,1
1315,0,-2,2,-2,3,-2,5
1316,0,0,0,0,4,-3,3
1317,0,0,0,0,0,0,1
1318,1,-2,3,-3,3,-3,5
1319,3,-3,-1,4,-1,-2,0
1320,2,-3,-1,4,-2,0,0
1321,1,0,0,2,-2,1,0
1322,3,-2,0,0,0,-1,2
1323,4,-3,-1,0,0,0,2
1324,0,3,-1,-2,3,-1,3
1325,1,0,-1,0,1,0,1
1326,-1,1,-1,0,2,-2,3
1327,4,-3,-1,0,0,0,2
1328,-3,3,-2,0,1,0,4
1329,0,0,0,0,0,0,1
1331,-2,2,-1,-1,3,-1,3
1332,0,0,0,0,4,-3,3
1333,0,-2,-1,-1,4,-3,3
1334,0,0,0,0,4,-3,3
1335,0,0,0,0,0,0,1
1336,-2,3,-3,-1,4,-3,3
1337,-2,1,-2,-1,4,-1,3
1338,-1,-1,3,-3,3,-2,5
1339,1,-1,-1,1,-1,1,1
1340,-3,2,-1,1,0,-1,4
1341,0,4,-3,-1,4,-3,3
1342,0,0,0,0,0,0,1
1343,0,4,-2,-1,3,-2,3
1344,0,-1,-1,-1,0,0,1
1345,3,-3,3,-3,-1,0,2
1346,3,-2,2,-3,3,-1,2
1347,0,0,4,-3,-1,0,5
1348,2,-3,-1,0,0,0,2
1349,3,-3,3,-3,0,3,2
1350,-1,-1,2,0,-1,-1,1
1351,-2,1,-2,2,1,-2,4
1352,-1,-1,3,-1,-2,3,5
1353,-1,-2,3,-3,-1,0,5
1354,1,-3,2,0,-1,1,2
1355,3,-3,-1,0,0,0,2
1356,3,-3,3,-2,0,-1,2
1357,3,-1,0,-2,3,-3,2
1358,0,2,-2,1,-1,1,4
1359,-2,0,1,-1,2,-3,3
1360,-1,-1,0,0,0,0,1
1361,-1,0,0,0,0,0,1
1362,3,-3,-1,0,0,4,2
1363,0,1,0,-2,1,2,1
1364,3,-1,-2,-1,4,-3,2
1365,4,-3,-1,4,-3,-1,0
1366,-3,-1,0,4,-3,3,0
1367,0,0,0,0,0,0,1
1368,3,-2,-1,3,-3,-1,0
1369,1,-3,3,-3,-1,0,5
1370,0,0,0,0,4,-3,3
1371,3,-2,-1,3,-1,-2,0
1372,0,0,0,0,0,0,1
1373,2,-2,3,-3,3,-3,2
1374,-3,3,-2,0,1,1,4
1375,3,-3,0,2,0,-2,2
1376,-1,-2,2,-1,0,0,5
1377,3,-3,-1,4,-1,-1,0
1378,-1,0,-1,0,0,0,1
1380,-3,-1,0,0,0,4,1
1381,-3,-1,4,-3,-1,0,5
1382,0,-1,3,0,-3,-1,5
1383,3,-3,3,-3,-1,4,2
1384,1,-1,1,-1,1,-2,2
1385,0,0,0,4,-3,3,0
1386,-1,4,-3,-1,0,4,4
1387,0,-1,-1,0,0,0,1
1388,0,0,0,-2,0,-1,1
1389,0,0,0,0,0,0,1
1390,-1,-2,0,-1,4,-3,3
1391,-3,-1,0,4,-3,-1,0
1392,-1,1,-2,-1,0,0,1
1393,0,0,0,0,4,-2,3
1394,-1,4,-3,-1,4,0,3
1395,3,-3,-1,0,0,0,2
1396,-2,3,-1,-1,1,-2,4
1397,1,2,-3,2,0,0,4
1398,0,-1,3,-1,-2,-1,5
1399,0,0,0,4,-3,-1,0
1400,0,-1,-1,0,0,0,1
1401,0,-1,-1,2,0,-1,1
1402,3,-1,0,0,0,-2,2
1403,-3,-1,0,0,0,4,1
1404,1,-2,2,1,-2,0,0
1405,3,-3,-1,0,0,4,2
1406,0,0,0,0,0,0,1
1407,0,0,0,0,0,0,1
1408,0,4,-3,-1,0,0,4
1409,-3,1,2,-3,-1,0,5
1410,2,-1,-2,2,-1,0,0
1411,3,-2,1,-1,2,-3,2
1412,-2,0,2,0,0,-1,1
1413,1,-2,-1,4,-2,-1,0
1414,3,0,-3,3,-3,3,0
1415,1,-1,-2,2,-2,-1,0
1416,3,-3,2,-2,-1,0,2
1417,-2,-1,4,-2,0,2,5
1418,-2,0,1,-1,2,-1,3
1419,0,0,0,0,0,0,1
1420,-1,1,0,0,-2,-1,1
1421,-1,3,-3,3,-2,-1,4
1422,4,-1,1,-3,3,-3,2
1423,-3,2,-1,-1,3,-3,3
1424,3,-3,-1,0,4,-3,2
1425,-1,0,0,0,0,0,1
1426,4,-3,3,-3,3,-2,2
1427,-1,1,0,0,-1,-1,1
1428,-1,-1,-1,-1,4,-2,3
1429,0,0,0,0,0,0,1
1430,0,0,4,-3,-1,0,5
1431,0,0,0,4,-3,3,0
1432,1,-2,0,-1,3,-2,2
1433,4,-3,-1,0,0,4,2
1434,0,-1,0,4,-3,3,0
1435,-3,3,-1,-2,0,3,4
1436,1,-1,1,-1,0,1,1
1437,3,-2,2,-3,1,-1,2
1438,0,-2,2,-1,2,-3,5
1439,3,-3,-1,0,0,0,2
1440,1,-2,3,-3,3,-3,5
1441,-2,1,-1,0,-1,3,1
1442,0,0,0,0,0,0,1
1443,0,4,-3,-1,0,0,4
1444,1,1,-1,1,-1,-1,1
1445,3,-1,-1,2,-3,1,0
1446,0,0,0,0,0,0,1
1447,-3,-1,0,0,0,4,1
1448,1,-1,-1,0,-1,0,1
1449,0,0,0,0,0,0,1
1450,0,0,0,0,0,0,1
1451,0,0,0,0,0,0,1
1452,1,0,-1,0,2,-2,3
1453,0,0,0,0,0,0,1
1454,3,-1,-2,3,-3,3,0
1455,0,0,0,0,0,0,1
1456,-1,-1,3,-2,0,-1,5
1457,0,4,-3,-1,0,4,4
1458,0,0,0,0,0,0,1
1459,0,0,0,0,0,0,1
1460,-3,1,-1,3,0,-3,4
1461,1,-2,0,0,-1,3,1
1462,0,0,4,-3,3,-3,5
1463,-1,3,-3,3,-2,-1,4
1464,2,-1,-2,2,0,0,0
1465,0,0,0,0,4,-3,3
1466,0,0,2,-2,2,-3,5
1467,0,0,0,0,0,0,1
1468,-1,2,-3,0,3,-2,3
1469,-2,3,-2,2,-2,2,4
1470,-1,0,-1,0,0,0,1
1471,-1,0,0,0,0,0,1
1472,3,-2,-1,-1,0,4,2
1473,0,0,0,0,0,0,1
1474,0,-1,3,0,-2,1,5
1475,4,-3,1,-1,3,-3,2
1476,4,-3,-1,0,0,0,2
1477,1,-3,3,-2,-1,-1,5
1478,1,-3,3,-1,0,-2,5
1479,0,0,0,0,4,-1,3
1480,0,-1,-1,3,-3,3,0
1481,3,-3,3,-2,2,-1,2
1482,2,-3,3,-1,0,-2,2
1483,3,-1,-2,0,-1,0,2
1484,-3,0,-1,0,4,-2,3
1485,-1,-2,-1,0,0,4,1
1486,0,4,-3,-1,0,0,4
1487,-3,3,-3,3,-2,0,4
1488,0,0,0,0,0,0,1
1489,4,-3,3,-3,-1,0,2
1490,0,-2,-1,-1,0,4,1
1491,0,0,0,0,4,-3,3
1492,0,0,4,-3,-1,0,5
1493,2,-2,0,0,2,-2,2
1494,0,0,0,0,0,0,1
1495,-3,-1,0,0,0,0,1
1496,-3,3,-2,1,-1,1,4
1497,0,2,1,-2,1,-1,1
1498,-1,3,-3,-1,4,-3,3
1499,-1,-2,-1,0,4,-3,3
1500,3,-2,1,0,-2,3,2
1501,0,0,0,0,4,-3,3
1502,0,0,0,0,4,-3,3
