CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,가구인테리어_잡화_중가_clust_id
753,0,0,0,0,0,0,0
754,-1,1,-1,-1,3,-1,2
755,1,2,-1,0,-1,-1,0
756,-1,3,-1,-2,-1,0,3
757,-3,2,1,-2,1,-1,2
758,-2,-1,2,0,-2,3,0
759,4,-1,-2,3,-1,0,4
760,-3,-1,0,4,-3,-1,4
761,0,0,0,4,-3,-1,4
762,0,4,-3,-1,0,0,3
763,-3,3,-3,-1,0,0,3
764,2,1,-3,3,-3,2,4
765,4,-3,-1,0,0,4,1
766,0,0,4,-3,3,-3,5
767,4,-2,1,0,-2,-1,1
768,0,0,4,-3,-1,0,5
769,0,-1,3,-2,-1,3,5
770,0,0,1,0,-1,1,0
771,-1,0,-1,3,-3,3,4
772,3,-2,1,-1,-1,2,1
773,4,-3,0,-1,0,0,1
774,-1,3,-1,-1,-1,-1,3
775,1,-2,3,-1,-1,1,5
776,3,-3,-1,4,0,-3,4
777,-1,4,-3,2,-2,-1,3
778,-3,-1,0,0,0,0,0
779,-3,3,-3,3,-3,3,3
780,-1,-1,-1,3,-1,-2,4
781,1,-1,-2,3,-3,0,4
782,0,0,0,0,0,0,0
783,0,4,-3,3,-2,1,3
784,1,-2,0,-1,3,-2,1
785,-3,3,-3,3,-2,2,3
786,0,3,-1,-2,3,-2,2
787,0,-3,3,-1,0,-1,5
788,-1,-1,-1,4,-3,3,4
789,-1,0,-1,4,-3,-1,4
790,0,0,0,4,-3,-1,4
791,-2,3,-3,3,-3,3,3
792,3,-3,3,-2,-1,3,1
793,0,0,0,0,0,0,0
794,-1,2,0,1,-2,-1,3
795,3,-3,2,0,0,0,1
796,-1,-2,3,-2,1,-2,5
797,0,-1,3,-3,-1,4,5
798,0,0,0,0,0,0,0
799,0,0,0,0,4,-3,2
800,-3,3,-3,3,-1,-2,3
801,2,-2,-1,3,-3,0,4
802,0,0,0,0,0,0,0
803,0,4,-3,-1,4,-1,2
804,0,0,0,0,0,0,0
805,4,-3,-1,0,0,0,1
806,0,-1,2,0,-1,2,0
807,-3,3,-3,-1,0,0,3
808,-1,4,-3,3,-3,3,3
809,0,0,4,-1,-2,2,5
810,3,-2,0,2,-2,1,4
811,0,-3,3,-1,-2,3,5
812,-3,-1,4,-3,3,-3,5
813,0,0,0,0,0,0,0
814,-3,3,-3,3,0,-3,3
815,1,1,-2,3,-3,-1,4
816,1,-2,2,-1,-1,3,5
817,0,-1,0,0,1,-1,0
818,-2,2,-3,-1,4,-3,2
819,1,-1,0,1,-2,3,4
820,-1,0,0,0,4,-3,2
821,-1,0,0,0,0,0,0
822,-1,4,-1,-2,3,-1,2
823,-1,-1,1,0,-1,1,0
824,-1,4,-3,-1,4,-2,2
825,-2,0,-1,3,-3,-1,4
826,4,-3,-1,4,-3,-1,4
827,3,-3,2,-1,1,-1,1
828,-2,3,-1,-2,-1,4,3
829,-3,-1,0,0,4,-1,2
830,-1,0,4,-3,-1,4,5
831,0,0,0,4,-3,-1,4
832,-3,3,-3,2,-2,3,3
833,0,0,0,4,-3,-1,4
834,0,4,0,-3,3,-3,2
835,-1,3,-3,-1,0,0,3
836,0,0,0,0,0,0,0
837,0,0,0,0,0,0,0
838,2,1,-1,-2,2,-1,2
839,3,-3,-1,4,-1,-2,4
840,0,4,-3,-1,4,-3,2
841,-1,3,-2,0,1,-2,3
842,-1,0,0,0,4,-1,2
843,0,0,0,0,0,0,0
844,-3,3,-2,1,1,-3,3
845,-1,-1,0,2,-2,-1,4
846,1,-3,-1,4,-1,0,4
847,0,0,0,-2,2,0,2
848,0,-2,2,0,-2,1,0
849,-1,0,0,4,-3,-1,4
850,-3,3,-2,1,0,-1,3
851,0,0,0,0,0,0,0
852,0,4,-3,-1,0,0,3
853,-1,-2,3,-3,-1,4,5
854,3,-3,0,3,-3,3,4
855,0,-2,-1,3,-3,3,4
856,4,-3,2,1,-3,-1,1
857,-2,1,-2,3,-1,-2,3
858,-3,3,-3,2,0,-2,3
859,2,0,-2,3,-3,3,4
860,0,0,0,0,0,0,0
861,0,1,-3,2,-2,3,3
862,0,0,0,0,0,4,0
863,-1,-1,3,-3,-1,0,5
864,4,-3,-1,4,-2,-1,4
865,-2,3,-1,0,-2,3,3
866,4,-3,0,3,-3,-1,4
867,0,-1,2,-1,-1,1,5
868,-3,-1,0,4,-3,-1,4
869,-3,-1,4,-3,2,-2,5
870,-1,0,0,4,-3,-1,4
871,4,-3,-1,0,0,0,1
872,-3,-1,0,4,-3,-1,4
873,0,-3,3,-1,-2,3,5
874,0,0,4,-2,0,-1,5
875,-1,4,-3,3,-3,-1,3
876,-1,0,0,0,0,0,0
877,-1,-1,0,0,4,0,2
878,1,-1,0,2,-2,1,4
879,4,-1,1,-3,1,-1,1
880,0,0,0,0,0,0,0
881,0,4,-3,3,-3,-1,3
882,-3,3,0,-3,2,0,2
883,-1,3,-2,0,-1,3,3
884,0,-1,3,0,-3,3,5
885,0,0,-2,3,-1,-2,4
886,-1,3,-2,1,-2,3,3
887,-2,2,-3,3,-2,-1,3
888,-3,3,-3,-1,0,0,3
889,-1,-1,3,-3,3,-2,5
890,-1,0,0,0,0,0,0
891,0,4,-3,-1,0,0,3
892,0,0,0,0,0,4,0
893,-2,-1,4,-1,0,-2,5
894,-1,-2,3,-2,-1,3,5
895,4,-3,-1,0,0,0,1
896,0,0,0,0,4,-3,2
897,-1,0,0,0,-1,1,0
898,-3,3,-3,3,-1,-2,3
899,1,-3,-1,0,0,0,1
900,0,0,0,0,0,0,0
901,-1,0,0,0,0,4,0
902,0,0,4,-3,-1,0,5
903,-1,-1,1,-2,3,-3,2
904,-1,-2,-1,4,-2,-1,4
906,3,-3,-1,4,-3,3,4
907,-1,3,-2,0,0,2,3
908,0,0,4,-3,-1,0,5
909,-1,0,0,0,0,0,0
910,-3,-1,0,0,0,0,0
911,3,-3,3,-2,0,0,1
912,-1,-1,3,-3,2,0,5
913,-1,-2,3,-2,-1,0,5
914,-3,3,-1,-2,0,3,3
915,4,-3,0,3,0,-3,1
916,3,-1,-2,2,-2,3,4
917,-1,0,0,4,-3,-1,4
918,3,-1,-2,2,-2,3,4
919,-2,-1,-1,4,0,-1,4
920,-3,3,-1,0,-1,1,3
921,3,-3,0,3,-3,3,4
922,0,0,0,0,0,0,0
923,-3,-1,4,-3,3,-1,5
924,-3,-1,4,-2,1,-1,5
925,3,-2,0,0,2,-2,1
926,0,4,-3,-1,4,-3,2
927,0,3,0,-1,-2,3,3
928,1,-1,1,-1,2,-1,0
929,3,-2,0,0,0,2,1
930,0,4,-3,-1,0,0,3
931,0,3,-2,-1,3,-2,2
932,0,4,0,-2,-1,-1,3
933,-2,-1,0,-1,0,4,0
934,-3,3,-3,3,-1,-1,3
935,2,-1,1,-1,-1,-1,1
936,-2,3,-2,0,1,0,3
937,3,-3,3,-1,-1,-1,1
938,0,0,0,0,0,0,0
939,-2,3,-3,2,1,-2,3
940,3,0,0,-2,0,2,1
941,-1,4,-1,-2,-1,0,3
942,0,0,0,0,0,0,0
943,0,-1,-1,2,1,-3,0
944,0,0,-3,1,1,-1,0
945,0,4,-2,2,-1,-2,3
946,0,0,-1,2,1,-3,0
947,0,-1,-1,0,-1,2,0
948,0,0,0,0,0,0,0
949,-2,-1,3,-2,-1,1,5
950,0,0,4,-3,-1,4,5
951,-2,-1,-1,4,-1,0,4
952,0,-1,1,-1,1,0,0
953,-3,3,-3,3,0,-2,3
954,0,-1,-1,3,-2,0,4
955,-3,3,-3,-1,0,4,3
956,0,0,0,0,0,0,0
957,2,-2,3,-1,-2,1,5
958,-1,4,-2,2,-3,2,3
959,-1,0,-1,2,0,-2,0
960,-3,3,-1,-2,-1,0,3
961,-1,0,4,-3,-1,4,5
962,1,-2,3,-3,0,0,5
963,-3,-1,4,-2,-1,3,5
964,0,0,0,0,0,0,0
965,-1,1,0,0,-1,1,0
966,-1,-2,3,-3,3,-1,5
967,0,0,4,-3,-1,4,5
968,2,-2,3,-3,3,-3,1
969,-3,3,-3,-1,4,-3,2
970,0,0,0,0,0,0,0
971,0,0,0,-1,1,-1,0
972,-2,2,-3,3,0,-3,3
973,-3,3,-3,3,-2,0,3
974,1,-1,0,2,-3,2,4
975,0,-1,-2,0,1,2,0
976,0,0,0,0,0,0,0
977,-2,1,1,-2,0,0,0
978,3,-3,3,-2,0,1,1
979,0,0,0,0,0,0,0
980,-3,3,-2,-1,-1,4,3
981,0,0,0,0,0,0,0
982,-1,2,-3,3,-2,2,3
983,-3,-1,4,-2,1,-2,5
984,3,-3,3,-3,0,3,1
986,-2,0,0,1,0,-1,0
987,0,0,0,0,0,0,0
988,-3,-1,0,0,0,0,0
989,-2,3,-3,2,-2,-1,3
990,2,-3,0,3,-1,-2,4
991,0,3,-1,0,0,-1,3
992,3,-1,0,-2,3,-1,1
993,1,0,-1,1,-1,1,0
994,0,-2,-1,3,-3,2,4
995,-2,1,-1,0,-1,-1,0
996,1,1,-2,3,-2,1,4
997,-3,0,2,-2,-1,0,5
998,-1,-2,3,-3,3,-1,5
999,2,0,-1,1,0,0,0
1000,-3,3,-3,-1,4,-3,2
1001,3,-3,-1,0,0,4,1
1002,3,-1,1,-3,1,0,1
1003,0,0,0,4,-3,-1,4
1004,3,-2,2,-2,-1,0,1
1005,0,4,-3,3,-1,-1,3
1006,0,4,-3,3,-3,-1,3
1007,0,0,0,0,4,-3,2
1008,-3,3,-1,0,-1,1,3
1009,0,0,0,0,0,0,0
1010,0,4,-3,0,-1,0,3
1011,-1,0,1,-2,-1,3,0
1012,0,0,0,0,4,-3,2
1013,-3,3,-1,-1,-1,-1,3
1014,-3,3,-2,0,-1,3,3
1015,1,-1,3,-1,-2,0,5
1016,3,-3,3,-3,-1,4,1
1017,-3,3,-1,0,-2,-1,3
1018,-1,4,-3,3,0,-1,3
1019,2,0,-1,0,-1,3,0
1020,0,4,-1,-2,-1,0,3
1021,0,0,0,0,0,0,0
1022,-3,3,-3,3,-3,3,3
1023,0,0,4,-3,-1,0,5
1024,-1,0,0,0,4,-3,2
1025,2,-2,3,0,-2,0,1
1026,0,0,-2,3,-3,3,4
1027,2,-2,0,-1,2,0,1
1028,3,0,-2,0,0,-1,1
1029,-1,-1,2,-2,3,-1,5
1030,-1,-1,-1,-1,0,4,0
1031,0,0,0,0,0,0,0
1032,1,0,0,-1,-1,3,0
1033,1,-1,-1,3,-3,3,4
1034,0,0,0,0,0,0,0
1035,-3,0,-1,0,0,0,0
1036,-1,-2,-1,0,0,4,0
1037,0,0,4,-3,3,-3,5
1038,1,0,-2,3,-3,3,4
1039,-1,-2,3,-1,-2,0,5
1040,1,0,-2,3,-2,1,4
1041,0,0,4,-3,-1,0,5
1042,0,-3,-1,4,-3,-1,4
1043,3,-3,0,3,0,-2,1
1044,0,1,-2,-1,4,-3,2
1045,-1,3,-1,1,-3,3,3
1046,-3,3,-2,0,1,-2,3
1047,-3,0,2,1,-3,-1,0
1048,0,0,0,0,0,0,0
1049,-1,0,0,1,-2,-1,0
1050,0,0,0,0,4,-3,2
1051,0,0,4,-3,-1,0,5
1052,-2,1,-2,0,3,-2,2
1053,-1,4,0,-3,3,-3,2
1054,-1,0,0,0,0,0,0
1055,4,-3,-1,0,0,0,1
1056,0,0,0,4,-3,-1,4
1057,4,-3,3,-2,-1,3,1
1058,-1,3,-1,-1,-1,3,3
1059,0,-2,3,-3,-1,0,5
1060,3,0,-3,2,-1,0,4
1061,-3,3,-3,3,-3,3,3
1062,3,-2,-1,3,-1,-2,4
1063,0,0,0,0,0,0,0
1064,3,-3,-1,0,0,0,1
1065,-2,0,0,3,-1,-1,4
1066,0,-3,2,0,-2,3,0
1068,0,-1,3,-3,-1,4,5
1069,-1,-1,3,-1,-2,0,5
1070,0,0,0,0,0,0,0
1071,0,3,0,-3,3,-3,2
1072,-3,3,-3,1,2,-2,3
1073,-1,-1,2,-2,-1,0,5
1074,0,0,0,0,0,0,0
1075,-3,3,0,-3,3,-3,2
1076,3,-2,1,0,-2,2,1
1077,0,1,0,-2,2,-2,2
1078,4,-3,3,-3,-1,0,1
1079,-3,-1,0,4,-3,3,4
1080,0,0,0,0,0,0,0
1081,0,0,0,0,0,0,0
1082,4,-3,-1,0,0,0,1
1083,0,0,0,4,-3,-1,4
1084,3,-2,1,-1,0,0,1
1085,2,0,1,-3,2,-2,1
1086,-2,2,-3,1,1,-2,3
1087,3,-3,3,-3,3,-2,1
1088,-3,2,-1,1,-1,2,3
1089,0,0,0,0,0,0,0
1090,0,1,-2,3,0,-3,4
1091,-1,-1,1,0,-1,0,0
1092,-2,1,-2,-1,4,-1,2
1094,3,-3,3,0,-2,0,1
1095,3,-2,-1,3,0,-3,4
1096,2,-1,-1,0,-1,3,0
1097,0,3,-3,3,-3,3,3
1098,0,-2,3,-3,3,-2,5
1099,-3,3,-3,3,-2,1,3
1100,-1,-1,3,-1,-1,-1,5
1101,0,4,-3,-1,0,0,3
1102,0,0,0,0,0,0,0
1103,-1,3,-3,3,-3,2,3
1104,-3,3,-3,-1,4,-2,2
1105,1,-2,1,1,-1,-1,0
1106,0,0,0,0,0,0,0
1107,-2,1,-2,2,-1,-1,3
1108,0,0,-1,1,-1,0,0
1109,0,0,4,-3,-1,0,5
1110,0,4,-3,3,-2,0,3
1111,4,-1,-2,3,-1,0,4
1112,0,0,0,0,0,0,0
1113,0,0,0,0,0,0,0
1114,0,4,-3,-1,0,0,3
1115,3,-3,-1,4,-3,3,4
1116,0,0,0,0,0,0,0
1117,1,-2,3,-2,0,0,5
1118,4,-2,-1,3,-1,-2,4
1119,1,-2,-1,4,0,-2,4
1120,4,-3,-1,0,0,0,1
1122,-1,3,-3,3,-1,-2,3
1123,-3,-1,0,0,0,0,0
1124,-3,3,-3,3,-3,3,3
1125,-3,3,-2,0,1,0,3
1126,3,-2,1,-2,3,-1,1
1127,3,-3,-1,4,-3,3,4
1128,-1,0,4,-3,-1,0,5
1129,-1,-2,3,-3,3,-3,5
1130,-2,1,-1,-1,3,-3,2
1131,1,0,-1,-1,0,0,0
1132,0,0,0,0,0,0,0
1133,-3,2,-2,2,-1,0,3
1134,-1,4,-1,-2,3,-2,2
1135,0,-2,2,-2,1,0,5
1136,4,-1,-2,-1,0,0,1
1137,3,-2,0,1,0,-1,1
1138,-1,3,-2,2,-3,2,3
1139,2,-3,3,-2,1,-2,1
1140,-3,-1,0,0,0,0,0
1141,3,-1,0,-1,0,-1,1
1142,3,-3,-1,4,-3,-1,4
1143,4,-3,3,-3,0,-1,1
1144,-1,-1,0,-1,0,3,0
1145,0,0,0,0,0,0,0
1146,-3,-1,0,0,0,0,0
1147,3,-2,0,1,-2,3,1
1148,-1,0,0,4,-3,-1,4
1149,4,-3,-1,0,0,0,1
1150,1,-2,3,-1,-2,-1,5
1151,0,-3,0,3,0,-3,4
1152,-2,1,0,-1,-1,-1,0
1153,-1,0,-1,3,-1,-2,4
1154,-1,1,0,-1,1,-1,0
1155,-3,1,2,-3,0,3,5
1156,4,-3,-1,4,-3,-1,4
1157,-1,3,-1,-2,3,-2,2
1158,3,-3,-1,4,-2,1,4
1159,-3,-1,0,0,0,4,0
1160,0,0,0,0,0,0,0
1161,4,-3,-1,4,-3,-1,4
1162,-3,-1,4,-1,-1,-1,5
1163,-2,2,-2,3,-2,1,3
1164,-2,3,-2,-1,3,-1,2
1165,-3,-1,4,-3,-1,4,5
1166,3,-3,0,3,-1,0,4
1167,-3,-1,0,0,0,0,0
1168,-1,0,4,-1,-2,3,5
1169,-3,-1,0,4,-3,3,4
1170,-2,2,-3,-1,0,0,3
1172,-2,2,-3,-1,4,-1,2
1173,4,-3,0,3,-2,-1,4
1174,0,0,0,0,0,0,0
1175,-1,0,0,0,0,0,0
1176,3,-2,2,-2,-1,3,1
1177,-2,-1,-1,0,0,0,0
1178,0,0,0,1,-1,1,0
1179,3,-3,3,-2,0,1,1
1180,0,0,0,0,0,0,0
1181,-1,0,4,-3,0,-1,5
1182,4,-3,-1,0,0,0,1
1183,0,0,0,0,0,0,0
1184,-1,0,0,0,0,4,0
1185,-1,0,-2,3,0,-3,4
1186,-1,0,-1,4,-3,3,4
1187,-2,0,-1,3,-3,-1,4
1188,0,0,0,0,0,0,0
1189,-2,-1,4,-3,1,-1,5
1190,-3,0,-1,0,0,4,0
1191,-1,0,4,-3,-1,0,5
1192,0,-3,0,-1,0,4,0
1193,3,-3,-1,4,-3,-1,4
1194,-3,3,-1,-1,1,-2,3
1195,-2,-1,0,0,0,0,0
1196,-3,3,-1,0,-2,3,3
1197,4,-1,-2,3,-1,0,4
1198,0,0,0,0,0,0,0
1199,0,-1,3,-2,1,-1,5
1200,1,-2,3,0,-3,3,5
1201,-1,3,-3,3,-2,1,3
1202,-3,-1,0,0,0,0,0
1203,-3,-1,0,4,-1,-2,4
1204,3,-3,-1,0,0,0,1
1205,0,0,0,0,0,4,0
1206,0,0,0,0,0,0,0
1207,4,-2,1,-1,1,0,1
1209,4,-3,3,0,-3,3,1
1210,-3,-1,0,0,0,0,0
1211,-2,3,-2,-1,-1,0,3
1212,-3,3,-3,0,3,-3,2
1213,0,0,4,-3,-1,0,5
1214,0,0,-1,-1,0,4,0
1215,2,0,-2,3,-1,-1,4
1216,0,0,0,0,0,0,0
1217,0,0,4,-2,-1,-1,5
1218,-1,-2,3,-3,-1,0,5
1219,4,-3,-1,0,0,4,1
1220,0,0,0,0,0,0,0
1221,-2,-1,-1,4,-1,-2,4
1222,0,-1,0,3,-3,-1,4
1223,0,0,0,0,0,0,0
1224,-1,0,0,1,-2,3,0
1225,0,-1,0,0,0,0,0
1226,2,-3,2,0,0,0,1
1227,3,-1,0,-1,-1,3,1
1228,0,0,0,0,4,-3,2
1229,-1,-1,-1,3,-1,-2,4
1230,-1,0,1,-1,-1,3,0
1231,-1,0,0,0,0,0,0
1232,3,-3,3,-3,3,-2,1
1233,0,2,-2,1,-2,3,3
1234,0,3,-3,-1,0,0,3
1235,3,-3,3,-2,-1,3,1
1236,0,0,0,0,0,0,0
1237,-2,-1,3,-2,-1,-1,5
1238,-3,3,-3,3,-2,-1,3
1239,0,0,0,0,0,0,0
1240,-3,3,-3,-1,4,-3,2
1241,-1,4,-2,-1,0,3,3
1242,-1,0,2,-2,1,-2,5
1243,-1,1,-1,0,-1,3,0
1244,1,2,-1,-2,3,-3,2
1245,1,0,-2,3,-2,-1,4
1246,2,-2,1,-2,3,-1,1
1247,-1,4,-3,1,1,1,3
1248,-1,0,4,-3,-1,0,5
1249,0,0,0,0,0,0,0
1250,0,0,0,0,0,0,0
1251,0,0,0,0,0,4,0
1252,-1,3,-3,-1,4,-3,2
1253,0,0,0,0,0,0,0
1254,-1,1,-2,3,-2,1,4
1255,3,-3,3,0,-2,0,1
1256,0,0,0,0,0,4,0
1257,-3,2,0,-2,3,-3,2
1258,0,4,-3,-1,0,4,3
1259,-1,-1,0,1,-1,0,0
1260,0,0,0,0,4,-3,2
1261,-1,0,4,-1,-2,3,5
1263,4,-3,2,-2,3,-1,1
1264,-1,0,1,-2,2,0,2
1265,-3,-1,0,0,4,-3,2
1266,-1,-1,2,-1,1,1,5
1267,3,-3,3,-1,-1,-1,1
1268,0,2,-3,3,-1,-2,3
1269,0,2,-2,1,-1,-1,3
1270,-3,-1,0,0,4,-2,2
1271,-3,-1,4,-1,-2,3,5
1272,-1,0,4,0,-3,2,5
1273,4,-3,3,-3,2,-1,1
1274,-1,3,-2,1,-1,-1,3
1275,3,0,-3,1,2,-3,1
1276,0,0,0,0,0,0,0
1277,0,1,0,0,0,-1,0
1278,0,0,0,0,0,0,0
1279,0,0,4,-3,3,-2,5
1280,4,-3,3,-2,-1,-1,1
1281,0,0,0,0,0,0,0
1282,0,-3,2,-1,1,0,5
1283,-3,3,-2,1,-2,3,3
1284,-1,-1,-1,3,-2,1,4
1285,-2,-1,2,0,-2,3,0
1286,0,0,0,4,-3,-1,4
1287,1,-2,3,0,-1,-2,5
1288,0,-2,1,-2,3,0,2
1289,-3,3,-3,3,-1,-1,3
1290,0,-3,3,0,-2,-1,5
1291,-1,3,-2,1,0,-2,3
1292,0,0,-1,-1,4,-3,2
1293,0,0,0,0,0,0,0
1294,-1,-2,-1,0,4,-3,2
1295,0,-1,0,3,-1,-2,4
1296,-3,0,-1,0,0,0,0
1297,0,3,-3,3,-3,3,3
1298,1,-2,3,-3,-1,0,5
1299,-1,-1,0,0,4,-3,2
1300,4,-3,-1,0,0,4,1
1301,-2,2,-2,-1,3,-3,2
1302,-2,0,1,0,-1,0,0
1303,0,0,0,0,0,4,0
1304,-1,-1,1,-2,3,-1,2
1305,-1,4,-3,-1,4,-1,2
1306,-3,-1,0,0,0,0,0
1307,-1,-1,2,-2,-1,0,5
1308,3,0,-2,0,-1,3,1
1309,0,0,4,-3,-1,0,5
1310,-2,2,-3,-1,4,-3,2
1311,-3,0,3,-1,-1,-1,5
1312,-3,3,0,-3,2,0,2
1313,-1,-2,3,-3,3,-2,5
1314,4,-3,3,-3,3,-3,1
1315,0,-1,0,3,-1,-2,4
1316,0,-2,3,0,-2,2,5
1317,-2,3,0,-3,0,-1,3
1318,0,0,0,0,4,-3,2
1319,0,4,-3,-1,4,-3,2
1320,0,0,0,0,0,0,0
1321,-3,0,3,-3,-1,0,5
1322,-1,0,0,4,-3,-1,4
1323,-3,-1,0,0,0,0,0
1324,0,0,0,0,0,0,0
1325,-1,0,4,-2,-1,-1,5
1326,0,0,0,0,0,4,0
1327,1,-2,3,0,-2,-1,5
1328,3,-1,-1,1,-2,-1,4
1329,-3,3,-1,0,-2,3,3
1331,4,-3,-1,0,0,0,1
1332,3,0,-3,0,3,-3,2
1333,0,0,0,0,0,0,0
1334,3,-3,-1,4,-3,-1,4
1335,0,1,-2,-1,0,0,0
1336,1,-2,0,1,-1,1,0
1337,4,-3,-1,4,-3,0,4
1338,0,4,-3,-1,0,0,3
1339,0,0,4,-2,0,-1,5
1340,-2,-1,3,-3,3,-3,5
1341,4,-2,-1,-1,0,0,1
1342,0,0,0,0,4,-3,2
1343,-1,-2,3,-3,3,-2,5
1344,-2,1,0,0,-2,2,0
1345,3,-2,2,-2,1,-2,1
1346,0,0,1,0,0,-1,0
1347,-1,-1,0,3,-3,2,4
1348,0,2,-2,-1,2,-2,2
1349,-2,0,3,-1,-1,2,5
1350,-2,3,-3,-1,4,-3,2
1351,-3,3,-3,-1,0,0,3
1352,-1,4,-3,3,-3,-1,3
1353,3,-2,-1,0,3,-1,1
1354,-3,-1,0,0,0,0,0
1355,-1,-1,2,-2,3,-2,5
1356,4,-3,1,1,-2,-1,1
1357,0,0,0,4,-3,-1,4
1358,0,-1,0,0,-1,3,0
1359,0,-1,3,-2,-1,1,5
1360,-1,4,-3,3,-3,3,3
1361,0,3,-3,3,-3,3,3
1362,4,-3,-1,0,0,0,1
1363,0,0,4,-3,-1,0,5
1364,1,-3,3,-3,3,-3,5
1365,-2,0,-1,3,-2,2,4
1366,-1,1,-2,3,-3,3,4
1367,-3,3,-3,-1,0,0,3
1368,-3,3,-3,3,-1,-2,3
1369,4,-3,-1,0,0,4,1
1370,0,0,4,-1,-1,2,5
1371,0,0,0,0,0,0,0
1372,4,-3,3,-2,-1,-1,1
1373,0,0,0,0,0,0,0
1374,0,0,0,0,0,4,0
1375,3,-3,3,-1,-1,1,1
1376,4,-3,-1,4,-3,3,4
1377,-2,2,-1,-2,3,-3,2
1378,0,-1,1,-1,0,1,0
1380,0,0,0,0,0,0,0
1381,2,-3,2,-1,1,-2,1
1382,-1,3,-1,1,-2,-1,3
1383,0,0,0,0,0,0,0
1384,3,-3,-1,4,-3,-1,4
1385,1,-2,3,0,-1,0,5
1386,0,4,-3,-1,0,0,3
1387,0,0,4,-3,-1,0,5
1388,3,-3,3,-3,-1,0,1
1389,3,0,-3,3,-3,-1,4
1390,0,0,0,0,0,0,0
1391,3,-2,1,-2,3,-2,1
1392,0,0,0,0,0,0,0
1393,0,0,0,0,0,0,0
1394,4,-2,0,2,-3,0,4
1395,-3,3,0,-2,-1,3,3
1396,-1,0,4,-3,-1,4,5
1397,0,0,0,0,0,0,0
1398,0,-1,0,0,0,0,0
1399,4,-3,-1,4,-3,-1,4
1400,0,0,0,4,-3,3,4
1401,0,0,0,0,4,-3,2
1402,0,0,0,4,-3,-1,4
1403,-1,3,-1,-2,3,0,2
1404,0,0,0,4,-2,-1,4
1405,0,0,0,0,0,0,0
1406,-1,-1,1,-2,3,-2,2
1407,-3,1,1,1,-3,-1,0
1408,2,-3,3,-2,0,2,1
1409,3,-2,0,1,0,-1,1
1410,0,4,-3,-1,0,0,3
1411,-1,1,0,0,1,-3,0
1412,1,2,-3,1,2,-1,2
1413,3,-2,0,1,0,-1,1
1414,-3,3,-3,3,-1,-1,3
1415,3,-3,-1,0,4,-3,1
1416,0,0,0,0,0,0,0
1417,-1,0,4,-1,1,-2,5
1418,-1,-1,-1,4,-1,-2,4
1419,-3,-1,0,0,4,-1,2
1420,-1,1,0,-1,1,-1,0
1421,0,-2,2,0,-2,2,0
1422,0,-1,3,-2,2,-2,5
1423,-1,0,0,4,-3,-1,4
1424,3,-3,3,-3,3,0,1
1425,-1,0,-2,3,-3,-1,4
1426,-3,3,-3,-1,4,-3,2
1427,0,0,0,0,0,0,0
1428,-3,-1,0,4,-3,-1,4
1429,0,0,0,0,0,0,0
1430,3,-2,0,1,-2,-1,1
1431,-3,-1,0,0,0,0,0
1432,-3,3,-3,3,-3,-1,3
1433,0,4,-3,-1,0,0,3
1434,-1,0,-1,3,-1,-2,4
1435,-3,-1,0,0,0,0,0
1436,4,0,-1,0,0,0,1
1437,-2,3,-3,-1,0,0,3
1438,0,1,-1,1,-2,3,0
1439,0,0,0,4,-2,1,4
1440,-3,2,0,0,-2,2,3
1441,-3,3,-1,0,-2,3,3
1442,-1,-1,-1,3,-2,0,4
1443,-3,3,-3,-1,4,0,2
1444,-3,-1,0,0,0,4,0
1445,3,-3,0,3,-2,-1,4
1446,3,-3,3,-1,-2,-1,1
1447,3,-2,1,-2,-1,4,1
1448,3,0,-3,2,-2,-1,4
1449,-3,2,0,-2,3,-2,2
1450,0,-1,-1,3,0,-3,4
1451,3,-3,-1,0,4,-3,1
1452,-1,-1,1,-2,3,-1,2
1453,0,-3,2,-2,3,-3,5
1454,-2,3,-3,-1,4,-1,2
1455,1,-1,-1,4,0,-3,4
1456,-3,3,-3,-1,0,4,3
1457,3,-3,-1,4,-3,3,4
1458,3,-3,2,-2,-1,0,1
1459,-1,-2,3,-3,0,3,5
1460,3,-3,-1,4,-1,-1,4
1461,-1,3,-3,3,-2,2,3
1462,0,-2,-1,0,0,0,0
1463,-1,4,-2,-1,-1,4,3
1464,4,0,-3,-1,4,-3,1
1465,0,-1,3,-2,1,0,5
1466,-1,3,-3,-1,4,-3,2
1467,0,1,-2,3,-2,1,4
1468,0,4,-3,-1,0,0,3
1469,0,0,0,0,0,0,0
1470,-1,3,-3,0,3,-3,2
1471,-2,1,-2,3,-1,-1,3
1472,-1,0,-1,0,2,-2,2
1473,0,0,0,0,0,0,0
1474,0,4,-3,-1,0,0,3
1475,4,-3,0,-1,0,0,1
1476,-2,0,3,-3,3,-3,5
1477,-1,-1,4,-2,-1,-1,5
1478,-1,0,0,4,-3,3,4
1479,-3,-1,4,-3,-1,4,5
1480,0,0,-2,0,1,1,0
1481,0,0,4,-3,3,-3,5
1482,-1,-1,4,-3,3,-3,5
1483,0,0,0,0,0,0,0
1484,0,0,0,0,0,4,0
1485,-3,3,-3,3,-3,-1,3
1486,4,-3,-1,0,4,-3,1
