CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,교육문화_아동_중가_clust_id
776,-1,3,-1,0,-1,-1,3
777,-1,0,4,-3,-1,0,4
778,2,-3,3,-3,-1,0,4
779,-1,4,-2,-1,-1,0,3
780,-3,-1,0,0,0,0,0
781,-3,3,-3,-1,0,0,3
782,0,0,0,0,0,0,0
783,2,-3,3,-3,3,-3,4
784,-1,-1,3,-1,-2,3,4
785,3,-3,3,-3,3,-2,4
786,2,-3,3,-3,3,0,4
787,-1,-2,-1,0,4,-1,1
788,-3,3,-1,-2,1,2,3
789,0,0,0,0,0,0,0
790,0,0,0,0,0,0,0
791,-1,0,0,0,0,0,0
792,-1,1,-2,0,0,1,0
793,0,0,0,0,0,0,0
794,0,0,0,0,4,-3,1
795,1,2,-1,-1,0,0,3
796,-1,0,4,-3,0,-1,4
797,0,-2,3,-3,3,-2,4
798,0,0,0,0,0,0,0
799,0,-2,-1,0,3,-2,1
800,-1,-1,0,4,-2,-1,5
801,1,-1,-1,0,3,-3,1
802,0,0,0,0,4,-3,1
803,0,0,0,0,0,0,0
804,-1,0,0,0,0,0,0
805,0,0,0,0,0,0,0
806,0,0,0,0,0,0,0
807,-2,-1,4,-3,3,-3,4
808,0,4,-3,3,-3,-1,5
809,0,0,4,-3,3,-3,4
810,0,0,0,0,0,0,0
811,3,-3,-1,0,0,0,2
812,3,-3,1,2,-1,-2,2
813,0,0,0,0,0,0,0
814,0,-1,1,-1,1,-2,0
815,0,0,0,0,0,0,0
816,4,-3,-1,0,0,0,2
817,0,0,0,0,4,-3,1
818,0,4,-3,3,-3,1,5
819,0,0,0,0,4,-3,1
820,0,0,4,-1,-2,-1,4
821,0,0,0,0,0,0,0
822,0,4,-3,-1,0,0,3
823,-1,-1,-1,3,-3,0,5
824,1,-1,3,0,-2,0,4
825,-2,0,1,1,-2,1,0
826,-1,0,0,0,0,0,0
827,-1,3,-1,-2,0,3,3
828,0,0,0,0,0,0,0
829,3,-3,3,0,-3,-1,2
830,0,0,0,0,0,0,0
831,0,0,0,0,0,0,0
832,-1,3,-3,-1,0,0,3
833,0,0,0,0,0,0,0
834,4,-1,-2,-1,0,0,2
835,-3,0,3,-1,-2,0,4
836,0,0,0,0,0,0,0
837,0,0,0,0,0,0,0
838,0,0,0,0,0,0,0
839,4,-3,0,3,-1,-1,2
840,0,0,0,0,0,0,0
841,0,3,-3,2,-1,2,5
842,-1,0,0,1,-1,-1,0
843,-1,3,-3,-1,4,-3,3
844,-1,3,-3,3,-1,0,5
845,0,0,0,4,-3,-1,5
846,0,-3,1,1,-2,3,2
847,0,0,0,0,0,0,0
848,0,0,0,0,0,0,0
849,-3,3,-3,0,-1,0,3
850,-2,2,-2,3,-3,3,5
851,0,0,0,0,0,0,0
852,-3,-1,4,-3,-1,4,4
853,0,0,4,-3,3,-3,4
854,4,-3,-1,0,0,4,2
855,0,0,0,0,0,0,0
856,-2,-1,2,1,-1,-2,0
857,0,0,0,0,0,0,0
858,0,3,-3,3,-2,-1,5
859,-3,-1,0,0,0,0,0
860,0,0,0,0,4,-3,1
861,-3,1,-1,3,-1,-1,5
862,0,0,0,0,0,0,0
863,4,-3,3,-3,-1,0,4
864,0,0,0,0,0,0,0
865,0,0,0,4,-3,0,5
866,3,-3,-1,4,-3,0,2
867,-3,-1,0,0,0,4,0
868,4,-3,-1,0,0,4,2
869,0,0,0,0,0,0,0
870,0,1,0,-1,0,0,0
871,0,0,0,0,0,0,0
872,-1,4,-3,3,-2,-1,5
873,0,0,4,-3,-1,0,4
874,0,0,0,0,0,0,0
875,-1,-2,3,-1,-1,-1,4
876,0,0,0,4,-3,-1,5
877,0,0,0,0,0,0,0
878,0,-1,3,0,-3,3,4
879,-1,4,-3,3,-3,-1,5
880,0,0,0,0,0,0,0
881,0,0,0,0,0,4,0
882,-2,1,-1,0,-1,3,0
883,-3,-1,0,0,0,0,0
884,2,-1,-2,3,-1,-1,2
885,0,-2,3,-3,3,-1,4
886,-1,0,0,0,4,-3,1
887,3,-2,-1,3,-2,-1,2
888,-1,-1,1,2,-3,-1,5
889,0,0,0,0,0,0,0
890,4,-2,2,-2,1,-2,4
891,0,0,0,0,0,0,0
892,4,-3,-1,0,0,0,2
893,0,0,0,0,0,0,0
894,-2,3,-1,-1,0,1,3
895,1,2,-3,2,0,-2,5
896,0,0,0,0,0,0,0
897,0,-2,-1,0,2,-2,1
898,-1,0,4,-3,-1,0,4
899,-1,0,0,4,0,-2,5
900,0,0,0,0,0,0,0
901,4,-3,-1,0,0,0,2
902,0,0,0,0,0,0,0
903,1,-1,0,1,-1,1,0
904,0,4,0,-3,2,-1,3
906,-1,3,-3,3,-3,3,5
907,0,0,0,0,0,4,0
908,0,-3,-1,0,0,0,0
909,0,0,0,0,0,0,0
910,0,0,0,0,0,0,0
911,0,-3,3,-2,0,1,4
912,0,0,0,0,0,0,0
913,0,0,0,0,0,0,0
914,-3,-1,0,0,0,0,0
915,0,0,0,0,0,0,0
916,-3,3,-1,-2,2,-2,3
917,0,0,0,0,0,0,0
918,0,0,0,0,0,0,0
919,0,0,0,0,0,0,0
920,0,0,0,4,-3,-1,5
921,0,0,0,0,0,0,0
922,0,0,0,4,0,-2,5
923,0,0,0,0,0,0,0
924,-2,-1,2,-2,2,1,4
925,0,0,0,4,0,-1,5
926,2,-3,3,-1,-2,1,4
927,4,-3,3,0,-3,-1,2
928,-3,-1,0,0,0,0,0
929,-1,0,0,0,0,0,0
930,0,-1,0,0,0,0,0
931,-3,-1,0,4,-3,-1,5
932,0,0,0,0,0,0,0
933,0,0,0,0,0,0,0
934,-2,2,1,-3,3,-3,3
935,4,-1,-2,3,-3,3,2
936,0,-3,1,0,1,0,0
937,1,-2,3,-1,-2,3,4
938,0,0,0,0,0,0,0
939,-3,3,-3,3,-2,-1,5
940,-1,1,-3,3,-3,3,5
941,4,-3,2,-2,2,0,4
942,0,0,0,0,0,0,0
943,-1,-1,1,0,0,-1,0
944,0,0,4,-3,3,-3,4
945,0,0,0,0,0,0,0
946,0,0,0,0,4,-3,1
947,0,0,0,0,0,4,0
948,0,0,0,0,0,0,0
949,-1,-2,-1,4,-1,-1,5
950,-1,4,-3,0,-1,0,3
951,4,-3,3,-3,3,-1,4
952,-1,0,0,0,4,-3,1
953,-3,-1,0,4,-3,3,5
954,0,3,-2,-1,-1,0,3
955,-1,0,4,-3,3,-3,4
956,0,0,0,0,0,0,0
957,1,-1,-2,3,-2,1,5
958,2,0,-2,3,0,-2,2
959,2,-1,1,-2,3,-3,1
960,0,0,0,0,0,0,0
961,-1,0,0,0,0,0,0
962,-3,3,-2,0,0,0,3
963,3,-3,3,-3,0,3,4
964,-2,3,-3,3,-3,0,5
965,-3,-1,4,-3,-1,4,4
966,0,0,0,0,0,0,0
967,-1,0,0,0,0,4,0
968,-1,0,0,0,1,-1,0
969,4,-3,0,3,-3,-1,2
970,0,0,0,0,0,0,0
971,0,0,4,-3,-1,0,4
972,-1,4,-3,3,0,-2,5
973,-3,3,-3,-1,4,-2,3
974,1,2,-2,1,-2,3,5
975,3,-1,-1,0,2,-3,1
976,0,0,0,0,0,0,0
977,-1,0,0,4,-3,-1,5
978,-3,3,-3,-1,0,0,3
979,4,-3,-1,0,0,0,2
980,0,0,0,0,0,0,0
981,1,-2,0,3,-1,-1,2
982,0,0,0,0,4,-3,1
983,4,-3,-1,0,0,0,2
984,-1,0,0,0,0,0,0
986,0,3,-1,-2,-1,4,3
987,0,0,0,0,0,0,0
988,0,4,-3,-1,0,0,3
989,0,0,0,0,0,4,0
990,2,-3,-1,0,0,0,2
991,-1,2,-1,-1,2,-2,3
992,0,0,0,0,0,4,0
993,0,-3,-1,0,0,0,0
994,-1,1,-1,-1,1,-1,0
995,-1,4,0,-3,1,2,3
996,0,0,4,-3,-1,4,4
997,3,-2,0,1,-2,2,2
998,-3,3,-3,-1,0,4,3
999,0,0,0,1,0,0,0
1000,-1,0,0,0,0,0,0
1001,0,1,0,-2,3,-2,1
1002,0,3,-3,3,0,-2,5
1003,0,0,0,0,4,-3,1
1004,0,0,0,4,-3,3,5
1005,0,0,4,-3,-1,4,4
1006,0,0,0,4,-1,-2,5
1007,0,0,0,0,0,0,0
1008,0,0,0,0,0,0,0
1009,-3,-1,4,-1,-2,-1,4
1010,0,4,-3,3,-3,-1,5
1011,0,0,4,-3,3,-2,4
1012,0,0,0,0,0,0,0
1013,-1,3,-3,-1,0,0,3
1014,0,-3,0,3,-3,3,2
1015,0,0,0,0,0,0,0
1016,0,0,0,0,0,0,0
1017,0,0,0,0,0,0,0
1018,0,-2,1,-1,1,-1,0
1019,4,-2,-1,-1,0,0,2
1020,3,0,-3,1,2,-3,1
1021,-1,0,0,0,0,4,0
1022,0,-3,3,-2,-1,3,4
1023,4,-3,-1,4,-1,-2,2
1024,4,-3,-1,4,-1,-2,2
1025,0,0,0,0,0,0,0
1026,-1,-2,3,-3,3,-2,4
1027,3,-3,3,0,-2,0,2
1028,0,4,-3,-1,0,0,3
1029,-1,4,-1,-1,-1,3,3
1030,0,0,0,0,4,-3,1
1031,-1,0,0,0,0,0,0
1032,0,0,0,0,0,0,0
1033,-2,0,1,0,1,-3,0
1034,0,0,0,0,0,0,0
1035,0,4,-3,-1,4,-3,3
1036,0,-3,0,-1,4,0,1
1037,0,0,0,0,0,0,0
1038,0,-1,1,-2,1,1,4
1039,0,-2,1,0,0,0,0
1040,3,-2,-1,3,-2,-1,2
1041,0,0,0,0,0,0,0
1042,0,4,-3,3,-3,-1,5
1043,4,-3,-1,0,0,0,2
1044,0,4,-3,-1,4,-3,3
1045,3,-3,2,-2,0,3,4
1046,0,0,0,0,0,0,0
1047,4,-3,3,-1,-2,-1,2
1048,0,4,0,-1,-2,-1,3
1049,4,-3,-1,0,4,-1,1
1050,4,-3,-1,0,0,0,2
1051,-1,0,0,0,0,0,0
1052,0,0,0,0,0,4,0
1053,-1,-1,0,3,-3,-1,5
1054,0,0,0,0,0,0,0
1055,0,0,0,0,0,0,0
1056,0,0,0,0,0,0,0
1057,0,0,0,0,0,0,0
1058,0,0,0,0,0,0,0
1059,-3,-1,0,4,-1,-2,5
1060,0,0,0,0,0,0,0
1061,-1,-1,0,4,-3,3,5
1062,0,0,0,0,0,0,0
1063,0,0,0,0,0,0,0
1064,-2,3,-3,0,3,-3,3
1065,0,0,0,4,-2,-1,5
1066,0,0,0,0,0,0,0
1068,0,0,0,0,0,0,0
1069,1,-1,-2,3,-3,0,5
1070,-1,-2,3,0,-3,-1,4
1071,-1,0,4,-2,1,-1,4
1072,0,0,0,0,0,0,0
1073,4,-3,-1,0,0,0,2
1074,0,0,0,0,0,0,0
1075,0,0,0,0,0,0,0
1076,-1,0,0,0,0,0,0
1077,4,-3,-1,4,-3,-1,2
1078,-1,0,0,4,-3,3,5
1079,0,0,0,4,-3,-1,5
1080,0,0,0,0,0,0,0
1081,0,0,0,0,0,0,0
1082,-1,0,0,0,0,0,0
1083,0,0,0,0,0,0,0
1084,0,4,-3,3,-2,1,5
1085,-2,0,1,-1,0,1,0
1086,-1,-1,-1,-1,4,-3,1
1087,0,4,-3,-1,4,-3,3
1088,2,-2,0,1,-2,-1,2
1089,-3,-1,0,0,4,-3,1
1090,4,-3,3,-2,-1,3,4
1091,0,0,0,0,0,0,0
1092,-1,0,0,-2,2,0,1
1094,0,0,0,0,0,0,0
1095,0,-1,2,1,-3,2,0
1096,4,-3,-1,0,0,0,2
1097,0,0,0,0,0,0,0
1098,0,0,0,0,0,0,0
1099,0,-1,3,-3,3,-1,4
1100,0,0,4,-3,-1,0,4
1101,-1,4,-3,3,-3,-1,5
1102,0,0,0,0,0,0,0
1103,0,0,0,0,4,-3,1
1104,4,-3,3,-3,3,-2,4
1105,-2,3,-3,1,-1,3,3
1106,0,-1,0,0,4,-3,1
1107,4,-2,-1,0,3,-3,1
1108,0,0,4,-2,0,1,4
1109,0,0,0,0,0,0,0
1110,0,0,0,0,0,4,0
1111,3,-3,-1,0,0,0,2
1112,0,0,0,0,0,0,0
1113,0,0,0,0,0,0,0
1114,-3,-1,4,-3,3,-3,4
1115,0,4,-1,1,-3,2,5
1116,0,0,0,0,0,0,0
1117,0,0,0,0,0,0,0
1118,3,-2,0,2,-3,3,2
1119,0,0,0,4,-3,-1,5
1120,0,0,0,0,0,0,0
1122,0,0,0,0,0,4,0
1123,-1,0,0,0,0,0,0
1124,0,0,0,0,0,0,0
1125,0,0,0,0,0,0,0
1126,1,-2,2,1,-3,1,2
1127,0,3,0,-1,-2,3,3
1128,0,0,0,0,4,0,1
1129,-3,2,0,-1,1,-2,3
1130,0,0,0,0,4,-3,1
1131,0,-2,1,0,1,-2,0
1132,0,0,0,0,0,0,0
1133,0,0,0,0,0,0,0
1134,0,0,0,0,0,0,0
1135,0,0,0,0,0,0,0
1136,4,-2,-1,-1,4,-3,1
1137,0,-2,1,-1,1,0,0
1138,4,-3,-1,4,-1,-2,2
1139,3,0,-3,0,1,0,2
1140,0,0,0,0,0,4,0
1141,-1,0,4,-3,-1,4,4
1142,3,-1,-2,-1,0,0,2
1143,0,0,0,0,0,0,0
1144,0,0,0,0,0,0,0
1145,0,0,0,0,0,0,0
1146,0,0,0,0,0,4,0
1147,0,0,4,-3,-1,0,4
1148,0,0,0,0,0,0,0
1149,0,0,0,0,0,0,0
1150,-1,-2,0,2,-2,-1,0
1151,0,0,4,-3,-1,0,4
1152,0,0,0,0,0,0,0
1153,0,0,0,0,0,0,0
1154,0,0,0,0,0,0,0
1155,1,0,-1,0,1,-2,0
1156,0,0,0,0,0,0,0
1157,1,-1,1,-1,1,0,0
1158,0,4,-1,-2,-1,4,3
1159,0,0,0,0,0,0,0
1160,0,0,0,0,0,0,0
1161,0,0,0,0,0,0,0
1162,4,-3,-1,0,0,0,2
1163,1,-2,0,0,0,1,0
1164,0,0,0,0,4,-3,1
1165,-1,0,0,0,0,0,0
1166,4,-2,-1,-1,0,0,2
1167,0,0,0,0,0,0,0
1168,0,0,0,0,0,0,0
1169,4,-3,-1,0,0,0,2
1170,0,0,0,0,4,-3,1
1172,4,0,-3,3,0,0,2
1173,3,-3,3,-1,1,-3,4
1174,0,0,0,0,0,0,0
1175,0,4,-3,3,-3,0,5
1176,4,-3,0,-1,0,4,2
1177,0,0,0,0,0,0,0
1178,-1,-2,-1,4,-1,-2,5
1179,0,4,-1,-2,-1,0,3
1180,-1,-2,-1,0,0,4,0
1181,0,0,0,0,0,0,0
1182,0,0,0,4,-3,3,5
1183,0,0,0,0,0,0,0
1184,1,-3,0,3,-3,3,2
1185,0,0,4,-3,-1,0,4
1186,0,4,-3,3,-3,-1,5
1187,3,-3,-1,0,4,-3,1
1188,-1,4,-3,3,-3,3,5
1189,0,0,0,0,0,0,0
1190,0,0,0,0,0,0,0
1191,-1,0,0,0,4,-3,1
1192,4,-3,-1,4,-3,-1,2
1193,0,0,0,4,-1,-2,5
1194,-1,0,0,0,0,4,0
1195,0,0,0,0,0,0,0
1196,0,0,0,0,0,4,0
1197,0,0,0,0,0,0,0
1198,0,0,0,4,-3,3,5
1199,4,-3,2,1,-3,0,2
1200,-2,2,-1,0,-1,2,3
1201,-2,-1,0,3,0,-3,5
1202,0,0,0,0,0,0,0
1203,0,4,-3,-1,0,0,3
1204,0,-1,0,4,-3,3,5
1205,0,0,0,0,0,0,0
1206,-1,-1,0,0,0,4,0
1207,-1,3,0,-3,3,-2,3
1209,1,0,0,-2,2,-1,1
1210,3,-3,0,-1,4,-3,1
1211,-3,-1,0,0,0,0,0
1212,0,0,0,4,-3,-1,5
1213,0,0,0,0,0,0,0
1214,3,-3,-1,0,0,4,2
1215,-3,3,-3,-1,0,0,3
1216,0,0,0,0,0,0,0
1217,-3,-1,0,4,-3,0,5
1218,0,0,0,0,0,4,0
1219,0,-2,-1,-1,0,0,0
1220,0,0,0,0,0,0,0
1221,0,0,0,0,0,0,0
1222,0,2,-2,1,-2,-1,5
1223,0,0,4,-2,-1,-1,4
1224,0,0,0,0,0,0,0
1225,0,0,0,0,0,0,0
1226,-3,-1,0,0,0,0,0
1227,3,-3,3,-2,1,-2,4
1228,0,-3,3,-3,3,-1,4
1229,-1,1,-2,-1,0,0,3
1230,0,0,0,0,0,0,0
1231,-2,1,-1,-1,0,4,0
1232,0,0,0,0,0,0,0
1233,-1,-2,-1,0,4,0,1
1234,0,0,0,0,0,0,0
1235,-3,3,0,-3,0,3,3
1236,4,-3,3,-3,-1,0,4
1237,4,-2,-1,-1,0,4,2
1238,0,4,-1,-2,3,-3,3
1239,-1,0,0,0,0,4,0
1240,0,0,0,0,0,0,0
1241,0,0,0,0,0,4,0
1242,0,0,0,4,-3,-1,5
1243,0,0,0,0,0,0,0
1244,-1,-1,3,-1,-2,-1,4
1245,-3,2,-1,1,0,-2,3
1246,4,-3,0,-1,0,0,2
1247,0,0,0,0,0,0,0
1248,0,0,0,0,0,0,0
1249,0,0,0,0,0,0,0
1250,0,0,0,0,0,0,0
1251,-3,0,3,-3,1,-1,4
1252,-1,2,-2,3,-3,-1,5
1253,0,4,-3,-1,4,-2,3
1254,0,0,0,4,-3,-1,5
1255,-1,0,0,0,0,4,0
1256,0,4,-3,-1,0,0,3
1257,3,-1,-2,-1,4,-2,1
1258,0,4,-3,-1,0,4,3
1259,0,0,0,0,0,0,0
1260,1,-1,-1,0,2,-2,1
1261,-2,3,0,-2,2,-3,3
1263,0,-1,0,4,-3,0,5
1264,0,4,-3,-1,0,0,3
1265,0,0,0,0,0,0,0
1266,0,0,0,0,0,0,0
1267,4,-3,-1,0,0,0,2
1268,0,0,0,0,0,0,0
1269,4,-3,3,-1,1,-3,4
1270,0,0,0,0,0,0,0
1271,0,0,0,0,0,0,0
1272,4,-3,3,-3,-1,0,4
1273,3,-1,-1,-1,-1,0,2
1274,0,0,0,0,4,-3,1
1275,-2,0,-1,0,0,0,0
1276,0,0,0,0,0,0,0
1277,0,2,-3,0,3,0,3
1278,0,0,0,0,0,0,0
1279,-1,4,-3,-1,0,0,3
1280,0,4,-3,-1,0,0,3
1281,0,0,0,0,0,0,0
1282,0,0,0,0,4,-3,1
1283,-1,-2,3,-3,-1,4,4
1284,-3,-1,0,0,0,4,0
1285,4,-3,3,-3,-1,4,4
1286,0,4,-3,-1,0,0,3
1287,3,-3,0,-1,0,0,2
1288,4,-3,3,-3,3,-3,4
1289,3,-1,0,-1,2,-2,1
1290,0,0,0,0,0,0,0
1291,0,-1,1,-3,1,-1,4
1292,0,4,-3,-1,0,0,3
1293,0,0,0,4,-3,-1,5
1294,0,0,0,0,0,0,0
1295,3,-3,-1,0,0,4,2
1296,-1,-2,3,-3,3,-2,4
1297,0,0,0,0,0,0,0
1298,2,-2,3,-2,-1,3,4
1299,0,0,0,0,0,0,0
1300,-1,0,0,4,0,-2,5
1301,2,1,0,-3,1,1,1
1302,0,0,0,0,0,0,0
1303,0,0,0,0,0,0,0
1304,0,0,0,0,4,0,1
1305,-2,-1,3,-3,3,-3,4
1306,-3,2,-2,3,0,-2,5
1307,0,0,0,0,0,0,0
1308,3,-3,1,2,-1,0,2
1309,0,0,0,0,0,0,0
1310,-1,-1,0,-1,3,0,1
1311,0,0,0,0,0,0,0
1312,-1,4,-3,3,0,0,5
1313,-2,0,3,0,-2,1,0
1314,0,0,0,0,0,0,0
1315,0,4,-1,1,-2,0,5
1316,0,4,-3,3,-3,3,5
1317,-2,3,-2,2,-2,-1,5
1318,0,0,0,0,0,0,0
1319,0,0,0,0,0,0,0
1320,0,0,0,0,0,0,0
1321,-1,0,4,0,-3,3,4
1322,0,0,0,0,0,0,0
1323,0,0,0,0,0,0,0
1324,0,0,4,-3,-1,0,4
1325,0,0,0,0,0,0,0
1326,0,0,0,0,0,0,0
1327,0,2,-3,2,1,-3,3
1328,0,0,0,0,0,4,0
1329,0,0,0,0,0,0,0
1331,0,0,0,0,0,0,0
1332,0,0,0,0,0,4,0
1333,0,0,0,0,0,0,0
1334,0,4,-3,-1,0,4,3
1335,0,0,0,0,0,0,0
1336,1,-2,3,-3,3,-2,4
1337,-3,3,-1,-2,1,0,3
1338,0,0,0,0,0,0,0
1339,0,0,4,-3,-1,0,4
1340,4,-3,2,1,-3,-1,2
1341,3,-2,-1,-1,0,0,2
1342,0,0,0,0,0,0,0
1343,0,-3,0,3,-1,-2,2
1344,-1,0,0,0,0,0,0
1345,2,-3,2,-1,2,-3,4
1346,3,-2,2,-2,1,-2,4
1347,-3,3,-3,-1,0,4,3
1348,1,1,-1,-1,3,0,1
1349,-1,0,0,0,4,-2,1
1350,0,0,0,0,0,4,0
1351,0,0,0,0,0,4,0
1352,-3,3,0,-3,1,2,3
1353,0,0,0,0,0,0,0
1354,4,0,-2,-1,-1,0,2
1355,-1,-1,3,-3,1,2,4
1356,0,0,0,0,0,0,0
1357,0,4,-3,3,-2,1,5
1358,0,0,0,0,0,0,0
1359,0,0,0,0,0,0,0
1360,0,0,4,-3,-1,0,4
1361,-2,0,1,-1,2,-2,0
1362,-1,0,4,-3,-1,0,4
1363,0,0,0,0,4,-3,1
1364,3,-3,1,1,1,-3,2
1365,-3,-1,4,-3,-1,0,4
1366,0,0,0,0,0,0,0
1367,0,0,0,0,0,0,0
1368,0,0,0,4,-3,-1,5
1369,0,0,0,0,0,0,0
1370,0,0,0,0,4,-3,1
1371,0,0,0,0,0,0,0
1372,0,0,0,0,0,0,0
1373,4,-3,-1,0,0,4,2
1374,0,0,0,0,0,0,0
1375,-3,-1,0,0,0,0,0
1376,-3,3,-1,-1,1,-1,3
1377,-3,3,0,-1,-1,1,3
1378,0,0,0,0,0,0,0
1380,0,0,0,0,0,0,0
1381,1,-2,-1,3,0,-3,2
1382,-3,-1,0,0,0,0,0
1383,0,0,4,-3,-1,0,4
1384,0,0,0,0,0,4,0
1385,-1,-2,2,-2,-1,0,4
1386,0,0,4,-3,0,-1,4
1387,0,0,0,0,0,0,0
1388,4,-3,-1,0,4,-3,1
1389,-3,-1,0,0,4,-3,1
1390,0,0,0,0,0,0,0
1391,0,4,-3,-1,0,0,3
1392,0,0,0,0,0,0,0
1393,0,0,0,0,0,0,0
1394,0,4,-3,-1,0,0,3
1395,-3,-1,0,4,-3,-1,5
1396,0,0,0,0,0,4,0
1397,0,0,0,0,0,0,0
1398,0,-3,3,-3,-1,4,4
1399,0,0,0,0,0,0,0
1400,0,4,-3,3,-3,-1,5
1401,0,0,0,0,0,0,0
1402,0,0,0,0,0,0,0
1403,-3,3,-3,3,-3,3,5
1404,3,-3,0,-1,4,-2,1
1405,0,0,0,0,0,0,0
1406,0,-1,1,0,-2,3,0
1407,0,0,2,-2,-1,3,4
1408,0,1,-2,0,-1,3,0
1409,0,0,0,0,0,4,0
1410,4,-1,-2,-1,0,0,2
1411,-2,3,-2,-1,3,-3,3
1412,-1,-1,0,0,0,0,0
1413,0,0,0,0,0,0,0
1414,0,0,0,0,0,0,0
1415,0,0,0,0,0,0,0
1416,0,0,0,0,0,0,0
1417,0,-1,1,-1,0,1,0
1418,-2,-1,2,-1,2,-3,4
1419,-3,-1,0,0,0,0,0
1420,0,0,0,0,0,0,0
1421,-3,3,-3,3,-3,-1,5
1422,-1,-1,4,0,-1,0,4
1423,4,-1,-1,0,-1,3,2
1424,0,0,0,0,0,0,0
1425,-1,3,0,-3,-1,4,3
1426,0,0,-2,0,-1,4,0
1427,0,0,0,4,-3,-1,5
1428,0,0,0,0,0,0,0
1429,0,0,0,0,0,0,0
1430,3,0,-3,-1,0,4,2
1431,4,-2,-1,-1,4,-3,1
1432,4,-3,-1,0,0,0,2
1433,0,0,0,0,0,0,0
1434,-1,0,0,0,0,0,0
1435,0,0,0,4,-3,-1,5
1436,0,0,0,0,0,0,0
1437,-2,-1,3,-2,2,-3,4
1438,-3,3,0,-3,2,-2,3
1439,4,-3,-1,0,0,0,2
1440,-1,0,0,0,0,0,0
1441,0,4,0,-2,-1,3,3
1442,-1,0,0,0,4,0,1
1443,-1,2,-2,3,-3,3,5
1444,0,4,-3,-1,0,0,3
1445,0,4,-3,3,-3,-1,5
1446,-1,0,3,-1,-1,1,4
1447,0,0,0,0,0,0,0
1448,-3,-1,0,0,4,-3,1
1449,0,4,-1,0,-2,-1,3
1450,-2,2,-2,-1,0,0,3
1451,0,-3,-1,4,-3,-1,5
1452,3,-2,1,0,0,-1,2
1453,-3,3,-3,-1,4,-3,3
1454,4,-3,-1,0,0,4,2
1455,1,-1,3,-3,3,-3,4
1456,0,0,0,0,0,0,0
1457,0,0,0,4,-2,0,5
1458,-1,4,-3,-1,0,0,3
1459,0,-1,-1,3,-1,-1,5
1460,1,-2,3,0,-2,-1,4
1461,-3,-1,0,0,0,4,0
1462,4,-2,-1,-1,0,0,2
1463,0,0,0,0,0,0,0
1464,-1,-1,4,0,-3,3,4
1465,0,0,0,0,0,0,0
1466,0,0,0,0,4,-3,1
1467,-1,-1,3,-2,2,-3,4
1468,0,0,0,0,0,0,0
1469,0,0,0,0,0,0,0
1470,0,0,0,0,4,-3,1
1471,0,0,0,4,-3,-1,5
1472,0,0,4,-3,-1,0,4
1473,0,0,0,0,0,0,0
1474,0,0,4,-3,-1,0,4
1475,3,-2,0,-1,-1,4,2
1476,0,0,0,0,0,4,0
1477,0,0,0,0,0,0,0
1478,0,0,0,0,0,0,0
1479,-2,2,-2,1,-2,1,5
1480,4,-3,-1,0,4,-3,1
1481,0,0,0,0,0,0,0
1482,0,4,-3,-1,0,0,3
1483,0,0,0,0,0,0,0
1484,4,-1,-2,-1,0,4,2
1485,-3,-1,0,0,0,0,0
1486,0,-3,0,-1,4,-3,1
1487,0,0,0,0,0,0,0
1488,0,0,4,-3,-1,0,4
1489,0,0,0,0,0,0,0
1490,0,0,0,0,0,0,0
1491,-1,4,-3,-1,0,0,3
1492,-3,-1,0,0,0,0,0
1493,0,0,0,4,-3,-1,5
1494,0,4,-3,-1,4,-3,3
1495,0,0,0,0,0,0,0
1496,0,4,-3,-1,0,0,3
1497,0,4,-3,3,-1,-1,5
1498,-1,0,0,0,0,0,0
1499,0,0,4,-3,-1,4,4
1500,0,0,0,0,0,0,0
1501,4,-3,-1,4,-3,0,2
1502,0,0,0,0,0,0,0
1503,0,0,4,-3,-1,0,4
1504,0,0,0,0,0,0,0
1505,4,0,-1,-2,-1,0,2
1506,0,0,0,0,0,0,0
1507,0,0,0,0,0,4,0
1508,0,0,0,0,0,0,0
1509,4,-3,-1,4,0,-3,2
1510,0,0,0,4,-3,-1,5
1511,0,4,-3,-1,0,0,3
1512,0,-3,1,-1,2,0,1
1513,3,-2,1,-2,3,-1,1
1514,0,0,0,0,4,-3,1
1515,0,0,0,0,0,4,0
1516,0,0,0,4,-3,-1,5
1517,-3,3,-3,1,1,-2,3
1518,0,0,0,0,0,4,0
1519,-3,3,-3,-1,0,0,3
1520,0,0,0,0,0,0,0
1521,4,-3,-1,0,0,0,2
1522,0,0,0,0,0,0,0
1523,3,-3,3,-3,-1,0,4
1524,-3,0,0,-1,0,4,0
1525,0,0,0,0,0,0,0
1526,0,0,0,0,0,0,0
1527,4,-3,-1,0,0,0,2
1528,4,-3,-1,0,0,4,2
1529,-2,-1,3,-3,3,-3,4
1530,4,-3,-1,4,0,-3,2
1531,0,0,0,0,0,0,0
1532,0,0,0,0,0,0,0
1533,-1,-2,-1,4,-1,-1,5
1534,-1,0,0,0,0,0,0
1535,-1,0,2,-2,1,-2,4
1536,0,4,-3,-1,4,-3,3
1537,-3,-1,0,0,0,0,0
1538,0,0,0,0,0,0,0
1539,0,0,0,0,0,0,0
1540,0,4,-3,-1,4,-3,3
