CUSTNO,Monetary_가전/레저취미/멀티샵_중가_증감여부_q2_q1,Monetary_가전/레저취미/멀티샵_중가_증감여부_q3_q2,Monetary_가전/레저취미/멀티샵_중가_증감여부_q4_q3,Monetary_가전/레저취미/멀티샵_중가_증감여부_q5_q4,Monetary_가전/레저취미/멀티샵_중가_증감여부_q6_q5,Monetary_가전/레저취미/멀티샵_중가_증감여부_q7_q6,Monetary_가전/레저취미/멀티샵_중가_증감여부_q8_q7,Monetary_가전/레저취미/멀티샵_중가_q2_q1_로그변환,Monetary_가전/레저취미/멀티샵_중가_q3_q2_로그변환,Monetary_가전/레저취미/멀티샵_중가_q4_q3_로그변환,Monetary_가전/레저취미/멀티샵_중가_q5_q4_로그변환,Monetary_가전/레저취미/멀티샵_중가_q6_q5_로그변환,Monetary_가전/레저취미/멀티샵_중가_q7_q6_로그변환,Monetary_가전/레저취미/멀티샵_중가_q8_q7_로그변환
207,0,4,1,0,4,1,0,0.0,11.244942608027083,-11.244942608027083,0.0,11.255715616733225,-11.255715616733225,0.0
208,4,2,2,2,2,2,1,14.762351914390196,-13.25338270686923,-12.824090562935012,-12.909706483100734,-13.652241886339876,-11.929168685723045,-12.479920194796664
209,1,4,1,1,4,1,0,-12.05022885364509,10.67696856756027,-10.347965811757819,-9.405366378383736,11.106347243649084,-11.106347243649084,0.0
210,4,1,0,0,0,0,0,10.274907918764162,-10.274907918764162,0.0,0.0,0.0,0.0,0.0
211,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,12.087938097792101,-12.087938097792101
212,4,1,4,1,0,4,1,12.459841853970602,-12.459841853970602,11.031923007944151,-11.031923007944151,0.0,11.6392301557059,-11.6392301557059
213,0,0,0,4,1,0,0,0.0,0.0,0.0,11.196746898620855,-11.196746898620855,0.0,0.0
214,4,1,0,0,4,1,4,10.562581369254632,-10.562581369254632,0.0,0.0,10.680361530907392,-10.680361530907392,12.94469871671572
215,4,1,3,1,4,2,1,11.448397693922995,-11.16279294550697,9.117778976572124,-10.386144204244397,11.078384110867233,-10.35718826322719,-10.412550340184215
216,1,0,0,0,0,0,4,-10.969977071295945,0.0,0.0,0.0,0.0,0.0,10.686240796677975
217,1,1,4,2,2,1,4,-10.593695107116,-9.869460054355608,12.325219092209032,-10.58742440152202,-11.76486246100894,-10.951231029284378,12.399452592906695
218,2,1,4,1,3,1,4,-13.353234966830655,-15.354808385569296,15.776444760976434,-15.537787172920021,14.485128011016469,-15.14868975256651,15.173045262012307
219,2,1,4,2,2,1,3,-13.864545759368609,-13.821799994553627,13.864173575044495,-13.346222293378284,-11.580950707736966,-13.003494281101075,10.322725123086366
220,1,4,1,4,1,0,0,-10.343653546516592,11.20238356201018,-11.20238356201018,11.430841861616917,-11.430841861616917,0.0,0.0
221,0,0,4,1,0,0,4,0.0,0.0,10.965549049181684,-10.965549049181684,0.0,0.0,8.751515860086036
222,4,2,3,3,2,1,1,12.749737606181661,-12.070464939652474,12.798850307869658,12.207708456888826,-12.543400645451777,-12.969228109303884,-11.71961784455495
223,2,1,0,0,4,1,4,-13.035092527470935,-12.882737445870298,0.0,0.0,14.100336618518705,-14.100336618518705,11.838904667301001
224,2,1,0,4,1,1,4,-12.772334925305618,-12.290891538702963,0.0,14.0959233855456,-13.816377026754072,-12.68482013958676,12.627358090456433
225,3,2,3,2,2,3,3,14.563962065721316,-14.520529971709372,15.023584877212622,-15.153196319551382,-14.695541891089425,13.195315155946489,13.703333491632876
226,4,1,4,1,0,4,1,12.83622924829962,-12.83622924829962,11.564777837761191,-11.564777837761191,0.0,11.120891686010914,-11.120891686010914
227,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,1,4,1,0,0,0,4,-11.129306574947101,11.52257117534827,-11.52257117534827,0.0,0.0,0.0,8.999942410092284
229,0,4,1,0,0,4,1,0.0,10.962804977387083,-10.962804977387083,0.0,0.0,10.551808500628965,-10.551808500628965
230,1,0,4,4,2,3,2,-11.003938652496085,0.0,9.69302788029246,12.701334926420934,-12.413085857452199,11.456321747676151,-9.342228200626353
231,0,4,1,0,0,0,0,0.0,11.11141308300757,-11.11141308300757,0.0,0.0,0.0,0.0
232,4,2,1,0,0,0,4,11.74121845820833,-11.237516202824073,-10.814166731350696,0.0,0.0,0.0,10.334852533912585
233,1,4,1,0,0,0,4,-12.791869150505976,10.9118033299783,-10.9118033299783,0.0,0.0,0.0,12.469799723544524
234,0,4,1,0,0,0,0,0.0,11.342068108710592,-11.342068108710592,0.0,0.0,0.0,0.0
235,4,1,0,0,0,4,1,11.565033423348764,-11.565033423348764,0.0,0.0,0.0,11.111984339843124,-11.111984339843124
236,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,12.332384981543715
237,0,0,0,0,4,2,3,0.0,0.0,0.0,0.0,11.56411557977503,-10.090299018754967,12.02191607041135
238,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.46880635006828,-11.46880635006828,0.0
239,4,3,1,1,4,1,4,13.51603381273512,13.40024325475401,-13.909114935549095,-12.622294805154779,14.170632244523363,-14.170632244523363,13.960984748798879
240,4,2,2,1,0,4,1,11.577795554589697,-10.357291990448566,-10.173608324371578,-10.79989765940642,0.0,12.598187419874565,-12.598187419874565
241,4,4,1,1,4,2,4,10.639997164276531,11.917009643456494,-11.962210557934133,-10.723500063638149,11.31633947777496,-10.367109450975388,11.911598622858655
242,4,1,4,3,3,3,1,9.869460054355608,-9.869460054355608,8.999942410092284,7.8093100469108085,9.078732960251289,9.533672382897578,-10.40871167946524
243,4,1,0,0,0,4,2,10.557568957410956,-10.557568957410956,0.0,0.0,0.0,12.337975160454747,-11.530904735699771
245,4,1,4,1,4,1,4,11.714716731209208,-11.714716731209208,11.113676861114294,-11.113676861114294,11.311031361414328,-11.311031361414328,9.955377903366875
246,4,1,2,4,1,4,2,13.510209378266484,-13.299157372410317,-11.631139895872645,13.823957441038456,-13.858584251379014,14.263991919978865,-13.947000113598621
247,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,1,0,4,4,3,2,1,-11.39998094628287,0.0,11.549273799579751,12.485834664482583,-6.903369022902793,-11.680899383872458,-12.42512582675793
249,4,1,3,2,3,3,1,13.648529490861225,-13.428685765596004,10.967947713657521,-11.088599754641121,11.318669893410558,9.925200518823507,-12.477445015496833
250,4,4,2,4,2,1,2,11.750574167762638,13.168961635026175,-12.719826298402202,14.511133956192173,-14.062831756846334,-13.678096300965548,-11.347472009492664
251,4,3,4,1,3,3,1,11.520957330869688,12.095283428295664,14.204271278646054,-14.274844892798681,12.317297149020094,12.912028092921368,-13.377416462413242
252,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,11.363446995639597,-11.363446995639597,12.169509752452903
253,1,4,1,2,3,3,3,-13.936271391979465,14.143584384931454,-14.079592625792507,-11.847735431185658,11.424211115238588,13.100583254376604,10.47418455383412
254,4,3,1,1,0,4,1,13.208466142490584,11.887947880915409,-13.258392257152167,-11.675078978057924,0.0,12.656122927769767,-12.656122927769767
255,4,1,1,4,2,1,3,14.93003546699151,-14.945836463718347,-11.314156802787469,13.826431055769806,-12.195307396927902,-13.545542184957007,9.313296664738015
256,3,1,4,2,2,1,4,11.93544597132251,-13.56997055956472,12.651259347730758,-10.409094180379647,-12.173589056872146,-11.354993958504805,14.776117834219786
257,0,0,0,4,1,0,0,0.0,0.0,0.0,11.405289068157252,-11.405289068157252,0.0,0.0
258,4,1,0,0,0,4,3,15.70148887895395,-15.70148887895395,0.0,0.0,0.0,12.482872679621225,12.622592056210426
259,4,3,1,0,4,1,4,11.417513605736808,-4.870773030658873,-11.416088807754932,0.0,11.682203601560959,-11.682203601560959,11.631716705671996
260,1,0,0,0,0,0,0,-11.332086509938218,0.0,0.0,0.0,0.0,0.0,0.0
261,1,1,4,4,1,3,1,-12.928924095451809,-11.74964433174283,10.9167597493677,12.956217533719975,-12.845300385300233,8.839584185692205,-11.575440998357884
262,4,1,0,0,4,2,1,10.50601252319341,-10.50601252319341,0.0,0.0,12.67489079751018,-10.946573799525886,-12.479386850549533
263,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.24100755631869,-10.24100755631869,0.0
264,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,3,2,4,2,2,2,4,12.221049247352587,-12.907714041596552,14.901347261452534,-14.080388723953922,-14.11572933243692,10.024055336272747,14.76279175735548
266,0,0,0,4,1,0,4,0.0,0.0,0.0,10.769310200434907,-10.769310200434907,0.0,11.990544919895907
267,0,4,1,4,1,1,4,0.0,11.176843116630964,-11.176843116630964,14.222446951227388,-13.943707465428046,-12.808837496193105,10.9167597493677
268,2,2,2,2,2,3,2,-9.078263363751605,-12.414405974944566,-11.453855664999308,-8.121140944332984,-11.012942326119667,12.216632622845362,-12.169620081642952
269,1,4,1,4,1,0,4,-10.32303493007355,12.622438686980813,-12.622438686980813,10.844209990597994,-10.844209990597994,0.0,9.900030509918581
270,4,1,0,0,0,4,1,10.693606455130235,-10.693606455130235,0.0,0.0,0.0,12.147802546256717,-12.147802546256717
271,4,3,1,1,4,3,1,13.28138248315641,13.157673961626172,-13.645263057016214,-12.47110581070307,12.151693941454305,10.955551198260604,-12.415866538706947
272,3,2,1,0,4,1,0,10.793255580875966,-11.688780811427565,-11.68319290005328,0.0,12.548033264663319,-12.548033264663319,0.0
273,4,1,4,1,1,4,4,12.115428538281733,-12.115428538281733,13.667072713870342,-13.603842596740437,-10.874668612563932,11.75325989192149,13.565662906196417
274,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,1,0,4,1,4,4,1,-11.932446548390713,0.0,13.461304966622087,-13.461304966622087,10.678359574312994,12.3047632037052,-12.484273268589265
276,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,3,1,4,2,2,3,4,12.81481240982369,-13.572324112340121,13.276733956335729,-12.872513832053919,-12.032857030149106,9.261212465835612,12.44034048577387
278,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,0,4,1,0,0,0,4,0.0,13.223976875737813,-13.223976875737813,0.0,0.0,0.0,12.226667878170717
280,3,4,2,1,4,1,4,9.514118408081684,14.305963935615027,-13.502591507373602,-13.78157964828059,12.994941133269995,-13.041823440569189,12.719230637728627
281,3,3,1,3,4,3,2,11.751492913965578,12.83763417993448,-13.688288400894129,9.971910000261637,13.217748354522247,13.308402418552214,-13.410191196415902
282,4,1,0,0,4,4,2,11.222676197102334,-11.222676197102334,0.0,0.0,9.581795225306097,14.121173191999244,-12.748183068173555
283,2,3,3,1,3,2,1,-11.328014097584257,10.23839916511758,12.788802900343054,-13.021150376379309,12.401398621504267,-12.06179494152397,-12.286976083298416
284,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,0,4,1,4,1,4,2,0.0,11.399091420245842,-11.399091420245842,11.196746898620855,-11.196746898620855,12.773160227581352,-12.283929984341592
286,1,0,4,1,0,4,1,-11.138565765098503,0.0,11.527954605353171,-11.527954605353171,0.0,10.9572648933149,-10.9572648933149
287,4,1,3,3,1,4,1,10.575692037420843,-10.484235985946173,8.720075330675677,7.637389554799183,-9.46866467492405,12.622546412545365,-12.632060147745982
288,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,2,3,1,0,0,4,4,-10.453088166905685,9.743521918944847,-11.042421278721916,0.0,0.0,11.6392301557059,12.954236359316502
290,0,0,0,4,4,1,4,0.0,0.0,0.0,9.958406277955262,10.846615415155116,-11.191177957806282,11.1970572774893
291,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,4,2,2,3,3,2,3,13.365993206094148,-12.577296555092653,-10.332913760628742,10.98860434683921,12.507273237615673,-12.719128771519145,11.324194032762785
293,4,2,1,0,4,1,0,11.942586758346767,-11.587838480674169,-10.7341256997213,0.0,12.115428538281733,-12.115428538281733,0.0
294,1,3,4,1,4,2,3,-13.804333487476978,8.192139194834796,14.437324714536038,-14.368865745017805,13.78515167849045,-12.936247989046903,10.626953171100384
295,4,1,4,1,4,3,2,12.101576501833184,-12.101576501833184,13.13178239261012,-13.13178239261012,11.51422336571539,12.059255353757079,-11.87195104027335
296,3,1,4,1,4,1,3,13.665581206537883,-14.389260219250641,13.612248253025513,-13.847082289628062,15.302575494738997,-15.262998682771649,11.651189372795955
297,4,1,4,1,0,0,4,12.31067231348178,-12.016423123246295,12.738855373955511,-12.892539356694732,0.0,0.0,10.669434065773082
298,4,2,2,3,4,2,3,12.400725460577258,-11.44913546429932,-10.506330962499817,12.021424624291713,13.60443395906996,-13.337216662563142,13.11789169596051
299,2,2,1,4,1,0,0,-12.378262398422095,-12.15833493056839,-11.650403358376657,12.590251193922999,-12.590251193922999,0.0,0.0
300,4,3,2,4,2,3,1,10.542379189814431,9.8772829901932,-9.458014336354475,11.605296768495558,-11.250475685974568,10.770942010091671,-11.735560455244372
301,3,1,4,2,2,2,4,13.200892630697481,-13.266022273207208,13.562856160681443,-13.23957023962182,-11.88527213551372,-11.52414969030272,13.04950717319654
302,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,1,1,4,1,0,0,0,-13.640330259229172,-10.364136108416114,10.84355772393509,-10.84355772393509,0.0,0.0,0.0
304,4,1,0,4,2,3,3,12.11012351517117,-12.11012351517117,0.0,12.699202026222551,-12.332577533477433,12.324505873511528,13.309316737031315
305,4,2,3,2,3,1,4,13.849613205236778,-13.122459297009206,11.510825744251523,-13.34110163778837,13.022501981139978,-13.57042758326646,13.847622543849086
306,4,3,2,1,4,3,1,12.01514742843291,-9.147555453819187,-11.55199931636463,-11.562236173029646,10.811386969723246,10.731574234759346,-11.465413344096776
307,3,3,3,1,3,3,1,12.598465428431775,12.069318814981855,14.642933080538077,-14.943846811239933,11.446875911148764,13.800380655119719,-14.117001988064372
308,4,2,1,4,1,0,0,12.302606995242703,-11.832117433015327,-11.90822543638933,11.439974246494133,-11.439974246494133,0.0,0.0
309,4,1,3,2,4,1,4,14.820063189049476,-14.792751946353027,12.021841342786033,-12.042837280114105,13.82849736858111,-13.970481061777049,12.676122782330967
310,2,1,0,0,4,3,1,-11.313183522208583,-11.32547398968939,0.0,0.0,11.771523570124216,11.600413118078492,-12.382766726705094
311,0,0,4,1,4,1,4,0.0,0.0,13.125341159310175,-13.125341159310175,12.696577065949029,-12.696577065949029,12.654472441379234
312,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.032575298705035,-11.032575298705035,0.0
313,1,4,1,2,4,1,1,-14.076868298583356,13.33679521037368,-13.011070725179657,-11.670307222542366,13.668139878820114,-13.35649161970204,-12.43170025322836
314,4,3,1,0,0,4,1,11.771523570124216,8.395381982524114,-11.805124054228436,0.0,0.0,12.778208907759948,-12.63333242253199
315,4,4,1,3,3,3,1,12.628186601260506,13.474745731707275,-13.67905111571941,12.378060324726079,12.870872463481975,12.189450537658741,-13.47303727860767
316,0,4,1,0,4,2,1,0.0,13.042231351160561,-13.042231351160561,0.0,13.2193142248422,-12.281850816484734,-12.722361687866966
317,4,3,2,1,0,0,0,11.543706904040304,11.504199305530614,-11.643502401856438,-11.388593098785329,0.0,0.0,0.0
318,4,2,1,0,0,4,1,12.374121826019131,-11.639102540339891,-11.721171833793273,0.0,0.0,12.333608115977462,-12.333608115977462
319,3,3,1,2,1,4,1,11.59866811670664,12.889470830211472,-13.531698109349408,-11.917726929073767,-11.64476666714175,12.49292297756442,-12.49292297756442
320,1,4,1,4,4,1,1,-8.349157660019081,11.520042754068346,-11.520042754068346,9.907115474517441,13.729330894692241,-13.7191973186541,-10.286113292389048
321,4,1,4,2,1,0,4,12.556035318329753,-12.869757508224332,13.755003796245262,-13.418499744432456,-12.502324079309858,0.0,13.0643076536693
322,1,0,4,1,0,0,0,-11.10577642696209,0.0,11.933682420918322,-11.933682420918322,0.0,0.0,0.0
323,2,4,2,3,3,2,1,-12.07246100650652,12.600334688067758,-12.254716478824998,10.866273097114467,12.067537238152816,-12.329057343708362,-12.073487061160439
324,1,2,3,4,2,2,4,-15.028652209766502,-12.564103833819189,12.116215801883905,14.12339102643007,-13.804252164642469,-11.244407997679891,14.7103408990395
325,2,4,2,2,3,2,1,-9.391015432323398,13.592691862258613,-12.6493760862401,-12.570850420608814,12.842362968987127,-12.621957593099221,-12.826142115210846
326,3,1,4,4,2,3,1,10.74013654586423,-11.37793176157013,11.996806642402142,12.977632654574615,-12.735841272146104,12.565156070595041,-13.066203875007979
327,1,4,2,2,3,2,1,-13.009305908565953,13.852534715031164,-13.365397698323688,-12.581761921840457,13.080049659390795,-12.464108774361858,-12.849376949596664
328,2,4,1,3,2,1,4,-9.992169086571346,13.612268231106967,-13.577266554715335,12.899678445915825,-11.547248953044475,-12.729592173731934,12.97692500198778
329,1,0,0,0,0,0,4,-12.597419659079831,0.0,0.0,0.0,0.0,0.0,11.282213966278393
330,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,4,1,0,4,1,3,1,11.709966167368014,-11.709966167368014,0.0,11.793345091774617,-11.609499678811384,10.602600396013466,-11.042421278721916
332,4,1,4,1,1,4,1,12.565655700496357,-12.703212770115835,12.658886533786442,-12.370254317616133,-11.27544987968342,12.633141990115872,-12.633141990115872
333,2,4,1,0,4,1,3,-11.62628978752585,12.800292172691183,-13.156940064104354,0.0,12.623072329830046,-12.360352923337203,10.577859613253246
334,4,1,3,1,4,4,2,11.90444747449671,-11.61685615587496,11.144199530397495,-11.572440638028207,12.099428285232005,13.28872189020675,-13.08538543292206
335,2,3,1,4,4,2,1,-12.751557651327474,-7.873400383989108,-12.695492006976712,11.823995593177727,13.368219269211487,-11.868877356144063,-13.060329828993154
336,1,3,2,2,3,2,1,-12.04147134787128,11.492555487006351,-11.458430693079018,-8.403698558155208,12.03741610299505,-11.894237794697485,-11.520042754068346
337,2,2,2,1,4,2,3,-14.400100148901998,-12.121326783714114,-10.679452800475312,-13.774584826411274,13.563093803814855,-12.828147136069902,11.919811522331191
338,0,0,4,1,0,4,1,0.0,0.0,11.81223661530536,-11.81223661530536,0.0,12.720458018886381,-12.720458018886381
339,4,4,2,3,2,3,1,11.055918656194404,12.631542722047245,-12.429911279682925,12.572687904873577,-11.568666493993998,13.09001915322145,-13.586516698428596
340,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,13.328050823808844
341,0,4,1,1,4,3,2,0.0,15.313015899441591,-15.08275957368892,-13.731534800480507,12.920814239884852,13.227746226038722,-13.307195521864857
342,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,1,4,2,2,1,4,3,-12.01728489363159,13.114346264588708,-10.94261943294177,-12.580881695256297,-11.908552387154943,11.487885966913494,12.152865339949694
344,2,2,4,1,4,2,2,-13.361195595974298,-12.540605868149418,14.202730083517153,-14.248091535676595,12.535195922644139,-10.972481859621098,-11.094276666897722
345,4,1,0,0,4,1,0,11.635858826873484,-11.635858826873484,0.0,0.0,12.138648784435548,-12.138648784435548,0.0
346,1,4,3,1,0,4,1,-9.948356420163302,11.6392301557059,11.40814082326889,-12.223488240852308,0.0,11.79507956244034,-11.79507956244034
347,4,1,4,4,1,1,4,11.380961786457842,-11.644369441598798,10.098472417434412,10.987867764921262,-11.06862196545548,-9.869460054355608,9.688015648580746
348,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,4,1,4,3,1,2,4,13.323436953377252,-13.139049600110244,12.62537232638199,6.3010069507901,-12.66760397590641,-9.189899004503578,12.939751272265017
350,2,1,0,0,0,4,3,-8.743878373707531,-10.934136898277,0.0,0.0,0.0,10.814166731350696,8.768107488540164
351,4,1,4,2,3,3,1,13.265594895311676,-13.18988813219514,12.52093995021706,-11.590622378306085,10.366664691023495,11.952557476628371,-12.886643539321197
352,2,2,3,2,2,2,1,-9.665668249425623,-12.474676579413735,13.352107113507072,-13.109096453590018,-11.992200309072643,-11.391103034380333,-12.301276567964146
353,0,4,1,0,0,4,1,0.0,12.254715372274076,-12.254715372274076,0.0,0.0,12.033771551410476,-12.033771551410476
354,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,13.771382037056572,-13.771382037056572,0.0
355,3,2,4,1,1,0,0,12.232895173371608,-10.532866122688581,14.78152903388937,-14.704645357779423,-13.01000109206254,0.0,0.0
356,2,4,4,2,2,1,2,-9.68901342599644,13.927637917596789,15.055601965412928,-14.687217245649157,-14.17600025811633,-13.290437950510194,-11.490167626635776
357,4,1,3,3,2,1,1,12.882000256410068,-12.583457011928875,11.860559038209487,12.929105531984858,-12.634771587330016,-12.569689231480401,-11.009223749666972
358,4,2,4,1,4,3,2,12.816890354536508,-12.34111831329946,13.464144352525352,-13.688733850149452,13.711439065652728,12.316834986735271,-12.156607929552194
359,4,3,2,2,2,2,1,12.156885029649542,12.555289338316687,-10.79302727364048,-11.659490400302925,-12.020343755671199,-10.01314681120541,-11.704470120934397
360,4,4,1,0,4,3,1,10.009215249231548,13.59083580538344,-13.618284916596183,0.0,10.702339937798607,10.101691229300746,-11.139583544951233
361,4,2,3,1,4,1,4,14.373597850801522,-14.01930034965513,11.622353322486143,-13.35798986386035,14.175937293043594,-14.175937293043594,13.055424857931776
362,4,2,1,0,4,1,0,12.066082941093532,-11.346089381571678,-11.399091420245842,0.0,11.415917453777658,-11.415917453777658,0.0
363,1,3,1,4,1,4,2,-15.699283628054278,11.488762018697951,-13.023655716002352,12.910450893758505,-12.73520174370734,14.008236657372368,-13.34107775319612
364,4,1,0,0,4,1,0,11.565033423348764,-11.565033423348764,0.0,0.0,11.217494907802445,-11.217494907802445,0.0
365,1,3,1,4,4,1,0,-15.053855999204943,12.25495715006116,-13.139548355287722,9.958406277955262,13.420462178223325,-13.451344112005385,0.0
366,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,0,4,1,0,0,0,4,0.0,12.033771551410476,-12.033771551410476,0.0,0.0,0.0,11.877618905372717
368,2,2,2,3,2,4,2,9.615124553700937,-13.307357791732292,-12.486848028361543,12.665194641089405,-12.178415605825538,13.746698117996637,-13.506625274159626
369,3,2,3,3,2,2,3,13.492797413433953,-13.390071997223655,10.823116198876527,13.038914058198888,-13.318845788165891,-10.481292771379053,13.309516469077927
370,4,1,0,0,0,4,1,10.24100755631869,-10.24100755631869,0.0,0.0,0.0,10.146356465511724,-10.146356465511724
371,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,0,0,0,4,4,1,1,0.0,0.0,0.0,9.26530642437919,10.666256918167866,-10.706647527991636,-9.082220059511506
373,0,4,1,4,4,2,1,0.0,11.216372029941185,-11.216372029941185,11.35708751628626,12.483205984850056,-12.247400107660416,-11.856512153805596
374,4,3,2,3,1,1,4,11.555816856135168,10.758076534529087,-11.175291453193463,11.74954129982578,-11.99380146538463,-10.714225279280992,11.855433850921024
375,0,4,1,4,1,0,0,0.0,12.672249007325203,-12.672249007325203,12.771672500591752,-12.771672500591752,0.0,0.0
376,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,2,1,4,3,4,1,2,-13.413329078562441,-12.936067343816033,11.333914706025405,11.05457478958501,13.105279553642633,-13.030395304777015,-11.517698341723792
378,2,2,4,1,4,1,4,-11.559599991195826,-10.33437291022042,11.92926871164618,-12.077459461004798,14.308524534805644,-14.308524534805644,14.66409846846184
