CUSTNO,Monetary_교육문화/아동_고가_증감여부_q2_q1,Monetary_교육문화/아동_고가_증감여부_q3_q2,Monetary_교육문화/아동_고가_증감여부_q4_q3,Monetary_교육문화/아동_고가_증감여부_q5_q4,Monetary_교육문화/아동_고가_증감여부_q6_q5,Monetary_교육문화/아동_고가_증감여부_q7_q6,Monetary_교육문화/아동_고가_증감여부_q8_q7,Monetary_교육문화/아동_고가_q2_q1_로그변환,Monetary_교육문화/아동_고가_q3_q2_로그변환,Monetary_교육문화/아동_고가_q4_q3_로그변환,Monetary_교육문화/아동_고가_q5_q4_로그변환,Monetary_교육문화/아동_고가_q6_q5_로그변환,Monetary_교육문화/아동_고가_q7_q6_로그변환,Monetary_교육문화/아동_고가_q8_q7_로그변환
283,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,1,0,0,4,4,3,2,-10.844317430089852,0.0,0.0,9.609620534241035,11.313586707136233,10.891030700432283,-11.546269793066172
288,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,4,2,2,2,1,4,1,11.352597176370569,-10.682599830943202,-8.78107233395961,-8.20094666615238,-10.355976949442175,12.001167840092561,-12.001167840092561
290,0,0,4,2,1,4,1,0.0,0.0,10.765260302066112,-9.582328976125806,-10.399460708098411,11.072921666099912,-10.922065840766612
291,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,9.379029300826913
295,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,4,2,1,0,0,4,1,10.031208667768354,-9.618714691711215,-8.946637796650855,0.0,0.0,10.403362456793232,-10.403362456793232
301,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.680942951194394
303,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.446420858442963
307,0,0,0,4,1,2,2,0.0,0.0,0.0,11.916821769750715,-11.544186945472243,-9.359807751357986,-10.024776461636005
308,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,0,4,2,1,0,0,0,0.0,11.806868088141893,-10.741649565073658,-11.38428976244206,0.0,0.0,0.0
310,4,3,2,1,4,1,4,10.83370412317634,8.849021965937359,-8.749208980034018,-10.846674042143027,11.512093731864551,-11.512093731864551,9.886243493485676
311,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,3,1,0,0,0,0,0,9.803280507905141,-10.407770957482494,0.0,0.0,0.0,0.0,0.0
314,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,0,0,4,1,0,4,1,0.0,0.0,10.525807054028625,-10.525807054028625,0.0,12.341536503198824,-12.341536503198824
316,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,12.214903265509317,-12.214903265509317,0.0
318,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.590087481445455,-10.590087481445455,0.0
319,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,4,1,0,0,0,0,0,9.787771979786507,-9.787771979786507,0.0,0.0,0.0,0.0,0.0
321,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,1,0,4,1,0,0,4,-9.66286157051736,0.0,9.54331955246587,-9.54331955246587,0.0,0.0,11.553435545239696
324,1,4,2,3,1,4,2,-11.508634699784322,12.667186995184325,-10.84333076717062,12.186514838546772,-12.972903647548362,13.065495810714301,-12.461753646155797
325,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.18676308778239,-11.18676308778239,0.0
328,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.911664185388942,-10.911664185388942,0.0
333,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.46560941803738
334,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,0,0,4,2,2,4,1,0.0,0.0,11.277861576749089,-9.07244865553818,-10.667456846968838,12.335887611424845,-12.27167452524227
342,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,0,0,4,1,0,0,0,0.0,0.0,9.107121984108776,-9.107121984108776,0.0,0.0,0.0
348,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,4,1,4,4,1,3,4,11.62011717203202,-11.72904478068143,9.610690284656433,11.325420712633962,-11.272650256832298,9.268220323325089,11.09804182593761
350,0,4,1,0,0,0,4,0.0,9.63199834653367,-9.63199834653367,0.0,0.0,0.0,11.886904233700701
351,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,4,3,1,0,0,0,0,10.623988194313508,11.719224555475638,-12.007745582075971,0.0,0.0,0.0,0.0
354,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,1,0,0,0,0,0,0,-10.427433720170825,0.0,0.0,0.0,0.0,0.0,0.0
357,4,1,0,4,1,4,1,8.815545699998983,-8.815545699998983,0.0,9.609620534241035,-9.609620534241035,10.854358574963534,-10.854358574963534
358,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,4,1,0,0,0,0,0,10.866929126248454,-10.866929126248454,0.0,0.0,0.0,0.0,0.0
360,0,0,0,0,4,4,1,0.0,0.0,0.0,0.0,9.589958515655493,10.55076145350241,-10.874697870202954
361,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.321229356234117,-10.321229356234117
362,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,4,4,1,0,0,0,0,9.605461649694602,11.135815288064537,-11.331747568033954,0.0,0.0,0.0,0.0
364,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,4,2,3,1,3,3,1,10.724333845616464,-9.995734199019797,11.42912826008305,-11.224582254879811,10.4970713156054,11.480987513267593,-11.838154526780748
369,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.785252718966472,-10.785252718966472,0.0
371,1,0,0,4,1,0,0,-11.035873090408188,0.0,0.0,11.16771219277409,-11.16771219277409,0.0,0.0
372,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,0,0,4,1,0,4,1,0.0,0.0,10.894875227760284,-10.894875227760284,0.0,10.810011460604533,-10.810011460604533
374,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,4,1,0,0,0,0,0,10.031208667768354,-10.031208667768354,0.0,0.0,0.0,0.0,0.0
376,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,0,4,2,1,4,1,4,0.0,10.758593611599842,-9.48902089662769,-10.428796513660943,11.700111594330323,-11.700111594330323,11.154718255698393
378,0,0,0,0,4,3,1,0.0,0.0,0.0,0.0,11.058643881925084,10.980176400133765,-11.713318583376397
379,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,1,0,0,0,4,1,0,-10.96209829738946,0.0,0.0,0.0,10.153999160220115,-10.153999160220115,0.0
383,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,0,0,0,4,1,0,0,0.0,0.0,0.0,9.928055970572,-9.928055970572,0.0,0.0
385,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,0,0,0,0,4,3,1,0.0,0.0,0.0,0.0,9.094680931476464,9.30079302778303,-9.896134693854636
390,0,0,0,4,1,0,0,0.0,0.0,0.0,9.54508648511174,-9.54508648511174,0.0,0.0
391,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,7.918906352989278
398,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.84056552116749,-10.84056552116749
402,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,4,1,0,0,0,4,1,11.907216595406984,-11.907216595406984,0.0,0.0,0.0,9.29400089980693,-9.29400089980693
409,1,0,4,4,1,0,4,-10.746506125385656,0.0,10.506912071002159,12.132790533376998,-12.312386204561422,0.0,11.256239389236342
410,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.36380568438122,-11.36380568438122
411,2,1,0,0,4,1,0,-9.646995037673907,-10.031208667768354,0.0,0.0,9.014647578871589,-9.014647578871589,0.0
412,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,0,4,1,4,1,4,1,0.0,10.301583012155897,-10.106247285284834,10.825101869704792,-10.925057680307878,11.376075635410581,-11.376075635410581
414,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.841172072405612
415,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,4,3,2,3,2,3,2,10.424350317977657,10.894462429409373,10.54207733948894,12.353938700326555,-10.68088150240032,11.134715519143935,-11.57535428477237
422,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.08023419981591,-11.08023419981591
425,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.0,10.94592407796874,-9.8004757222416
429,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.031208667768354,-10.031208667768354,0.0
430,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,4,1,0,0,0,4,2,9.215296162212226,-9.215296162212226,0.0,0.0,0.0,11.9755321616901,-11.005148572027073
434,2,3,1,0,0,0,0,-8.439429893377293,8.555680812233028,-9.63199834653367,0.0,0.0,0.0,0.0
435,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,10.9248710438714,-8.863236719877005
437,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,1,0,0,0,0,4,1,-12.698466005939313,0.0,0.0,0.0,0.0,9.559682604629609,-9.559682604629609
443,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,4,1,4,3,4,3,1,12.634948101998026,-12.664465597817264,9.54331955246587,10.468679894893176,12.460815625386841,11.57630058504139,-12.88424697092071
445,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,0,4,1,0,0,0,4,0.0,12.448597913801406,-12.448597913801406,0.0,0.0,0.0,11.088027867931688
447,1,0,0,0,0,0,4,-9.768215725929068,0.0,0.0,0.0,0.0,0.0,10.999056744603873
448,4,1,0,4,3,1,0,10.434982710351749,-10.434982710351749,0.0,10.191282687814901,10.513842926908755,-11.058643881925084,0.0
449,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,0,4,3,2,4,2,3,0.0,9.214871153577183,10.44211543630756,-10.244590067889003,11.543857549409415,-11.044643683298904,-9.437220897945833
452,1,4,1,0,0,0,0,-9.54508648511174,11.277917053587265,-11.277917053587265,0.0,0.0,0.0,0.0
453,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,0,0,4,3,1,4,4,0.0,0.0,10.563105134985573,9.753848201481158,-10.93132718081234,10.85891430368023,12.129733666739856
455,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.70402903079826,-10.70402903079826,0.0
462,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,1,4,1,0,0,4,1,-11.151128300927605,9.992521911016484,-9.992521911016484,0.0,0.0,10.050278178084882,-10.050278178084882
465,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,1,0,0,0,0,0,0,-10.746506125385656,0.0,0.0,0.0,0.0,0.0,0.0
472,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,2,2,3,2,3,1,0,-10.346948321343477,-10.922540176992726,10.045773641719453,-9.294659827649783,10.115946315105171,-10.940413081633126,0.0
475,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,2,2,1,4,1,1,1,-11.146260002552536,-9.778996535254736,-11.321783192808832,13.19956355702354,-13.005593714774694,-11.217711781566114,-9.942652419987004
478,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,0,0,4,1,0,0,4,0.0,0.0,9.448016540487028,-9.448016540487028,0.0,0.0,10.703892692437618
486,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.601645154929505
492,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,4,1,4,1,0,0,0,11.593277863699553,-11.593277863699553,10.508836946821797,-10.508836946821797,0.0,0.0,0.0
502,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,0,0,4,1,4,3,3,0.0,0.0,9.998029519012414,-9.998029519012414,9.215296162212226,9.877898079221664,10.605357563569559
504,1,0,0,0,4,1,0,-11.664286561855452,0.0,0.0,0.0,11.24813120937242,-11.24813120937242,0.0
505,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,9.802613573968666,-9.802613573968666
510,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,0,0,0,4,1,4,2,0.0,0.0,0.0,9.881538278103287,-9.881538278103287,9.684837451646109,-8.351265747010489
512,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.369103006881806,-10.369103006881806,0.0
520,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.944453419689678,-10.944453419689678,0.0
526,1,4,1,0,0,4,3,-11.664286561855452,11.024040532454682,-11.024040532454682,0.0,0.0,10.22747762306774,8.81456761240229
527,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,0,4,1,0,4,1,0,0.0,12.6346207986919,-12.6346207986919,0.0,12.20580717076197,-12.20580717076197,0.0
533,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.569767995521895,-10.569767995521895,0.0
542,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.181944714911895
545,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,0,0,0,4,1,4,1,0.0,0.0,0.0,11.624465416855733,-11.624465416855733,11.7162157128613,-11.7162157128613
549,3,1,4,1,4,2,2,-7.952077232663737,-11.109486654116278,10.73197503928446,-10.73197503928446,12.479397230654067,-11.055277350761116,-11.470841210153012
550,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
