CUSTNO,Monetary_가구인테리어/잡화_고가_증감여부_q2_q1,Monetary_가구인테리어/잡화_고가_증감여부_q3_q2,Monetary_가구인테리어/잡화_고가_증감여부_q4_q3,Monetary_가구인테리어/잡화_고가_증감여부_q5_q4,Monetary_가구인테리어/잡화_고가_증감여부_q6_q5,Monetary_가구인테리어/잡화_고가_증감여부_q7_q6,Monetary_가구인테리어/잡화_고가_증감여부_q8_q7,Monetary_가구인테리어/잡화_고가_q2_q1_로그변환,Monetary_가구인테리어/잡화_고가_q3_q2_로그변환,Monetary_가구인테리어/잡화_고가_q4_q3_로그변환,Monetary_가구인테리어/잡화_고가_q5_q4_로그변환,Monetary_가구인테리어/잡화_고가_q6_q5_로그변환,Monetary_가구인테리어/잡화_고가_q7_q6_로그변환,Monetary_가구인테리어/잡화_고가_q8_q7_로그변환
228,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,1,0,4,1,4,2,2,-11.945778972627856,0.0,13.093348496528185,-13.093348496528185,14.290104165268799,-12.19558823389203,-13.627420516813048
230,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.727638265922545,-11.727638265922545
231,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,0,4,1,0,0,0,0,0.0,15.219740205287662,-15.219740205287662,0.0,0.0,0.0,0.0
234,0,0,4,1,4,1,4,0.0,0.0,12.579896131971696,-12.579896131971696,12.838887691759165,-12.838887691759165,9.256059626178397
235,0,0,0,4,1,1,4,0.0,0.0,0.0,14.080341514605987,-13.832031778235452,-12.565679514214587,13.108973782510647
236,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,2,2,3,3,1,4,1,-10.429771262736244,-13.397578011851415,9.47185891678429,14.00168610426331,-14.30733834562882,14.547278733879278,-14.547278733879278
238,0,0,4,1,0,0,0,0.0,0.0,11.636942546204198,-11.636942546204198,0.0,0.0,0.0
239,3,3,1,3,4,3,1,10.38653064010374,14.018196493181042,-14.232493048759384,12.427050650195492,15.117117939265588,14.699288506057197,-15.669376783705367
240,4,1,1,0,0,0,0,15.120456951876028,-15.017526981971843,-12.795729715491955,0.0,0.0,0.0,0.0
241,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,13.15252389609703,-13.15252389609703,0.0
242,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,4,4,1,4,1,0,4,12.307187478770132,16.470737708388928,-16.48617018819773,14.50702883322411,-14.50702883322411,0.0,11.92799507241306
247,4,3,1,4,1,0,0,12.282922967767067,12.113354970186018,-12.894873504108698,12.375162000053699,-12.375162000053699,0.0,0.0
248,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,1,3,1,4,3,1,4,-16.94928638093791,12.052051682640014,-13.283953363225308,13.569516402396966,14.386128370939543,-14.752107963466017,15.640574747070314
250,4,1,4,1,4,4,1,15.070007379346794,-15.202666185122267,13.088229751007137,-13.088229751007137,13.342171157749066,15.803065009869597,-15.792570572070899
251,1,1,0,0,0,4,1,-15.537756198326086,-12.435005696061536,0.0,0.0,0.0,12.256547385006764,-12.017260104875739
252,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,13.505668757071279
253,1,1,0,0,4,4,1,-12.774879650443072,-9.220795287642838,0.0,0.0,13.56554145032402,15.662715706897679,-15.778543757598213
254,2,3,3,3,2,2,2,-15.370639032686649,15.754031332160165,14.607178612283482,16.86786458114982,-16.66161886397974,-15.900126067104122,-15.16074087889221
255,2,2,3,2,3,2,2,-15.811722740806507,-15.32119084663824,14.760337429506835,-11.807277364104397,14.643842837221722,-15.128843171486704,-13.511306437281215
256,3,3,3,2,2,3,3,14.699533973373805,14.784015222117336,14.810680685414718,-15.811858722732353,-13.319326581364859,14.805318332316613,16.108087997847775
257,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,2,2,2,3,3,2,3,-14.804736531169079,-15.60375910696841,-13.152958461952698,15.363324302572524,17.301194654584712,-17.250866169723082,12.227124582223242
259,4,1,0,0,4,1,0,14.519014184187936,-14.519014184187936,0.0,0.0,11.152232077733473,-11.152232077733473,0.0
260,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,1,1,0,0,0,4,1,-14.79044358488956,-11.57208100560069,0.0,0.0,0.0,11.62004991487099,-11.62004991487099
262,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,3,2,1,4,1,4,4,15.017533467239916,-14.250158405488786,-15.12694994866744,15.341367829599823,-15.341367829599823,13.085755756886096,14.99425556130293
266,0,0,4,1,1,0,4,0.0,0.0,13.527275344490114,-13.338645288476185,-11.766482633933272,0.0,13.470938052000777
267,1,0,4,3,2,2,2,-13.372778660561908,0.0,12.191052779268762,12.530587628981722,-12.583877455070603,-10.681254278957507,-11.095607543421538
268,4,1,4,3,2,1,4,15.50013308582363,-15.50013308582363,13.847582278623614,14.397247099575035,-14.313195602971879,-13.978330901650036,15.175684989467818
269,2,4,1,4,1,0,0,-10.707865969701688,13.087306179176844,-13.298541002519103,12.743584535309635,-12.743584535309635,0.0,0.0
270,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,4,1,0,4,1,4,4,14.567804324793153,-14.567804324793153,0.0,14.465307855981607,-14.465307855981607,13.987418904437813,16.90092082546835
272,0,4,1,0,0,0,4,0.0,12.852018185403347,-12.852018185403347,0.0,0.0,0.0,13.868034447883101
273,0,4,2,3,2,3,1,0.0,14.89837172028588,-14.635803132521362,12.75484171254543,-12.382086901236796,13.415280622364538,-14.100252704644763
274,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,4,4,1,1,0,0,0,11.531259403813754,14.415674870178542,-14.455260733865048,-10.249251248223702,0.0,0.0,0.0
276,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,4,1,0,0,4,1,0,11.105201925304785,-11.105201925304785,0.0,0.0,14.16133895270116,-14.16133895270116,0.0
278,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,4,3,1,4,1,1,4,14.91911476662189,15.298637050120758,-15.819920570289149,16.21694320883393,-16.007797040690807,-14.549470626824728,15.14686455843572
280,3,1,4,1,4,3,1,12.828272613412537,-14.125230819657416,14.92717072383657,-14.92717072383657,12.7126510804951,12.400406851345682,-13.261812275443166
281,1,0,0,4,3,4,1,-12.918930008572888,0.0,0.0,13.709908098540467,14.475996433179672,16.277297178724613,-16.493874805723994
282,0,4,3,1,0,4,3,0.0,14.22070082543619,14.227208914138142,-14.917107012400047,0.0,13.315527915512245,14.224315370394121
283,2,2,3,1,4,1,4,-12.576905805608021,-14.016928302817137,13.106640783155175,-13.728965684181953,12.833722793829162,-12.833722793829162,11.470400729793983
284,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,0,0,0,0,4,1,2,0.0,0.0,0.0,0.0,13.272048115400741,-13.199290925180325,-9.225999069193191
287,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,4,1,0,0,0,0,0,14.104634712761074,-14.104634712761074,0.0,0.0,0.0,0.0,0.0
289,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,2,1,4,1,1,4,4,-10.780007730570949,-12.017800749885689,13.95958723438425,-13.899069323937564,-11.124679701946327,10.02474623385773,14.05178622861072
293,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,12.800265075950128
294,4,2,3,1,4,4,1,14.731036024419318,-14.289608874163465,14.774608948498928,-15.068520765050884,12.206383258951435,15.432861550583187,-15.47179073656583
295,4,3,2,4,2,1,2,12.47725702701392,13.531222683335622,-13.340606289991678,15.006352655970959,-14.811614834045534,-13.632153098011871,-10.643864994621435
296,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,12.56136841621519,-12.56136841621519,15.00044578104746
297,0,4,1,0,0,0,4,0.0,14.136191097680522,-14.136191097680522,0.0,0.0,0.0,10.040962399178857
298,4,3,3,2,2,1,4,14.228775679726272,15.245282287754018,15.743792292092627,-12.074525478652207,-14.925697413396827,-16.05162465853309,15.861262140833832
299,1,0,0,0,0,0,0,-14.262662943510657,0.0,0.0,0.0,0.0,0.0,0.0
300,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,4,1,4,1,4,2,3,14.009147670380921,-14.199841630702355,14.283608391004494,-14.20233554205861,14.46124177545208,-13.385037406108248,11.977929420479658
302,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,12.744114256635036,-12.744114256635036,0.0
303,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,1,4,4,2,3,2,3,-14.54510834589956,13.936795831397335,16.267243677377298,-15.863228175433697,15.23074453306278,-14.85073362223166,15.984517111909474
305,0,4,3,1,4,2,2,0.0,14.061047342846374,14.820636837598762,-15.204441087329949,15.18465374138217,-14.612879171300255,-14.077299790583332
306,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,12.250680715132285,14.606825160911256
307,2,3,2,4,1,1,0,-14.581461486433327,13.865048167132047,-14.007024510402033,15.190367991396132,-15.12472931022909,-13.557988357345137,0.0
308,0,4,4,1,0,0,0,0.0,13.01542390010417,14.566504325381118,-14.758791318268443,0.0,0.0,0.0
309,3,3,1,4,1,0,0,12.451115625123514,14.42629664486615,-15.51095028826248,10.944864179918692,-10.944864179918692,0.0,0.0
310,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,3,2,3,1,4,1,0,11.180585119576703,-12.305656970082337,11.861114873688141,-12.538243509093467,13.17845959380837,-13.3363146350657,0.0
312,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,4,1,4,4,1,0,4,15.254885291185015,-15.254885291185015,11.712400315411028,15.44088851107026,-15.464633297937736,0.0,10.549663164490664
314,4,2,3,2,4,2,4,13.167972546064476,-12.662941377077287,13.376090589710147,-13.084828095138786,14.374264304232582,-14.174932959458895,17.570703337704394
315,3,1,4,1,3,3,3,14.243948779777668,-15.3544210487005,17.204394245495727,-17.02517734028994,16.540078606870637,11.93291536744656,17.02260097383829
316,0,0,4,1,0,0,0,0.0,0.0,13.987666103750806,-13.987666103750806,0.0,0.0,0.0
317,0,4,1,0,0,4,1,0.0,11.837496007460855,-11.837496007460855,0.0,0.0,14.7242732070697,-14.7242732070697
318,0,4,1,1,0,0,0,0.0,12.976484642776672,-12.959573826404187,-8.888377303379482,0.0,0.0,0.0
319,0,0,4,1,4,1,4,0.0,0.0,12.873102206015206,-12.873102206015206,12.689866913097504,-12.689866913097504,13.868034447883101
320,0,4,4,1,0,0,0,0.0,9.3114424429221,11.596740404716861,-11.693626202426037,0.0,0.0,0.0
321,0,4,1,0,4,2,1,0.0,15.325516410292781,-15.325516410292781,0.0,11.897262665843177,-11.037186980261529,-11.347136030477985
322,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,1,4,3,1,4,1,4,-13.824045980140323,14.385888476751393,14.998460760517702,-15.43151166176459,14.506283498049152,-14.50588737700205,15.42928851549509
324,4,4,1,4,1,4,1,12.296168133594161,16.342418797329497,-16.35975538614263,14.34937228943221,-14.242558240694091,14.920425585168118,-14.976079285999848
325,2,2,1,2,2,1,4,-13.797328509466585,-13.876788425082065,-14.878919377019475,-12.46601218549321,-10.620069328373583,-12.478988955805987,12.382728816911243
326,2,1,4,3,1,2,2,-13.815721768751098,-13.140689461552164,13.68669044764725,14.793982284123494,-14.939680168281521,-12.222677911164915,-11.307885677500622
327,3,1,0,4,1,4,2,12.924509077485755,-14.822077229301078,0.0,16.648629064826203,-16.648629064826203,13.974021586223207,-13.363500106393836
328,0,0,0,4,1,0,0,0.0,0.0,0.0,14.779643241668829,-14.779643241668829,0.0,0.0
329,3,1,4,1,0,0,0,11.64634398948972,-15.304535150916742,13.607532748978413,-13.607532748978413,0.0,0.0,0.0
330,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,11.106522127181938,13.266479173566594
332,2,2,1,4,1,1,4,-13.768158556862804,-12.226498379895315,-12.08362749989805,14.029505821441818,-13.817689087621064,-12.373436574622431,12.574340581294178
333,0,0,4,1,0,0,0,0.0,0.0,10.354608225476792,-10.354608225476792,0.0,0.0,0.0
334,1,0,0,0,4,1,0,-12.321095013348241,0.0,0.0,0.0,12.61939388148962,-12.61939388148962,0.0
335,0,4,2,4,2,2,3,0.0,15.509368346000294,-15.211464737258714,15.575174792984402,-15.471151233027054,-14.175838184473655,13.136772851874692
336,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,1,0,0,4,1,1,0,-11.777763327608962,0.0,0.0,16.153528085436005,-16.066717191710094,-13.66641462367404,0.0
338,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,0,4,1,0,0,4,1,0.0,14.90256779597641,-14.90256779597641,0.0,0.0,11.398428734703092,-11.398428734703092
341,4,1,4,3,2,2,3,14.960653576377593,-15.043150620148205,14.341421978602899,14.303288571201776,-12.449447444821361,-14.403836555196296,15.05862243770555
342,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,2,2,1,0,4,1,4,-13.796246371267127,-12.718808698972584,-12.491108880802985,0.0,14.917521649082358,-14.917521649082358,14.715877289848176
344,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,12.236275150825994
345,4,4,2,1,0,0,0,13.784263990664693,16.149539518220795,-15.712585737263714,-15.346403639651127,0.0,0.0,0.0
346,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,10.073534288965917,10.859347067771305
347,4,1,4,4,1,4,1,10.31934160083148,-10.31934160083148,9.39914773226963,12.058962165128914,-12.126579140426797,11.347136030477985,-11.347136030477985
348,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,4,3,1,0,4,2,4,12.96280838110585,10.994027306882897,-13.139107712701016,0.0,10.285441186700943,-9.423019720292617,13.226212581211245
350,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,12.519562577743981,-12.519562577743981
351,4,1,1,4,1,0,0,11.55817537527048,-11.477309570788954,-9.003173721429508,12.043464702902876,-12.043464702902876,0.0,0.0
352,2,1,4,4,1,3,2,-13.030699250656575,-15.384747905800248,13.917442804352905,16.86969264540886,-16.80046871467921,14.910030804926002,-14.263819398422436
353,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,0,4,3,1,1,4,1,0.0,16.16419858405888,14.293426654342197,-16.20627514561568,-13.966247411717823,12.928869449632929,-12.928869449632929
356,0,4,1,1,0,0,0,0.0,14.004384424430677,-13.988460670575627,-9.856542185892692,0.0,0.0,0.0
357,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,4,4,1,0,4,3,3,9.321535706290048,11.173713608101496,-11.319441245007852,0.0,12.168031051002787,11.98173687473149,12.624280273360727
359,4,1,0,0,0,0,0,12.834315960049324,-12.834315960049324,0.0,0.0,0.0,0.0,0.0
360,0,0,4,1,4,4,2,0.0,0.0,10.597044656309949,-10.597044656309949,10.501657659472329,13.014865061662903,-11.960904276297953
361,3,1,3,3,2,4,3,14.763866337026476,-15.300677286273318,11.632686853884818,12.689799490097744,-12.729048744385063,15.720689276944714,15.421360854896223
362,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,4,1,0,4,3,3,2,15.614187234954445,-15.630743069854027,0.0,13.921091028113485,10.375884322045549,12.337732658683715,-13.854438977807003
364,4,1,0,0,0,0,0,12.552904367594119,-12.552904367594119,0.0,0.0,0.0,0.0,0.0
365,4,2,1,0,4,1,0,14.562839642509347,-14.151295570161277,-13.476276935496939,0.0,12.51653685433514,-12.51653685433514,0.0
366,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,2,3,2,3,2,1,4,-14.250080019489095,11.663426437010894,-12.505578895399822,15.482864591296208,-13.061012954058286,-15.686519220706758,14.703232237172745
368,0,4,1,4,1,4,1,0.0,12.249330282496388,-12.249330282496388,12.795663536124662,-12.795663536124662,16.094862239044314,-16.056886012158678
369,4,2,4,1,4,1,4,12.574106501091823,-12.317184190411979,12.728123447474278,-12.832651979727709,15.479122669062187,-15.48447565366192,10.54118876049801
370,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,4,1,4,2,3,2,3,15.177621027455746,-15.21465799690517,15.777491258474603,-10.885677849744503,15.891809861544417,-16.078973988913525,15.841289776301013
374,4,1,4,1,4,1,4,15.499124119628158,-15.49012193088411,13.58168736769832,-13.640872378957855,12.909578251145872,-12.909578251145872,12.544943429105963
375,0,0,4,2,1,4,1,0.0,0.0,13.232767763841478,-12.872655451914767,-11.763180183034628,11.964868974387977,-12.193760704960006
376,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,2,3,3,1,2,4,2,-14.150630117414948,12.912713714652213,14.01449329934156,-14.567689449061472,-11.006061498811402,14.092644166106068,-13.485133296614345
378,4,2,2,1,4,1,4,15.022588385461095,-14.018117095512396,-13.633104561883531,-13.933684514562112,13.458340743829174,-13.66475951109245,14.98763637331885
379,4,1,0,4,1,4,4,11.246354494753023,-11.246354494753023,0.0,14.974812873331805,-14.974812873331805,9.586265648172708,13.018798727717787
380,0,4,1,0,0,0,0,0.0,11.104825799424558,-11.104825799424558,0.0,0.0,0.0,0.0
381,0,4,2,1,2,2,1,0.0,14.83961869407034,10.415624626415378,-14.730668934910414,-9.795172437486364,-10.375244487359154,-12.509195531477616
382,2,3,2,1,4,1,4,-15.33345108840625,13.945434150778262,-14.056480177047439,-14.603877612181092,16.66453266447609,-16.66453266447609,13.29766659774576
383,0,0,4,3,1,0,4,0.0,0.0,14.100842181159207,13.867655123172309,-14.684177094461226,0.0,14.340707948291396
384,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,1,4,4,2,1,1,4,-14.90907022188289,11.96947117163025,13.434951269027298,-12.965497125877873,-12.857404403905779,-10.555723433855183,10.354608225476792
387,4,4,2,3,2,3,2,10.31934160083148,15.713962638558003,-14.2242972579799,14.864297151045433,-15.341429516607004,14.997911034012866,-14.644056544294216
388,4,2,3,2,3,2,3,15.969210075383106,-15.272961004945856,16.171005122569934,-15.306285731304442,13.639506402658071,-15.742148220137546,15.689863972804881
389,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,3,3,1,0,4,1,4,14.745847695549308,12.224265267915865,-15.427266905092708,0.0,14.636797164861152,-14.636797164861152,15.401304759304358
392,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,3,1,4,3,3,1,3,15.018619602185717,-16.194804818139286,15.688465210185752,15.42241039776123,15.896492731061695,-16.69526516930894,13.72127786235295
394,1,0,0,0,0,0,0,-11.75222272783032,0.0,0.0,0.0,0.0,0.0,0.0
395,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,13.271194657969088,-13.271194657969088
396,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,0,0,4,1,0,4,3,0.0,0.0,12.336819312468728,-12.336819312468728,0.0,12.77836547614704,11.699975051605941
398,3,3,1,0,4,2,1,-10.495414260170204,15.260027060174924,-15.551906511280901,0.0,16.669013933684706,-15.795991025619264,-16.12109375970128
399,2,2,3,3,3,2,2,-13.76595709413928,-15.038657288258232,14.031266136823348,14.925427611177243,13.861277117938293,-13.27017309479409,-15.811522218041734
400,4,1,4,2,2,2,1,13.999400391568052,-13.999400391568052,15.29191490908802,-14.914241022611538,-13.603023222882697,-12.106551162973556,-12.866702698881697
401,1,4,1,4,1,0,4,-14.938634163833944,12.962860413912072,-12.962860413912072,16.086931155022867,-16.086931155022867,0.0,13.542380852707256
402,0,0,0,4,1,0,4,0.0,0.0,0.0,14.106093991199867,-14.106093991199867,0.0,13.598771254144276
403,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,4,1,0,0,0,4,1,10.555723433855183,-10.555723433855183,0.0,0.0,0.0,15.670832508618803,-15.622987505301007
405,0,4,1,1,0,0,0,0.0,12.670170412063404,-12.535157899663721,-10.6010606258055,0.0,0.0,0.0
406,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,4,1,4,1,4,3,3,12.735225335284335,-12.735225335284335,13.90625562512211,-13.90625562512211,14.907672014621715,13.316005995306401,15.800340634291379
408,3,3,3,1,1,0,0,16.559649569849736,14.472425623230539,17.536754845093864,-17.81710702531437,-15.907691285018506,0.0,0.0
409,1,1,4,1,4,1,3,-15.928352157847302,-12.51653685433514,11.388137121978117,-11.388137121978117,11.865174573324843,-11.603580622296562,10.477950587737578
410,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,1,1,4,1,3,2,1,-14.195983057931274,-12.7218928426702,14.777117651088307,-14.572309802325004,13.499219131437204,-12.055120462740414,-13.856003803303343
412,3,1,0,0,0,0,0,12.643754378745209,-12.981898740104256,0.0,0.0,0.0,0.0,0.0
413,1,4,1,4,1,4,2,-14.333971927204953,15.819240437462419,-15.819240437462419,15.785278684322636,-15.785278684322636,16.348137619230187,-15.286453829199653
414,1,1,4,3,2,1,4,-14.941623334051911,-11.874086091246005,13.59977075323658,14.072314147952621,-14.072072401635953,-13.600158408941788,14.77477573053954
415,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,2,2,2,2,2,3,3,-16.351805553397128,-13.459992249687524,-12.67066448612714,-14.002838983387862,-14.296533553813898,10.35551636669519,14.284174618711068
417,1,1,4,3,3,1,4,-15.492256811535158,-12.680417603198647,12.35890418559173,13.32561514998009,14.015312516549065,-14.554139969083094,12.137541919020839
418,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,4,2,2,3,1,2,4,14.224743958970096,-11.388656880301506,-11.771669870327077,14.226683377402715,-14.612797985413387,-12.688237584093429,15.150524936308367
420,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,3,3,1,4,2,4,1,10.316750903945286,12.383042208119297,-13.116719003313245,12.09606396413527,8.195291609263808,13.571597466430317,-13.627181453363141
422,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,10.31934160083148,-10.31934160083148,0.0
423,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,12.111555228070019
426,4,4,1,0,0,0,0,10.725462142494267,14.453848352400083,-14.477595208955096,0.0,0.0,0.0,0.0
427,0,0,0,4,1,0,0,0.0,0.0,0.0,15.181847649003984,-15.181847649003984,0.0,0.0
428,1,4,1,1,4,1,4,-16.18873420407951,14.72017017128601,-14.701821928586945,-10.71281086073607,11.61860059279906,-11.61860059279906,17.532417537957084
429,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,0,4,1,4,2,1,4,0.0,13.949247103440158,-13.949247103440158,12.976936689705818,-11.839351129940278,-12.590406441888389,14.687231367966291
431,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,2,1,0,0,0,0,0,-14.472173645265096,-14.377450695119604,0.0,0.0,0.0,0.0,0.0
433,2,1,1,0,4,1,1,-11.425052846984832,-12.963782246848305,-11.218940813231619,0.0,15.862889859478447,-15.788817068632914,-13.22337686803144
434,4,1,4,1,0,4,2,12.503663827649111,-12.648538847655285,12.525829101839836,-12.525829101839836,0.0,14.602783978018838,-14.212665547341274
435,0,4,1,0,4,2,1,0.0,10.87956155174618,-10.87956155174618,0.0,12.653944511360088,-11.581427755407692,-12.093422461320463
436,0,0,4,1,0,4,1,0.0,0.0,14.467969657227266,-14.467969657227266,0.0,14.159869208054772,-14.159869208054772
437,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,2,4,1,4,1,4,3,-14.427307216004447,16.353460500879066,-16.501451271875744,13.948647051318629,-13.948647051318629,10.941010391235121,11.557759457132388
439,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,2,1,4,2,2,1,4,-12.364361050886828,-14.519014184187936,15.114886040028047,-13.965857049894163,-14.150818743330166,-13.89621285269323,14.637115570942694
441,4,1,0,4,1,4,1,14.962095978738635,-14.962095978738635,0.0,13.546054946077424,-13.546054946077424,16.706810595591268,-16.706810595591268
442,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,0,4,1,0,0,0,4,0.0,13.64904405673848,-13.64904405673848,0.0,0.0,0.0,14.380386409101662
444,4,4,1,0,4,4,2,12.372966380616676,14.44312320267909,-14.561941667140466,0.0,12.12431873339581,14.867940133557443,-14.228605528356535
445,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,0,0,0,4,1,0,0,0.0,0.0,0.0,13.462544427235832,-13.462544427235832,0.0,0.0
447,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,14.519264152819462,-14.519264152819462,0.0
448,4,1,3,2,1,0,0,14.285820426980429,-14.22773987469131,12.542311793166126,-12.155101375535398,-12.101733278033782,0.0,0.0
449,4,3,3,1,4,2,4,13.083531163222894,14.390313162047226,15.034532070845582,-15.545679838766048,15.428783403457707,-14.78930390566523,16.76592582969069
450,2,1,4,1,0,4,1,-12.595231188032738,-11.79407916971831,12.493650322238006,-12.493650322238006,0.0,10.941010391235121,-10.941010391235121
451,4,3,1,0,0,0,4,11.287571610002079,9.144105955967408,-11.398428734703092,0.0,0.0,0.0,10.603062578696978
452,0,4,1,0,0,0,0,0.0,10.999278296534072,-10.999278296534072,0.0,0.0,0.0,0.0
453,4,1,0,0,0,4,2,16.634681410084745,-16.644205122865646,0.0,0.0,0.0,15.036003976361439,-13.66220231480625
454,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
