CUSTNO,Monetary_침구/주방_고가_증감여부_q2_q1,Monetary_침구/주방_고가_증감여부_q3_q2,Monetary_침구/주방_고가_증감여부_q4_q3,Monetary_침구/주방_고가_증감여부_q5_q4,Monetary_침구/주방_고가_증감여부_q6_q5,Monetary_침구/주방_고가_증감여부_q7_q6,Monetary_침구/주방_고가_증감여부_q8_q7,Monetary_침구/주방_고가_q2_q1_로그변환,Monetary_침구/주방_고가_q3_q2_로그변환,Monetary_침구/주방_고가_q4_q3_로그변환,Monetary_침구/주방_고가_q5_q4_로그변환,Monetary_침구/주방_고가_q6_q5_로그변환,Monetary_침구/주방_고가_q7_q6_로그변환,Monetary_침구/주방_고가_q8_q7_로그변환
218,0,4,3,1,0,0,0,0.0,14.436961290449366,15.31250847815673,-15.66079194144959,0.0,0.0,0.0
219,4,1,4,1,0,0,0,12.138240825124381,-12.138240825124381,11.569100430699166,-11.569100430699166,0.0,0.0,0.0
220,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,2,4,3,2,4,1,4,-10.813996320675255,11.331509236630847,11.287076765088436,-11.673961835375987,13.353797228717996,-13.450669215155132,12.638686616071716
223,4,2,4,2,3,3,3,12.643638911935502,-12.179207486560946,13.92187399709281,-13.594627336319686,11.323552576069408,12.71619302711803,12.609325442520474
224,4,3,3,3,1,4,4,12.025089843400357,10.416831252325675,12.73017839202303,13.977662296481855,-14.354417714735893,10.398247481405294,12.267248416308036
225,1,4,2,3,3,1,3,-14.317485863959345,14.948600162320623,-14.726466513507887,13.685841050110499,15.441471610922974,-15.708948353192522,14.031239560450764
226,4,1,4,3,1,0,0,10.834535414050913,-10.834535414050913,10.600315208238676,10.495946232319548,-11.242625790200107,0.0,0.0
227,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,4,1,1,4,1,0,0,13.265776130751343,-13.11955767153217,-11.270916827602433,11.778303681649106,-11.778303681649106,0.0,0.0
230,1,1,0,4,2,3,1,-11.127931081842437,-9.3652404007618,0.0,10.57800367533123,-10.030791603589112,8.34962904627405,-9.941506728464136
231,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,0,0,4,1,4,4,1,0.0,0.0,11.846829879763895,-11.846829879763895,10.830905717662239,13.393549086707774,-13.467820532992098
234,4,2,3,1,1,0,0,11.594246597033305,-10.785944069213219,11.969028503825989,-12.27287767096548,-8.321231710753818,0.0,0.0
235,3,4,1,2,4,1,3,9.998277861617218,13.153273278935162,-13.10610656415581,-10.501088200599533,13.390622598226743,-13.394534034941511,11.495862107340116
236,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,3,1,4,1,4,2,4,10.605820670883958,-11.65507005674381,11.438865248964142,-11.438865248964142,10.715395252417252,-7.331647468645491,14.636994319611134
238,0,4,1,0,0,4,1,0.0,11.30783101528614,-11.30783101528614,0.0,0.0,8.788931504989744,-8.788931504989744
239,4,2,1,4,3,2,2,13.300402276328798,-11.987573911464603,-13.20627524210172,12.441004647244794,10.608080808537311,-11.096629005170433,-11.042653075895693
240,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,12.683285954408024,-12.683285954408024
241,1,4,1,4,4,2,2,-9.917824469506867,12.358222172310874,-12.358222172310874,10.73180890210978,13.350750388453008,-13.15824977295455,-11.288242494157341
242,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,4,3,2,3,1,4,2,11.141721806516154,12.096599423158747,-11.786319018047013,12.508518433870924,-12.86732065214526,12.639461699376657,-9.666179348289967
246,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.805024491347144
247,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,4,1,3,1,4,3,1,13.824497308756214,-13.732243114800081,9.866230570043705,-11.623688118753657,12.624918845576477,10.907531508092033,-12.79003601022159
249,1,4,2,3,1,2,1,-15.364572628245764,13.819925810075894,-12.565192767949203,14.553486700508627,-14.618227563526519,-12.770593828558912,-12.33003263683882
250,2,3,1,2,4,2,3,-13.929318083542777,14.189479904977484,-14.415327314044337,-9.31549163972614,13.524162343603049,-13.196174804702046,12.541558420643957
251,4,1,4,2,1,0,4,11.521676598099642,-11.521676598099642,13.17413168763609,-12.448394248944224,-12.512549757499363,0.0,12.995971950013178
252,0,4,3,1,1,0,4,0.0,11.856839107703498,11.975609524617234,-12.458752332043174,-10.654541875704464,0.0,10.430098680500398
253,1,3,1,3,3,3,2,-14.09643893629588,12.279004159699522,-12.782070026722598,12.418284855762497,12.974777804671275,13.227836277812626,4.187586860620743
254,1,4,3,1,0,0,4,-11.732615489976022,12.734143096395274,-9.688235442833296,-12.685425238599665,0.0,0.0,12.059921720847663
255,4,1,0,0,0,0,0,13.118637080755377,-13.248423540579772,0.0,0.0,0.0,0.0,0.0
256,4,3,1,4,4,2,2,10.224786396193554,11.376274462872898,-11.650988674046955,12.155827009540884,13.599026343803326,-13.563759219293882,-11.665054309198348
257,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.0,10.391558697857587,-10.079787565868399
258,4,1,0,4,1,0,4,11.127632547310041,-11.127632547310041,0.0,14.080377513649346,-14.080377513649346,0.0,15.112670662053699
259,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,9.819339418083421,-9.819339418083421,0.0
261,4,1,0,0,0,4,1,9.845492971446497,-9.845492971446497,0.0,0.0,0.0,13.158228864652228,-13.158228864652228
262,4,2,1,0,4,1,4,10.884014519940235,-10.356148577001266,-9.992797616112588,0.0,13.480087855614746,-13.480087855614746,10.103894334183384
263,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,4,4,1,0,0,0,4,12.520649890548588,15.27739085447207,-15.338954464197757,0.0,0.0,0.0,14.809838453227423
266,3,1,0,4,1,4,2,12.303877227490199,-12.759771700528766,0.0,12.371136474736646,-12.371136474736646,12.523312496921113,-11.920385520406837
267,3,1,4,2,3,2,2,11.923333718870978,-12.360497526808324,12.654974483419279,-12.33074275305014,12.598463779990773,-12.454778833499208,-11.32366436767388
268,2,2,3,3,2,2,4,6.78557743512821,-10.408439237560083,10.926244460975957,11.917138811825097,-12.033622923960657,-11.176321838937818,12.672802025397386
269,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,11.22532548047476,11.865460170365111
270,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,3,2,3,3,1,4,1,12.336473585203747,-12.120633763815551,10.874199522112203,12.263322570503401,-12.746124931441598,14.172758066139115,-14.204843124633868
272,2,1,4,4,1,4,1,-10.088563866654479,-9.809289631618668,8.563599321573717,10.487285612509206,-10.623597813362862,11.413458720684758,-11.199269093942034
273,3,1,2,2,4,2,2,13.528722350510087,-15.499122792332805,-12.036666440429254,-12.823124615081351,14.262640223707672,-13.9572665714787,-11.402057126319002
274,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,4,1,4,4,1,0,0,10.610037203479825,-10.610037203479825,11.76616257831656,14.065392697611028,-14.16100763269976,0.0,0.0
276,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,12.545178708374516,-12.545178708374516,0.0
277,4,1,0,4,1,1,4,10.190886094873116,-10.190886094873116,0.0,11.545571909979916,-11.4523903118709,-9.126246625545473,10.435239928564123
278,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,4,1,4,4,2,1,4,13.874586469870627,-13.874586469870627,10.974566004145267,12.567583940922894,-11.539531669747406,-12.315343863673048,11.952594905660543
280,0,0,4,4,2,1,4,0.0,0.0,11.550782024950438,13.856725382499626,-13.62328003894086,-12.67862779279317,14.382774500919414
281,4,3,1,0,4,2,4,10.677969693527432,11.915742448802188,-12.170402326991468,0.0,12.531164845349169,-12.129821065752415,14.190545477982969
282,4,3,1,4,3,1,2,11.840972235243727,11.287911874924697,-12.220790950357083,11.960455438605099,13.03704980933662,-13.222285376632513,-10.695636318338607
283,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,4,1,0,0,0,4,2,9.184509376683362,-9.184509376683362,0.0,0.0,0.0,10.803702427507405,-10.365573599606034
286,0,4,4,1,4,1,0,0.0,10.411492307025455,12.245457970557613,-12.393683020762756,11.323374511019637,-11.323374511019637,0.0
287,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,4,3,1,4,2,3,2,13.043349543099636,14.071900296148161,-14.37756271380785,11.378767485416756,-8.855270921031403,11.385099464816498,-11.250268882860063
293,4,3,1,0,0,4,1,9.126246625545473,9.357256865208274,-9.941506728464136,0.0,0.0,13.155905497095235,-12.964919246809702
294,1,0,4,1,4,2,1,-12.229295075007162,0.0,11.265900330757782,-11.265900330757782,11.542953787854897,-10.938570946301784,-10.752410202809566
295,4,3,3,4,1,3,2,11.7214006717447,9.425451396400021,13.01786332088176,14.82984684671647,-14.958964239679647,11.126957028697726,-12.020378373439078
296,3,2,3,4,2,1,3,10.887845453812554,-11.887950792309299,10.76504274499718,14.23333017079866,-13.641370990134158,-13.504659867751963,11.536226337342553
297,2,4,1,4,2,2,1,-12.356270317159499,14.992009116247354,-15.073675053775165,13.47904294033756,-12.613631339037031,-12.682794827838682,-11.424150037871748
298,3,2,1,4,4,1,0,13.963768640024103,-12.198061474717717,-14.141388051552363,11.78010287669678,14.203845613147235,-14.28872774677498,0.0
299,2,1,0,0,4,1,0,-8.335744151522288,-10.224786396193554,0.0,0.0,10.190886094873116,-10.190886094873116,0.0
300,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,3,1,3,3,1,4,2,12.837531249397385,-13.360744510770596,12.44731732533697,12.754096199720184,-13.501006094339136,8.501300234824445,-6.901525215743779
303,1,1,0,4,1,0,0,-14.138041077292387,-9.126246625545473,0.0,14.430649121749887,-14.430649121749887,0.0,0.0
304,3,4,1,2,4,2,2,11.086976053271258,15.566325508423196,-15.531400777415184,9.841196347090355,16.633856685863087,-16.37027523949552,11.84087416220434
305,3,4,1,4,1,2,3,13.278465991665682,16.218295376835556,-16.28844969182314,16.16366443338859,-16.02030410281579,-12.45127029543872,15.41750191794569
306,1,1,4,1,3,3,3,-12.227834145555601,-9.947726079302074,12.536530070279372,-12.310279033096801,11.765875913940267,10.225246340600696,12.138833986928159
307,4,1,4,3,1,0,0,13.133036383383933,-13.265059086192137,10.528213776627728,10.207412688319915,-11.073754279492174,0.0,0.0
308,4,1,4,1,3,3,2,11.0749165608881,-11.0749165608881,12.624429221259204,-12.394344546969428,11.380098493824374,12.730979884668645,-12.778606031587607
309,4,3,1,2,2,4,2,15.00664527829542,14.14310549595352,-15.274764636200755,-11.729420998297558,-12.119612047947694,14.646743759807638,-14.480760632139738
310,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,0,0,4,4,2,1,4,0.0,0.0,11.31548764187652,12.961078735535716,-12.16535996706187,-12.662189751333385,10.622246314531278
312,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,1,4,2,2,1,1,4,-16.314029943635944,13.348379551447564,-11.606378068629791,-12.687936494391499,-12.501188028164245,-10.901108635406795,10.859323702064156
314,3,1,4,1,0,0,4,12.7542604066109,-14.314256301351252,12.786465682068057,-12.890959342589912,0.0,0.0,12.166644358183452
315,2,4,1,3,3,3,2,-12.735664198567491,14.826823826634808,-14.858262661486751,12.483124697142488,-8.639552544448977,13.07405739903406,-12.882821915250425
316,1,3,1,4,2,4,1,-13.736315041048655,8.640046883799354,-10.32460327115494,12.116418835789467,-11.086411620149603,16.22434193512092,-16.185672593377856
317,2,2,3,2,1,0,0,-11.29556094549147,-10.818416697973857,9.88149233604441,-8.791416323599684,-10.73180890210978,0.0,0.0
318,3,3,1,4,1,4,1,10.206419530848507,10.178051598144298,-11.709616410648925,12.696317109322816,-12.696317109322816,9.941506728464136,-9.941506728464136
319,1,3,1,0,4,1,4,-14.863126225069465,10.253882554132428,-13.168534211491249,0.0,13.417762482354625,-13.417762482354625,11.331310565563419
320,2,1,4,1,4,1,4,-11.576434853770895,-11.727160506008177,11.644795548539001,-11.709721718156937,9.768048986297092,-9.768048986297092,12.04542326829184
321,0,4,3,2,1,4,1,0.0,11.516315026457525,11.43010274386696,-10.597137219229172,-11.93407268879717,11.90156015647084,-11.706138080758329
322,1,0,4,2,1,0,0,-9.370895680340631,0.0,12.135056884491243,-11.2467698267013,-11.605125881147938,0.0,0.0
323,4,2,1,0,0,4,3,11.728094580845967,-10.668687211503714,-11.302447488472087,0.0,0.0,10.577782385013311,11.85940627908878
324,2,3,4,2,3,4,1,-9.336806130659664,11.869284982650916,13.755926455999267,-12.7911528911627,13.401980625360947,15.614128972110269,-15.808453141909437
325,4,2,1,4,2,2,1,13.345897119851669,-12.83751722019808,-12.425930562839016,13.383404110492052,-12.772022948310669,-12.103943722453295,-11.569896659095136
326,1,3,3,4,1,0,4,-13.463306744918917,8.426987310682714,10.33181978781702,13.093098196627794,-13.21479201604892,0.0,11.848079090223974
327,2,3,1,4,3,2,1,-11.213506742226953,11.553124117756544,-11.849057022651296,13.165537277330694,12.449121138459352,-11.5196199416669,-13.42456077646052
328,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,2,4,1,0,0,4,2,-12.222681171952983,13.331215205139841,-13.450015933792004,0.0,0.0,13.20962754203832,-11.763725608776
330,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,0,0,4,2,1,1,4,0.0,0.0,10.683694824523164,-9.91131856802658,-9.846177716775799,-8.433208212156156,10.89232937435921
332,2,3,3,2,2,2,2,-13.36372125476289,12.680550200204618,13.483969446351606,-13.301794376752323,-12.395149091401791,-12.521590326548058,-11.451440921574147
333,4,1,4,1,4,2,2,11.628402044119948,-11.628402044119948,12.867476046350154,-12.867476046350154,12.427518899726186,-8.657756095840496,-11.580352885362544
334,3,2,1,2,3,3,2,12.862858915164788,-12.650578587538819,-12.524672496099775,-8.873844230841764,11.344451071022137,12.769039416676991,-12.624162624148147
335,3,3,1,4,3,2,3,12.159084918505489,12.432379693028897,-13.167510532913266,12.663311639530917,12.029237784492722,-10.617427261043636,13.156594914950949
336,4,1,0,0,4,1,0,8.598689468683173,-8.598689468683173,0.0,0.0,12.610944147378383,-12.610944147378383,0.0
337,1,0,0,4,4,2,3,-11.206600448616477,0.0,0.0,11.144080968037176,14.066904043373501,-11.853796904205138,12.533930472269965
338,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,1,4,1,3,2,2,1,-13.410348334915906,14.405550734614968,-14.286285042707682,12.330108433553983,-12.189279047915125,-11.134733369987762,-12.007994280609733
341,1,4,2,4,3,2,1,-13.548930323280038,12.936019776092714,-12.717091353358585,14.97695863207771,14.728150568554161,-14.765067955034377,-14.890848094512066
342,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,4,2,1,4,2,1,0,11.367390875940563,-9.629123041035845,-11.174032887783746,11.592411679376621,-9.862572656170814,-11.397243498896733,0.0
344,1,4,2,1,4,3,1,-10.744547651442947,11.315186358013065,-11.020470006224173,-9.949750474314337,12.294145919517074,11.290759960891142,-12.60649475879152
345,0,4,2,4,1,1,4,0.0,9.076575474032895,-8.163786711055426,12.609962180228688,-12.53575794555595,-10.190886094873116,11.705411402135638
346,4,1,4,1,0,0,4,12.06398190510115,-12.06398190510115,11.345340246709279,-11.345340246709279,0.0,0.0,14.001488511725626
347,0,0,0,4,1,0,4,0.0,0.0,0.0,12.764650397012103,-12.764650397012103,0.0,11.083804769673796
348,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,0,4,2,2,1,4,1,0.0,11.602198945399243,-11.065252040318367,-9.795599345261502,-10.220997837633647,9.744349154399544,-9.744349154399544
350,4,4,1,4,1,0,0,9.126246625545473,11.182019058657195,-11.302447488472087,10.634961297042185,-10.634961297042185,0.0,0.0
351,4,1,4,1,4,1,0,13.601986715997304,-13.728404910396494,11.341411015122382,-11.341411015122382,11.675591516254503,-11.675591516254503,0.0
352,2,3,2,1,4,1,4,-10.965735715737889,12.679713816576761,-12.31959335324585,-12.523102236217865,12.149375765338288,-12.302319458087775,12.935176623182839
353,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,0,0,4,2,1,1,4,0.0,0.0,14.847915954461357,-14.527872223259942,-13.465477680762206,-11.072063536180513,10.537515921415942
356,3,3,3,3,2,2,2,8.156184864702627,11.54476726200551,10.540766368536211,12.580591587038597,-12.092090899488717,-10.472116221992279,-11.211689854179806
357,0,0,0,4,1,0,0,0.0,0.0,0.0,10.064000276457984,-10.064000276457984,0.0,0.0
358,4,1,4,3,2,3,4,12.007306764854373,-12.007306764854373,12.739694212835682,12.588969495515775,-13.086433579474953,12.014822154905165,14.430204612567437
359,1,4,1,0,4,1,0,-10.73180890210978,11.035162620399385,-11.035162620399385,0.0,11.30090192987361,-11.30090192987361,0.0
360,0,0,0,4,3,3,1,0.0,0.0,0.0,11.41980381984974,12.413009167562109,12.15319558916414,-13.174550601900037
361,1,4,1,0,4,3,3,-13.090706081614607,11.835290925930781,-11.835290925930781,0.0,11.076340026630014,12.104155531078534,13.114194545863752
362,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,9.768048986297092,-9.768048986297092,12.308987681328968
363,3,1,0,0,0,4,1,12.901666415333326,-13.720794041579353,0.0,0.0,0.0,13.136475010213488,-13.087086069926796
364,4,1,3,3,1,3,3,14.009357172799437,-13.892901422570286,10.916345682563497,13.260762455571673,-13.44380744576812,10.820814754468726,9.232266716282037
365,2,1,4,1,3,3,4,-15.918519738617839,-14.746075933227093,14.354697585815545,-14.436594933293442,9.54226382506849,11.418168277052478,14.43159353039543
366,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,1,3,3,2,3,1,3,-15.55227354671776,10.136871849308749,12.446650145706721,-12.274440394645447,13.11792467104937,-13.243290508251903,11.045193348290002
368,4,1,4,3,3,2,4,12.03971284266916,-12.187662953549198,11.125805061912947,12.4436313214477,-7.788994621977188,-12.050047162302569,14.515096976195561
369,3,2,2,4,2,3,1,11.442059747833667,-12.291104314599588,-11.87084759645094,13.757239343718162,-13.586562177040687,13.845562966706822,-13.984258632138536
370,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,0,4,2,1,4,2,1,0.0,10.603900051383775,-10.043737427323775,-9.757388708185694,12.358920867889543,-11.9281049009568,-11.30917238065403
374,1,0,4,1,4,1,4,-12.446281683539727,0.0,13.801985594656715,-13.641208433261061,13.568090191030898,-13.707231448874767,11.849785703332023
375,0,4,1,0,0,0,0,0.0,11.071177022684845,-11.071177022684845,0.0,0.0,0.0,0.0
376,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,4,1,3,3,2,3,2,14.828679024253407,-14.863828254411604,14.35909491663541,13.604339224285235,-14.566203385158778,12.54337779692786,-11.941097450178153
378,4,1,3,3,2,2,4,14.827866211441487,-14.779020406021045,11.311900033655782,13.086166596790433,-13.31488500224825,-8.48573171961742,15.435668864266537
379,4,1,3,1,4,2,1,13.77609121551038,-13.699289574370946,11.02825385103054,-11.79553696228271,12.3280753764207,-11.531295537394284,-11.72883050848725
380,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,4,4,1,4,1,4,2,12.173755906210555,14.346692769506229,-14.445717257726587,11.556603725301985,-11.70393306896799,11.744564973041903,-11.042010367176347
382,1,4,1,4,2,1,4,-12.806895034963775,12.518244161759467,-12.518244161759467,12.258182504651964,-11.648323972061155,-11.474184597506055,10.506962075988419
383,4,2,1,4,2,1,0,11.898733367817357,-8.87191188799748,-11.849057022651296,11.899740837034633,-9.044099383798187,-11.840508616361676,0.0
384,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,1,3,2,2,4,2,2,-11.911416675031422,9.721430915810235,-9.487916981387935,5.745851191472733,12.369452565097413,-12.128280246438615,-8.190426666560025
387,4,4,1,1,4,2,3,13.644901295818148,15.271331431410994,-15.271619268105297,-13.602881226584632,12.407690952258337,-7.984749955878482,13.376506463515277
388,4,1,4,1,0,4,1,14.593184495645918,-14.60980312581158,13.611629152943571,-13.6770124702036,0.0,12.513230432008307,-12.513230432008307
389,4,1,1,0,0,0,0,12.316618673625374,-12.230275403590605,-9.82438735244673,0.0,0.0,0.0,0.0
390,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,3,1,1,0,4,2,1,12.997523053715083,-13.360272532904158,-10.888858576734876,0.0,12.621587539115785,-10.56521361630411,-12.419917878804833
392,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,1,0,0,0,0,4,1,-12.217177271337897,0.0,0.0,0.0,0.0,12.339836593842014,-12.339836593842014
394,0,0,4,1,0,0,0,0.0,0.0,10.029789509708463,-10.029789509708463,0.0,0.0,0.0
395,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.189413153526674
396,4,1,4,1,4,1,0,12.468047206382007,-12.544795245476333,11.621397074730085,-11.603773115803062,11.664315378063828,-11.813992740635184,0.0
397,4,3,3,2,1,3,3,11.668142025649361,12.66494780584777,-8.549649950033881,9.894555463135738,-12.887928710593053,10.705173340980052,12.151449175531422
398,2,1,3,2,4,4,1,-13.391374622242704,-12.69637644575019,11.316832285464228,-11.395621594852168,12.566140895651781,15.134184647220877,-15.203621884515867
399,0,0,4,1,1,4,1,0.0,0.0,13.06599408570205,-12.969435918353522,-10.680516757147556,12.06969602901459,-12.06969602901459
400,4,1,2,1,4,3,1,12.562287255723614,-12.501294315049083,-10.403800270187004,-9.493019710120452,12.399884691924425,12.815588509897884,-13.32232958330886
401,2,2,2,2,2,2,4,-15.759777526373362,-14.65951250543602,-13.555957221013234,8.855807319349125,-11.823116219598877,-11.407789940039741,13.810501991758196
402,0,4,1,4,1,0,4,0.0,10.431036320812858,-10.431036320812858,12.700156838187823,-12.700156838187823,0.0,9.716148186091996
403,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,4,2,3,1,4,3,1,13.622581207162368,-13.156611828767153,6.9131058401704415,-12.554445310145919,13.34251776543048,12.243390451126736,-13.550477274422214
405,4,1,3,1,0,4,1,13.109740843964364,-13.121650996312042,12.039789487487615,-12.453700789050838,0.0,10.398247481405294,-10.398247481405294
406,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,1,3,4,2,2,3,1,-12.790445941762528,9.378770443130454,12.354115439078267,-12.036976374447299,-9.6648482596551,8.846093547507532,-11.22240580935458
408,1,0,4,1,4,1,0,-10.159306584859422,0.0,11.003595770348424,-11.003595770348424,13.390226713378274,-13.390226713378274,0.0
409,3,1,4,2,3,1,4,13.3111507788143,-13.543798346056018,12.174331446419346,-11.444315638709108,12.757521168639066,-12.963980442187683,12.098058909602287
410,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,2,1,0,0,0,4,1,-13.652877422073734,-13.074880532165192,0.0,0.0,0.0,10.501101887019342,-10.501101887019342
412,1,0,4,1,4,1,0,-13.465822935032536,0.0,13.661597730004189,-13.661597730004189,12.651029904811429,-12.651029904811429,0.0
413,4,1,0,0,4,4,2,9.907803460999697,-9.907803460999697,0.0,0.0,10.190886094873116,12.510929329475445,-12.12106622720182
414,0,0,4,1,4,2,1,0.0,0.0,12.47376714655243,-12.47376714655243,13.31756539175418,-11.710741870875927,-12.941787193509285
