CUSTNO,Monetary_식품/생활_고가_증감여부_q2_q1,Monetary_식품/생활_고가_증감여부_q3_q2,Monetary_식품/생활_고가_증감여부_q4_q3,Monetary_식품/생활_고가_증감여부_q5_q4,Monetary_식품/생활_고가_증감여부_q6_q5,Monetary_식품/생활_고가_증감여부_q7_q6,Monetary_식품/생활_고가_증감여부_q8_q7,Monetary_식품/생활_고가_q2_q1_로그변환,Monetary_식품/생활_고가_q3_q2_로그변환,Monetary_식품/생활_고가_q4_q3_로그변환,Monetary_식품/생활_고가_q5_q4_로그변환,Monetary_식품/생활_고가_q6_q5_로그변환,Monetary_식품/생활_고가_q7_q6_로그변환,Monetary_식품/생활_고가_q8_q7_로그변환
180,3,2,3,1,4,1,4,13.050957740231976,-12.912401285582122,11.674355331313668,-12.797628570612694,13.038213374049498,-12.929830073626954,12.8368662323675
181,3,1,3,2,4,1,3,11.539285707433992,-12.315378739832392,11.372237018806953,-10.834444463029751,12.230806401927829,-12.19030244871206,11.323408291710644
182,3,3,2,2,3,2,3,11.128608929996926,13.790237459870271,-13.625635561867963,-11.748156468656706,12.177923804586356,-12.418585800857016,13.583872492442511
183,4,2,3,2,2,1,4,12.47483690749306,-11.53910668528259,12.134036828808993,-11.857448834514466,-11.594558568876948,-11.438460686613602,11.521882467517445
184,3,1,3,3,3,1,4,12.081475858068863,-12.67061868306205,10.57524406211659,11.036361651571195,9.605368889767515,-11.508069940355336,12.284951297991897
185,4,3,3,2,3,2,1,11.712349005645917,9.306628056448735,10.549875133472595,-9.44282638418012,10.805264383323632,-8.732777348967115,-12.023219482001759
186,3,1,2,3,4,1,3,12.475418763805344,-15.162325147785172,-11.478250679556858,12.327766959184293,14.832297885425167,-14.82262264114713,12.748786622294418
187,4,1,4,2,1,4,1,11.710386850232153,-11.741076908922844,12.046310162681408,-11.309154760946356,-11.25468328709464,11.654024471047242,-11.50204864697097
188,2,3,2,2,3,3,2,-11.183128657293693,11.930344026200219,-12.022205063563499,9.005741105353708,11.733409107964912,10.214124110628513,-12.020327817713023
189,3,2,4,2,2,2,3,12.80659995221327,-12.160909810063183,14.090776552974754,-13.38369763535999,-12.663192554234252,9.424070081215033,10.494220259904578
190,3,3,1,4,1,3,4,12.831962908675003,9.098628336504204,-13.06668319575547,14.352307699895453,-14.340406102081348,11.226922159363497,13.600518160861583
191,1,4,1,4,1,1,4,-13.312926053144041,12.734705275840424,-12.788646535815433,13.397578341379756,-13.164572121035786,-12.116988388617186,11.762653105404421
192,4,2,1,1,3,4,1,13.56982676740414,-11.67827440438796,-13.134552182304091,-11.640094449297157,10.917118497145864,14.423518195737774,-14.176766722177879
193,4,1,4,2,3,2,3,11.780946798601846,-12.093130932106318,11.49712782167266,6.443312422383218,11.451234971311036,-11.707865324820823,10.38803035082461
194,3,2,3,3,2,3,2,11.128692303270325,-11.024066812531267,9.374011949498652,10.24179389892146,-9.181040310775069,10.371569131236171,-10.563704046745233
195,0,4,4,4,3,3,2,0.0,9.798006811773421,10.392291485225867,11.576709616389806,11.321448811004114,11.340454900995427,-12.19218135459134
196,3,1,4,2,3,2,3,10.51092935403698,-12.43684503352862,12.77751211024889,-11.79767851274346,11.092163936255385,6.711598246841596,11.196313997043616
197,2,3,1,3,4,1,3,-11.28358285839252,11.789373693036222,-12.428582040745127,10.647107860917957,13.95768446949829,-13.904152039236758,9.715040508010738
198,4,2,1,4,2,3,1,12.506682643357811,-10.425201941990839,-12.46187475231228,12.464928372580161,-11.834996540991275,12.2425328179075,-12.506911174197208
199,3,4,1,4,1,4,1,9.476947782278272,12.218798744451774,-12.237608925343421,13.177144508662492,-13.298071500070806,12.684941017928681,-12.761090913612183
200,4,1,2,2,2,1,0,12.146041805810631,-12.153425282889858,-10.150684540975558,-10.25237388593057,-9.017244517760805,-10.940203317619233,0.0
201,3,2,3,1,3,3,2,14.008743945839573,-12.743777274449009,14.437581796409496,-15.267962098312903,13.232344825354584,13.908706599318942,-12.898784807160718
202,3,3,4,2,2,2,4,10.296836942886372,-7.823528780224768,12.317573515113205,-11.381074068294927,-11.264388815823732,-9.170230508207244,12.636917610935122
203,1,4,2,3,1,3,2,-10.658218513420179,11.509892626601925,-10.357262105804377,11.06222305697483,-11.588866024736477,10.001823435957983,-9.648996264422806
204,2,3,3,2,3,3,2,-11.563574451951508,10.392931465818762,11.365470401390949,-10.277718341346672,-8.585775331723875,10.057879657501342,-11.199711597383947
205,2,3,2,3,2,3,2,-11.859857805106966,10.413757857041002,-9.376012762737476,11.342798141907005,-10.661509040316849,11.602771595718252,-11.059418475248565
206,3,2,4,2,2,3,4,11.428495283601649,-12.194554324980633,12.566690452528702,8.35985160126317,-12.620051471322325,10.980972259682478,13.72976813986107
207,1,4,3,3,3,3,2,-10.816261190401187,10.48478953952138,8.028282715063796,10.850409623066344,10.524721798195529,11.04615400613476,-9.572683641364781
208,4,1,4,1,1,4,2,12.250568646435312,-12.018799458515307,13.057780024584066,-13.000680234086165,-11.294753059304178,10.72986518822836,-10.071113036793253
209,4,2,3,1,4,1,4,11.281396050280074,-10.005262053611393,10.69782559639729,-11.208555399725093,12.692761914645635,-12.728283137723473,10.81933242723672
210,3,3,3,1,3,1,4,10.436760395704916,9.571497521451121,10.845326896159053,-11.361087531091998,11.11116002705032,-11.432516240848113,11.330031994977164
211,2,3,3,2,3,1,4,-8.767127672765328,10.725354434556834,11.213563456418044,-10.754116238048011,11.609522152966706,-12.543348101898282,11.853300525902094
212,4,2,4,1,2,2,3,13.420884463997375,-13.099207120083802,14.343895367987331,-14.302312838078667,-11.437318804579146,-12.187287528810247,12.451730485567003
213,3,3,3,2,3,3,2,10.85565771346214,9.13370656761154,11.115369535600744,-11.292769358166412,11.434203109196872,11.611723592989614,-11.226877324602393
214,4,2,4,2,3,2,3,12.130513305086598,-10.819819344634066,13.1787797691489,-12.798181733976909,12.193387430993921,-11.849354166995628,13.254290486478428
215,2,3,3,2,3,2,4,-10.311141531930991,10.628623391308352,9.958708786616295,-10.376540028244028,10.407328471076731,-10.648260340482338,12.151913689929065
216,1,3,4,2,2,2,2,-12.62204799593075,10.797274900129649,12.429456172086999,-11.904337987556096,-10.861144227205811,-10.904314963686112,-11.073325620751044
217,3,3,2,2,3,2,4,11.73563442503477,11.39800422457482,-12.12693703298442,-10.652309039417398,11.724566585349548,-11.231617357804002,14.686553715920097
218,3,3,2,2,2,2,2,12.418511806703133,12.998852996932978,-13.060751840521773,-11.60130449631969,-10.596531608746776,-10.973461763431535,-11.705865926319383
219,2,3,2,2,3,1,2,-12.287475484978053,12.738307500352407,-12.356182744373319,10.132327009344973,12.247392950298295,-12.886534628377307,-11.859678884548291
220,3,2,4,1,4,2,3,11.375762361623385,-11.612019965816728,12.7119093581414,-12.86962036509458,13.62544507801341,-12.963455984128736,11.174502999134644
221,2,3,2,3,3,1,3,-10.149583197462372,10.874185395611729,-11.531941958446037,11.129489566034598,11.81175521540117,-12.186813347402332,11.824214892719453
222,4,1,2,3,4,2,2,12.29532713667768,-12.313359897693593,-11.521305774108033,10.724553592025888,12.1938597095557,-10.753166840924438,-9.835880772777406
223,3,1,4,1,4,2,1,13.35542868184718,-13.527163260813968,15.489550302032699,-15.509993454079533,16.0044141631097,-15.309086078196565,-14.989771511174485
224,4,4,1,2,4,1,4,12.565427051605328,13.02746335268341,-13.29474663618912,-10.827008020883461,11.890258153649976,-12.399261566032761,12.738330760442608
225,3,2,3,2,3,1,4,12.342284331393943,-10.835082350880928,11.8346065486596,-12.469314119902753,11.419585903655834,-12.953807835010247,15.297231371697327
226,3,1,2,1,0,4,2,10.921882451198577,-11.86178900773795,-9.783050758630836,-10.393071549063832,0.0,13.10157034334146,-12.353636542720839
227,4,2,3,1,2,1,3,12.054186637541308,-11.536512414829707,11.956835228631443,-12.334720934646688,-9.466804945753518,-10.649295661860647,8.243010045334273
228,2,2,3,3,2,3,2,-11.539630110540328,-10.831856267672409,11.965912113214562,12.134494051626717,-12.30603767657195,12.62639649318314,-12.717175162808848
229,4,3,3,2,2,3,1,12.238789741092928,11.184073739165193,8.829289625368864,-11.817030621964323,-10.991211629794211,11.039167041999125,-11.828144767992786
230,2,3,3,3,4,2,2,-10.930260004237486,10.373065550545283,-4.945938594185622,10.850770485295016,12.922892441447601,-12.518449747706368,-12.188427571755552
231,3,2,2,1,4,3,1,11.261991222865536,-10.846194828260307,-10.475155278199363,-11.554853390642364,10.163498001676595,10.165820480951119,-10.760126711061416
232,4,1,3,2,3,2,1,13.397785262641314,-13.06811613715258,12.098712693906297,8.502260983271887,12.148699258815322,-12.30753541034737,-12.727838396698186
233,2,3,2,3,2,2,3,-11.339344540946085,11.590655382856438,-10.455881892081303,12.611956174567574,-12.468136163718427,-10.435060751010624,8.913189667811748
234,3,1,4,4,4,1,4,10.508380579565596,-11.207277458748338,9.987621762870834,10.631171474892623,11.639049420469156,-12.030865080339693,12.238664256151058
235,2,3,1,4,2,1,4,-13.00459160180777,13.51391721463119,-14.157913975902476,14.55141366564723,-13.21858294605031,-14.456083261456298,12.708512339650676
236,4,1,4,1,4,2,2,10.410594320452129,-10.376515234606149,10.681853189464665,-10.87996938733958,9.924416313382418,-8.9341631792442,-8.113682357048493
237,2,4,1,4,1,4,4,-8.989382893175137,14.525954503076827,-14.521591468810401,14.52064597782841,-14.538689498072252,11.072203848052444,13.2451270955607
238,4,2,3,2,3,1,2,11.869544861198975,-9.545121461674032,12.03399505114082,-12.037829684189608,11.824718345029737,-12.185511222562267,-9.51579519704593
239,3,2,4,2,3,1,4,13.026026902802741,-13.197210884569008,13.378909675129119,-12.894821103312928,11.681560698397265,-13.227001520673644,13.664969376564908
240,4,1,1,2,3,3,2,12.818971540563425,-12.69973790877754,-11.563710612240387,-9.493317438172037,9.469335893051378,9.840310873986367,-8.787296252171835
241,2,2,3,2,3,2,2,-11.577245468226002,-11.358569120389088,11.090973656218466,9.196601995514428,11.791711529412577,-11.648958259505878,-9.361218438663693
242,1,1,4,2,2,3,2,-11.76794765417763,-11.034665437802827,12.224933701068005,-11.058888151315388,-10.767511173053244,11.84046272512945,-9.918288965008301
243,2,1,3,3,2,4,1,-11.540926772570264,-11.051756677953433,9.992379346207972,11.36043225771468,-10.856963204732562,12.075729304549379,-12.224593471329298
245,3,3,3,2,3,2,3,10.060845828492013,8.817771978206599,12.64673400283889,-10.730149735376038,8.917601142638569,-11.241835674982456,12.16053194893389
246,1,4,1,4,1,4,1,-13.925752842841417,13.979178918175444,-13.651362011878254,14.0196535397305,-14.1024307424764,13.77277853452499,-13.807179687036822
247,3,3,2,2,2,3,2,12.28446507183928,10.29198903184209,-11.261101959352573,-11.034173257896487,-10.312803273967196,10.454497556989212,-7.698682982638941
248,2,1,4,1,1,3,3,-12.01954801273513,-12.016061404568513,13.167912088749198,-12.787046150393312,-12.166296764966821,11.701557784594705,9.756861652479756
249,4,2,2,1,3,2,3,13.65598817855559,-12.644731743428425,-10.36154718525666,-12.866727624152992,11.345243819161407,-11.254409372204615,11.981070918993058
250,3,3,1,3,3,3,1,13.215179609038497,11.01211741177438,-14.111946687058708,13.132723066149463,11.924468014238352,14.229227051256403,-14.597716291640992
251,1,4,1,4,1,4,1,-14.216398668100101,14.51253806102127,-14.417052623080954,14.66286051667247,-14.736453395926002,13.947951194703917,-14.005794955860479
252,4,3,1,3,3,2,2,11.023856835773811,11.821923527101188,-12.20395464744913,9.375480282831615,10.3670429119623,-9.827329299823251,-10.152060269126789
253,4,4,1,3,4,1,3,11.393588622645748,12.43325515077558,-12.730273698312363,10.974203180045516,12.526191254316135,-12.710929218471334,9.79835628486701
254,4,4,2,1,2,1,2,12.324549464610245,13.55834514511074,-12.542913328982108,-13.218893925854843,-10.616416597499414,-11.384682739215783,-9.260381032515824
255,1,4,1,4,2,3,1,-15.38871052658588,14.808280817707793,-14.611930028326217,14.447113625149907,-12.262690780956857,12.884963367557926,-14.75896938411959
256,4,3,3,2,4,1,4,13.491731575052253,12.301993173927395,13.476778520673975,-12.668764934935412,14.780117034597236,-14.588642865024548,14.723392631031698
257,2,3,2,2,4,1,4,-11.343485893108696,9.776029029950731,-11.04758200642843,-11.635819355089353,12.864527148153863,-12.724898070314248,12.714681047231972
258,4,1,4,1,3,4,1,13.08722502555136,-12.940928058547405,11.279556478549043,-11.421528606846723,10.013078037406094,15.082955389210086,-15.086624134246344
259,2,1,4,2,2,1,3,-10.353475852223072,-12.174812501425869,12.885308326234838,8.114747084071084,-11.7446126467211,-12.141547337208287,11.634968768587512
260,2,2,4,1,2,3,3,-10.411241676247393,-12.630484448916773,13.2896566221294,-13.536169158140769,-11.847320131241831,12.179340941537825,12.706106077984153
261,3,2,3,2,3,1,3,12.326445529642344,-11.75864179212562,11.184835593538635,-12.474499622110065,12.314527488597884,-12.744048372695314,11.956194713136961
262,2,4,3,2,2,3,2,-13.36437293519063,13.495263021629004,9.357154650002029,-11.988818022884143,-12.658976494520934,13.61740201221586,-13.707430649517402
263,1,3,3,2,3,3,3,-11.90352828438788,10.692526602256907,11.031518335736475,-11.252972320398195,10.439618383365238,10.722884976865638,11.845605741577582
264,2,3,4,2,3,2,3,-10.246796257576092,9.98389858058629,11.907338575693963,-10.838810702013197,9.745391372468205,-11.20625311804145,10.730958290282308
265,1,4,1,2,1,3,1,-8.217531930437481,12.857905719734855,-12.522231517410503,-9.071394094932298,-11.057445024217174,10.732865541998487,-11.328572511613924
266,4,1,4,3,3,3,2,14.151562885899304,-14.206643386967407,12.014934211169654,11.40516705456972,12.475215102024826,12.32447986536393,-12.617488485769863
267,1,4,3,2,1,4,4,-12.558042897250463,12.768622929220871,11.781697448933796,-12.193917184744455,-12.562424721785456,12.687397170188913,13.388479331873022
268,1,4,4,1,3,4,3,-11.207995310811173,10.671578793791028,13.189134417901915,-13.093203531582118,9.09815677127665,12.34685967376315,11.936553441319306
269,2,2,4,1,3,2,3,-12.3205513583731,-13.41828609594976,13.75099609694524,-13.644073374012976,12.449590587512857,-12.885741932010307,12.156606758264813
270,2,1,4,2,1,3,4,-10.256954786720037,-9.76288407715543,11.539550144108674,-8.017124127004612,-11.21901367392952,9.908307882716416,12.298615435909134
271,4,1,3,3,2,2,4,13.739343497142613,-13.756296046542955,12.124452965504,10.950718583713638,-12.06648440527725,-12.279032204375028,13.17585427555719
272,1,4,4,1,1,4,2,-13.055139557408136,12.601191605229069,13.262947057242819,-13.381854286060332,-12.627155164923725,13.461410614132694,-11.55930133806155
273,4,1,4,1,4,2,2,14.22304041154535,-14.103345834668524,13.243642348690914,-13.264771915553828,12.849418249197832,9.103208244688876,-11.231828984885277
274,3,3,4,2,2,2,2,8.84480623687526,7.01885188282395,10.50169616123741,-9.701537234676143,-9.983677062728715,-7.899905636852691,-8.794429915360146
275,3,3,2,1,4,2,3,13.47984219101803,13.136661416933288,-13.596232864081365,-14.357728468933345,14.265635485194162,-14.015960405083927,13.681788370820028
276,4,3,3,1,3,1,4,11.636315950558618,10.770675286544998,11.36164848027234,-12.331932670774165,11.219717801302792,-11.54630545934769,12.191028612928216
277,2,3,3,2,3,3,1,-10.88952933612289,10.773465273150164,9.433851140231118,8.5277463801519,-7.826113260093119,11.01739097571511,-11.934744796258366
278,2,3,1,4,1,1,4,-9.763241335784873,9.368752298102068,-11.053173517501712,11.206754487013992,-11.15824264568274,-8.784639040503349,10.647706878437809
279,2,2,3,1,3,3,3,-12.5172087530074,-10.596408090567339,11.888685069054834,-12.719172746529267,11.121663056698846,12.387790368567108,13.038393014873083
280,3,2,3,1,4,2,3,12.637668423117049,-12.57982003589803,-8.791005867249687,-12.553252949135905,12.895884507664686,-11.980533657301235,10.49601301966734
281,3,4,1,4,1,4,1,9.747279887570398,14.376537764562814,-14.388834279783568,14.599035296983978,-14.571087789337753,14.677671371244895,-14.425592579285697
282,4,2,2,4,3,3,2,11.680557554758368,-10.44969718288185,-10.841416504259833,11.832547240901146,-7.61435253760759,11.71964794744314,-11.42839231609334
283,4,1,2,2,2,1,4,12.567427244850425,-12.735166190565389,-9.87693279444374,-8.579052257760473,-9.565667371466073,-10.879517401158521,12.145027421052145
284,1,0,4,4,2,1,0,-9.545733904607125,0.0,8.988028359508842,11.037992945597432,-9.775171551097475,-10.87062061995126,0.0
285,3,3,2,1,4,1,4,8.611407083298975,9.51237440797652,-9.61725981518574,-9.885785667506745,11.05213806830599,-11.068158646926744,8.609431999054687
286,1,2,3,1,4,1,3,-12.974328080615136,-10.463773403534564,11.17726820462204,-12.2045322498287,12.22597101164343,-11.637514074039776,11.536996126241407
287,3,1,3,2,2,3,3,12.114714808232986,-12.223408616580532,11.909385776781921,-10.911989018668379,-9.94588914574004,12.477992345439992,11.654859494901553
288,2,3,3,2,3,2,3,-12.30306561549176,11.274282259451821,12.01875066399316,11.063007393977518,13.59572099334181,-13.378007503073947,12.258246458031705
289,2,2,3,2,3,2,2,-10.988162222563005,-10.257078725738303,12.279196045935405,-12.2808015587131,12.665369673283859,-12.042461594934418,-12.222069878937146
290,4,4,1,3,3,2,3,10.505077219482784,12.37608611432694,-12.200086730470423,10.660247676728874,10.762003729827743,-11.143809407254128,11.893306115052685
291,3,2,3,3,3,3,3,10.76964706331804,-11.351322076680303,10.151909873798552,10.406150381398836,11.829199635176249,11.733820573577976,11.096430677277732
292,3,2,3,2,4,2,3,11.70530509503397,-11.81120218193705,11.453294190009116,-12.205131258818739,12.939472612462005,10.316580859086717,13.084244625255536
293,3,4,3,1,2,4,3,10.85561152353186,12.219781550527049,10.997987707924214,-12.176906163536433,-10.850274010350995,12.183397929842501,11.856202254593647
294,0,4,3,1,4,1,4,0.0,10.87397709654314,10.410363226484618,-11.361935716437506,9.35434071432654,-9.35434071432654,10.801854164651756
295,4,4,3,2,4,1,3,10.475861181252558,11.698089255763723,11.456674504181418,-10.434065275913104,12.980979792915049,-13.060362201881865,11.55542860544886
296,2,1,3,2,3,1,4,-13.510674547606362,-13.996082947875761,12.977819159801447,-12.920193112180089,13.484499764723974,-14.061371155091047,12.673795849920243
297,3,3,2,2,3,3,1,12.054865101009778,12.73250290274628,-12.596571722435394,-12.411368650790658,12.899720759756299,13.241699552063796,-14.034600455266649
298,3,3,2,3,3,2,3,12.764503807892936,13.41744110134598,-11.834696842779877,14.914026771370228,12.39679521544301,-14.37320586243648,15.0355289844478
