CUSTNO,Monetary_교육문화/아동_저가_증감여부_q2_q1,Monetary_교육문화/아동_저가_증감여부_q3_q2,Monetary_교육문화/아동_저가_증감여부_q4_q3,Monetary_교육문화/아동_저가_증감여부_q5_q4,Monetary_교육문화/아동_저가_증감여부_q6_q5,Monetary_교육문화/아동_저가_증감여부_q7_q6,Monetary_교육문화/아동_저가_증감여부_q8_q7,Monetary_교육문화/아동_저가_q2_q1_로그변환,Monetary_교육문화/아동_저가_q3_q2_로그변환,Monetary_교육문화/아동_저가_q4_q3_로그변환,Monetary_교육문화/아동_저가_q5_q4_로그변환,Monetary_교육문화/아동_저가_q6_q5_로그변환,Monetary_교육문화/아동_저가_q7_q6_로그변환,Monetary_교육문화/아동_저가_q8_q7_로그변환
257,3,2,1,0,4,1,0,7.207264490091474,-6.721527767162583,-8.0227388156516,0.0,8.207675118656978,-8.207675118656978,0.0
258,1,0,0,0,0,0,0,-9.028659292034868,0.0,0.0,0.0,0.0,0.0,0.0
259,1,0,4,2,1,1,0,-8.650951831660809,0.0,9.398818570232553,-8.147690640100004,-8.904102753533166,-7.137755965032019,0.0
260,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,0,0,0,4,1,0,0,0.0,0.0,0.0,10.70953605565474,-10.70953605565474,0.0,0.0
263,1,4,4,1,3,3,3,-9.368302121136377,7.329919502014941,9.054141581244519,-9.0571009483066,6.55520629678708,8.183640426288578,8.257992654909131
264,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,1,4,1,4,1,0,0,-9.342370982476664,10.002267840039918,-10.002267840039918,10.646949653216588,-10.646949653216588,0.0,0.0
268,1,4,1,4,1,4,2,-9.74944747336847,9.71650370182933,-9.71650370182933,11.901285202627697,-11.901285202627697,8.596881516755795,-7.718874313747448
269,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,1,1,4,3,2,3,4,-8.807056595534197,-7.697031180811865,8.545159873121456,7.991014576775048,-8.528310719768346,2.3336827929815405,9.966153606812096
271,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,3,1,4,1,4,1,0,9.472556091081607,-9.95041954167841,9.021226261012103,-9.021226261012103,6.955593302225228,-6.955593302225228,0.0
273,0,4,2,4,2,3,2,0.0,12.127621164016421,-9.79371620333163,12.852406435999105,-12.768660722498431,11.717112002753195,-12.024328700769978
274,1,4,4,1,4,1,1,-8.659113719858015,6.9384676218922,7.993864993193564,-8.040104794583716,8.588133940059985,-8.597222459552958,-6.735744948854681
275,1,4,1,4,4,1,3,-9.867830977070739,11.709831915856471,-11.709831915856471,11.141147613885638,12.51881225628768,-12.458968926179349,-8.113851969353837
276,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,7.218244865755428
281,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.171512782920397
284,4,1,4,1,4,1,0,9.247270695485144,-9.247270695485144,7.394477725335629,-7.394477725335629,8.053569863404698,-8.053569863404698,0.0
285,0,0,4,1,0,0,0,0.0,0.0,8.316368309652944,-8.316368309652944,0.0,0.0,0.0
286,4,3,1,0,4,1,0,7.217737552910285,5.770007088376862,-7.428298107967745,0.0,8.962981663804896,-8.962981663804896,0.0
287,1,0,4,1,4,4,4,-7.872488659541261,0.0,7.979993861105256,-7.979993861105256,7.326860966828597,9.549619575426249,10.866718324543863
288,1,0,0,0,4,1,0,-9.85069559039516,0.0,0.0,0.0,10.293640712730049,-10.293640712730049,0.0
289,1,4,2,2,4,1,3,-7.941456125052762,11.425800660031523,-10.466998620935161,-10.318565961059194,11.231326603118635,-11.465637109100253,9.046999293944275
290,0,0,4,1,2,4,1,0.0,0.0,11.03680856092796,-10.855417544314205,-8.628731886816409,10.419826459152224,-10.551470518536028
291,4,1,1,4,4,1,0,8.626292207133067,-8.417406176620224,-6.958650933931838,7.430867598626696,8.387798012063032,-8.712661980256824,0.0
292,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,8.401783034240001,-8.401783034240001,0.0
294,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,1,0,0,0,0,0,0,-8.529084693825201,0.0,0.0,0.0,0.0,0.0,0.0
300,2,2,2,2,2,3,2,-13.402359872949347,-12.23678715096453,9.08186877173113,-11.515417089322217,-10.165628891780013,10.665827794210863,-10.647262835095553
301,0,4,1,0,0,0,0,0.0,7.987659207224519,-7.987659207224519,0.0,0.0,0.0,0.0
302,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,4,1,0,0,0,0,0,7.687466096839472,-7.687466096839472,0.0,0.0,0.0,0.0,0.0
304,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,4,1,0,0,0,4,1,8.235838424660566,-8.235838424660566,0.0,0.0,0.0,10.002267840039918,-10.002267840039918
306,0,0,4,1,0,0,0,0.0,0.0,10.75226168043293,-10.75226168043293,0.0,0.0,0.0
307,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,0,0,0,4,1,0,0,0.0,0.0,0.0,7.484903626090111,-7.484903626090111,0.0,0.0
311,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,0,4,2,1,0,0,0,0.0,9.043490360318474,-8.528238650747351,-8.134095648091066,0.0,0.0,0.0
313,2,3,1,3,4,1,0,-10.069064982080482,10.552349684872262,-11.158154245633314,8.884824056081603,10.844370470732207,-11.133646208071491,0.0
314,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,0,0,4,1,4,1,0,0.0,0.0,10.98864595386376,-10.98864595386376,11.740471209944893,-11.740471209944893,0.0
316,0,4,3,1,1,0,0,0.0,10.039653709831748,9.763832056800796,-10.459555966382267,-8.600530027660358,0.0,0.0
317,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,4,1,0,0,4,1,0,8.201946010346997,-8.201946010346997,0.0,0.0,8.207675118656978,-8.207675118656978,0.0
321,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,4,2,2,3,3,3,1,11.102422062999533,-8.055455558246246,-10.675459896015717,10.351276688800121,10.755091094681328,9.476766895036176,-11.508809069874042
323,2,1,4,3,1,0,4,-10.49743953075804,-10.64103979771393,9.279027911327866,6.998400858802647,-9.376269613100845,0.0,9.357663977642906
324,2,1,4,4,1,4,4,-8.698642622419975,-8.982913351126719,6.882065821332454,11.332940372510219,-11.344529346129502,7.987659207224519,9.309193435235539
325,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,0,0,4,1,4,1,4,0.0,0.0,10.186130483599896,-10.093718777460765,8.740746766376365,-9.058890072458885,8.869054305946568
327,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,0,0,0,4,1,0,0,0.0,0.0,0.0,7.10567312340223,-7.10567312340223,0.0,0.0
331,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,0,0,4,1,0,0,0,0.0,0.0,8.134095648091066,-8.134095648091066,0.0,0.0,0.0
333,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,3,1,4,1,0,0,0,6.857076734659239,-7.542956193710253,7.893013596497403,-7.893013596497403,0.0,0.0,0.0
337,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,4,1,3,4,2,4,1,11.586460967381242,-11.5008577901558,8.11410965579531,10.744658075769898,-10.565294109761172,11.340709331408258,-11.515097802232349
339,0,4,1,3,4,2,4,0.0,10.00464585485085,-9.680038834005929,8.165164223652727,11.225646544484709,-10.737197777567618,11.94560795033793
340,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,0,0,0,4,1,0,0,0.0,0.0,0.0,10.003780026633203,-10.003780026633203,0.0,0.0
342,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,1,0,0,0,0,0,0,-7.313158644362021,0.0,0.0,0.0,0.0,0.0,0.0
345,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,1,3,3,1,2,3,3,-10.563926960311488,9.026074682329526,10.340026048291696,-10.629815993518845,-6.460327032583753,7.652848854310762,4.929108291215894
348,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,2,1,3,3,1,0,0,-10.01917432840555,-9.862177932025473,8.710352895855511,7.198538935484238,-9.26738527028346,0.0,0.0
350,4,1,4,4,1,1,0,8.11808851154461,-8.11808851154461,7.064216359791003,8.452706239441966,-8.571625804524567,-6.358535960517027,0.0
351,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,8.163884699818453,-8.163884699818453,0.0
352,0,4,1,0,4,1,0,0.0,7.329919502014941,-7.329919502014941,0.0,7.648263725061719,-7.648263725061719,0.0
353,0,4,1,0,0,0,0,0.0,11.744366100166785,-11.744366100166785,0.0,0.0,0.0,0.0
354,4,1,0,0,4,3,1,7.984599703431488,-7.984599703431488,0.0,0.0,6.850338701867635,7.430014537381295,-7.874371276465369
355,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,4,1,0,0,4,1,1,8.886299250951835,-8.886299250951835,0.0,0.0,10.610503815377921,-10.364968661006944,-9.08604505148753
358,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,2,2,3,2,3,2,3,-9.226778721201791,-10.730469405935375,10.880240930338235,-11.627370680029344,10.474795557934014,-9.421766884955664,11.37169038152307
361,1,0,0,0,0,4,1,-8.491351967189788,0.0,0.0,0.0,0.0,7.428298107967745,-7.428298107967745
362,0,4,1,4,1,0,4,0.0,10.325028736476856,-10.241818256251781,11.299190833174139,-11.328886755631936,0.0,8.385344882197913
363,4,1,0,0,0,0,0,9.247270695485144,-9.247270695485144,0.0,0.0,0.0,0.0,0.0
364,0,0,0,4,1,4,3,0.0,0.0,0.0,7.10567312340223,-7.10567312340223,7.8541763317305575,8.375250673298662
365,1,4,1,3,2,3,1,-9.385704279969517,12.35438802072748,-12.124006359027225,11.13113241822229,-11.081519960610194,11.571365438182236,-11.971669509182894
366,3,1,1,0,4,1,0,7.43658884745731,-8.000733104796092,-7.329919502014941,0.0,7.360740597107752,-7.360740597107752,0.0
367,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,4,1,1,0,4,1,0,11.621854104263837,-11.280186467316339,-10.381993744698418,0.0,7.050816815711855,-7.050816815711855,0.0
369,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,1,4,2,2,3,1,1,-10.096772266856062,11.16240692173154,-10.283546036178457,-9.811035348112856,8.583916872258845,-9.87916362554983,-8.98105767524518
371,4,2,3,2,2,2,2,13.087734869373381,-12.622135587277272,12.704294501186922,-12.172108482889517,-10.268035268142516,-11.803830818361893,-11.305118336102527
372,1,0,0,0,0,0,0,-8.788550714396333,0.0,0.0,0.0,0.0,0.0,0.0
373,0,4,1,3,2,3,1,0.0,12.77317585404694,-12.67751724417343,9.373201542043413,-9.995597505657688,9.557803074452037,-10.300137977423644
374,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,2,1,4,1,0,0,4,-8.424264945885682,-8.554219884609816,6.901848330342427,-6.901848330342427,0.0,0.0,7.963192543475839
376,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,1,0,0,0,0,0,0,-8.20373830426491,0.0,0.0,0.0,0.0,0.0,0.0
378,0,0,0,4,1,4,2,0.0,0.0,0.0,9.407519550121023,-9.407519550121023,11.622844830463299,-11.23055570495932
379,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,1,4,4,2,2,3,1,-8.41132636233672,9.337334316113436,10.838810260930856,-10.592380761231764,-8.663880530338236,9.965836686701898,-10.544849978435881
385,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,0,4,1,0,0,0,0,0.0,8.606541651888834,-8.606541651888834,0.0,0.0,0.0,0.0
387,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,3,1,4,2,2,1,4,4.3273383221329365,-7.786763803952268,8.73410059842672,-6.780560873718725,-7.804851788272564,-7.947165968029768,7.586774413310656
390,0,4,4,1,4,1,4,0.0,7.534847753791321,9.151018950383891,-9.332132907569704,7.217737552910285,-7.217737552910285,8.362877212401665
391,3,1,1,0,4,4,2,7.984786779308529,-10.499464897285964,-8.68952400366949,0.0,7.743530551981732,10.082602519638295,-9.401871054664841
392,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,2,2,1,4,4,2,1,-7.864092258606478,-8.654757529723039,-9.109572915521634,8.177770018592254,9.106878462335962,-8.940669413290887,-8.505464992846067
396,0,0,4,1,0,0,0,0.0,0.0,7.469396372330162,-7.469396372330162,0.0,0.0,0.0
397,2,1,0,0,0,4,2,-7.60209661102193,-7.542956193710253,0.0,0.0,0.0,9.736578460281734,-8.497215992078948
398,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,1,0,4,1,4,1,0,-6.843554959825591,0.0,7.351684618186344,-7.351684618186344,8.235838424660566,-8.235838424660566,0.0
404,1,4,1,0,4,1,4,-9.687459527541114,10.066803530105567,-10.066803530105567,0.0,8.989469931172005,-8.989469931172005,7.946104110791783
405,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.962611003219616,-11.962611003219616,0.0
406,1,4,1,4,2,1,1,-9.474453716672963,9.907438243351839,-9.609077396556778,10.5438387135829,-9.538454320525231,-10.049455604040217,-8.715722022429818
407,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,4,1,0,0,4,1,0,10.999728800162222,-11.08661630122482,0.0,0.0,7.050816815711855,-7.050816815711855,0.0
410,0,4,1,0,4,1,0,0.0,10.253572202250908,-10.253572202250908,0.0,8.289891699269804,-8.289891699269804,0.0
411,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,4,1,4,1,0,0,0,7.94824467654537,-7.94824467654537,6.921247071311859,-6.921247071311859,0.0,0.0,0.0
413,0,4,3,2,1,4,1,0.0,8.549167771014258,8.737308947745598,-8.460077360843533,-8.80554572106309,9.899554234045464,-9.899554234045464
414,4,1,4,1,1,0,4,8.677576535064103,-8.677576535064103,10.791080857568256,-10.769642695296717,-6.938768198024059,0.0,10.087884097132552
415,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,0,0,0,0,4,2,1,0.0,0.0,0.0,0.0,11.519622488911494,-11.030606583771739,-10.569724196209055
417,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,0,0,4,4,1,4,3,0.0,0.0,7.469396372330162,10.312288229286967,-10.368880004479044,9.990292194741086,4.555735616190496
419,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.050392490366315,-11.050392490366315
421,2,4,2,3,2,3,1,-9.921593933939626,11.873107838860811,-11.509818524206322,-8.250474418793551,-10.090873052588206,9.918879298430172,-10.810982646861204
422,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,1,0,0,0,4,1,3,-10.386372617514297,0.0,0.0,0.0,8.928853104086684,-8.729078116416789,-1.5005668331070463
426,4,1,0,0,0,0,0,8.458928977628013,-8.458928977628013,0.0,0.0,0.0,0.0,0.0
427,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,7.746589771977963,8.534635737900572
429,0,0,0,4,3,1,0,0.0,0.0,0.0,10.368880004479044,10.439198858305996,-11.097789431645797,0.0
430,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,4,1,0,4,1,0,0,7.393509912382813,-7.393509912382813,0.0,10.713711334019507,-10.713711334019507,0.0,0.0
434,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.095948322990926
437,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,1,0,0,0,0,0,0,-7.300588301459167,0.0,0.0,0.0,0.0,0.0,0.0
439,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,0,4,1,4,1,0,0,0.0,8.05662943657829,-8.05662943657829,8.759567661888862,-8.759567661888862,0.0,0.0
442,2,4,3,2,2,2,1,-7.301421378901764,8.357405915441031,7.522189843702082,-7.5051509557447655,-7.645902266622083,-5.3047182506906045,-8.0227388156516
443,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,3,2,3,1,3,4,2,9.609787710378548,-8.143508616714996,9.923377191762436,-10.506570395077832,5.554805452169376,10.745342623491329,-9.736984518790416
445,0,4,3,1,0,4,1,0.0,7.29485159715674,6.763922054882019,-7.7569358665118395,0.0,9.948467637902867,-9.948467637902867
446,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,7.542956193710253,-7.542956193710253,0.0
447,4,1,4,2,1,0,0,10.698599167595484,-10.9546909181205,9.541370630524332,-8.768649299757099,-8.922063048241933,0.0,0.0
448,0,0,4,1,4,3,1,0.0,0.0,8.460229723128936,-8.460229723128936,8.826588525162714,8.18757875903851,-9.250330945809992
449,1,0,0,0,0,4,4,-7.67586120638353,0.0,0.0,0.0,0.0,7.329919502014941,11.029485220505952
450,2,2,2,2,3,1,0,-10.092613579667347,-7.392149203248946,6.653558944493664,-8.654660719241498,9.994527002681897,-10.457820386739144,0.0
451,2,2,1,4,1,4,1,-9.267049013144703,-8.444092578955289,-9.527507076303246,9.385238930536456,-9.473108865644386,11.070277551668743,-11.07143458344991
452,0,4,1,0,0,0,0,0.0,11.595346689211684,-11.595346689211684,0.0,0.0,0.0,0.0
453,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,1,1,0,0,0,4,3,-10.363370232033551,-9.257320067594897,0.0,0.0,0.0,9.155030373944468,-6.549906029832858
455,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,1,0,0,4,1,4,4,-9.732919143531486,0.0,0.0,8.05176702008005,-8.05176702008005,7.70009033774929,11.223723388468859
459,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,1,2,3,3,3,2,4,-10.322806696909044,-8.883630641858261,7.082323348860274,7.758149503636499,8.765369830821228,-8.522890444177088,11.111965159611614
465,3,4,1,4,1,1,4,6.2327371280127934,10.129677943097489,-10.178611906339478,8.857533421246396,-8.713405774577454,-6.850338701867635,9.662403568597579
466,0,0,0,4,1,4,1,0.0,0.0,0.0,9.240480393410198,-9.240480393410198,13.33272654461316,-13.21355614957271
467,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,0,4,1,0,0,0,4,0.0,8.0227388156516,-8.0227388156516,0.0,0.0,0.0,8.752999448459109
469,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,1,0,4,1,0,0,0,-10.61297212123043,0.0,9.825532306676804,-9.825532306676804,0.0,0.0,0.0
473,3,3,2,3,1,4,1,6.992775744280564,7.2259502340203055,-7.087966003235831,6.246181607313396,-8.005972415432321,9.37815278767146,-9.094506780670063
474,2,3,3,3,3,1,3,-7.0605086304643265,8.631853058121619,8.407044512090293,7.8575532995261295,8.858690194961133,-10.015945916664615,7.695346267611679
475,1,4,3,2,2,4,2,-10.685091994946147,11.556901752936238,11.722211359467513,-11.775456233506379,-11.04106131517886,12.625710518148784,-11.927349667639042
476,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,4,1,0,4,3,1,0,11.66069263880707,-11.691723179025457,0.0,9.1451799166554,8.536061826641964,-9.579377293913623,0.0
478,0,4,1,0,0,0,0,0.0,9.641522588898605,-9.641522588898605,0.0,0.0,0.0,0.0
479,4,3,1,0,4,1,0,10.246801317388213,7.906711268511882,-10.338727134552627,0.0,9.291718267859011,-9.291718267859011,0.0
480,4,1,4,1,4,2,1,9.738110398361249,-10.007741950362844,7.7569358665118395,-7.7569358665118395,8.564268293160637,-7.283885289521759,-8.238898159734367
481,0,4,2,1,4,1,4,0.0,7.9513041417950046,-7.361087161960799,-7.144193283393171,7.217737552910285,-7.217737552910285,7.8369456686205625
482,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,0,4,2,4,1,0,4,0.0,9.52272263451977,-8.22568128662571,11.23000173084916,-11.353798780249523,0.0,11.710959934451063
486,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,4,4,1,0,4,3,3,8.650430234889111,9.608658177671568,-9.933278204053922,0.0,7.743530551981732,2.087807238885839,-5.145549842653928
488,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,9.621934027495428,-9.621934027495428,0.0
490,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,4,1,0,0,0,0,0,11.200287239502595,-11.200287239502595,0.0,0.0,0.0,0.0,0.0
492,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,4,1,0,0,0,0,0,8.659561127073674,-8.659561127073674,0.0,0.0,0.0,0.0,0.0
494,0,0,0,4,1,0,0,0.0,0.0,0.0,7.872488659541261,-7.872488659541261,0.0,0.0
495,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,1,0,0,0,0,0,0,-9.028659292034868,0.0,0.0,0.0,0.0,0.0,0.0
497,3,1,4,1,3,2,3,9.220385101501378,-10.512562186165736,10.42985638774271,-10.465928180322429,7.198989619724511,-7.5398878822218665,7.602584676733288
498,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,4,1,4,4,1,0,0,10.090175261301894,-10.090175261301894,6.882065821332454,11.439240576516676,-11.44966692666779,0.0,0.0
500,0,0,0,4,1,0,0,0.0,0.0,0.0,9.537187387715424,-9.537187387715424,0.0,0.0
501,4,1,0,0,0,4,1,11.200287239502595,-11.200287239502595,0.0,0.0,0.0,11.825241872185869,-11.825241872185869
502,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,3,2,3,2,2,3,2,10.07174600327506,-8.719742739646026,11.48093376089911,-10.690695456362073,-10.875481713437553,10.534526036635784,-10.631263774356544
504,0,0,0,4,1,0,0,0.0,0.0,0.0,8.609112198630527,-8.609112198630527,0.0,0.0
