CUSTNO,Moneytary_가구인테리어/잡화_고가_증감여부,Moneytary_가구인테리어/잡화_저가_증감여부,Moneytary_가구인테리어/잡화_중가_증감여부,Moneytary_가전/레저취미/멀티샵_고가_증감여부,Moneytary_가전/레저취미/멀티샵_저가_증감여부,Moneytary_가전/레저취미/멀티샵_중가_증감여부,Moneytary_교육문화/아동_고가_증감여부,Moneytary_교육문화/아동_저가_증감여부,Moneytary_교육문화/아동_중가_증감여부,Moneytary_식품/생활_고가_증감여부,Moneytary_식품/생활_저가_증감여부,Moneytary_식품/생활_중가_증감여부,Moneytary_의류/이미용_고가_증감여부,Moneytary_의류/이미용_저가_증감여부,Moneytary_의류/이미용_중가_증감여부,Moneytary_침구/주방_고가_증감여부,Moneytary_침구/주방_저가_증감여부,Moneytary_침구/주방_중가_증감여부
351,1,1,2,0,1,4,0,0,4,2,3,2,4,1,3,4,3,1
352,4,1,4,0,0,3,0,1,4,1,3,4,2,1,2,2,2,1
353,0,1,0,0,1,1,1,1,1,1,3,3,0,4,1,0,4,0
354,0,1,0,0,0,0,0,0,0,4,3,1,0,1,0,0,1,0
355,3,4,3,3,0,4,0,0,0,4,4,4,4,4,4,4,4,0
356,1,4,4,4,4,4,0,0,1,3,4,3,4,1,2,3,0,0
357,0,1,0,0,1,3,0,0,1,2,4,3,0,0,1,0,4,0
358,1,2,4,4,0,4,0,0,4,2,4,4,2,0,3,4,0,2
359,0,2,4,0,0,2,0,0,1,3,1,2,4,1,4,1,3,1
360,4,3,1,0,3,1,0,3,4,2,4,3,0,3,1,0,2,1
361,3,4,2,4,4,3,0,0,4,1,1,2,4,1,3,1,4,4
362,0,0,1,0,4,1,0,1,4,3,4,4,0,1,4,0,1,0
363,0,2,3,2,0,1,1,0,3,2,0,2,1,0,2,0,0,1
364,0,2,0,1,1,0,0,0,1,4,3,2,1,2,1,3,1,4
365,1,4,4,0,2,1,0,1,1,4,4,2,1,4,1,4,2,1
366,0,4,0,0,1,0,0,1,4,3,1,2,0,4,0,0,4,0
367,2,4,4,0,1,1,0,0,0,3,3,3,2,2,4,3,4,4
368,1,2,0,0,3,2,3,1,2,4,2,1,1,4,3,4,4,3
369,4,1,3,4,0,3,0,0,3,2,0,4,1,0,3,2,0,4
370,0,1,0,0,4,0,0,2,1,4,4,3,0,3,0,0,1,0
371,0,2,1,0,4,0,0,3,4,1,4,3,1,2,4,0,1,0
372,0,2,0,0,0,0,0,0,0,4,3,3,0,4,0,0,2,4
373,4,1,0,0,1,1,4,1,1,4,4,4,4,1,1,2,2,2
374,4,2,1,3,0,2,0,0,0,3,0,4,2,4,3,4,0,4
375,4,3,1,0,0,1,0,4,0,3,4,2,2,4,3,1,1,2
376,0,0,0,0,0,0,0,0,0,2,3,1,0,2,0,0,1,0
377,3,4,4,3,0,4,2,0,3,2,1,2,3,1,3,3,0,1
378,2,2,3,4,3,4,0,0,3,3,1,3,4,1,3,3,2,3
379,0,4,4,0,0,0,0,0,4,2,4,4,1,0,2,3,0,4
380,1,1,0,0,4,4,0,0,0,4,2,3,0,0,1,0,3,0
381,2,1,0,0,0,1,0,0,3,3,0,2,4,0,4,1,0,4
382,2,2,0,0,4,4,0,0,2,4,2,3,4,4,1,1,3,4
383,4,1,4,3,0,4,0,0,1,4,4,4,3,4,2,1,0,4
384,0,4,0,0,0,0,0,4,1,4,4,4,0,3,0,0,3,0
385,0,1,1,0,1,0,0,0,0,3,2,1,1,3,1,0,1,4
386,4,1,0,1,0,1,0,1,0,1,1,1,3,2,1,2,1,2
387,2,4,0,4,0,0,0,0,0,3,3,3,3,1,1,1,3,1
388,3,0,2,4,0,4,0,0,4,4,1,2,4,0,4,4,0,4
389,0,1,0,0,0,0,0,4,4,2,1,1,3,3,0,1,2,1
390,0,4,0,0,1,0,0,4,0,3,3,3,3,4,0,0,2,4
391,1,1,0,1,1,1,0,1,0,1,1,1,2,1,1,1,1,1
392,0,0,0,1,0,4,0,0,0,4,1,3,0,1,0,0,1,1
393,4,2,4,4,0,1,0,0,0,4,0,4,4,0,4,0,0,0
394,0,2,4,0,0,0,0,0,4,3,1,3,1,0,4,4,0,4
395,0,3,4,0,0,0,0,1,0,3,3,3,4,3,4,0,2,4
396,0,4,4,0,0,0,0,4,0,3,2,4,2,3,4,4,1,4
397,4,4,1,0,3,0,0,0,4,4,2,3,4,2,1,3,2,4
398,1,1,0,1,4,2,0,0,0,3,1,3,4,0,4,3,1,0
399,3,3,0,0,0,4,0,0,4,1,1,1,3,0,4,4,0,3
400,4,4,2,4,0,1,0,0,1,3,1,2,3,1,4,2,4,4
401,1,0,2,3,0,4,0,0,4,2,4,3,3,0,4,2,0,1
402,0,2,4,4,0,4,0,0,0,1,1,4,2,0,2,1,0,0
403,0,1,0,0,0,0,0,4,0,3,3,4,0,3,1,0,1,4
404,0,4,2,0,1,1,0,1,1,3,2,2,1,2,3,3,2,1
405,1,2,3,0,0,1,0,0,4,1,0,1,1,0,2,3,0,1
406,0,2,0,0,0,4,0,1,1,4,3,4,0,1,0,0,4,1
407,4,1,2,1,0,1,0,0,2,1,0,1,4,0,3,4,0,3
408,3,1,1,2,0,1,0,0,2,3,4,2,1,0,1,4,0,0
409,4,2,4,0,0,1,4,0,4,1,2,4,2,0,3,4,0,4
410,0,0,2,0,0,0,0,1,0,3,2,4,0,2,4,0,2,0
411,4,4,1,0,4,1,0,0,4,2,4,3,3,4,2,0,0,0
412,0,3,2,2,0,2,0,4,1,1,3,3,3,4,4,4,2,3
413,1,1,1,3,0,4,1,3,2,2,3,2,1,4,1,0,3,2
414,4,3,4,4,4,2,0,4,3,2,1,4,3,0,4,4,4,3
415,0,2,0,0,1,0,0,0,0,2,2,1,0,1,1,0,2,0
416,2,1,4,3,0,3,0,0,1,1,4,2,2,4,2,1,1,1
417,4,4,3,4,0,3,0,0,4,4,4,3,2,0,4,3,0,2
418,0,2,0,0,3,3,0,4,4,3,4,3,0,2,0,0,3,4
419,2,2,0,0,0,0,0,0,0,4,0,3,3,0,2,4,0,4
420,0,3,2,3,3,4,0,0,1,4,1,2,1,1,2,3,1,1
421,1,1,3,2,3,2,2,2,1,4,4,3,2,3,1,4,2,4
422,0,1,0,0,0,1,0,0,0,3,3,2,4,2,3,0,0,1
423,0,2,1,0,0,4,0,0,1,1,0,1,2,0,1,3,0,4
424,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
425,0,3,0,0,1,4,0,0,0,2,4,3,0,3,1,1,1,4
426,1,1,2,3,2,2,0,0,4,3,4,4,3,4,1,2,1,1
427,0,2,1,1,0,0,0,0,0,3,0,2,2,0,1,3,0,3
428,1,2,1,0,0,3,0,0,4,2,0,2,2,0,3,4,0,4
429,0,3,1,0,0,0,0,0,1,3,1,1,1,0,2,4,0,0
430,1,4,4,1,0,4,0,0,4,2,0,4,3,0,3,3,0,2
431,0,2,0,0,0,1,0,0,0,4,4,2,2,0,1,3,0,3
432,0,2,4,0,1,4,0,0,0,4,1,4,2,4,2,2,1,4
433,1,4,4,4,0,1,0,0,4,1,4,3,4,2,1,4,2,2
434,4,3,2,1,0,1,1,0,3,1,2,2,2,1,4,1,4,2
435,1,4,1,4,0,1,0,0,1,2,1,1,1,0,1,2,3,0
436,4,4,4,2,0,1,0,0,3,1,0,1,3,4,4,4,0,1
437,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0
438,1,2,0,0,0,1,0,0,4,2,1,4,1,4,4,0,4,1
439,0,2,0,0,1,0,0,0,0,3,1,1,0,0,0,0,2,0
440,4,2,1,0,0,3,0,0,2,1,4,1,2,0,2,4,0,0
441,0,3,2,1,0,1,0,1,0,2,4,3,1,4,2,1,1,2
442,0,1,0,0,1,0,0,3,0,4,4,3,0,2,0,0,1,0
443,1,4,4,4,0,0,0,0,1,4,0,4,3,0,2,4,0,3
444,1,3,1,1,4,1,4,3,2,1,4,1,1,4,4,1,4,4
445,0,1,0,0,0,0,0,3,0,3,2,4,4,0,1,0,1,0
446,0,1,4,0,0,0,1,0,0,2,3,4,4,3,4,0,3,0
447,0,1,2,0,1,1,0,4,1,2,3,2,0,2,1,0,3,3
448,3,3,3,1,1,2,0,4,1,4,4,3,1,1,3,2,4,2
449,3,2,0,2,0,4,0,0,0,3,1,2,2,4,4,2,1,1
450,4,3,2,0,0,0,0,2,2,2,3,2,2,2,2,4,1,1
451,1,4,1,0,1,2,3,1,2,4,4,2,4,1,1,4,2,1
452,1,2,0,0,3,1,1,1,1,2,3,3,0,0,1,4,3,0
453,0,2,4,0,0,0,0,0,4,4,2,4,2,3,3,4,2,1
454,0,4,1,4,1,4,4,0,3,2,4,4,0,3,1,0,3,0
455,3,1,0,0,0,0,0,0,0,3,3,3,2,0,1,4,3,0
456,0,2,0,0,4,0,0,0,4,4,1,3,4,3,2,0,2,4
457,2,3,3,0,0,1,0,0,0,3,2,2,4,0,1,3,1,1
458,0,0,0,0,0,0,0,0,1,4,4,3,0,0,4,0,4,0
459,4,2,3,0,0,0,0,0,0,3,1,3,1,1,1,4,0,1
461,1,2,1,0,0,0,0,0,0,2,4,3,0,0,3,2,4,1
462,4,4,3,3,0,1,0,0,2,4,4,2,1,0,1,0,0,1
463,3,3,1,3,0,2,0,0,4,2,0,1,2,0,3,1,0,4
464,0,3,4,0,0,1,1,3,1,1,4,2,2,2,1,0,1,0
465,0,3,1,0,4,0,0,1,0,4,3,4,0,2,4,4,3,4
466,1,2,1,2,0,2,0,0,0,4,1,1,4,1,1,4,0,2
467,1,1,4,0,4,1,0,0,1,3,3,4,3,1,2,4,1,4
468,0,2,1,4,4,0,0,1,0,3,4,3,2,4,1,1,3,2
469,2,3,1,4,0,0,0,0,4,1,0,3,2,4,4,2,0,3
470,0,1,4,0,0,0,0,0,0,4,2,2,0,1,1,0,2,0
471,3,1,4,4,1,2,0,0,3,2,1,2,2,1,1,2,0,4
472,0,3,0,0,4,0,0,4,0,4,4,3,0,0,0,0,4,0
473,0,2,0,0,4,3,0,2,0,4,3,3,0,2,4,0,1,0
474,4,1,3,2,0,3,3,3,4,3,3,2,3,2,4,4,3,4
475,0,4,3,1,4,4,0,3,4,1,3,2,1,4,1,1,3,4
476,0,2,4,0,4,4,0,0,0,3,3,3,0,4,0,0,1,0
477,1,3,1,2,0,4,1,0,3,1,3,1,3,4,3,1,0,3
478,4,3,4,2,1,1,0,1,0,4,4,4,3,2,3,3,4,0
479,0,1,1,0,0,0,0,1,0,1,3,3,0,1,1,0,3,1
480,0,3,3,3,0,4,0,4,4,2,2,3,3,4,3,4,0,3
481,4,1,4,1,1,4,0,2,1,3,4,1,4,1,3,1,4,1
482,0,4,3,0,0,0,0,0,0,4,3,4,4,4,3,0,0,0
483,0,3,0,0,0,0,0,0,1,3,0,3,2,0,3,4,0,0
484,4,4,4,2,0,2,0,0,4,2,4,2,4,0,1,2,0,3
485,3,3,1,1,0,1,4,2,1,2,4,2,3,4,3,4,1,1
486,3,1,4,2,0,4,0,0,0,3,0,3,3,0,2,3,4,1
487,0,0,0,0,0,0,0,1,0,2,3,2,1,2,0,0,2,0
488,0,2,0,0,1,0,0,0,0,3,2,3,0,4,4,0,2,0
489,0,4,4,1,3,1,0,0,2,3,4,3,4,2,3,4,4,4
490,0,1,4,4,0,3,0,0,0,3,0,3,2,4,2,0,0,4
491,0,1,4,0,4,4,0,0,4,2,2,1,0,0,3,0,3,0
492,1,4,3,0,0,2,0,0,0,2,0,1,1,0,1,4,0,1
493,0,1,4,0,4,4,0,0,0,4,3,3,0,4,4,0,4,0
494,0,3,4,4,0,4,0,0,1,4,4,4,1,0,4,0,1,1
495,0,1,0,0,4,0,0,0,0,1,2,2,0,0,3,0,0,0
496,0,1,0,0,0,4,0,0,1,3,3,3,0,0,1,1,3,1
497,0,3,4,0,0,0,0,4,2,2,3,2,0,2,0,0,2,0
498,0,1,1,3,4,1,0,0,0,2,3,3,4,2,1,1,1,2
499,0,0,0,0,0,0,0,4,0,4,4,4,0,2,0,0,3,1
500,0,2,0,4,3,2,0,0,1,2,4,2,2,4,1,1,2,1
501,4,4,4,4,0,3,4,0,3,1,4,2,4,1,4,4,0,0
502,4,1,4,3,4,3,0,0,3,4,1,3,3,4,2,2,3,2
503,4,1,3,2,3,1,4,3,3,3,3,3,4,4,2,3,3,1
504,1,1,2,3,1,2,0,0,3,2,2,3,2,0,1,3,4,2
505,3,4,2,1,2,0,0,2,4,4,3,4,4,3,4,4,4,1
506,0,0,4,4,0,4,0,0,4,4,4,3,3,2,2,0,0,0
507,0,1,1,0,3,0,0,0,0,2,4,3,3,0,3,4,1,1
508,4,1,1,4,1,2,0,1,0,3,1,1,2,1,1,1,1,3
509,3,2,4,1,0,4,0,0,2,2,0,1,1,0,2,3,0,2
510,2,3,1,0,4,1,0,0,3,3,4,4,4,1,2,3,2,0
511,0,1,1,0,4,0,0,4,2,3,3,3,4,1,0,0,4,4
512,0,4,0,0,2,0,0,0,0,2,1,3,0,2,1,0,3,0
513,0,3,4,0,0,4,0,0,0,3,0,4,4,0,4,2,0,4
514,0,1,1,0,0,0,0,0,0,3,1,1,4,1,1,4,2,4
515,4,3,1,4,2,0,0,0,0,3,1,2,4,4,4,3,3,1
516,0,2,0,0,0,0,0,0,0,3,2,3,0,1,1,0,2,1
517,0,3,4,0,0,4,0,4,4,3,4,4,4,0,4,0,4,4
518,2,2,3,4,0,1,0,1,0,1,1,2,2,1,1,2,0,2
519,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,0,4,4
520,4,4,3,3,0,3,0,0,3,2,4,4,3,0,2,1,0,4
521,1,2,4,4,3,1,0,4,4,1,4,4,2,2,4,2,3,0
522,0,3,4,0,3,4,0,3,4,3,4,3,0,4,2,0,4,4
523,0,2,4,0,1,0,0,0,0,2,1,1,0,1,0,0,1,0
524,4,1,1,4,1,0,0,0,4,1,4,2,0,1,4,0,1,4
525,0,0,2,0,4,2,0,0,4,1,3,2,4,4,4,4,0,4
526,1,1,1,0,4,1,1,0,2,2,2,2,2,4,1,4,3,0
527,0,3,0,0,4,4,0,0,0,2,2,2,0,4,0,0,3,0
528,0,0,0,0,0,0,0,0,0,3,2,2,0,4,0,0,0,0
529,4,2,2,0,0,2,0,0,0,3,3,3,4,1,1,1,0,3
530,0,4,1,0,0,2,0,0,0,4,2,2,3,0,1,1,0,0
531,0,2,0,1,0,4,0,1,2,1,1,1,2,4,3,3,1,4
532,4,1,3,2,0,4,1,0,2,4,0,1,2,1,1,1,0,0
533,0,1,0,0,4,0,0,1,0,3,3,3,0,1,1,0,1,1
534,0,2,0,0,0,4,0,0,4,3,0,1,0,0,3,1,0,1
535,4,1,3,1,0,3,0,0,0,4,4,2,1,0,1,3,4,2
536,0,1,0,0,0,0,0,0,0,4,4,2,3,0,0,0,0,0
537,0,4,0,0,0,0,0,0,0,3,3,3,0,2,0,0,1,4
538,2,2,2,1,0,1,0,0,1,4,0,2,4,0,2,1,0,1
539,1,1,4,3,4,3,0,4,4,2,4,4,2,1,2,1,3,0
540,1,3,4,1,0,1,0,0,0,4,1,3,1,0,2,3,1,3
541,0,1,0,0,1,0,0,4,4,3,2,2,0,4,1,0,1,0
542,3,3,3,0,0,0,0,0,0,3,3,3,2,1,2,4,0,1
543,0,4,0,2,0,2,0,0,0,4,2,4,0,2,1,4,0,0
544,3,4,2,1,4,1,0,0,2,1,1,1,1,0,4,3,0,2
545,2,3,4,1,1,2,0,0,2,2,1,1,3,4,2,0,0,4
546,0,4,1,4,0,0,0,0,0,3,0,2,3,1,2,2,0,0
547,1,2,0,1,2,0,0,0,0,3,3,3,2,4,1,0,4,0
548,0,2,1,0,2,1,0,1,2,2,2,2,2,2,2,1,2,1
549,4,3,4,0,0,1,4,0,2,3,4,2,3,0,4,0,0,0
550,4,4,1,0,1,4,0,1,1,4,4,4,1,1,3,4,1,3
551,0,4,4,0,4,0,0,4,1,4,2,2,0,3,0,0,2,4
552,0,1,0,0,1,0,0,0,1,2,1,2,3,1,4,2,1,3
553,4,2,2,0,0,4,0,4,0,2,1,2,3,0,3,0,1,4
554,4,2,1,0,0,1,0,0,4,4,4,4,1,3,2,0,0,4
555,4,3,4,4,4,3,0,4,0,3,4,3,0,1,2,4,3,4
556,0,1,4,0,1,4,0,4,3,4,2,4,0,3,1,0,2,0
557,1,4,4,0,4,0,0,1,0,3,3,3,4,2,3,0,2,4
558,4,2,4,0,0,0,0,0,4,3,0,4,4,4,4,0,0,0
559,4,1,4,1,0,1,0,0,0,3,0,3,1,0,3,0,0,0
560,2,4,2,1,0,3,0,0,4,1,1,1,4,1,2,2,0,1
561,4,3,3,2,1,1,0,1,2,2,1,1,1,1,1,0,0,0
562,0,3,4,0,0,2,0,0,0,3,0,4,1,0,2,4,0,1
563,0,1,1,0,0,0,0,0,0,3,3,2,3,3,1,0,4,4
564,4,3,0,0,1,2,0,0,2,3,1,3,2,1,4,4,1,1
565,4,1,0,1,4,4,0,0,4,4,4,2,3,0,2,1,0,4
566,0,0,1,3,0,1,0,0,0,3,4,2,4,0,2,2,0,0
567,2,3,1,0,0,1,0,4,0,2,4,2,1,4,1,1,3,0
568,0,2,0,0,0,0,0,0,0,2,1,2,1,3,1,0,3,0
569,4,2,2,0,0,2,0,0,0,4,4,4,3,0,1,4,0,4
570,0,1,0,0,2,0,0,0,0,2,1,3,0,4,0,0,3,0
571,1,1,4,0,0,4,0,0,4,1,1,1,1,3,4,2,1,2
572,4,2,0,1,0,4,0,0,0,2,3,2,2,4,4,1,4,2
573,0,2,0,0,1,4,0,2,0,4,4,2,1,1,1,0,1,3
574,1,3,4,2,0,2,0,1,0,4,3,2,2,1,4,2,2,4
575,0,2,4,0,0,3,0,1,3,2,1,1,2,4,3,4,2,4
576,0,3,2,3,0,3,3,4,2,4,1,2,2,4,1,4,2,4
577,1,2,4,4,0,0,0,0,0,2,4,4,4,0,3,4,4,4
578,3,1,3,0,0,4,0,4,0,4,3,3,3,4,1,1,4,0
579,0,4,0,0,0,0,0,0,0,4,2,2,0,4,0,0,0,0
580,0,3,4,4,0,1,0,1,0,3,1,1,4,1,1,0,1,1
581,0,2,0,0,0,0,0,0,0,3,4,2,0,4,0,0,2,0
582,0,3,1,0,0,2,0,0,0,4,1,2,1,1,1,0,0,1
583,0,0,0,0,0,0,0,4,0,4,3,4,0,4,0,0,4,0
584,0,1,2,0,0,4,0,0,4,4,1,3,4,1,2,0,1,1
585,1,2,2,2,0,0,0,0,4,4,1,2,3,0,1,2,0,0
586,0,1,1,4,0,1,0,0,1,2,0,2,2,0,3,3,0,1
587,2,3,2,1,0,1,0,0,0,3,1,2,4,0,1,1,1,0
588,1,4,1,2,3,2,0,0,0,4,2,3,2,4,4,2,1,3
589,1,2,3,3,0,4,0,0,0,1,4,2,1,4,2,1,4,2
590,0,2,0,0,4,0,0,0,4,4,1,2,4,1,3,0,4,0
591,0,1,0,0,2,1,0,0,0,3,1,2,0,0,0,0,4,0
592,0,2,2,0,0,4,0,0,0,3,1,3,1,1,1,4,4,4
593,0,2,1,0,0,2,0,0,3,3,4,3,1,4,1,4,0,1
594,1,4,2,3,0,1,1,1,2,3,1,3,4,0,4,0,1,4
595,0,3,1,0,0,4,0,0,0,0,4,3,2,0,1,0,0,1
596,2,2,3,4,0,2,0,0,4,3,0,3,2,0,3,1,0,0
597,1,1,1,0,0,0,0,0,0,3,3,4,2,0,2,3,0,3
598,0,2,1,0,0,1,0,0,0,4,2,2,1,0,1,4,4,0
599,0,2,4,4,2,3,0,0,0,4,4,4,4,1,3,4,3,3
600,4,1,4,0,3,4,0,1,4,2,1,1,0,1,4,3,3,4
601,1,3,1,0,0,3,0,0,1,2,0,2,1,0,3,2,0,0
602,3,4,1,1,0,4,0,0,0,2,4,1,3,0,1,0,4,1
603,4,3,3,0,4,2,0,4,0,4,4,2,2,4,1,3,3,2
604,0,1,1,4,0,4,0,0,1,3,4,4,2,0,3,1,1,3
605,0,3,0,0,2,0,0,0,0,4,2,1,0,1,0,0,4,0
606,3,4,1,2,0,1,0,4,4,4,4,4,4,4,4,3,0,4
607,0,3,1,3,4,0,0,0,0,2,3,3,0,3,1,1,1,1
608,1,2,2,0,2,0,4,1,4,4,1,3,2,1,1,3,2,1
609,0,0,0,0,3,0,0,1,0,4,2,3,0,3,4,0,2,0
610,1,0,0,0,0,0,0,0,0,4,0,4,1,0,1,0,0,0
611,0,2,2,0,0,3,0,0,0,1,1,2,2,0,1,1,0,3
612,4,4,1,0,0,3,0,0,4,3,1,4,4,0,2,2,1,4
613,0,1,4,0,0,1,0,1,4,2,2,4,4,4,2,4,2,4
614,1,4,3,4,0,4,0,0,1,1,1,1,2,0,2,2,0,1
615,4,2,3,3,0,0,0,4,4,2,1,4,1,4,2,4,0,3
616,0,1,0,0,2,1,1,1,0,3,3,2,1,2,0,0,2,0
617,0,4,2,2,0,3,0,2,1,4,4,2,3,4,2,4,3,4
618,0,2,1,0,4,1,0,4,3,2,4,3,1,1,4,2,4,0
619,0,2,0,0,4,4,4,4,4,4,2,3,0,3,0,0,1,0
620,4,4,2,4,0,3,0,0,0,4,0,4,2,0,3,3,0,1
621,0,0,0,0,4,0,0,1,0,2,3,3,0,4,0,0,4,0
622,4,2,0,3,0,3,0,0,1,3,1,3,2,1,1,2,0,1
623,0,4,0,0,1,2,1,4,1,4,3,4,4,2,4,0,4,4
624,0,1,0,0,0,0,0,0,0,4,2,4,0,4,1,0,2,0
625,0,2,1,0,0,0,0,0,0,4,1,4,1,0,1,3,0,3
626,0,4,4,0,1,0,0,1,0,2,3,1,0,2,1,0,1,0
627,1,4,4,0,0,1,0,0,1,4,4,3,2,0,2,3,4,4
628,4,2,0,0,3,0,0,4,2,2,2,2,0,4,3,1,2,0
629,4,4,4,0,2,0,0,3,0,2,1,1,2,3,0,3,1,0
630,0,3,1,0,0,0,0,0,0,3,4,1,1,0,2,1,0,1
631,4,2,3,4,0,3,1,0,4,4,0,4,2,4,3,4,4,3
632,0,3,0,0,3,2,0,0,1,2,4,1,4,0,3,3,0,1
633,4,3,4,4,4,2,0,4,0,2,2,1,3,3,2,0,4,0
634,0,1,4,3,0,0,0,0,4,1,0,1,2,0,1,4,0,4
635,3,1,2,1,0,1,0,0,4,3,4,4,4,0,1,4,4,1
636,4,1,4,0,0,0,0,0,4,2,0,4,4,0,3,4,0,3
637,0,2,0,1,1,2,4,4,4,4,4,2,1,4,2,2,1,2
638,4,4,3,4,0,3,0,0,0,2,1,1,4,4,3,4,1,3
639,1,2,1,2,4,1,0,0,2,2,3,1,3,0,1,3,3,0
640,1,4,3,2,0,4,0,0,4,2,2,4,3,4,2,3,2,3
641,4,2,1,3,0,1,0,0,4,2,1,2,3,1,1,1,1,0
642,4,2,0,4,0,0,0,0,0,2,1,1,3,0,1,4,0,4
643,0,3,4,0,0,0,0,0,4,4,4,4,1,2,2,3,4,4
644,1,3,4,0,1,3,0,0,0,3,1,3,1,3,2,3,1,2
645,2,1,0,2,4,1,0,0,2,2,4,4,4,3,3,1,4,1
646,0,2,4,0,1,4,0,3,0,3,3,2,4,2,4,0,1,0
647,0,2,0,0,0,0,0,0,4,3,2,3,0,4,0,1,2,1
648,4,1,2,0,0,1,0,0,0,3,1,3,2,0,1,3,0,3
649,0,4,0,0,0,4,0,4,4,0,0,2,2,0,4,2,0,0
650,0,1,1,0,1,1,0,3,4,3,1,2,0,1,0,0,1,0
651,0,4,2,0,0,4,0,0,1,2,0,2,2,0,4,2,0,1
652,0,1,2,0,0,1,0,0,0,3,1,1,2,4,1,4,0,4
653,0,3,4,0,1,4,0,1,0,4,3,3,0,4,1,0,1,4
654,1,4,0,4,0,4,0,0,2,4,2,4,4,0,2,2,0,0
655,0,1,0,0,2,0,0,0,0,2,2,2,0,1,0,0,3,0
656,1,4,1,1,1,3,1,0,1,4,0,2,2,0,4,2,0,2
657,0,4,3,2,0,1,0,0,4,1,0,3,3,0,1,1,0,4
658,0,2,4,0,4,4,0,4,0,3,1,2,1,2,3,4,1,3
659,0,0,0,0,4,0,0,0,0,1,1,3,0,4,0,0,1,0
660,0,3,0,0,4,0,0,0,0,3,2,3,0,2,0,0,3,0
661,0,3,0,4,4,1,1,2,1,3,2,4,1,1,3,4,1,2
662,0,1,0,0,1,4,0,1,4,4,2,3,0,3,0,0,4,3
663,0,0,0,0,4,0,0,0,0,4,3,3,0,0,0,0,4,0
664,4,1,0,2,0,1,0,0,4,4,1,4,3,0,3,0,0,4
665,0,1,4,0,2,0,0,4,4,3,3,2,3,4,1,0,2,2
666,0,2,0,0,1,0,0,0,0,1,3,2,0,1,0,0,3,0
667,0,3,4,0,1,4,0,0,0,3,1,4,1,4,3,4,1,4
668,0,2,0,0,1,0,0,0,0,3,3,2,0,1,0,0,3,0
669,1,3,1,1,0,2,0,0,4,3,0,2,3,2,1,1,0,1
670,0,1,1,4,2,3,0,0,4,2,2,3,3,4,2,1,4,1
671,0,1,0,0,1,1,0,0,1,2,4,3,1,2,3,1,3,0
672,2,1,3,0,0,0,0,0,0,1,1,3,4,0,1,3,0,1
673,0,3,1,0,0,0,0,0,4,4,0,3,2,0,2,1,0,0
674,4,4,3,0,0,3,0,0,2,4,1,4,3,0,1,3,0,2
675,0,3,0,4,1,4,0,3,4,3,2,4,2,2,4,0,2,0
676,4,1,3,3,0,3,4,0,1,4,1,3,4,0,1,0,0,4
677,1,1,0,0,0,4,0,2,0,3,1,3,4,2,1,0,3,4
678,0,1,0,0,0,0,0,4,0,4,3,3,1,1,0,0,2,4
679,0,3,0,0,4,0,0,0,0,4,2,3,0,4,4,0,4,0
680,0,4,0,1,0,1,2,1,3,3,4,2,4,3,2,4,2,0
681,4,1,1,4,0,4,0,0,1,3,4,3,4,0,2,4,0,0
682,0,1,1,0,4,0,0,0,4,2,2,2,0,1,0,0,1,4
683,0,1,0,4,2,4,0,4,0,3,4,4,0,4,1,0,1,0
684,0,4,4,1,0,1,0,0,0,4,0,4,4,0,4,4,0,0
685,0,4,0,0,3,0,0,0,0,2,2,2,0,4,0,1,3,0
686,3,2,2,0,0,1,0,0,1,2,4,2,2,0,2,0,0,1
687,0,3,4,0,0,4,0,0,0,3,4,4,4,0,1,0,0,0
688,0,2,0,0,3,4,0,0,0,3,1,3,0,1,1,0,3,4
689,1,2,4,0,0,3,0,0,1,3,0,3,4,1,4,4,0,1
690,1,1,3,1,0,3,1,4,4,2,1,3,3,1,3,3,0,4
691,2,1,4,1,0,1,0,4,1,1,4,3,1,4,1,4,1,4
692,2,2,4,4,1,2,0,1,1,1,2,4,1,3,3,3,3,4
693,2,2,2,2,1,3,4,0,2,4,1,4,2,4,1,2,4,2
694,3,4,4,2,0,3,4,0,4,3,2,2,3,0,2,4,4,3
695,0,3,1,4,0,1,0,0,0,2,1,3,1,0,2,4,0,1
696,1,4,4,4,0,1,0,0,0,2,4,3,4,1,3,1,0,0
697,3,1,1,0,0,2,0,1,3,2,0,2,4,0,1,2,0,1
698,3,2,0,0,0,1,0,0,0,3,0,2,4,0,2,2,0,1
699,0,2,4,0,3,0,0,0,2,4,2,2,0,0,0,0,1,0
700,0,2,1,0,4,0,0,0,0,3,2,1,0,0,0,0,4,0
701,1,3,3,0,4,4,0,0,0,2,2,1,1,0,3,4,4,2
702,0,1,2,0,1,1,0,0,0,4,1,1,4,2,1,0,3,4
703,0,1,3,2,0,4,0,0,4,3,1,3,1,1,2,3,0,1
704,3,3,1,2,0,1,0,0,2,4,1,4,1,0,2,2,0,3
705,0,1,0,0,1,4,0,4,0,3,4,3,0,2,1,0,3,3
706,0,1,0,0,0,0,0,0,0,3,4,2,1,4,1,1,1,1
707,1,1,4,1,0,0,0,0,0,2,1,2,4,0,4,1,1,2
708,4,4,4,0,4,4,0,0,0,3,4,4,2,2,1,1,0,0
