CUSTNO,변동폭_Monetary_가구인테리어/잡화_고가_등급,변동폭_Monetary_가구인테리어/잡화_저가_등급,변동폭_Monetary_가구인테리어/잡화_중가_등급,변동폭_Monetary_가전/레저취미/멀티샵_고가_등급,변동폭_Monetary_가전/레저취미/멀티샵_저가_등급,변동폭_Monetary_가전/레저취미/멀티샵_중가_등급,변동폭_Monetary_교육문화/아동_고가_등급,변동폭_Monetary_교육문화/아동_저가_등급,변동폭_Monetary_교육문화/아동_중가_등급,변동폭_Monetary_식품/생활_고가_등급,변동폭_Monetary_식품/생활_저가_등급,변동폭_Monetary_식품/생활_중가_등급,변동폭_Monetary_의류/이미용_고가_등급,변동폭_Monetary_의류/이미용_저가_등급,변동폭_Monetary_의류/이미용_중가_등급,변동폭_Monetary_침구/주방_고가_등급,변동폭_Monetary_침구/주방_저가_등급,변동폭_Monetary_침구/주방_중가_등급,절대변동폭_Monetary_가구인테리어/잡화_고가_등급,절대변동폭_Monetary_가구인테리어/잡화_저가_등급,절대변동폭_Monetary_가구인테리어/잡화_중가_등급,절대변동폭_Monetary_가전/레저취미/멀티샵_고가_등급,절대변동폭_Monetary_가전/레저취미/멀티샵_저가_등급,절대변동폭_Monetary_가전/레저취미/멀티샵_중가_등급,절대변동폭_Monetary_교육문화/아동_고가_등급,절대변동폭_Monetary_교육문화/아동_저가_등급,절대변동폭_Monetary_교육문화/아동_중가_등급,절대변동폭_Monetary_식품/생활_고가_등급,절대변동폭_Monetary_식품/생활_저가_등급,절대변동폭_Monetary_식품/생활_중가_등급,절대변동폭_Monetary_의류/이미용_고가_등급,절대변동폭_Monetary_의류/이미용_저가_등급,절대변동폭_Monetary_의류/이미용_중가_등급,절대변동폭_Monetary_침구/주방_고가_등급,절대변동폭_Monetary_침구/주방_저가_등급,절대변동폭_Monetary_침구/주방_중가_등급
158,0,-2,0,0,0,-2,0,0,0,0,0,1,0,-1,-1,-1,-2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
159,6,0,0,1,0,2,1,2,0,0,0,0,1,1,-1,2,0,2,6,6,4,0,0,4,0,0,4,4,2,0,0,2,2,10,0,0
160,2,2,-1,0,0,0,0,0,0,0,2,2,-2,-1,1,0,-1,0,2,4,4,0,4,4,0,0,0,0,2,2,0,0,0,4,2,0
161,3,2,3,1,0,-1,0,0,0,1,1,0,0,0,1,0,0,0,4,10,10,12,0,10,0,0,8,6,0,4,4,2,6,0,0,6
162,4,2,-5,2,1,-1,0,0,-1,2,0,1,1,-1,-3,3,-4,1,0,2,10,0,0,2,0,0,6,4,0,2,2,4,2,6,0,2
163,0,-1,-2,0,0,0,0,0,2,1,1,0,0,1,-2,0,0,-2,0,0,2,0,4,0,0,0,2,0,2,2,2,4,0,0,2,0
164,-3,0,3,1,0,2,0,-5,-1,-3,-1,0,1,-2,0,0,-4,1,6,6,6,4,0,2,0,0,0,0,0,2,0,0,2,4,6,4
165,0,2,5,2,0,3,0,0,1,4,0,0,3,1,3,-5,0,-3,2,10,8,2,0,6,0,0,0,2,0,0,2,2,4,4,0,4
166,0,-2,0,0,0,0,3,2,-2,0,1,0,0,2,-1,-1,2,-1,6,2,4,8,0,0,10,4,4,6,2,6,2,8,6,2,8,6
167,-2,2,2,0,0,0,0,0,0,-2,1,0,-2,1,-2,3,0,4,0,4,2,0,0,0,0,0,0,2,0,0,4,0,2,0,0,0
168,-1,-1,-4,1,0,-1,3,0,2,-2,0,0,-2,0,-1,2,1,0,4,0,6,4,0,0,0,0,2,4,2,4,4,0,2,0,2,6
169,-1,0,0,0,0,0,0,-4,0,-1,-1,-2,-2,3,-1,0,0,-1,2,2,8,0,12,2,0,0,2,2,0,0,0,4,2,4,6,2
170,0,-2,0,0,0,0,0,3,0,0,0,-1,-2,0,0,0,-2,1,0,6,0,0,2,0,0,0,0,0,2,6,2,2,2,0,2,4
171,-1,0,0,-2,0,0,0,0,-1,0,0,-1,-1,1,-3,2,0,1,0,6,2,0,0,8,0,0,0,4,0,0,0,4,2,4,0,4
172,0,0,0,0,0,0,-2,-1,0,0,-1,-2,2,-1,0,-3,-5,-1,0,4,0,4,0,4,6,0,4,2,0,6,2,0,0,4,4,2
173,0,-2,0,0,-1,0,0,2,0,0,0,0,0,0,-1,0,-1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,4,0,2,2
175,-1,0,0,0,0,-2,0,-1,1,1,1,0,0,0,1,0,0,1,0,6,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0
176,0,-1,0,0,0,0,-2,0,0,0,0,1,0,-1,0,0,-1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,2
177,0,1,1,-4,0,-1,0,0,0,-1,0,0,2,1,2,3,0,3,0,2,0,0,0,2,0,0,4,2,0,0,4,2,4,4,0,0
178,0,0,-1,0,0,3,1,0,0,0,-1,0,0,1,1,-1,0,-1,0,10,4,0,0,6,0,0,0,2,0,0,0,0,2,0,2,0
179,-2,0,2,1,0,-1,0,1,0,1,0,1,2,0,0,-3,0,-2,0,4,2,2,0,2,0,0,4,4,2,6,2,2,2,2,8,0
180,2,1,0,0,0,0,0,0,-1,-1,-1,1,1,0,2,-1,0,0,4,4,0,0,0,2,0,0,2,2,0,0,2,0,4,6,0,8
181,0,5,2,2,2,-4,0,0,0,0,-1,1,-3,0,0,0,0,3,0,2,0,0,0,2,0,0,4,0,0,2,8,0,4,4,0,4
182,-3,-1,-3,-1,0,-2,0,0,0,0,-1,-1,-2,2,0,5,1,3,0,2,6,2,0,0,0,0,4,0,0,2,4,0,0,10,0,0
183,0,2,0,0,0,0,0,2,2,2,1,2,0,2,0,0,1,0,0,2,0,0,0,2,6,2,2,4,0,2,0,0,0,0,4,4
184,0,0,0,0,-2,-2,0,1,0,1,0,0,0,1,0,0,-1,3,10,4,0,2,0,6,0,0,0,0,0,2,4,0,2,6,2,12
185,0,-1,0,0,0,-2,0,-3,0,0,1,3,0,-1,-1,0,2,1,0,2,0,0,0,0,0,0,0,4,2,2,0,4,0,0,10,0
186,4,-2,-2,-2,0,-1,0,0,-3,0,-1,1,0,0,-2,6,1,-1,2,2,2,12,0,4,2,4,0,0,2,6,6,0,2,6,0,0
187,0,0,-4,0,0,1,0,0,0,-1,0,-2,-1,-1,-1,-1,2,0,6,0,4,0,0,2,0,0,0,2,0,2,2,0,4,4,0,2
188,0,0,-1,0,0,0,0,0,0,-1,0,1,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,2,4,0,0,0,2,0,0,4
189,0,1,-1,-1,-3,0,0,0,4,1,-1,3,0,0,-2,3,0,-1,0,8,2,2,0,4,0,4,4,2,2,0,2,2,0,0,0,0
190,0,-1,-1,0,0,3,0,0,0,3,0,2,2,0,2,2,0,2,6,2,2,4,0,4,0,0,0,4,0,2,2,0,2,0,0,0
191,-1,-2,-3,-1,0,-3,0,0,0,4,0,0,-3,-3,-1,-3,0,2,0,4,10,6,0,6,0,0,10,6,0,0,6,4,2,4,0,6
192,-2,0,-2,0,0,-3,0,0,0,-5,-1,-1,0,0,0,-1,0,-4,2,2,10,0,0,2,0,0,2,8,4,2,2,6,2,4,4,2
193,0,0,0,0,2,0,0,1,0,0,0,-1,0,-2,0,0,3,-3,0,4,0,0,4,0,0,2,2,2,0,4,0,0,2,2,4,2
194,0,-2,0,0,1,0,0,0,0,0,0,0,1,-1,1,-1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,2,2,0,12,0
195,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,0,1,1,0,0,0,0,8,0,0,4,0,0,0,0,0,4,0,0,2,0
196,0,1,1,0,-4,-2,0,4,0,0,-1,-2,0,-2,1,3,-4,-2,0,0,4,0,0,0,0,0,6,0,0,0,0,4,4,0,8,6
197,0,2,2,-2,1,-1,0,0,0,0,-1,-1,-4,0,0,1,0,-4,0,0,8,4,2,4,0,4,0,2,2,2,0,2,2,2,6,4
198,-2,0,-2,0,0,0,-2,-3,-1,-1,0,-1,1,1,0,2,-1,-1,0,2,0,6,0,4,0,0,2,2,0,0,0,0,2,0,0,2
199,1,-1,0,-2,3,1,0,0,0,1,-2,2,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,10,0,2,2,0,2,0
200,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,0,3,1,4,0,6,2,0,0,0,0,0,0,2,0,0,2,0,0,2,2,8
201,-4,2,-3,-2,0,-2,0,0,0,-1,0,2,2,-4,-2,-2,2,-1,0,2,8,0,0,4,0,0,0,2,2,4,0,0,2,0,0,2
202,1,3,0,-3,0,-4,0,0,3,0,0,1,-1,1,0,2,0,5,4,2,10,0,0,0,0,0,2,0,2,0,4,0,6,4,0,0
203,0,-2,0,0,0,0,0,1,0,1,0,0,0,0,-1,0,0,0,0,4,0,0,6,0,0,2,0,2,0,0,0,2,2,0,2,6
204,0,0,-1,0,-2,0,0,-1,0,0,-1,-1,-1,-1,-1,0,0,-3,0,4,2,0,6,0,2,8,0,2,2,0,2,0,0,0,4,0
205,0,0,0,0,-2,0,0,0,0,0,0,-1,1,-1,1,2,-2,0,0,4,0,0,4,0,0,4,0,2,0,2,2,2,2,2,2,6
206,0,0,0,0,4,0,0,-3,-3,1,0,0,0,1,1,3,-1,1,2,0,0,0,0,0,0,10,0,2,0,0,0,2,4,0,0,0
207,0,0,0,0,-1,0,0,-2,0,-1,-1,1,0,-2,0,0,-3,-2,0,4,0,0,4,0,0,2,0,2,2,0,0,4,2,0,0,0
208,3,2,6,0,0,3,0,0,0,1,0,0,1,0,4,0,0,0,0,6,4,0,0,10,0,0,0,4,2,0,0,0,4,0,0,0
209,0,-1,1,0,0,0,0,-1,0,0,0,-1,-2,-2,-1,-1,0,1,2,0,2,0,0,4,0,0,2,2,2,0,10,0,0,2,2,0
210,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,-2,-4,0,2,0,0,0,2,0,0,0,2,2,0,2,2,2,0,0,0
211,1,-3,-4,0,0,-2,0,0,3,1,0,0,0,0,-4,-2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,6,4,0,2,8
212,0,-3,0,0,0,-2,0,0,0,1,0,-1,0,0,-2,0,-1,0,0,8,0,0,0,4,0,0,0,4,2,2,0,0,6,0,0,0
213,0,0,-2,-4,3,1,0,0,0,-1,0,0,0,0,0,0,3,0,0,2,0,4,4,0,0,0,0,2,2,2,0,0,2,2,4,4
214,0,-1,-1,0,0,0,0,0,0,0,0,-1,-1,0,2,-2,0,-3,0,4,2,2,2,2,0,0,2,2,0,0,2,0,0,6,2,4
215,0,-1,1,0,-1,-1,0,-1,0,0,-1,-1,0,1,-1,1,5,-1,0,0,2,0,4,2,0,6,0,0,2,2,2,0,2,0,6,2
216,0,-1,2,0,0,0,0,-3,0,1,1,0,-2,2,-1,2,1,0,0,2,0,0,6,2,0,2,0,4,2,2,2,0,4,0,2,0
217,0,0,0,0,0,2,0,0,1,0,0,-2,-2,0,1,1,-1,0,0,4,0,0,4,0,0,4,0,2,2,2,0,0,0,2,2,4
218,-2,3,-1,-4,0,4,-5,0,6,0,-1,1,0,-1,-5,0,0,2,10,2,0,0,0,0,8,4,12,2,0,10,12,0,2,0,0,6
219,0,-1,-1,-3,-3,2,1,0,0,1,1,1,-2,1,-1,0,4,0,0,0,2,0,0,2,0,0,6,2,0,2,2,0,2,4,0,6
220,0,-2,-3,0,0,1,-3,-4,0,-2,0,1,0,-2,-2,0,-3,2,0,4,0,0,4,2,2,4,4,0,2,2,0,4,0,0,4,0
221,0,0,0,0,3,0,0,1,0,1,0,-1,0,0,2,0,0,0,0,6,0,0,4,0,0,0,4,2,0,0,2,0,2,0,4,2
222,-1,0,-4,4,0,2,1,0,0,-1,1,4,0,3,-1,1,0,0,0,4,2,2,0,4,12,0,0,2,2,2,2,2,4,0,0,0
223,-5,1,1,-3,0,0,0,0,0,-3,0,-1,3,-4,-1,-1,0,-4,0,2,6,0,0,2,0,0,0,2,2,4,4,0,4,6,10,10
224,1,0,2,4,0,5,0,0,1,2,1,1,2,0,-1,4,0,-1,6,10,0,6,0,2,0,0,6,6,2,0,12,0,4,4,0,2
225,4,2,0,-1,0,1,0,1,0,3,0,1,3,1,1,2,0,0,4,0,0,4,0,0,0,0,0,2,2,0,6,0,6,4,2,2
226,0,0,0,0,0,-1,0,0,0,-4,0,0,0,1,0,2,-3,3,0,0,0,0,2,6,0,8,0,0,2,2,0,2,2,2,2,0
227,0,-1,0,0,1,0,0,0,0,0,-1,0,0,1,0,0,-1,0,0,2,0,0,2,0,0,0,0,4,0,0,0,0,0,0,2,0
228,0,-2,0,0,2,0,3,1,-1,0,0,-3,0,0,-1,0,0,-1,0,4,0,0,2,2,6,4,0,0,2,2,0,0,0,0,4,0
229,-3,0,0,3,0,-1,0,0,-3,-1,-1,2,-2,-1,1,2,0,0,2,0,2,6,0,0,0,0,0,4,2,4,2,0,2,8,0,6
230,-1,2,1,0,0,1,0,0,0,-1,-2,0,-1,-2,1,0,-1,0,0,4,8,0,0,2,0,0,4,2,2,0,0,2,2,2,0,0
231,0,1,0,0,0,0,0,0,0,0,-1,1,0,-1,-1,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0
232,0,-1,0,0,1,0,0,0,0,0,-1,-1,0,0,-1,0,0,0,0,2,2,0,2,4,0,0,2,10,0,0,0,0,2,0,2,0
233,0,0,-3,0,-1,0,0,0,0,1,-1,-1,0,1,0,-4,-1,0,0,2,0,0,0,6,0,0,0,2,2,0,0,0,0,0,4,0
234,0,2,5,-6,0,0,0,0,1,0,0,2,-1,-1,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,0,4
235,2,0,2,0,-1,-1,0,0,-3,4,0,-3,-2,-1,0,0,0,2,0,4,4,0,0,4,0,0,0,0,0,0,0,0,2,0,2,2
236,0,-1,0,0,-3,0,0,0,0,0,-1,-2,0,-4,0,0,-1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0
237,0,0,0,0,-2,-1,0,0,0,5,0,0,-1,-1,1,-1,0,2,2,0,4,4,4,0,0,0,0,0,0,4,2,2,2,2,2,2
238,0,1,0,0,2,0,0,0,-1,0,0,0,0,1,0,-1,0,-3,0,2,4,0,0,0,0,0,0,2,0,4,6,0,2,0,0,2
239,-2,1,2,1,-1,0,0,0,0,2,-1,0,1,-3,-1,1,-6,-3,0,10,8,8,0,8,0,0,2,4,2,4,2,6,0,4,6,0
240,0,-2,0,0,0,-3,0,0,-4,0,-1,0,0,0,-1,-3,0,0,8,2,2,0,0,4,0,0,0,4,0,0,2,0,0,0,0,2
241,0,-1,1,3,0,-1,0,0,0,0,-2,0,0,0,0,-1,0,-1,0,4,0,2,0,0,0,0,2,0,0,0,4,0,4,2,0,0
242,0,-1,0,0,-1,0,0,0,-1,-1,0,-1,0,-1,2,0,-2,1,0,0,0,0,0,2,0,12,4,4,2,0,0,2,0,0,2,2
243,0,-1,0,0,-1,-2,0,0,0,-1,-1,-1,-1,1,-1,0,0,0,0,2,0,0,6,2,0,0,2,2,2,0,0,0,0,0,0,0
245,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,0,1,2,0,2,0,0,2,4,0,0,0,0,2,2,2,0,2,4,0,0
246,3,0,-3,3,0,-1,0,0,0,0,0,0,-2,-2,1,0,0,3,2,0,0,2,0,6,0,0,6,10,2,2,2,0,0,0,0,2
247,1,-2,0,0,0,0,0,0,0,0,0,0,2,-1,1,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0
248,0,2,-1,0,3,1,0,-6,-1,1,1,1,2,-1,0,-3,-1,5,0,2,0,0,0,2,0,2,2,2,2,0,4,6,2,6,0,4
249,2,4,-2,-1,0,0,0,0,0,0,0,1,-2,-1,3,4,0,-4,8,4,2,2,0,8,0,0,0,8,0,0,0,0,2,12,0,12
250,-5,4,-2,-4,0,4,0,0,1,-1,0,0,-1,1,-1,-2,0,-4,4,2,2,2,0,2,0,0,10,0,0,2,2,4,2,4,0,4
251,-1,1,0,1,0,-2,0,0,-2,0,0,-1,0,0,1,3,0,-3,4,4,10,8,4,4,0,0,0,10,4,2,4,2,0,4,0,4
252,0,3,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,2,0,4,0,0,0,0,0,2,2,2,2,0,0,0,0,0
253,-5,0,4,2,0,-2,0,0,3,1,1,-2,-1,0,0,-2,0,0,2,2,0,6,0,4,0,0,8,2,0,2,2,0,2,4,0,10
254,2,3,0,0,0,-3,0,0,0,1,-1,0,1,1,1,0,-1,0,4,2,0,2,0,6,0,0,0,4,2,0,2,0,0,4,0,8
255,1,-1,0,0,2,3,0,-1,-1,0,0,0,0,-1,1,0,0,0,2,4,4,6,0,8,0,0,4,6,2,2,6,0,0,6,0,0
256,-1,-1,-3,0,0,3,0,-1,0,0,-1,0,-3,-2,-3,0,0,0,2,6,6,10,0,0,0,0,6,8,2,2,4,2,2,2,2,0
257,0,1,0,0,-1,1,-1,0,-1,-1,0,0,1,2,1,-1,-1,-1,0,6,0,0,4,0,0,0,0,2,0,0,2,4,0,0,2,0
258,0,1,-3,3,0,-2,0,0,0,-5,0,-1,0,0,-1,5,0,-4,0,0,4,12,0,14,0,4,0,8,0,0,8,0,2,2,2,0
259,0,-1,0,0,-2,0,0,2,0,2,3,3,0,1,0,0,1,0,6,0,6,0,0,2,0,2,0,0,2,0,2,2,4,0,0,0
260,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,-4,0,0,2,0,0,2,2,0,0,2,0,0,2,0,0,2,0,6,6
261,-1,1,0,0,0,1,0,0,0,1,-1,-1,-1,0,-1,-3,-1,1,4,6,4,2,0,2,0,0,0,2,0,4,0,6,0,2,0,0
262,0,1,-5,0,0,-2,0,4,0,-1,0,1,0,0,2,0,0,0,0,2,4,0,0,2,6,0,6,4,2,0,4,2,0,2,0,0
263,0,0,0,0,0,0,0,0,0,-1,0,-1,0,1,-1,0,3,0,0,0,0,0,2,0,0,4,2,4,2,2,0,0,0,0,4,2
264,0,2,0,0,1,0,0,0,0,0,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0
265,2,1,0,4,0,1,0,0,0,1,0,0,-2,0,-2,0,0,0,2,0,0,0,0,2,0,0,0,2,2,2,2,0,0,6,0,2
266,1,-4,0,1,0,1,0,0,0,-2,0,-3,-3,0,0,-1,0,3,0,6,6,2,0,0,0,0,0,8,0,2,4,0,4,2,0,0
267,1,0,0,0,0,5,0,3,1,-1,1,0,0,0,1,0,2,0,4,4,0,0,0,0,2,4,2,6,2,2,2,4,2,2,0,2
268,3,1,2,0,0,-1,3,5,2,-1,0,2,4,-1,0,2,0,0,8,0,0,0,0,0,12,4,2,2,2,6,12,2,0,0,2,4
269,2,1,3,0,0,1,0,0,1,1,0,0,3,0,1,-1,1,0,0,2,0,4,4,2,0,0,4,0,0,0,8,4,6,0,0,8
270,0,-1,0,0,0,-2,1,1,1,1,1,0,0,1,1,0,-1,1,0,4,2,0,0,2,0,2,2,0,0,2,0,2,0,0,0,0
271,1,-4,-2,0,0,-2,0,0,0,2,0,-1,1,0,0,-2,0,1,6,2,2,6,0,8,0,0,6,4,0,6,2,0,4,2,0,0
272,0,2,0,-4,0,0,1,0,1,-2,-1,-1,0,0,2,-1,-4,2,0,2,4,2,4,0,0,2,2,6,2,0,2,2,4,0,8,2
273,-1,-3,2,0,0,-1,-1,1,-1,-2,0,1,2,2,1,-2,0,1,0,2,2,2,0,4,0,0,0,10,0,0,0,8,4,2,0,8
274,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0
275,0,-3,0,0,0,-2,0,-1,-2,0,0,0,-5,0,0,5,-1,0,2,2,6,0,0,4,0,4,2,2,2,2,2,0,2,2,8,4
276,0,1,4,0,0,0,0,0,0,0,2,0,3,0,1,0,6,4,0,2,0,0,4,0,0,0,0,2,2,2,0,2,0,0,2,0
277,0,-3,0,0,0,1,0,0,0,0,0,-1,0,-1,0,2,0,0,2,0,0,4,12,2,0,0,0,2,0,0,2,0,0,2,0,2
278,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,-1,0,0,2,0,0,6,0,0,0,2,0,2,0,2,0,0,0,0,0
279,5,0,0,0,0,0,0,0,-2,-2,-1,1,0,0,0,2,0,-2,8,2,4,4,0,0,0,0,2,4,0,2,2,0,4,10,0,6
280,-2,-1,1,0,-2,1,0,0,-2,-2,-1,0,-1,0,0,4,0,-3,2,4,6,2,0,0,0,0,4,2,0,6,0,0,4,0,4,2
281,-4,-1,-1,-1,1,-3,0,0,2,0,0,0,-5,-2,-3,-2,0,-7,4,6,4,6,10,2,0,0,2,0,0,6,0,2,2,2,4,14
282,-2,5,1,-2,0,-5,0,0,0,-1,0,0,0,3,0,0,0,-3,0,2,6,2,0,2,0,0,6,2,2,4,0,2,2,4,2,0
283,0,-3,-4,-2,0,0,0,0,2,0,0,2,-3,0,4,0,0,0,0,0,2,0,0,2,0,0,2,4,0,0,0,0,4,0,0,4
284,0,0,0,0,0,0,0,0,0,1,0,0,0,-2,0,0,-2,0,0,4,0,0,4,0,0,4,0,2,0,0,0,6,0,0,4,0
285,0,-2,0,0,4,-2,0,0,1,1,0,0,0,-1,0,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
286,-1,2,1,-2,0,-1,0,0,0,-1,0,0,2,-1,2,0,0,0,0,2,0,6,0,2,0,2,0,6,2,4,2,2,0,0,8,0
287,0,-1,0,0,-1,-2,-2,-2,0,-1,0,0,0,1,-2,0,1,0,0,4,0,0,2,0,4,2,0,0,0,2,0,0,2,0,2,0
288,0,-2,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,-1,0,6,2,0,0,0,0,0,4,2,0,0,2,0,2,2,0,0,0
289,0,0,2,0,0,-2,-3,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,6,2,2,0,0,4,4,0,0,0,0,0
290,0,-1,2,0,0,1,-1,-1,1,0,1,1,0,-3,-1,0,0,1,0,2,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,4
291,0,-1,0,0,0,0,0,1,0,-2,-1,-1,0,0,0,0,-1,0,0,0,2,0,4,0,0,2,0,0,2,4,0,0,0,0,0,0
292,0,5,1,-2,-2,0,0,0,2,-2,-1,0,1,-2,1,0,0,-1,0,0,2,6,0,8,0,0,4,0,2,4,4,0,2,6,0,2
293,0,-2,0,0,0,0,0,0,0,-1,1,0,2,0,0,-3,3,0,0,2,4,0,0,4,0,0,0,2,0,2,2,2,2,2,0,2
294,-4,-3,-2,-2,0,-1,0,0,-1,0,1,0,1,0,0,-1,4,-2,6,0,0,4,0,6,0,0,6,0,2,0,6,0,4,4,0,4
295,2,-2,0,0,0,-3,0,0,0,0,0,1,3,0,1,3,-1,1,4,2,4,4,0,4,0,0,0,2,0,0,4,0,2,4,0,6
296,0,-3,1,2,0,-1,0,0,1,2,0,4,0,-1,3,4,0,1,0,8,4,6,0,2,0,0,4,0,0,4,2,0,2,0,0,8
297,0,3,0,-2,1,0,0,0,-2,-2,1,2,0,0,-2,2,3,0,0,2,4,0,2,4,0,0,10,2,0,4,2,2,6,0,2,0
298,6,-4,-5,1,0,0,0,0,-2,1,-1,1,1,0,1,2,0,-2,6,6,6,0,6,4,0,0,6,0,2,10,8,0,2,4,2,4
299,0,-1,0,0,0,3,0,0,0,2,1,1,1,1,0,0,0,3,6,0,0,6,4,0,0,2,0,0,0,0,4,0,4,0,2,0
300,0,0,-3,2,3,0,-1,0,2,0,1,-1,0,0,0,0,-3,0,0,2,2,0,6,2,2,0,0,0,2,2,0,2,2,0,4,0
301,-2,-1,4,-2,0,1,0,0,0,0,0,1,0,0,3,0,0,-1,4,0,0,0,0,4,0,0,0,2,0,2,0,2,8,0,0,0
302,0,0,0,0,0,0,0,0,1,1,0,0,-2,-1,-2,3,0,-5,0,2,0,0,0,0,0,0,2,2,0,2,2,0,2,2,2,0
303,0,1,2,5,0,0,0,0,0,1,0,0,0,1,-2,5,0,-1,0,0,0,10,0,6,0,2,0,0,2,0,4,2,0,8,0,0
304,0,-2,0,-4,0,0,0,0,-6,-3,-1,-2,-1,0,-1,-3,-3,-3,6,2,2,8,0,4,0,0,0,2,0,0,0,0,4,0,0,0
305,-3,-2,0,1,1,3,0,-3,-2,-4,-1,0,-2,-5,-2,2,0,3,0,6,8,6,2,4,0,2,2,2,0,0,4,0,2,4,4,2
306,-1,3,-2,-1,0,-1,0,0,0,1,1,-2,1,0,-3,-1,0,-2,0,0,6,4,2,2,0,0,4,4,2,0,2,0,2,2,2,2
307,4,0,1,0,-3,-2,2,0,0,1,0,-1,-1,0,1,1,-3,2,2,0,2,0,0,2,0,0,2,4,0,2,4,0,0,6,0,2
308,0,2,0,2,0,1,0,0,-1,1,0,0,1,0,0,-2,0,2,0,2,2,6,2,4,0,0,0,6,0,4,2,2,2,2,0,8
309,1,1,0,-1,0,2,0,0,2,0,0,0,0,0,0,-3,0,-4,2,6,2,8,0,10,0,0,0,2,6,0,4,0,0,6,0,2
310,0,-2,0,0,0,-2,0,1,-1,1,0,-1,-1,-3,-1,0,3,2,0,4,6,0,0,2,4,0,4,0,0,2,2,4,2,0,2,0
311,1,-1,-3,-1,0,0,0,0,1,4,0,1,0,-1,-1,3,0,5,0,0,4,0,0,0,0,0,4,2,2,4,2,2,2,0,2,4
312,0,0,-1,0,2,0,0,0,0,-2,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,6,0,0,0,0,0,2,0
313,4,-2,-3,0,2,-2,0,2,-1,0,0,1,-2,0,-1,3,0,3,8,2,0,0,2,10,2,2,0,0,0,0,2,4,2,10,2,10
314,0,1,1,0,0,-3,0,0,-1,-1,0,0,-1,0,0,0,0,-2,4,6,10,14,0,4,0,0,0,2,0,4,10,0,0,0,0,2
315,-2,-4,2,0,-4,-1,-4,0,0,-2,-1,-2,-1,0,-1,-1,1,-2,2,4,8,6,4,6,0,0,2,2,2,6,4,2,8,2,0,0
316,0,-1,0,3,0,-3,0,1,-2,1,-1,1,1,1,-3,-5,0,-3,0,6,0,12,4,0,0,0,0,6,2,2,2,2,0,6,0,0
317,-3,3,-2,0,-1,0,0,0,0,0,-1,1,-3,-1,-2,1,1,0,0,4,4,10,0,4,0,0,2,2,2,2,6,2,2,0,2,6
318,0,-2,-2,0,0,-2,0,0,0,-4,1,-1,0,0,-1,2,0,-1,0,6,2,4,0,4,0,0,2,0,2,0,4,0,2,2,0,4
319,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,0,0,0,4,4,0,0,2,0,0,2,0,0,0,4,0,0,6,0,4
320,0,3,0,0,0,0,0,0,2,-1,0,2,-1,1,1,0,0,-3,0,8,2,0,0,2,2,2,2,0,0,2,0,4,2,0,0,0
321,-1,1,-3,-1,0,2,0,0,0,0,0,-1,2,5,-1,0,2,2,0,8,2,6,0,4,0,0,0,2,0,2,4,0,0,0,6,0
322,0,-1,-2,1,0,0,0,-1,1,0,0,0,-1,1,0,2,4,0,0,0,4,0,0,2,0,6,0,6,0,4,2,2,2,2,2,4
323,-1,2,-1,1,0,0,0,2,1,-1,-2,0,1,0,-1,-1,-1,-2,4,2,2,4,0,2,2,4,8,0,2,2,4,2,2,4,2,2
324,0,0,0,0,0,2,0,4,1,-5,1,1,1,1,0,-3,0,0,2,0,6,2,8,8,6,0,10,0,0,2,2,2,2,0,4,2
325,2,0,-2,0,0,0,0,0,0,-2,0,-1,-4,0,-1,2,-2,-1,0,0,8,0,0,0,0,0,0,4,0,0,2,6,0,8,2,2
