CUSTNO,Monetary_가구인테리어/잡화_저가_증감여부_q2_q1,Monetary_가구인테리어/잡화_저가_증감여부_q3_q2,Monetary_가구인테리어/잡화_저가_증감여부_q4_q3,Monetary_가구인테리어/잡화_저가_증감여부_q5_q4,Monetary_가구인테리어/잡화_저가_증감여부_q6_q5,Monetary_가구인테리어/잡화_저가_증감여부_q7_q6,Monetary_가구인테리어/잡화_저가_증감여부_q8_q7,Monetary_가구인테리어/잡화_저가_q2_q1_로그변환,Monetary_가구인테리어/잡화_저가_q3_q2_로그변환,Monetary_가구인테리어/잡화_저가_q4_q3_로그변환,Monetary_가구인테리어/잡화_저가_q5_q4_로그변환,Monetary_가구인테리어/잡화_저가_q6_q5_로그변환,Monetary_가구인테리어/잡화_저가_q7_q6_로그변환,Monetary_가구인테리어/잡화_저가_q8_q7_로그변환
183,1,4,2,3,1,1,4,-9.38766237428791,10.478471892020742,-10.009480028540883,9.256241385314064,-9.825385982097336,-8.571507451452716,8.717028260791734
184,3,1,2,2,2,3,4,12.092311661321775,-12.286162268102444,-10.677961681406689,-9.321137097442556,-8.59894325373486,9.3240203549294,11.994691906383405
185,4,1,0,4,2,4,2,9.487684520737934,-9.487684520737934,0.0,10.045367260506282,-8.124716275128385,11.146192535614583,-10.853505591358296
186,3,1,1,4,4,3,2,10.901236233675322,-11.909472619115746,-8.897777502313247,10.212831723759157,11.035575935743308,10.2649249606078,-9.289598529143882
187,2,1,3,1,1,4,2,-11.355097376819034,-12.765654709837918,11.160224838296964,-12.175497853700323,-11.091711637069402,11.171963622230036,-10.383244000664073
188,4,4,1,4,1,4,2,3.1351466473001244,9.780128451464408,-9.781371645930367,7.357978924077613,-7.357978924077613,8.770035778080597,-6.356161570648982
189,4,1,3,2,2,3,4,12.6795177752989,-12.35849015972041,9.833037355202023,-10.941862085476792,-10.704662756438957,9.727411363391742,12.501302501820273
190,3,2,2,3,3,3,3,10.713935693230646,-10.23276859611283,-10.212067400441871,11.363845214020287,10.79477103655654,8.185463910683033,11.396017850613312
191,2,3,1,3,3,2,1,-11.742165158076414,11.436913879204177,-12.084588838473149,10.827268704876069,11.836050300665958,-9.54425032874332,-11.926565575455248
192,2,4,2,2,4,1,4,-9.215277566689114,10.08565285082928,-9.928879689869953,-8.663687346079765,11.086962253056777,-11.093272444330735,11.298675705296255
193,4,2,1,2,1,4,2,10.370029277562828,-8.364539623029032,-9.895939791887221,-7.887037345849833,-8.534663345150594,8.680209673868447,-6.333220959002352
194,2,1,4,1,1,4,1,-9.31902676021051,-12.212683142775814,12.17276590390826,-12.22957944275023,-10.484768541335942,12.106910393647377,-11.795151407039969
195,2,3,1,4,4,2,3,-7.940404868899373,9.128446709960885,-9.5963984512832,8.55486212173413,9.11535603282842,-8.493254654723724,9.819210269953354
196,2,2,2,4,1,3,2,-10.045296160218555,-11.375036321319072,-11.862775123009774,13.02956919103134,-12.917837584093334,11.720065401795942,-10.229962934038431
197,3,2,4,2,3,1,3,10.057783294869612,-11.00658798459287,12.583695387536487,-12.322618863802617,11.44937543956554,-12.193410577149868,10.227170636235474
198,2,3,3,3,1,4,4,-10.101074178139026,10.180550418577724,9.944536474025853,8.10483850848984,-10.913813034441175,10.96155049022764,12.35087304672479
199,1,2,4,1,4,2,4,-10.169203640580758,-6.327597962320359,10.457692474196728,-10.67009715530311,9.082257301594899,-8.054806460864578,9.687255101145503
200,1,4,1,3,2,3,2,-11.823999448911549,10.188182750321973,-10.341893655466862,6.62176813096389,-6.595947927025853,7.355088051757666,-7.922015983819461
201,4,1,3,3,2,2,3,13.579360288006379,-13.827743999985199,11.288672996069964,9.863378938985955,-11.212180754389015,-10.846269381955128,11.156176270137662
202,1,4,3,3,2,1,4,-10.119386059429091,11.726751061639067,12.150335050160283,10.715537487144703,-10.470471842725354,-12.434853343976151,12.028976174951769
203,4,3,1,1,4,3,1,10.163987334802886,9.79518736146546,-10.42592710580735,-9.22778837314806,10.093785878548708,9.250460777700269,-10.331597756054517
204,1,4,1,1,4,1,4,-10.312560628227793,10.24032311418696,-10.039881630695062,-8.534739458093277,10.640312180292321,-10.640312180292321,9.658536894032324
205,1,4,1,4,1,4,1,-10.682924136169516,11.077950466156194,-11.077950466156194,9.94101201766162,-9.94101201766162,10.20177584717708,-9.910541315378127
206,2,1,2,2,1,3,3,-7.421311567161684,-10.644478553524554,-9.445142331107041,-7.3479172791293985,-9.050486060986197,7.446199916954473,9.022084722859363
207,1,4,3,1,0,0,0,-9.835656852938662,9.373271893100762,9.880227393181856,-10.351652135125335,0.0,0.0,0.0
208,4,2,3,2,1,0,0,11.48004923747051,-10.813590953389866,10.059171657439514,-10.43725280167111,-10.500607166008619,0.0,0.0
209,0,4,3,2,2,4,2,0.0,11.526121111952769,9.685186288177558,-10.34930798208687,-10.774665874737957,11.536416728354155,-11.160677906951369
210,4,1,3,2,3,1,1,10.503122138621537,-10.205380618796475,8.244868051666614,-8.960620321358975,6.6739012886352,-8.636884205792777,-7.987232394311545
211,2,3,3,1,4,4,3,-10.410756394895948,11.005714772011034,9.875950028891525,-11.439472161094095,11.16651215548619,12.04532830160295,9.573808713974884
212,1,4,1,1,1,4,1,-12.21140175674023,11.788385194240062,-11.506542422509417,-10.706177701506654,-8.044164893954186,11.890890249734879,-11.890890249734879
213,2,3,2,3,3,2,3,-9.534909844792956,8.890690930749061,-9.233308386385202,9.678598785654197,9.55805841059981,-9.805478200578717,9.691613479313832
214,1,2,2,4,2,3,3,-11.560219617783941,-9.540421562512464,-7.725662591800298,9.861175729426497,-7.28441757475533,10.529227762627954,10.841674206746493
215,4,1,4,4,2,4,2,9.650166477678479,-9.638926367393783,10.27214618762089,11.64827699043243,-11.221614509128772,11.75450530198572,-8.817146922604355
216,1,4,1,4,3,4,2,-10.939488673559955,12.166831040087123,-12.320258486597515,9.247912994484755,6.421833109830078,9.936072120767307,-9.733027061787986
217,2,2,3,2,3,1,1,-11.767490295802345,-9.857094349224688,-6.198741994861914,-10.455384763921476,10.76772342032564,-11.103123969562418,-9.667097878152855
218,2,2,3,3,2,1,4,-11.609450742567924,-9.604989063870152,10.257617519481743,-7.62677551875968,-10.983470278535101,-10.403929783958898,10.030080626088177
219,3,1,3,2,1,4,1,7.800921963137386,-11.068598745319557,5.880461631316922,-9.870054898956292,-9.039992819062112,9.91538256104937,-10.06637659028983
220,4,1,0,4,4,3,1,10.809384787641145,-10.809384787641145,0.0,8.650154791717547,10.880301044480191,9.413647540555969,-10.798205076225399
221,1,4,4,1,4,1,4,-11.09313213014172,8.16949732064513,9.6827012647103,-9.881667669682175,8.50698155869425,-8.50698155869425,9.840847804450648
222,1,4,4,1,4,1,4,-11.570020719097625,11.088359587146522,12.063256380018958,-12.453499796686668,11.469607488053944,-11.481517137420589,12.506943402144058
223,4,2,2,3,3,2,4,10.052673076506673,-9.422415395479886,-8.508620883343218,7.974460655308352,9.229306600913677,-9.491563856223031,11.593571353853513
224,1,4,1,1,0,0,4,-12.514342829325562,9.373271893100762,-9.150747619109177,-7.761778818493941,0.0,0.0,13.203108583509586
225,3,1,2,4,1,4,2,10.448478385322135,-12.115759994809556,-10.519006540868274,13.782484558379958,-13.84485329836468,12.237313426147704,-11.171133565689338
226,0,4,1,0,4,1,4,0.0,10.065376132483046,-10.065376132483046,0.0,9.25303652617474,-9.25303652617474,8.049354460615683
227,4,2,3,1,2,4,1,10.613443030727202,-9.84343405927557,10.547292406014654,-10.936324385238425,-8.285663109877333,9.97508341267697,-10.131772077971792
228,1,4,2,1,4,4,1,-10.222412664557307,10.261113149260863,-9.468444792649592,-9.350286087954014,9.059937702150856,11.217101392834774,-11.026383555104733
229,3,4,1,4,3,2,2,10.001144037762643,13.361381250906726,-13.505291073369568,11.56362927095322,10.69563554674677,-10.313925557293343,-11.411603277423737
230,2,3,2,4,2,3,3,-11.714411457425058,11.614404740689322,-11.170688081513628,12.415899039802953,-12.316340535730445,-8.370915145436653,9.390007845538817
231,0,0,0,4,1,0,4,0.0,0.0,0.0,8.331766720846607,-8.331766720846607,0.0,7.3565265370696356
232,4,1,4,1,1,4,4,10.215933492185863,-10.171581264456336,8.34676198009606,-8.613632199142778,-3.968580447356679,10.205698130137803,12.160906636441402
233,4,1,0,0,0,0,0,4.024994810570682,-4.024994810570682,0.0,0.0,0.0,0.0,0.0
234,2,2,3,3,1,2,4,-9.934451596281614,-9.5628715264851,9.605671396993792,11.552708552507003,-11.882839754104575,-9.443782756082722,11.826320429105921
235,4,4,1,2,3,1,3,11.783063732634826,12.57933244003614,-12.806899034343907,-10.298402335648486,10.237652936428951,-10.892924032003858,10.822643283231166
236,3,3,1,0,4,3,2,6.679800675985673,7.7074204800121695,-8.738468964091243,0.0,9.200027707755748,9.097652426712749,-8.92020818566909
237,3,3,2,1,4,1,3,10.29212240873689,11.904735002292218,-11.63115234574927,-11.566542889431824,11.897728701502498,-11.908587184934671,10.045464445220452
238,4,4,2,4,1,4,1,9.59980888091926,11.246703882520015,-10.7613114857659,11.337212951454326,-11.626547360806818,11.158262966282946,-11.093001564502083
239,4,1,3,3,3,2,1,13.327924983556219,-13.129918261099736,11.167706617260736,11.567475034900001,11.815431075281557,-12.454722591439264,-11.760478744029589
240,2,2,3,1,4,4,1,-10.8105218216881,-10.468275211614085,9.162917279965058,-11.479801622386764,8.389223779317657,10.319557998112234,-10.139584317800555
241,1,4,2,1,4,2,1,-11.758219521183374,12.634076339441759,-12.269977046714319,-11.391979750583982,11.38988726813546,-10.493080982620071,-11.447626599247453
242,3,3,3,1,4,2,1,10.277861123157232,10.76800048807676,10.123306693715053,-11.69831427225022,11.25278116777538,-10.718689848713128,-10.375660385827633
243,4,1,0,0,0,4,1,9.295328702372224,-9.295328702372224,0.0,0.0,0.0,7.764173782675202,-7.764173782675202
245,3,2,2,3,2,3,2,11.03964183758311,-8.789891577013734,-10.866020017337622,10.897670833947187,-9.687865277143205,10.17685976599873,-11.056530512999542
246,2,1,1,4,4,1,4,-6.9004737469765836,-10.89319696186897,-9.459442573863697,10.349788756220898,11.632194109270618,-11.575610410366123,11.512085998842307
247,2,4,2,2,2,3,1,-10.892826186160333,12.626383341666205,-12.255828810345054,-11.923669063335842,-8.910834476407734,11.434631123131723,-11.995676874411233
248,3,1,2,2,3,1,4,11.45223252781353,-11.710776284224439,-8.0010791500348,-10.329012117491061,8.887647651776303,-10.403929783958898,13.053822123954175
249,1,1,4,4,2,1,2,-12.26478591432618,-11.313076014995843,10.87287071197223,13.375095102278523,-13.004016224977816,-12.237248915625942,-10.052128982046296
250,4,2,1,4,1,2,1,11.10524316639176,-10.081760959145827,-11.190140502091396,12.95195650547951,-12.621534063648431,-11.229760844354152,-10.22757776671904
251,4,3,2,2,3,1,4,11.089688995142627,10.516153053307029,-8.847693965943611,-11.071241821168119,8.92777792868352,-10.494264309008477,12.241328514502458
252,4,4,1,4,3,1,4,10.36430868012311,11.44439508704463,-11.715682065520493,10.772594374018198,9.696749756897209,-11.16938141197014,9.287501911002535
253,2,4,1,4,3,3,4,-9.883017546701472,12.887772151344716,-12.968634419164173,10.72837796250643,7.676143015241352,8.68292242588121,13.363912601205747
254,3,3,4,3,2,1,4,10.446336980718442,9.467768759062038,12.73627043543155,-10.174186064334906,-10.13303512537985,-12.776300878058054,12.716370218304155
255,4,2,2,3,3,3,1,11.010051808741284,7.3028016669361335,-10.456559484942888,9.18704216453567,10.696299862451278,7.62765081519847,-10.997488070215995
256,4,3,1,4,4,1,3,12.361936102165952,9.940329707665853,-12.419557306117696,11.474257416788152,13.53290601342529,-13.337605025514838,10.897381187511975
257,1,2,4,2,4,1,4,-11.759117117321125,-8.783388647820521,10.497614937110592,-10.13174732594569,10.827830001584365,-11.097061807841678,9.648487203410067
258,3,3,1,4,1,4,3,12.087492669514937,13.557593903186504,-14.011297985703294,14.024972919248025,-14.103350242985936,12.659200501879052,12.677063870234443
259,3,4,2,1,4,1,1,9.06924154012846,10.93991103769316,-10.643314556744095,-10.326335146114479,11.721209079807899,-11.664190347306869,-8.828606242100074
260,4,3,2,3,1,0,4,8.461528582377513,8.318532256367249,-8.499834371558864,7.7478811632246565,-8.737151576955545,0.0,9.881667669682175
261,4,1,3,2,3,1,3,12.98521791806467,-12.915977028393131,10.295542998470001,-11.328523450837471,10.421215347841859,-11.117319249016031,10.922255592963431
262,4,3,2,3,1,3,3,11.222887579157,11.112671854332357,-11.10189032440825,10.937698641147328,-11.66958358211456,10.236630104266004,10.85998257306228
263,0,4,1,0,4,1,0,0.0,10.62597417051379,-10.62597417051379,0.0,7.919356522961332,-7.919356522961332,0.0
264,2,1,4,4,1,1,0,-8.003943383634077,-7.696303876575843,7.794554909007608,10.117596858406724,-9.922504947355574,-8.827398050862879,0.0
265,2,2,3,1,3,1,2,-9.887241312732264,-10.102527549427844,11.929964967602842,-12.127327893473327,10.96073104169293,-11.520098378774094,-8.86465766362114
266,1,4,1,2,4,3,1,-12.376022560094334,12.437332204014663,-12.45446438424743,-9.313341806468447,11.926700740654798,12.816036077973814,-13.200659406720114
267,4,1,3,2,3,2,4,11.867293093438894,-11.774281077202344,8.437538230601238,-9.399737057025948,9.43606681348349,-8.680688489799701,12.243796499111681
268,3,1,4,1,1,4,4,9.956092058774281,-10.791203672233213,11.75765886511451,-11.404573221559039,-10.634135118660321,8.845698192706154,11.92231752702994
269,2,3,4,3,2,3,2,-8.734521249129203,9.63901936580681,11.2321662232019,8.345527812738142,-11.101538913970906,8.692972945350686,-10.054670897670817
270,1,4,2,2,3,2,1,-10.853068136065849,10.227117028061096,-9.761757589760126,-9.166397224779418,10.068394236017145,-8.421871437513422,-10.402836688473569
271,2,1,4,1,3,4,3,-12.67388432755616,-12.983498162291754,13.081880778246752,-13.155696508655032,8.564611118731175,12.750581159792219,11.536468850937723
272,4,1,4,3,1,0,4,9.487684520737934,-9.487684520737934,10.030080626088177,8.088740887570136,-10.16414593722091,0.0,9.41009355141899
273,2,4,1,2,3,3,1,-11.505141862192147,13.383033409013319,-13.423574491834406,-11.095435196698817,11.425981044778089,11.823085285918797,-12.22986860331114
274,3,1,4,2,4,1,3,8.278257943306864,-9.3053781197023,9.24607978485845,-8.32717804454788,9.554956668250705,-9.860932320995795,7.655132646364094
275,4,3,4,1,4,3,1,10.830614838226362,11.373104865151404,12.60512156703967,-12.882118059650283,11.800186942982007,10.210969818166344,-12.153667254781524
276,1,3,2,3,3,2,2,-10.186514286033782,9.028092109124671,-9.010416463312767,9.148642772988955,8.490864755612288,-9.354977149829738,-8.591285935878778
277,3,3,4,1,4,4,1,7.970298669079228,9.253597669927418,11.321443033609732,-11.661312074401003,8.707615516610698,10.938921652624776,-11.040909777466027
278,1,0,0,0,0,0,0,-7.774203932418429,0.0,0.0,0.0,0.0,0.0,0.0
279,2,4,1,3,1,4,3,-11.720430070077127,12.729689399675602,-12.675295417180623,9.36800538039093,-11.259058509987254,11.397001015091801,11.18511266331928
280,4,3,3,1,4,1,2,11.486579717775005,11.84970890546182,11.402080170736125,-12.700413618727275,13.361111288033465,-13.275916964721109,8.141833671195728
281,1,1,4,4,2,3,1,-13.858358036910701,-12.144370963454453,12.17899322859384,12.874195935940254,-12.516544825909113,12.576358394666654,-12.939310257467426
282,2,1,4,4,1,1,4,-11.37116192050606,-10.621390528597765,11.335801791954829,13.672014627815177,-13.690864040186598,-11.161638420695237,12.496349918536426
283,3,4,1,1,4,3,4,9.077006287379351,12.01218708187344,-11.88236146970453,-10.769528853633076,11.185529172530282,9.734625990182874,13.36326180023478
284,1,0,4,3,1,4,1,-9.835656852938662,0.0,9.370876113991775,9.38691840586962,-10.07203436584354,10.468488730334352,-10.468488730334352
285,2,1,4,2,2,4,1,-9.094880431362746,-10.381937713452203,10.32284242856458,-9.399366630814322,-9.001645337976276,11.627776089606833,-11.682741917129741
286,2,4,2,3,2,2,1,-11.031206005090196,11.656280153764433,-10.635757587705784,-8.535443791835785,-10.239520238963275,-10.797495335225351,-10.626725991376746
287,1,0,0,0,0,4,1,-10.123325547999585,0.0,0.0,0.0,0.0,9.373271893100762,-9.373271893100762
288,4,2,1,0,4,4,1,9.714140504746773,-8.4220147465754,-9.393072854416399,0.0,8.571507451452716,9.759533759422025,-10.025556365946061
289,4,3,3,1,3,2,2,9.516431786428251,8.3954398596915,10.406255715283166,-10.673167543785345,8.44380925335675,-7.631637736159159,-8.16310064977485
290,4,1,3,1,4,2,4,11.281004571693288,-11.391113062564703,9.892200931350928,-10.351652135125335,9.3053781197023,-8.765187766678022,9.311553497608166
291,0,4,1,1,3,4,1,0.0,10.789060712012704,-10.7727868345717,-6.595485100301885,4.078395832742519,10.564299822820574,-10.567135141833386
292,3,2,4,3,2,1,4,10.937277145062108,-11.510821057411896,12.425674869156005,12.80733470969889,-12.935249406956853,-12.338827272322778,13.176089115535126
293,4,1,1,1,4,2,4,11.042965539131059,-10.955911270045764,-10.012413000735627,-8.965453589346023,11.137883196090069,-10.11025451492231,11.948967013586936
294,0,4,4,1,0,4,2,0.0,9.555579288971627,10.868300122068325,-11.10658278938562,0.0,11.388101274653057,-10.802236295913803
295,4,3,3,1,4,3,2,9.3053781197023,9.388795305133883,10.566350677407147,-11.030938161399495,10.640312180292321,6.3681963811692865,-9.846230429853547
296,1,2,2,3,4,2,1,-13.62020573755721,-10.383555466397151,-10.750818610135699,9.32675789408001,12.341632887229293,-10.564313156510611,-12.029784914872236
297,4,3,2,4,1,2,4,10.922877511905691,9.536091835213687,-10.150530911453167,11.363498108299991,-11.37316375832876,-10.104789947662997,10.694670829582899
298,4,1,4,3,4,4,2,12.040173358505315,-12.062951537694802,9.192477195210367,9.651294287433231,11.979879321762722,12.644195488840019,-12.211934823666976
299,2,3,1,4,2,4,2,-8.985666677575429,10.865215088528611,-11.181725158783287,11.627911246564935,-11.167922319350993,11.808267541653228,-11.451149622507662
300,4,3,2,4,2,2,2,10.606785258439722,10.665576021108192,-10.789618684848895,11.188449841942376,-10.59302229363873,-9.781212935351109,-9.99604578705455
301,3,2,3,2,1,4,2,9.464745961424516,-10.969010594637838,11.063826526278326,-9.806481847651051,-11.333371408032527,11.819354460689727,-10.728732492103207
302,2,4,3,1,3,2,3,-10.339063866295525,12.218225964797657,12.755179515822642,-13.16355454742101,10.096259026460595,-8.612691547238418,11.197767662507577
303,2,1,0,4,4,1,4,-8.407407312144871,-9.295328702372224,0.0,7.6388602576492755,9.108372859910597,-9.315327550219807,7.761778818493941
304,1,4,4,1,1,4,2,-6.946194338049723,11.055891092684211,13.68392085197142,-13.734697710206126,-9.772252134651554,11.779297579471603,-11.138948361969558
305,4,2,2,1,4,2,1,12.171781781275111,-10.833010167723135,-11.605238442102126,-11.000701552755048,11.080254946420045,-10.294574415897427,-10.44940971065072
306,2,1,4,3,3,1,4,-9.013037158511336,-11.754320505435743,11.647019740308279,11.469011123511814,11.026374676475687,-12.634437981851415,11.736266376625547
307,3,1,3,3,1,4,1,9.962806044208117,-12.110241445642737,9.807474559740164,8.832108028663809,-10.28512719562208,10.082864067343419,-10.373850044137502
308,1,3,1,3,1,3,4,-13.703283554163015,12.122193423592188,-13.044631053212962,11.415265389195957,-11.980312092816852,9.916692576353325,12.287919086892886
309,1,4,1,3,4,1,4,-12.079495533232125,12.147259087049802,-12.032663931698437,10.133756588344676,11.542324052133974,-11.583372750619299,11.764900581917825
310,4,3,1,4,3,4,1,10.260833603864981,8.812407803700571,-10.471827536873283,9.584357712885327,8.902241108084798,11.41579852209424,-11.371330259530284
311,2,1,2,2,3,2,1,-10.689434655414342,-12.172483679457855,-9.367126639969284,-8.96161873023553,11.777650128864478,-11.386500227981443,-11.782735609127764
