CUSTNO,Monetary_의류/이미용_중가_증감여부_q2_q1,Monetary_의류/이미용_중가_증감여부_q3_q2,Monetary_의류/이미용_중가_증감여부_q4_q3,Monetary_의류/이미용_중가_증감여부_q5_q4,Monetary_의류/이미용_중가_증감여부_q6_q5,Monetary_의류/이미용_중가_증감여부_q7_q6,Monetary_의류/이미용_중가_증감여부_q8_q7,Monetary_의류/이미용_중가_q2_q1_로그변환,Monetary_의류/이미용_중가_q3_q2_로그변환,Monetary_의류/이미용_중가_q4_q3_로그변환,Monetary_의류/이미용_중가_q5_q4_로그변환,Monetary_의류/이미용_중가_q6_q5_로그변환,Monetary_의류/이미용_중가_q7_q6_로그변환,Monetary_의류/이미용_중가_q8_q7_로그변환
191,4,3,3,1,1,4,1,14.321129943848536,13.353664408763143,14.332831814874366,-15.204010965583736,-13.61348402264288,14.367899168655661,-14.100050780912513
192,4,2,1,3,2,4,1,11.959311624853628,-10.501437903159754,-11.701177073225903,10.044165476125038,-7.4950875273204085,11.54738803077737,-11.949589502383109
193,1,0,0,0,0,0,0,-9.921113985520684,0.0,0.0,0.0,0.0,0.0,0.0
194,4,1,4,3,3,2,4,12.09540465577161,-11.952328230226769,11.931608415076102,9.70979313496956,9.50896794758812,-11.726475666247826,12.213444170388378
195,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,4,1,4,2,2,2,4,14.706472689326244,-14.739529398889164,13.77602956385238,-12.800503049343137,-13.03521076350651,-12.776793851290822,13.095088859029271
197,4,1,4,1,3,1,4,13.109924235364286,-13.530600065965462,14.076419193383376,-13.64774496960945,13.430845791227984,-13.456325354466214,13.508079144410882
198,4,2,4,1,4,1,4,11.763933256970756,-9.988875184515141,12.987520816556348,-13.287247345257049,13.43667191743601,-13.191831943109584,13.230045661548873
199,4,3,4,1,4,1,4,12.185353483978,9.157004368331922,13.567553128671273,-13.695460168059576,12.608065341998037,-13.074434310227915,12.680284912451208
200,0,4,1,0,4,1,4,0.0,10.85516542803925,-10.85516542803925,0.0,11.442367579364594,-11.442367579364594,8.438212735215844
201,2,2,3,2,3,3,2,-14.721570311579448,-13.879201771804102,13.448315984158437,-13.959762666794544,14.212091308482744,14.606031198538858,-13.464968587696237
202,4,1,4,2,2,3,1,15.34751020119756,-15.058808725024686,14.987387664964414,-13.54714832477385,-13.68691349549456,14.567197127057709,-14.934506690004216
203,4,1,0,0,0,4,2,9.517620418390809,-9.517620418390809,0.0,0.0,0.0,10.141835632537356,-8.746708820215167
204,3,3,2,2,3,3,3,11.80795687603239,10.942882473016317,-12.183157025434394,-13.572933674697548,12.613209029786088,12.95397533217184,11.47615089004692
205,2,1,4,2,1,3,2,-13.662003766437751,-13.898338752400273,14.117505079643426,-13.219094685260906,-13.958611229814906,11.99315434025516,-10.228911680177967
206,1,4,2,1,1,0,4,-12.82260014502957,12.846100559331454,-11.956442773604003,-12.000506137210849,-11.012936851279871,0.0,8.928751723733216
207,4,1,1,0,0,0,0,10.393046253888654,-10.266285843913135,-8.26513632473067,0.0,0.0,0.0,0.0
208,4,3,1,3,1,1,1,14.875605389473304,14.587949226454834,-14.870775282593897,14.265806721013965,-15.081955567258428,-12.494971772313484,-11.855785100931055
209,3,2,4,1,4,2,1,12.144084653713149,-12.988649204485027,13.809681306139604,-14.14766451096158,13.60679791158114,-12.312653898137306,-13.187562121669101
210,4,4,1,4,1,4,1,9.517620418390809,11.533202130574702,-11.443768427424274,10.983383191015658,-11.166983920026876,11.599753909134309,-11.69131917677931
211,1,0,0,0,4,4,2,-12.171830057234672,0.0,0.0,0.0,13.588164674849013,14.408157128911528,-13.684690282295456
212,1,4,1,1,4,1,1,-13.674365606538935,12.621932905245323,-12.345817429553298,-11.200127370076125,13.691224962077424,-13.36464645975809,-12.413294805469757
213,4,1,4,1,4,1,4,11.349524536087284,-11.349524536087284,12.106678544474837,-12.106678544474837,13.277316547777659,-13.277316547777659,11.01570110004348
214,2,1,1,4,1,1,4,-12.386274542742292,-12.050310818638833,-11.35373332599793,13.206110344534489,-13.161583691578182,-10.35382676652823,12.372111112125054
215,4,2,3,2,4,3,1,11.91196982599147,-6.781030121540793,11.079349745397696,-11.736729774946825,12.926899551701737,9.937486098107225,-13.021174793183654
216,4,1,2,1,0,4,1,11.943036604931304,-11.488015771838118,-9.226717157039293,-10.737264187399754,0.0,12.005724259978939,-11.813966688451458
217,0,4,1,4,2,1,0,0.0,11.22672299336072,-11.22672299336072,10.621783623523967,-9.53432623882696,-10.210730826043967,0.0
218,3,3,2,1,4,4,1,14.116966534063103,14.408521329623195,-14.592333004207521,-14.813259684404208,15.160590561543733,16.482652300998367,-16.29438677517953
219,4,1,4,1,4,2,2,14.304005806209101,-14.662030215350352,15.304485762750165,-15.078487388514274,14.886436129334506,-14.413896123570536,-13.701583635552593
220,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,13.356378718628159,-13.356378718628159
221,4,1,4,2,1,0,4,11.111495536828928,-10.924862618095716,12.522287733694693,-11.169397851375296,-12.277721826475908,0.0,10.340136111999167
222,1,2,1,4,2,4,1,-15.364573522755697,-12.247772359458759,-13.912764933599068,13.8671504045709,-13.445488995231994,14.109285729615896,-14.346724160426618
223,1,2,4,1,3,3,1,-14.034478713290431,-9.799638202098617,12.720109893636883,-12.355419875363857,10.628835851287477,11.759680861554246,-12.147918043416427
224,4,3,2,2,3,3,1,15.550547398700257,12.863995743899162,-14.123655470507225,-14.087169481269624,13.26744602225586,15.07952296139656,-15.813929255617968
225,4,1,3,3,3,1,4,14.259216798873231,-13.687009896762747,10.316955353752817,13.382957145895428,14.103800185292453,-14.688714986804815,13.901052068729213
226,1,0,0,0,4,1,0,-10.333273933542625,0.0,0.0,0.0,13.610609787038168,-13.610609787038168,0.0
227,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,1,4,1,0,0,4,1,-11.144767987419455,9.20340949948912,-9.448727847620455,0.0,0.0,10.38517338150636,-10.38517338150636
229,4,1,4,3,1,4,1,13.081234147353952,-12.777256966384083,13.815300752825653,11.846734682138429,-14.086497177304198,13.13163400394646,-13.21127381299848
230,4,1,4,2,3,1,4,13.827987114928453,-13.981768870821206,12.35251876026299,-10.285161942529964,12.654062990688223,-13.24390832148225,11.35781849668715
231,4,4,1,1,0,4,1,13.152784031596546,13.959144659461668,-14.211947602629737,-12.119352915818572,0.0,11.535724296211539,-11.535724296211539
232,4,1,1,0,0,4,1,12.530220599597278,-12.029517697330899,-11.771444577066395,0.0,0.0,10.560800975040975,-10.560800975040975
233,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,14.478022347684401,-14.478022347684401,13.521842066232738
234,4,2,2,1,4,2,1,13.48074581305087,-12.773570213112338,-10.2159096180108,-12.4753304928445,13.349364238903004,-12.1441944123465,-12.831642870329803
235,1,4,1,1,0,0,4,-13.34678621934757,13.853119155446665,-13.224787373237982,-13.112025788671133,0.0,0.0,13.266218406796888
236,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,12.281031048018026
237,4,1,4,1,4,1,4,13.634249133339441,-13.467080132695727,13.499416624405304,-13.932109353109436,12.404086476520046,-12.62962852468909,12.856839491183685
238,4,4,4,1,4,1,1,10.17151158383292,13.09228664152669,13.601555637606168,-14.040579501768585,11.511742556888258,-11.755621254098255,-10.56415097526375
239,2,1,2,3,3,3,1,-13.890887602043808,-14.73852918964015,-11.78774865725408,14.112112593775644,14.098714169368057,-10.415494611270974,-14.742029540370824
240,3,1,3,1,4,4,3,11.636789520161848,-13.560359697093231,12.177293182974045,-13.022716763282897,12.32491320974953,13.127027837222318,12.79651663502098
241,1,4,3,3,2,2,2,-15.119467826699022,15.393357741098916,13.93792003501463,14.741599415235592,-14.477172297536658,-14.085852343910517,-13.880009454711898
242,0,4,3,4,1,1,0,0.0,9.428110201869165,9.775334575183043,12.495271023553384,-12.565975645099224,-9.25527821701833,0.0
243,0,0,4,1,0,4,4,0.0,0.0,11.587888506357716,-11.587888506357716,0.0,10.90395467294001,11.182635823276351
245,4,1,4,1,1,4,1,12.953683398892196,-12.36460881202874,13.260639046052404,-13.554372664630797,-10.122601820641169,13.093194754274682,-13.037450999513444
246,1,4,3,1,3,1,4,-10.6427267718117,13.861483492221218,13.525880509386306,-14.301039047370534,11.047409104860355,-12.134769022793293,13.201583932134332
247,1,4,4,1,3,1,4,-11.862643654262373,12.176907111190339,12.862722374259478,-12.63920534663931,11.130186144558996,-12.704837566181084,9.711713208455295
248,1,3,1,4,1,4,4,-13.881745394631585,10.975454574352778,-13.240386064040441,14.329098239649285,-14.085523338681961,14.072475202819891,14.40024126338409
249,1,3,2,4,3,1,4,-14.407536755691805,11.443352457335221,-12.784621181747257,14.737957042937042,13.788180516848136,-15.16710795952751,14.499321238379132
250,2,2,3,2,1,4,2,-13.597304417023542,-12.561089635637119,13.787246936143893,-12.329025877807089,-13.824200222753399,14.378158923367703,-13.756147493925853
251,3,1,4,4,2,2,3,12.476816255118772,-13.961146102986653,12.824746100968262,14.421747571687447,-12.038209963472914,-12.876069824963151,12.725386243041358
252,2,3,1,1,4,1,4,-11.098827502024662,11.657201895803505,-12.241065561174649,-11.134887769945804,13.217425146981395,-13.217425146981395,13.238460865080622
253,4,1,4,3,2,3,3,13.97265856604824,-14.415643198978206,13.651686522816426,11.3952063094662,-11.71899780388723,13.60579949562567,13.86839316607065
254,3,3,1,3,2,1,4,13.451588614975178,14.306243124130317,-14.786250614553229,12.197061778812746,-13.023799247540738,-13.819087085464501,14.223269857503976
255,2,1,3,3,3,2,3,-12.17456860749609,-14.527331610635088,13.355733871657142,13.847767750524397,13.239851086234749,-14.178512071901055,14.05274898919772
256,2,3,1,1,4,3,2,-14.992356050571836,13.629225674865474,-15.315953574555136,-13.709778373881772,14.204455426723168,14.200094688802084,-12.958755124933862
257,3,1,0,4,1,2,1,10.370637615967794,-11.043619163694453,0.0,12.326283901729663,-12.033109538647746,-9.967084643818515,-10.250730451319031
258,1,4,1,4,1,4,1,-13.437155764374786,14.14478342846625,-14.341080900070784,16.211885798942472,-15.5724664405297,16.88196150671087,-16.70477766329438
259,4,1,4,1,4,1,4,14.876342400489298,-15.246214799450808,14.915440654551356,-14.915440654551356,14.74113694328931,-14.74113694328931,13.24444783224323
260,4,4,1,1,0,0,4,11.026755629561572,11.007072445499576,-11.671437005760314,-8.438212735215844,0.0,0.0,10.990059096482353
261,3,1,4,3,2,3,1,11.954470910146698,-14.154630234312414,13.21309203058322,11.734246141000794,-11.443169014299766,13.198514550798716,-13.398352250228514
262,3,1,1,4,2,1,3,13.737282161254088,-14.3776017722709,-11.89277597992121,14.159481321090297,-12.775592982890887,-13.789345746210204,9.075306037326214
263,4,1,0,0,0,4,2,10.666975865260374,-10.948979243726663,0.0,0.0,0.0,11.548302956236004,-10.469811680376312
264,0,4,3,2,1,4,1,0.0,13.248487342494892,12.906088189510328,-12.697862155425646,-13.373775920641151,12.2818670338832,-12.2818670338832
265,3,1,3,1,4,2,4,13.873799394816453,-15.861638153221836,14.365901509774408,-15.77926818613992,15.650864691284658,-14.470744218612733,15.79631757946587
266,4,2,2,2,4,1,2,14.55413474416271,-13.439148342087986,-13.583919994373737,-12.848144189098479,14.697320643598161,-14.628945513889867,-12.575293055372887
267,4,2,3,1,2,2,4,14.845907646765234,-14.03188822144588,15.309146225047957,-15.2896568925601,-14.3675121118968,-13.180550664389697,14.48424139725684
268,4,4,1,1,2,4,3,12.524104352092888,14.096428449769602,-13.835384631880247,-13.160880010056834,-9.274384498166915,13.195034723154022,12.522282263083376
269,1,4,1,4,2,1,4,-14.803494711723285,14.477834973192222,-14.485957025304094,12.086139388538747,-10.900858849527229,-11.850888844771324,11.483533666419175
270,0,0,0,4,1,0,4,0.0,0.0,0.0,11.600716188588487,-11.600716188588487,0.0,11.01570110004348
271,4,1,4,1,2,4,3,14.778570084308578,-15.073982150771911,14.804787441979263,-14.665471174222574,-10.37627693127361,12.93009119926505,10.603816513572168
272,4,1,3,4,1,3,4,13.460175115726765,-13.334337942139422,10.984158909604187,13.647187890003734,-13.736846837501314,10.523350643426596,12.161604405386452
273,4,1,3,4,3,1,4,14.727983606696487,-14.720363563024133,12.650794628934056,14.323186569392371,13.778903806380336,-14.62598020105987,13.738232282786415
274,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,1,1,4,1,4,1,2,-13.902284464902433,-13.155222587293437,14.145433089282083,-14.10750740794941,14.002201684930323,-13.728623842724687,-11.0004434668174
276,0,0,0,4,4,1,0,0.0,0.0,0.0,10.847425380462392,11.345246525687442,-11.82013931917899,0.0
277,3,2,3,3,3,2,1,10.589042904199571,-11.387800674514006,11.941158314472545,12.168188708948778,12.72747643155591,-12.794721858001482,-12.910751050748168
278,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,4,4,1,2,4,1,3,13.046350012368451,14.262402181030168,-14.474323383891017,7.756456205646337,12.859745593348922,-12.700504337023027,10.512922222500615
280,1,4,2,2,3,2,2,-14.719705141732062,15.161989573850304,-14.346260730281863,-12.926375761484756,14.165460096045782,-12.786729607009788,-13.346011245541083
281,3,4,1,1,4,3,1,11.625165610829487,14.083990193072326,-13.843481600409175,-13.18307520274475,13.423986559132079,12.718544789198814,-13.82536925279383
282,4,2,3,2,3,2,3,13.7867934265396,-10.566100978488807,13.623509001879551,-12.943039955913147,13.795187526767346,-13.940273561659575,13.219082570270574
283,4,4,1,4,1,1,2,12.871171306468321,14.728321593302933,-14.359481382439517,16.575503901945847,-16.372845830636578,-14.982555122106712,-12.403676228888447
284,0,4,1,0,0,0,0,0.0,9.09789998752479,-9.09789998752479,0.0,0.0,0.0,0.0
285,4,4,1,4,2,1,1,10.35382676652823,10.922157508919396,-11.370970813806963,11.530512596062321,-10.458494087907955,-10.6222099841285,-10.162037551926185
286,3,3,1,4,3,1,4,9.932127673474923,12.131622300559181,-12.923118305663705,13.176050448413802,10.771624987962907,-13.262517530439892,12.178840606244624
287,4,1,1,1,0,4,1,13.242346522735494,-12.786715221009374,-12.18475921592502,-9.354373596676574,0.0,12.678891754519661,-12.678891754519661
288,1,3,3,1,4,3,1,-12.873744081899215,10.951854729497633,11.172252787401566,-12.189659973895324,11.872585418751967,9.091601410604898,-11.608699894423129
289,4,1,2,4,1,4,1,13.038417865893383,-13.193919801540645,-10.87918014761825,13.482462705731873,-13.521570137152802,12.711429857084562,-12.685244825131285
290,0,0,4,1,0,4,1,0.0,0.0,9.08869678282617,-9.08869678282617,0.0,10.243614514283347,-10.243614514283347
291,0,4,1,0,0,0,4,0.0,11.24381720106542,-11.24381720106542,0.0,0.0,0.0,11.357578868439697
292,1,4,2,3,3,1,2,-13.99640145548814,14.255066172535209,-13.892028660756637,13.921996905376218,14.270561459811132,-15.069498373032449,-11.526089475461026
293,1,4,1,4,3,3,1,-10.154297654344948,13.215648110030019,-13.215648110030019,12.437053179529789,11.384415522965309,12.22585543443929,-12.986550269062992
294,1,4,3,2,3,2,2,-12.156554481410074,14.271536481725505,11.50090476662756,-13.613094655653681,13.392612505219674,-12.164777133887434,-13.096938841854392
295,4,2,1,4,2,1,1,13.35158713301342,-12.45537325309518,-12.81346669708562,14.260057439662734,-12.727723003449348,-13.43927287567806,-13.213908582324615
296,2,1,3,4,4,1,4,-13.765474818157061,-14.73229003444871,12.415854388522014,13.89601634016788,15.422151735250983,-15.697213241549216,11.54632258104769
297,4,2,3,1,4,2,4,14.475382179709216,10.248004096336752,13.2032139468021,-14.585378380789448,14.643269933118656,-11.21943114372623,15.562048743887285
298,3,3,4,3,2,1,3,13.396362440290304,12.39807034345246,14.851970792600655,14.077284059945692,-14.189207538829754,-14.58240945285147,12.49755115837808
299,1,1,1,4,1,4,1,-14.179035087563294,-12.742558456691794,-11.631033587416288,11.978814312922566,-11.819020034328764,10.875669633697841,-11.149749543524514
300,1,4,1,0,0,0,4,-12.09124540918685,12.37113603366502,-12.503808461301322,0.0,0.0,0.0,11.321877560811938
301,1,4,4,4,1,1,4,-15.411349707815795,12.074154086986884,13.70554828347981,15.192495994324043,-15.299014806584129,-12.835038701192834,14.832918602117932
302,1,4,2,1,4,1,2,-12.190575321219562,11.903523143241948,-10.764189532343954,-12.276018529505588,13.502564309263592,-12.898058874193568,-10.538383795392246
303,1,1,4,1,4,4,1,-12.69683366722713,-12.427138533241251,12.538933775290703,-12.538933775290703,9.948377593590498,12.422972466365865,-12.503808461301322
304,4,3,1,2,4,4,1,12.69944253071165,12.63033398152289,-13.308842393389615,-9.638061284969321,10.869746661717224,11.786382237925777,-12.203224285794064
305,3,4,1,3,3,2,1,14.093259815276108,15.601783029853626,-15.899905385895531,14.327254696142395,14.970125345904405,-12.604708976699238,-15.438333778339166
306,3,3,2,1,4,4,2,13.961895197302308,14.672874510037428,-14.726538282326405,-14.296141526777124,14.057112677312409,14.864624660263214,-14.414756462207869
307,3,3,2,1,3,2,2,12.892324312553658,11.953082293862572,-13.341339147584556,-13.913456197063036,10.81250171641309,-11.232759382792278,-11.199721494931982
308,4,1,3,2,2,3,1,14.173242529012747,-14.243183412482013,10.670464621832012,-11.604959312744661,-10.906845881149751,11.104577164074074,-12.071547167529578
309,4,1,4,4,1,4,4,13.671218254952294,-14.312702094989211,13.320458871112804,13.606937499457132,-13.736143078941778,13.236472164825944,14.260989738302282
310,1,2,2,1,3,4,1,-14.10445216286853,8.363293943308495,-12.152186191550541,-12.0352045620365,10.305746697064523,12.691037277157186,-12.860161942177008
311,1,1,0,4,3,4,2,-11.814148275593181,-11.452417807907421,0.0,11.458811160437365,11.110131327718472,12.990058582183748,-11.709382316695555
312,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,2,1,4,1,4,2,1,-12.550167599106135,-12.972545507639216,13.646304295137108,-13.168835139194536,13.432999968501019,-12.058516057540789,-13.595391010686708
314,2,2,2,3,2,3,2,-13.958926120732087,-13.68719156593868,-13.017062906715601,13.49433880947928,-13.516777988296873,13.489820069073016,-13.543542626141758
315,4,1,3,1,4,2,4,15.070010592202012,-14.863784758261644,13.514120395919386,-14.012009554072634,14.141568661092307,-13.61900040278368,14.207989123327868
316,3,4,1,1,4,4,1,8.087641196865272,12.236233522933013,-12.638269991169183,-11.457618391206463,11.761940080184084,14.0212715154277,-13.500711377593383
317,4,4,1,3,4,4,1,12.513072729900593,14.91860110356511,-15.009449547324458,9.56165888976934,12.435557923850558,14.3137344340166,-14.169286076135721
318,4,4,1,1,4,3,1,12.883382543157259,13.847015701743604,-13.512637921218081,-13.150405578867039,12.595032565984402,12.352599599569418,-13.47250686821236
319,3,2,2,3,2,3,1,12.852403279688199,-14.642741912265295,-13.290487369569538,14.359892937817287,-13.284176478157253,14.524959208209177,-14.89141888686324
320,1,3,2,3,3,1,2,-13.474269651906715,11.395203541005273,-12.408724582452239,13.005657126407169,13.293136319941596,-13.648020907570658,-12.602881816235906
321,3,2,1,2,4,2,2,14.183785470055183,-14.235213860501391,-14.661987430007311,-13.512048853454669,14.01674398165654,-13.385141770777697,-11.45052219881527
322,4,1,4,2,3,2,2,12.99669953667129,-13.069524041902929,11.81033980433092,-10.448885670489032,11.27776745623337,-10.839010292696884,-11.08118538985995
323,3,1,1,4,2,4,1,13.949275069863134,-14.431833105157956,-13.453453497277161,13.849499817832863,-13.216985408211569,14.184568910029894,-13.926857106197287
324,4,1,3,4,1,4,1,14.51961458678354,-14.79621485715939,13.350326060079169,14.222675661744042,-14.37333926851499,14.296190157812541,-14.599392013965954
325,3,1,2,2,4,1,4,11.73862317166547,-13.549066077759054,-11.35889013174802,-11.909670567569881,14.227682557408288,-13.955661732110242,13.332258112134511
326,4,1,4,3,3,3,3,13.114218532223742,-13.592231022927214,13.281044394501022,12.015869664856796,12.49375834114694,13.154092442721579,11.261248794405274
327,1,3,1,4,2,3,1,-15.125200848626777,9.957475708707522,-13.593313491794246,14.371752117693632,-13.577995036558411,11.278485326198993,-13.52024000962208
