CUSTNO,Monetary_가구인테리어/잡화_중가_증감여부_q2_q1,Monetary_가구인테리어/잡화_중가_증감여부_q3_q2,Monetary_가구인테리어/잡화_중가_증감여부_q4_q3,Monetary_가구인테리어/잡화_중가_증감여부_q5_q4,Monetary_가구인테리어/잡화_중가_증감여부_q6_q5,Monetary_가구인테리어/잡화_중가_증감여부_q7_q6,Monetary_가구인테리어/잡화_중가_증감여부_q8_q7,Monetary_가구인테리어/잡화_중가_q2_q1_로그변환,Monetary_가구인테리어/잡화_중가_q3_q2_로그변환,Monetary_가구인테리어/잡화_중가_q4_q3_로그변환,Monetary_가구인테리어/잡화_중가_q5_q4_로그변환,Monetary_가구인테리어/잡화_중가_q6_q5_로그변환,Monetary_가구인테리어/잡화_중가_q7_q6_로그변환,Monetary_가구인테리어/잡화_중가_q8_q7_로그변환
214,3,1,0,0,0,4,1,11.99910846897509,-12.408334639197614,0.0,0.0,0.0,11.475546957385287,-11.475546957385287
215,4,1,1,4,4,1,0,10.89319943402031,-10.668619804473009,-9.289577686068375,9.20372842257171,12.511267838649017,-12.547216329494633,0.0
216,0,0,0,4,1,0,0,0.0,0.0,0.0,12.615988174577373,-12.615988174577373,0.0,0.0
217,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,2,3,2,3,1,4,2,-12.023028751333344,14.554352922933877,-14.399133134594518,10.087184235622479,-13.743618539534328,14.196729908882107,-13.361318104430527
219,3,3,3,2,2,3,2,8.14085120544991,10.672354819958764,11.81981964232263,-12.199929914844747,-8.846126431426601,11.775152901433005,-10.641055289154487
220,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,12.685338171265162,-12.685338171265162
221,0,0,4,1,1,4,2,0.0,0.0,12.449711181344632,-12.270158857427061,-10.644013179953435,10.122434591689675,-9.657055501810557
222,2,3,3,2,2,4,1,-12.312711282448886,12.947198275038035,13.412802366886398,-13.784779905721836,-11.012134158016474,15.946900691272413,-15.962099049168453
223,4,2,2,4,2,3,2,12.723718209400207,-11.403765104639792,9.504988717943661,13.998872195580798,-13.827447463723718,12.177447065070568,-12.296109496265709
224,3,1,4,2,2,2,1,11.072321453010357,-12.456232472039854,14.115345473278014,-13.395491242693831,-12.476414111688344,-12.189595007578294,-12.362182891758247
225,0,4,1,0,4,1,4,0.0,12.340987720154581,-12.340987720154581,0.0,12.536862407676526,-12.536862407676526,12.981805937341862
226,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.874696916352029
229,2,3,1,4,1,4,2,-11.699825836736329,11.123667254185548,-11.914160586846485,14.945419705138143,-14.892544666923545,14.598779785762543,-14.119441910994789
230,1,4,1,4,4,1,0,-13.388981857706346,12.005774294618053,-12.005774294618053,10.690292854182998,12.548247536909718,-12.693202757800188,0.0
231,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,1,4,1,0,0,0,0,-9.309078871840306,10.898941690118297,-10.898941690118297,0.0,0.0,0.0,0.0
233,0,4,1,0,0,4,1,0.0,12.00020476122956,-12.00020476122956,0.0,0.0,12.624546169150397,-12.624546169150397
234,0,0,0,4,2,1,0,0.0,0.0,0.0,14.032608740815881,-13.357714798295975,-13.320870576949545,0.0
235,4,2,2,3,2,1,0,12.408334639197614,-10.075820561945749,-11.060239332981258,10.625743724728526,-11.16033154909108,-11.762732108538092,0.0
236,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,1,4,3,1,4,1,0,-12.398397144397618,10.878739359898233,9.9108544496799,-11.2007263518211,13.658523171433265,-13.658523171433265,0.0
238,4,3,4,1,0,0,0,11.990150632122605,12.197508669162055,13.89111904042364,-14.178758511439948,0.0,0.0,0.0
239,4,1,4,3,2,1,4,14.203521668691764,-14.325541051994428,12.453430346023877,-9.638395277643427,-10.507079558200076,-12.428771493419221,13.724438269806967
240,1,4,3,1,0,0,0,-10.89824196577726,11.838937688649876,11.579979950959432,-12.41096099811815,0.0,0.0,0.0
241,0,4,2,2,3,1,4,0.0,13.460931207919435,-12.96987593930116,-11.57714803633479,12.762752891377888,-13.069857198051732,11.632921250286119
242,0,4,3,1,0,0,4,0.0,9.926111011527528,9.598735339002424,-10.468879401997134,0.0,0.0,11.005668712318363
243,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,3,3,1,0,4,1,0,10.929606899735028,10.950682446317055,-11.963640320906462,0.0,11.227814442833992,-11.227814442833992,0.0
246,2,3,3,1,4,2,2,-10.93895542041013,12.151489344990546,12.267749361849452,-13.754412126335218,13.607337217363067,-12.70482521172469,-12.632499198275024
247,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,0,4,1,0,0,4,1,0.0,13.349929903221168,-13.349929903221168,0.0,0.0,11.179594625870358,-11.179594625870358
249,3,3,2,1,0,4,1,13.025291247420768,13.488081942622312,-13.477867911330799,-13.742216080919924,0.0,12.424983532638368,-12.424983532638368
250,2,3,4,1,3,3,1,-12.88745766333155,10.068043515038376,13.136184935723458,-13.211186627663967,12.363325537639177,13.13601867169393,-13.591852566479895
251,4,2,1,4,2,3,3,13.957748930989862,-13.56499292239573,-12.833226038732645,13.694161082614979,-13.100143950199996,12.477022041508336,12.61261748137512
252,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,12.472872905059878,-12.472872905059878,0.0
253,3,1,4,2,1,0,0,12.259675743987444,-14.710176093453413,14.067644686179424,-13.571790705053408,-13.569413361716315,0.0,0.0
254,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,4,1,2,1,0,0,4,12.19172499678049,-11.896601880605962,-8.310617718915177,-10.743309430025908,0.0,0.0,11.992622536196038
256,4,2,1,0,4,3,2,13.178265561745233,-11.936778658095431,-13.125924311098947,0.0,12.068111708215111,12.440779667357782,-11.687869063605584
257,2,1,4,1,0,0,4,6.845229947580915,-10.915444634115405,11.765746534222457,-11.765746534222457,0.0,0.0,12.269348837348442
258,1,0,0,0,0,4,2,-12.586136421863984,0.0,0.0,0.0,0.0,13.154586335034251,-12.596084069915939
259,4,1,4,1,4,1,0,14.404050029162388,-14.582571884950465,12.535050907949303,-12.535050907949303,12.299222244804843,-12.299222244804843,0.0
260,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,11.064453309947664,12.205920242922655
261,3,1,3,3,1,4,1,13.233801764697427,-13.456445533462968,12.313976069227209,11.850864931755007,-12.935943129647432,12.495138551173289,-12.679624847972551
262,1,3,1,0,4,3,1,-13.456483422843293,11.04162176994917,-12.14808498359361,0.0,13.126318488127371,13.034835222755893,-13.774768778293918
263,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,9.133957871348743
264,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,2,1,4,1,4,1,0,-10.41879804890097,-13.235198162952923,13.645237953595679,-13.645237953595679,14.101180490150332,-14.101180490150332,0.0
266,4,3,2,2,2,2,3,12.932041547257912,12.058370380248194,-10.335501547188741,-11.40447503847622,-11.224125291186951,-10.389106239383212,12.295694632784363
267,0,0,4,2,4,1,1,0.0,0.0,12.739078931298922,-12.399095840814445,12.558686689905338,-12.83552201217142,-8.918555508802534
268,3,2,4,1,1,0,4,9.996617610212967,-8.77239848163916,13.093080913099259,-13.122295046004048,-11.86622260485388,0.0,11.610397399424002
269,0,0,0,4,1,0,0,0.0,0.0,0.0,13.093452652452157,-13.093452652452157,0.0,0.0
270,4,1,0,0,0,0,0,10.733126712383548,-10.733126712383548,0.0,0.0,0.0,0.0,0.0
271,4,1,0,0,4,2,4,11.416212762018452,-11.416212762018452,0.0,0.0,12.24038202085981,-10.523820697103643,13.802008205808477
272,1,4,3,3,2,3,1,-12.003621572566676,11.678256565135761,10.459477444041704,11.766092472609586,-12.110162258366111,11.96814862408802,-12.459174762362553
273,2,1,1,4,1,1,4,-11.721186480812314,-11.966524635258452,-10.624510679487576,12.381222710967785,-12.167519801731371,-10.733126712383548,12.462480485953712
274,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,4,1,4,1,4,1,4,12.96739207579964,-12.96739207579964,12.60699915746409,-12.60699915746409,11.950039876295062,-11.950039876295062,13.0466747708417
276,0,0,0,4,1,0,0,0.0,0.0,0.0,13.796096400505727,-13.796096400505727,0.0,0.0
277,0,4,3,1,4,1,4,0.0,11.22102010119043,10.967734111226608,-11.79551462784254,12.286823277603562,-12.286823277603562,12.998951289407437
278,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,4,1,4,1,0,0,0,12.338137487188625,-12.338137487188625,12.164471815799796,-12.164471815799796,0.0,0.0,0.0
280,4,3,3,1,4,1,0,12.887006885133365,11.38535904347699,13.01864001617122,-13.645198738144824,12.716325904522016,-12.956649147940691,0.0
281,1,0,4,2,3,2,3,-12.406558940884134,0.0,13.035178106067185,-12.263669673132346,12.988695359620941,-12.76779937107734,12.047970496312802
282,1,4,3,2,2,2,3,-13.30976529969324,12.923881626649038,12.965645646670094,-12.565061770286517,-11.707205275305077,-12.521708491984501,11.972700184775771
283,4,1,4,1,4,4,1,11.309730519304964,-11.309730519304964,12.29721760736257,-12.29721760736257,12.239628595254738,13.238640166244885,-13.55216647805116
284,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.385153089601674
285,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,0,0,4,3,2,2,1,0.0,0.0,13.215111073509334,6.94795483831726,-12.254351469054491,-11.819911522156321,-12.22494154895571
287,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,0,4,1,0,0,0,4,0.0,12.259904503272654,-12.259904503272654,0.0,0.0,0.0,11.961169937421886
289,0,0,0,4,1,0,0,0.0,0.0,0.0,12.189427002905196,-12.189427002905196,0.0,0.0
290,0,0,0,4,1,0,0,0.0,0.0,0.0,12.44012913693056,-12.44012913693056,0.0,0.0
291,1,0,0,0,0,0,0,-11.186939289304219,0.0,0.0,0.0,0.0,0.0,0.0
292,3,2,4,3,2,3,1,12.428616930164871,-12.508361638287049,13.258691147170682,12.991961157093392,-13.424290953582304,11.920265071187421,-13.370357725394767
293,4,1,0,0,4,1,0,11.991572087656023,-11.991572087656023,0.0,0.0,11.291589656547572,-11.291589656547572,0.0
294,3,3,4,2,2,4,2,8.993516432835746,10.56893238010942,14.06216035314447,-13.170770006195042,-13.227836215064753,14.033088188401935,-13.766641526016622
295,1,3,1,4,1,4,1,-12.470226559943896,11.936568261093216,-12.045608572718145,13.249585078345312,-13.282635876531538,13.279424658716184,-13.299648628925457
296,2,1,1,4,3,2,2,-13.585872280250445,-13.457909768072405,-11.671629204014128,14.068672703260747,-8.687722293605786,-12.909573282867216,-12.965325459995753
297,4,2,2,3,2,3,3,12.548714646982926,-11.394529981852932,-9.775353447282658,11.613212366354157,-11.9215871711894,11.61352622235078,12.351780675186337
298,3,1,3,1,4,3,1,13.497665404578747,-13.564397931633213,12.1136723333378,-12.887653171572586,12.984904130687225,13.398697991010904,-13.906199520119843
299,0,4,1,0,0,0,4,0.0,12.361024818993963,-12.361024818993963,0.0,0.0,0.0,10.702488335062391
300,4,1,0,0,0,4,1,10.828434909428367,-10.828434909428367,0.0,0.0,0.0,12.869667911910787,-12.869667911910787
301,0,0,0,4,1,0,0,0.0,0.0,0.0,13.712043380652943,-13.712043380652943,0.0,0.0
302,2,2,4,1,4,1,0,-11.695946605608915,-11.35981737181774,13.84033863656891,-13.921425900131922,11.608582726962299,-11.608582726962299,0.0
303,0,0,0,4,1,0,0,0.0,0.0,0.0,11.86622260485388,-11.86622260485388,0.0,0.0
304,1,0,0,0,4,1,0,-10.89824196577726,0.0,0.0,0.0,12.205581961640235,-12.205581961640235,0.0
305,4,1,1,4,1,4,2,13.890787495012468,-13.981657940491091,-12.048867979194767,14.45282543074609,-14.198411447316907,14.176684871405527,-13.426158863988196
306,1,4,2,2,1,4,1,-13.740174016420957,13.534404039737748,-13.105644219667356,-11.52035353353085,-12.082251462160826,13.365194840997747,-13.191704908751857
307,2,1,4,4,2,3,1,-12.80599661229208,-13.63144603145221,10.409242881349696,13.450299909888987,-12.990810766173917,11.87824791426499,-12.97836706361092
308,4,4,1,1,4,1,0,10.733126712383548,11.759201460375609,-12.021928583952041,-8.910841304054387,11.688624735577564,-11.688624735577564,0.0
309,3,2,3,2,3,2,1,12.52696221703862,-12.142793041750888,12.387659191140722,-12.83995314728349,12.705826116623674,-12.706083613150346,-11.918498959462717
310,4,1,0,0,4,1,0,12.710516737137814,-12.710516737137814,0.0,0.0,12.20388328048196,-12.20388328048196,0.0
311,4,2,1,0,4,3,1,12.579576933108964,-11.807610992376496,-11.959493831419925,0.0,12.506364602492935,11.346815175546004,-12.779154148315612
312,0,4,2,1,0,4,1,0.0,13.275132161691161,-12.858661062345103,-12.198180032638883,0.0,11.356359754152052,-11.356359754152052
313,2,2,1,1,4,2,3,-11.286749713519862,-12.092949144525218,-12.297620151846402,-10.225809452408145,13.14902062750554,-12.142403265235089,12.295834635752678
314,4,1,2,3,4,1,0,13.761886084501821,-13.489190872467523,-11.8093542035183,-8.416329794950729,14.870558853206406,-14.900464796070567,0.0
315,4,2,3,3,2,2,2,13.596604520716333,-13.333114593843561,13.34945814612287,12.856845786451165,-13.665429594874373,-11.244754020236643,-10.696093779684812
316,0,0,0,4,1,4,1,0.0,0.0,0.0,12.11071644701006,-12.11071644701006,12.33615269209251,-12.33615269209251
317,4,3,2,1,4,4,2,12.553779246071848,13.08102404063701,-13.109710401787266,-12.503216300822798,10.582307373161976,11.763257841034964,-11.240662614084822
318,1,0,0,0,4,2,3,-10.050968759369802,0.0,0.0,0.0,12.776922091079733,-12.02398384549204,12.227787564789104
319,4,2,2,1,4,1,0,12.559848850102526,-8.812910655532265,-11.509591645409293,-12.09235311713598,9.903041889718919,-9.903041889718919,0.0
320,2,1,0,4,3,2,4,-11.62816625343902,-11.055204205790773,0.0,10.695305282182282,9.85876613209862,-10.66213028291171,11.103776192025524
321,3,3,1,4,3,3,2,9.906462449171311,12.275797861069227,-12.712901818959406,11.865240162723987,12.280640501882855,13.45119747770476,-13.351234056080342
322,4,2,1,0,0,4,2,12.092033670131256,-10.411686263371957,-11.885865670700039,0.0,0.0,12.478318011594522,-10.625740977034587
323,3,3,1,1,4,2,3,12.237576687801669,13.366721948814025,-13.851012730889138,-12.862409315498454,12.084502857280189,-11.577252756108914,10.441864680584821
324,1,4,2,1,0,0,0,-13.115430526545966,12.920473222859803,-12.545235615064819,-11.758526342524826,0.0,0.0,0.0
325,4,1,0,0,0,4,1,13.582655927387446,-13.582655927387446,0.0,0.0,0.0,12.487018681935744,-12.487018681935744
326,4,1,0,4,2,3,3,12.02013728301417,-12.02013728301417,0.0,11.296875029658109,-9.110000106536896,8.058248310843009,10.687383362955035
327,2,2,2,3,2,4,2,-13.21048080064229,-10.515010202917244,-10.901391689555817,11.973210383555838,-10.587728089236862,13.880675082977465,-13.867352177616374
328,4,2,1,4,4,2,1,14.211355132402216,-10.771518286269677,-14.231092667376652,10.407630760044956,12.999986002521148,-11.429004307672168,-12.857272597572502
329,4,3,1,0,0,4,2,13.172963784365784,13.953954368136973,-14.330986582694702,0.0,0.0,13.605640423776405,-13.206447648628076
330,0,0,0,4,1,0,0,0.0,0.0,0.0,10.373730249787483,-10.373730249787483,0.0,0.0
331,0,0,0,4,1,0,0,0.0,0.0,0.0,11.688542793331946,-11.688542793331946,0.0,0.0
332,1,0,4,1,3,1,0,-12.130372549395924,0.0,11.715891451599477,-11.57070289058122,6.766640968592276,-9.765578270768762,0.0
333,3,1,4,1,4,1,4,11.502070192783368,-12.197290845704806,11.765746534222457,-11.765746534222457,14.140636241901335,-14.136090690338449,12.21678853803808
334,4,2,2,4,4,1,1,12.601828778036808,-12.160185795017169,-11.15545429330179,12.344838022951116,13.76901757827205,-13.78996019818523,-12.411854294284238
335,3,3,1,3,4,1,4,12.862997382215461,14.107612239602176,-14.630425622915695,-9.24565820217996,14.053335240255736,-14.154481536265362,14.751312231452498
336,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.896395129324388
337,1,4,1,3,2,1,4,-13.332899497335163,15.839671651306706,-15.762054215410265,13.101342944188673,-13.473950758423486,-12.680097816085041,14.373458929574147
338,0,0,0,4,1,0,4,0.0,0.0,0.0,10.860816265412193,-10.860816265412193,0.0,12.722912028836404
339,4,1,0,0,0,0,0,13.701467099372078,-13.701467099372078,0.0,0.0,0.0,0.0,0.0
340,2,1,4,4,2,1,1,-12.72296551825915,-11.956886748358016,11.2007263518211,12.899959854848039,-12.545802519215249,-12.08011624603126,-9.695011999680302
341,0,0,4,2,1,4,2,0.0,0.0,12.79895161710816,-12.058036196247222,-12.151399804367285,13.896554605159281,-13.507366874493933
342,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,4,1,0,4,1,4,2,12.842374846622612,-12.842374846622612,0.0,13.474258577044427,-13.474258577044427,10.542274665196295,-8.178059964954423
344,0,4,1,4,1,0,4,0.0,12.254763128194694,-12.254763128194694,12.905069378457268,-12.905069378457268,0.0,13.366681822776707
345,2,3,2,3,1,0,4,-13.58799373090751,12.922285676018307,-14.095922180408783,-10.887888352983358,-14.201478642290297,0.0,14.57291183204576
346,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,9.289577686068375,12.025981683704089
347,1,0,4,1,0,4,1,-11.611582423346759,0.0,9.827051081684475,-9.827051081684475,0.0,10.898941690118297,-10.711200177373614
348,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,2,1,4,1,1,4,1,-6.677169316282157,-12.707188957109159,11.765746534222457,-11.479974852000483,-10.373730249787483,12.38976191354295,-12.38976191354295
350,1,1,0,0,0,4,1,-12.873369089326182,-10.22231562873381,0.0,0.0,0.0,13.586036999994437,-13.586036999994437
351,2,2,2,4,1,3,1,-12.014079469627681,9.121679273213521,-12.379276912675527,13.949782464227093,-14.03277223641557,11.78235839166819,-12.258621635541866
352,4,1,4,1,4,1,0,13.420732060455046,-13.470805927511883,11.8014327903651,-11.8014327903651,10.641013527979338,-10.641013527979338,0.0
353,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,4,2,3,3,1,4,1,13.636942356167344,-13.268824649520674,13.229729739753118,9.369166463590584,-13.624341981847126,12.285222192808009,-12.285222192808009
356,0,4,4,1,4,1,0,0.0,11.59207963174613,13.247688360890105,-13.42245982346768,12.623203566440333,-12.623203566440333,0.0
357,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0,11.600214553659463,-11.600214553659463,0.0
358,4,1,4,3,3,1,3,11.309730519304964,-11.309730519304964,12.280159702985765,10.626847127769217,12.280509573094594,-12.807397175823965,8.28975664386638
359,1,4,4,3,1,0,0,-11.998541152515925,11.07875707565155,13.64639190174946,-10.713623961851864,-13.669588114144354,0.0,0.0
360,0,4,1,0,0,4,1,0.0,10.354227895047666,-10.354227895047666,0.0,0.0,12.389581750342993,-12.389581750342993
361,2,4,2,2,1,4,1,-12.375535456814488,14.910416548570911,-14.378582181334249,-13.797689317382483,-12.870036926416576,12.287968405807224,-12.287968405807224
362,4,2,1,4,2,1,0,11.896262527472912,-8.954424721576729,-11.807471897542772,11.974272000200472,-10.226757280308325,-11.818301538638012,0.0
363,3,1,3,4,2,2,1,13.257499795615189,-14.425192377484928,9.68666970526156,13.788283957788353,-13.420479234087006,-12.553599490568235,-11.5820293892156
364,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.431433328263592
365,1,0,4,1,0,4,1,-13.283987775889344,0.0,12.2540145458736,-12.2540145458736,0.0,12.532081260221489,-12.532081260221489
366,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,4,1,4,1,4,1,0,13.757911482143234,-13.757911482143234,16.631919290783284,-16.631919290783284,13.800693627394939,-13.800693627394939,0.0
368,4,1,0,4,1,4,1,13.419047303885785,-13.419047303885785,0.0,12.286561186041325,-12.134972994497234,11.60025202168693,-11.846642251309335
369,2,2,3,3,3,1,4,-10.050978367506799,-11.119619561916004,10.884151611981014,12.559513376919526,10.28446653060262,-13.472714162993503,12.140843928291945
370,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,1,4,1,0,4,1,4,-12.60482849155967,11.757592660887571,-11.757592660887571,0.0,11.673120680115062,-11.673120680115062,11.721622079662403
372,4,1,0,0,0,0,0,12.338539172520179,-12.338539172520179,0.0,0.0,0.0,0.0,0.0
373,4,1,0,4,1,1,1,11.320903683757377,-11.320903683757377,0.0,12.9790694025679,-12.82909933985816,-10.895852374462763,-8.762009139632491
374,1,3,1,0,0,4,2,-12.667391139449945,11.492419718494412,-11.914160586846485,0.0,0.0,12.005774294618053,-10.74668027294397
375,0,4,1,0,4,1,4,0.0,13.82178466603282,-13.82178466603282,0.0,11.342882327063746,-11.342882327063746,12.769516033725793
376,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,2,1,4,2,1,4,2,-13.632601942189767,-13.105354623783208,13.869365228801191,-12.07037833573728,-13.451906471247682,13.69157892223321,-13.375290846470206
378,1,4,3,3,3,1,4,-12.829451752918212,10.898941690118297,11.500170796307906,12.594810931288393,12.570309747720858,-13.508653103645042,12.947071039548785
379,1,1,4,4,2,2,4,-10.083371275320646,-9.123776037475904,9.133957871348743,13.039027654328859,-11.29219446521836,-12.469557469273639,13.33288698529929
380,4,1,0,0,0,0,0,12.445644707080975,-12.445644707080975,0.0,0.0,0.0,0.0,0.0
381,4,1,0,4,3,1,0,13.909124526850933,-13.920119374209365,0.0,12.628436427049941,12.2240496333225,-13.139691550469413,0.0
382,0,0,0,0,4,1,4,0.0,0.0,0.0,0.0,11.47390913376876,-11.47390913376876,11.97234974160677
383,0,4,4,1,4,1,4,0.0,12.20726102589299,13.84846363873305,-14.025559843821215,12.206132266156878,-12.206132266156878,9.532698494439535
384,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.475546957385287,-11.475546957385287
385,4,3,1,0,0,0,0,13.176496766011097,12.180704026017846,-13.490890317756225,0.0,0.0,0.0,0.0
386,1,0,0,0,4,4,1,-11.983143167885213,0.0,0.0,0.0,11.309730519304964,13.369731124799499,-13.48969163782167
387,4,1,0,4,3,3,1,12.041443616258709,-12.041443616258709,0.0,10.618695983332032,10.354988074806094,9.528438596597402,-11.362668849792634
388,1,4,2,3,1,4,1,-14.688733701112527,13.582497933064595,-13.321063233207555,12.73810424200433,-13.419699671674794,12.131313919066429,-12.121281060019475
389,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,4,1,0,0,4,4,2,12.80590214530065,-12.80590214530065,0.0,0.0,11.298431103290943,14.362718051641087,-13.958656254426876
392,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,2,1,4,3,2,3,1,-10.826969307533522,-12.267910171420949,13.022217495731596,13.773772024085554,-13.709825132352565,10.861398306992545,-13.242613633439763
394,0,0,4,1,4,4,1,0.0,0.0,11.937216851247504,-11.937216851247504,9.018427637539318,12.103552536398578,-12.148257015827648
395,4,1,4,3,1,0,4,11.309730519304964,-11.309730519304964,11.610397399424002,11.256601814952802,-12.14220694359357,0.0,12.220341493984321
396,0,0,4,1,0,0,0,0.0,0.0,10.0501838386043,-10.0501838386043,0.0,0.0,0.0
397,0,4,1,0,0,4,1,0.0,13.06224836174887,-13.06224836174887,0.0,0.0,13.10499943981512,-13.10499943981512
398,3,1,0,4,3,1,4,13.726187392944276,-14.295111369996881,0.0,12.065834387804633,12.770847219488346,-13.050549277259671,13.201510269230123
399,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,12.44903958001292,-12.44903958001292
400,2,2,2,3,3,2,3,-13.561405418431212,-11.852229407839731,-12.729823392866493,12.903355936754028,13.474740592959344,-13.546390540832816,12.11428726551626
401,1,4,2,4,2,2,3,-14.180829514252679,11.75750791219732,-10.321406923708233,13.877962575543124,-12.931537492100563,-12.00598020038824,12.115268593081119
402,3,1,4,4,1,4,1,12.445087316028625,-13.322012779656282,9.133957871348743,12.951843411096206,-12.973577352173887,10.388128384795678,-10.388128384795678
403,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,1,3,2,3,1,4,3,-14.242902018095693,13.059070621398776,-13.20253389041066,12.84565392741025,-13.372187660878744,12.049501087256862,11.033923516939085
