CUSTNO,Monetary_교육문화/아동_중가_증감여부_q2_q1,Monetary_교육문화/아동_중가_증감여부_q3_q2,Monetary_교육문화/아동_중가_증감여부_q4_q3,Monetary_교육문화/아동_중가_증감여부_q5_q4,Monetary_교육문화/아동_중가_증감여부_q6_q5,Monetary_교육문화/아동_중가_증감여부_q7_q6,Monetary_교육문화/아동_중가_증감여부_q8_q7,Monetary_교육문화/아동_중가_q2_q1_로그변환,Monetary_교육문화/아동_중가_q3_q2_로그변환,Monetary_교육문화/아동_중가_q4_q3_로그변환,Monetary_교육문화/아동_중가_q5_q4_로그변환,Monetary_교육문화/아동_중가_q6_q5_로그변환,Monetary_교육문화/아동_중가_q7_q6_로그변환,Monetary_교육문화/아동_중가_q8_q7_로그변환
230,1,1,4,1,0,0,0,-12.562420204251499,-10.451259044144129,10.064346505776783,-10.064346505776783,0.0,0.0,0.0
231,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,4,1,0,0,0,0,0,10.579774408082859,-10.579774408082859,0.0,0.0,0.0,0.0,0.0
233,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,2,3,2,3,2,2,1,-10.928706394810343,12.01099128971934,-11.74568978957934,11.726033340885015,-12.078973976264864,-10.93290893462839,-11.31579637255827
235,0,0,4,1,4,3,1,0.0,0.0,10.360601406319976,-10.360601406319976,11.868545553938587,10.853778929326108,-12.177852128448098
236,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,11.530790422607621
237,3,1,4,1,1,4,1,11.601599305078787,-12.734198386551846,13.340388176866607,-13.31852161683331,-9.506752422166388,9.522874104782648,-9.522874104782648
238,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,9.282508627025182,-9.282508627025182
239,2,2,1,4,2,2,2,-14.350213077876282,-12.48397721690705,-14.251082266865042,14.752454920626104,-12.926542886159222,-13.358174202373785,-13.73997091262915
240,3,2,1,0,4,4,2,11.879968635698246,-11.977685649803334,-12.084595137671627,0.0,10.551747818504678,12.800022232036335,-11.98632627117205
241,1,3,1,4,3,1,4,-11.049068778544596,9.587560502367555,-10.649528678842598,12.843332684889715,13.059566856510589,-13.28998244029393,13.146254349983296
242,4,3,1,1,4,1,4,10.825764874767652,8.986512625885977,-10.576312313007234,-9.857414716429753,10.579774408082859,-10.139071111159998,11.833175076512692
243,4,1,4,1,0,0,0,9.093219079622635,-9.093219079622635,9.879489524950703,-9.879489524950703,0.0,0.0,0.0
245,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,1,4,1,4,4,1,4,-12.412608435928451,13.52663283262205,-13.52663283262205,11.42418144460606,12.383583811324554,-12.37603397143927,12.876192624103217
247,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,4,1,1,4,4,2,1,10.421791964241438,-10.45583985757401,-9.260531787802808,12.64082645163842,13.084897006630955,-12.142202292207926,-12.842928974119777
249,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,1,4,4,3,1,3,1,-13.52248960280069,12.691375715286856,13.363452616897106,13.32924755891498,-13.798217234768126,13.224504348813436,-13.493549223175284
251,2,1,3,4,2,4,1,-11.45906641411427,-11.619694129914931,9.988748748825738,11.57736062597347,-10.546619354992002,13.501664623863382,-13.261432324825511
252,0,0,4,1,0,0,0,0.0,0.0,9.380274614389872,-9.380274614389872,0.0,0.0,0.0
253,4,2,2,4,1,1,4,12.94656086153554,-11.660546342366185,-9.279539048830733,13.487472102163377,-13.602994727634952,-11.946819576637296,12.697159244435081
254,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,1,3,1,3,4,3,1,-14.434509361357728,9.668765099293859,-13.122903562924161,11.700958389349013,12.713659326676446,11.248693163815576,-13.22133232159548
256,4,4,2,2,2,3,3,14.647133519522626,15.51571365017105,-14.979780718383491,-13.457204504535149,-13.877613802957569,12.394261627702127,13.621914700539879
257,0,0,4,1,4,2,4,0.0,0.0,9.563780347367324,-9.563780347367324,8.687810182723842,-8.047676614954613,10.029695361683933
258,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,1,4,1,0,0,0,4,-10.48472380032556,10.282158584408537,-10.406104153598614,0.0,0.0,0.0,10.11563767163169
261,3,1,4,2,2,3,2,9.228377504786218,-10.991908749457222,10.925778856241205,-10.07273531308558,-9.754356782474796,9.67614091334184,-9.738958872717468
262,4,2,2,2,3,2,1,13.320315614714104,-10.85777375348574,-12.091623361237106,-10.636896207767792,11.318297380136363,-12.298305398474858,-12.233700960006953
263,1,0,0,0,4,1,0,-8.284704205820544,0.0,0.0,0.0,11.470603481248759,-11.470603481248759,0.0
264,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,2,3,1,4,4,1,1,-13.83635239846328,11.187810527651731,-14.276391764845563,13.91297272395853,14.45697536280077,-14.513795676811574,-13.806801042723976
266,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,3,2,2,2,4,1,4,11.460872620855467,-12.018688082260946,-11.792454594847834,-10.146502814147924,12.989903650039405,-13.012509738608642,12.905904809121939
268,1,3,4,3,1,4,2,-11.592091980123282,10.438735872629483,12.032549141376297,12.466520551684113,-13.170837748000006,11.684067193637595,-10.838967283427522
269,1,3,1,4,1,4,1,-14.250417582021862,12.372021139906767,-13.372403655290146,13.464489653110032,-13.471519297052158,12.818041037205289,-13.271237177573589
270,1,4,1,4,1,0,0,-11.676492124132416,11.396101081751342,-11.442877123063306,9.808652194624253,-9.940218689588761,0.0,0.0
271,4,4,1,0,0,0,0,12.110823327677059,13.454712888582707,-13.686481336358582,0.0,0.0,0.0,0.0
272,4,3,1,4,1,4,2,8.96287291583134,7.260492037245894,-9.1301832122835,11.306171883493848,-11.306171883493848,9.3082587577663,-7.996845690310796
273,3,3,4,2,1,4,1,11.28843165521137,11.951824407632726,14.435224011396157,10.137315189568842,-14.305341149751326,14.960759579821595,-15.027962941122928
274,0,0,0,4,4,3,2,0.0,0.0,0.0,7.782776822814919,10.258838990171546,10.024536554901802,-10.32494803920141
275,3,1,1,1,4,2,1,11.630627600661626,-11.907344517706736,-10.796873439980052,-9.939316652651437,12.75928798583322,-9.837151045450936,-12.459598806049671
276,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,0,4,2,1,0,0,0,0.0,9.835854323518651,-8.382112684864495,-9.569750096336987,0.0,0.0,0.0
278,4,1,0,0,0,0,0,10.154017528573876,-10.154017528573876,0.0,0.0,0.0,0.0,0.0
279,4,1,4,1,4,3,1,11.751535204905046,-12.089733032241387,11.192259716696848,-11.070162784611517,11.85607126392486,10.49933002106523,-12.131177850791524
280,1,1,0,0,0,4,1,-12.325138310899298,-10.176831328458293,0.0,0.0,0.0,10.824432124238852,-10.45862580638871
281,3,3,1,4,1,4,3,11.579183580604644,9.999120168105765,-11.716494458960984,12.080284109850115,-12.449405914366432,8.768115822069415,8.244664586975402
282,4,1,0,0,0,0,4,12.53092525548794,-12.53092525548794,0.0,0.0,0.0,0.0,12.654537994451745
283,1,1,4,3,1,0,4,-12.429880623793233,-11.559330711095452,11.390296862483746,10.054271402155848,-11.623689433393192,0.0,11.273358247244621
284,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,1,1,4,3,1,4,1,-9.455935828790704,-8.505522351138918,11.30219063619023,11.57354949445191,-11.809156637167119,11.192420260950092,-11.617502676283712
286,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,1,2,2,3,1,4,1,-11.314942110875146,-9.845658770273785,-9.132531575931868,10.034342399121586,-10.310546570843288,10.471952783988954,-10.419778082080336
288,1,4,1,0,4,1,4,-11.658460128896504,11.368941750178243,-11.91133517969765,0.0,12.057239384276775,-12.057239384276775,11.584592614065683
289,4,2,1,4,1,4,1,13.097311283992108,-12.922686747482484,-12.63033853332342,12.200407086459911,-11.91741658466277,12.56231322497876,-12.478562791679344
290,1,3,3,3,2,1,4,-11.231991868773912,6.787852427792072,9.691621400119034,9.62461554383429,-10.179938241961086,-9.392764617239589,10.206332020851303
291,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,1,0,4,1,1,0,0,-11.538704540922458,0.0,12.027289007733287,-11.725433845200893,-10.682370045655912,0.0,0.0
293,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,12.569870384141543
294,1,4,1,3,2,3,1,-14.091164325305687,15.110512786296018,-14.748401488908323,14.127714362786548,-14.139086762918316,14.3917940523557,-14.585267721167464
295,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.83295200714681
296,1,0,0,4,2,1,1,-10.991816866112737,0.0,0.0,12.24597130898045,-11.089273656456164,-11.436132919453204,-10.821171063616372
297,4,1,4,1,1,4,1,13.664675250769898,-13.661954795542757,13.811889569440101,-13.382207483833342,-12.7667135725689,13.945106713113981,-13.42484130180585
298,4,1,1,0,4,1,4,12.356407618918377,-11.99860826429917,-11.155067835933737,0.0,12.163693898192037,-11.854039537708397,11.867648713269855
299,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,2,3,4,4,2,1,4,-8.048139417140396,7.277461215360499,10.460068174201396,12.257743300359042,-10.983110024978707,-12.062842722451734,11.971876299319412
301,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,3,1,4,1,4,1,4,13.059462763874977,-13.87087629477499,13.429960236930002,-13.278196493339069,12.411391538073968,-12.701562057260738,12.55661095866892
303,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,14.360235933396632,-14.360235933396632
305,4,2,2,3,3,4,1,13.508889446284122,-12.127511148584734,-12.65738968943698,13.319904115826768,13.035608951148864,14.756658182993911,-15.16573148479958
306,1,4,1,4,2,2,1,-13.288384550843814,13.315438740910874,-13.17388786852816,14.008244831628637,-11.531475352508204,-10.947748837222093,-13.557612143735465
307,4,2,2,3,1,4,3,11.490148133370269,-9.945028088523788,-10.556790359106106,11.1806338645108,-11.759119426472882,10.880943240702726,10.06102966439101
308,0,4,1,4,2,4,2,0.0,13.62098549627533,-13.62098549627533,11.33273858849063,-9.838154050237396,12.178512317633784,-11.720137491613725
309,2,4,1,4,1,4,4,-8.972437572007268,13.313354080062133,-13.473010030596749,12.492598642971688,-12.492598642971688,10.241301598587782,12.265665479667565
310,4,1,0,0,0,4,1,10.944200354405746,-10.944200354405746,0.0,0.0,0.0,10.21598470512605,-10.21598470512605
311,4,1,0,4,2,2,1,11.003488503036673,-11.003488503036673,0.0,12.77196680845053,-11.895867951621474,-11.57123568039873,-11.508340945048465
312,0,4,1,0,0,0,0,0.0,8.632006341562256,-8.632006341562256,0.0,0.0,0.0,0.0
313,3,3,2,1,3,4,2,9.560900240585967,11.53868212955032,-11.58861416615266,-12.30532815554526,10.967709151358344,12.292327764735786,-11.888427105832424
314,0,4,4,1,3,4,3,0.0,11.66588773863545,13.918351717821048,-13.868682051066955,9.951570597297554,12.450342502369654,12.593648885320126
315,1,2,3,3,3,3,1,-14.250314641279612,-12.705706608283165,13.190668540150165,13.61894655734374,12.462359004560648,11.871578518027817,-14.268086397614587
316,3,2,4,1,3,3,3,11.67472864373307,-12.310609360192885,12.987969901466835,-12.895792329538295,12.31109259034602,12.894798766599445,12.237931379156961
317,1,4,1,0,4,1,4,-9.588576598760424,10.152018238785628,-10.152018238785628,0.0,8.767839918860275,-8.767839918860275,9.633167632837372
318,2,1,3,4,1,4,2,-12.129580266127052,-12.20988424474096,8.27175058657239,12.434947573718961,-12.416490369430749,11.925478130367075,-9.461341198170889
319,2,4,1,4,1,4,1,-12.99851274693151,13.57088336096449,-14.01602535333891,14.9645406093526,-14.895334713264397,14.251076117995138,-14.297687282480167
320,2,3,2,3,2,2,1,-11.839440053957853,9.552546899730348,-10.326762421159257,10.644277021218464,-10.986849925912292,-10.78859616330917,-10.64675481782658
321,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,0,0,4,4,2,2,4,0.0,0.0,10.640145632614178,11.000004265060115,-10.67703036079545,-9.751750428859534,11.951606477186607
323,4,1,2,3,3,1,4,14.588059032501306,-14.236938824742362,-12.187009451791752,10.701130527225995,12.975796673070723,-13.706937971682244,13.133449482890281
324,1,4,3,2,1,4,2,-13.951425587071766,14.508273786197377,12.369399442205628,-13.46163255729777,-13.967653310651784,13.635475564994161,-13.308297849556022
325,0,4,1,4,1,4,1,0.0,9.953631414864025,-9.953631414864025,11.21355158697261,-11.21355158697261,10.955049869044032,-10.955049869044032
326,2,2,1,4,1,2,2,-13.122127664696624,-12.99642392119727,-13.57333847341392,13.70335945916268,-13.420856648214803,-10.17058440030362,-11.67417545185966
327,2,3,3,2,2,2,2,-12.576737015491537,12.917092290352223,12.32777706250515,-10.187180884396575,-11.822637399788846,-11.924098305408382,-11.234452575529467
328,2,3,3,4,1,4,1,-11.070844373679334,10.953179338320528,10.875518067997833,12.647542866226713,-12.942938047043317,13.681959329911288,-13.583193890861777
329,1,0,0,0,0,0,0,-10.789998368424264,0.0,0.0,0.0,0.0,0.0,0.0
330,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,4,1,4,1,4,2,1,10.336332598778904,-10.336332598778904,11.84469333933374,-11.84469333933374,10.922144274051078,-10.064662675538058,-10.370130159098853
333,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,10.986763229250224
334,1,1,4,1,0,0,0,-11.824648932914108,-10.947684617061775,10.748356762322889,-10.748356762322889,0.0,0.0,0.0
335,0,0,4,1,0,4,3,0.0,0.0,12.414351451395273,-12.414351451395273,0.0,11.99047198941839,11.667714812953825
336,3,2,1,4,1,1,4,12.230280119102375,-11.647493288801675,-12.51167580958674,12.074610209963895,-11.74757608176196,-10.6440584465925,13.370081754178559
337,1,4,4,4,1,1,4,-12.855360030772845,10.606512336044736,12.172289883273656,14.15912053104855,-13.849531140352763,-13.120975675829582,13.307193700939463
338,4,1,2,1,0,4,4,12.71656129753097,-12.65175284586338,-8.712139081722391,-9.604839008944433,0.0,8.45470692247266,9.35787270748203
339,4,1,0,0,4,1,1,8.736592316913956,-8.736592316913956,0.0,0.0,11.44131299441734,-11.423587995144128,-7.40029559671308
340,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,1,4,2,2,2,2,4,-13.102841760031117,14.752191891202024,-14.083251404459492,-10.724761151540207,-13.10073606692759,-12.519202199718439,14.046381345811831
342,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,4,1,0,0,0,0,4,12.094162024508252,-12.441532106084573,0.0,0.0,0.0,0.0,13.68104307426829
344,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,9.875113374975506
345,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,1,4,3,1,0,0,0,-8.048382718108215,9.687217866796026,7.626676014190852,-9.807063534190686,0.0,0.0,0.0
348,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,3,2,3,1,2,2,4,10.842479509474114,-11.93107408285298,12.964444266096892,-13.361583763189186,-10.162280238198269,-11.058400628002321,12.289469087010637
350,1,0,0,0,4,3,1,-10.841290632583512,0.0,0.0,0.0,11.994168054504835,8.403423807907009,-11.782736326483565
351,1,1,4,1,1,4,1,-11.530778694444615,-10.345901740908818,10.674250442527585,-10.150688999725816,-9.776821135389207,9.009244531934486,-9.009244531934486
352,0,0,4,1,0,0,0,0.0,0.0,11.155034949120829,-11.155034949120829,0.0,0.0,0.0
353,4,4,1,0,4,1,0,9.891664939860423,11.350686932764667,-11.559692413415727,0.0,8.505522351138918,-8.505522351138918,0.0
354,1,0,0,0,0,0,0,-8.836665725955175,0.0,0.0,0.0,0.0,0.0,0.0
355,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,4,4,1,3,3,2,2,12.509662324805653,13.472620112748055,-13.417797397975217,12.638150208629577,11.191639998804195,-12.388899936398904,-12.33411778450655
357,4,2,1,4,3,2,4,10.599182341487117,-9.812295811495755,-9.688665451990053,11.202532102742888,-7.985199602653009,-10.171680281946927,11.361715688568319
358,4,1,4,2,2,2,4,13.680613660433444,-13.729862719129633,12.567229873185957,-9.767093153279557,-11.799439287366345,-9.733066662715071,12.293112222419378
359,0,4,1,0,4,1,0,0.0,12.74883351094835,-12.74883351094835,0.0,11.233186039158497,-11.233186039158497,0.0
360,1,1,4,1,4,4,2,-12.738762724513332,-12.282755673271732,12.028323083098822,-12.046663105529621,11.556914137225233,12.85042400281359,-12.646712061920354
361,1,1,4,1,4,3,1,-13.890574136603357,-12.847898797868982,12.242626026194475,-12.320524498135503,12.564225849156216,12.032593112995388,-12.709713322088575
362,0,0,4,1,4,3,1,0.0,0.0,8.789674036725243,-8.789674036725243,9.891664939860423,8.188936289806,-9.61072579662024
363,3,1,3,3,2,1,1,10.900917333032423,-13.381099091367027,12.137449292297577,13.088101059695752,-12.911928675999825,-13.267743411906736,-10.344155497832322
364,1,4,1,4,1,4,1,-8.977725204765024,12.033031345377392,-12.033031345377392,11.632516357451557,-11.632516357451557,10.007696133255935,-10.007696133255935
365,4,4,1,4,1,3,1,7.9948316168363025,15.02924127088173,-14.949352751485062,13.940339160614196,-13.665085961278667,13.389729091290523,-13.493968439477145
366,0,0,4,1,1,4,1,0.0,0.0,11.822231771582437,-11.467796954697134,-10.613036999653485,7.705516424884901,-7.705516424884901
367,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,4,1,2,3,3,2,2,12.820893891081077,-12.33911745007735,-11.10367103007574,10.863711911350276,9.979032759547787,-11.431457495972541,-8.648133772103932
369,1,2,3,4,2,1,4,-13.489121182865349,-11.59915153875696,11.3786678739905,13.987590599600985,-13.752778929632312,-12.992737319878596,13.694603643249295
370,1,4,1,4,2,1,4,-10.117073675359437,9.896475798351306,-9.896475798351306,10.337257524853989,-9.771133643563255,-9.49864671183575,9.633167632837372
371,1,3,4,3,4,2,2,-12.278640413685329,9.507917631802249,11.402299800448086,9.931359288040865,12.291324720551241,-11.858430880852735,-10.857004530213354
372,1,0,0,0,0,0,0,-8.961811773888787,0.0,0.0,0.0,0.0,0.0,0.0
373,3,3,1,4,3,1,2,10.45811241863162,12.09456133004694,-12.504641743351467,12.813321318798598,12.064406290640793,-12.797147398323581,-11.06441124547695
374,1,0,0,4,1,0,4,-11.2950851466759,0.0,0.0,11.253528814699838,-11.253528814699838,0.0,11.430443485638348
375,4,1,0,0,0,0,0,13.365908848363272,-13.365908848363272,0.0,0.0,0.0,0.0,0.0
376,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,4,2,3,1,4,4,2,13.36234080824,-12.705237335576449,12.579370750930941,-13.534240589635436,12.453871665523893,13.2921247994008,-12.759554303529153
378,1,4,3,3,1,3,3,-12.7984798222994,12.911744074511931,11.790222149292687,13.346600918788987,-14.070082591142308,11.772176870142602,12.65277240637429
379,1,1,4,2,1,4,4,-12.017024595461118,-11.15434195639817,11.291076608428313,-10.161598224641766,-10.900712923764376,9.953631414864025,13.076842834673368
380,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,1,2,3,4,1,3,1,-11.935715042569543,-10.19093823938383,9.962886546639238,12.661641262761005,-12.34940589895817,11.783419002356753,-12.519561986448162
382,1,3,2,1,4,2,1,-15.090204256682133,10.721885100075905,-11.37290500873943,-12.711883757368437,13.571719178362398,-12.050402573391638,-13.150125686878676
383,3,3,1,0,4,4,2,12.308011336704359,12.096533349790574,-13.29369523387144,0.0,11.330275939403808,13.99712211119745,-11.856917389986597
384,3,4,1,4,2,1,1,7.568256138823929,10.074708538822184,-10.317488120488138,9.857496473803415,-8.491048960205523,-9.353938109884755,-7.896493339263436
385,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,1,0,0,0,0,0,0,-11.094503632201938,0.0,0.0,0.0,0.0,0.0,0.0
387,1,0,0,0,4,3,1,-12.769684892984149,0.0,0.0,0.0,12.577933500154666,11.64286883823794,-12.693288751565538
388,1,0,4,1,4,1,1,-11.183571165330036,0.0,12.316192260881978,-12.316192260881978,13.392251264741217,-13.244610146227338,-11.406379085849641
389,4,1,4,1,0,0,0,8.485323773360669,-8.485323773360669,8.337775936397264,-8.337775936397264,0.0,0.0,0.0
390,3,1,0,0,4,1,0,9.62924061067148,-11.774896617367334,0.0,0.0,11.511012606426025,-11.511012606426025,0.0
391,1,1,0,0,0,0,4,-10.747254534224046,-6.896893502692468,0.0,0.0,0.0,0.0,11.552495976455788
392,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,12.301784006991634,-12.301784006991634
394,1,0,4,4,1,0,0,-9.893940220026728,0.0,9.687525375426967,10.064951782572688,-10.587062160441802,0.0,0.0
395,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,11.419931902504207,-11.419931902504207
396,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,0,0,4,1,0,0,0,0.0,0.0,11.02844995902205,-11.02844995902205,0.0,0.0,0.0
398,3,1,0,4,2,1,4,11.938072956255828,-12.645819532067494,0.0,11.409028066990446,-10.709813822817768,-10.721933418725904,11.240316020504771
399,2,1,4,3,2,1,3,-11.997199561811255,-13.715650025179446,13.247782095580215,12.174951252067826,-11.113125221116345,-13.33546728977574,11.01267749476734
400,4,4,1,4,1,1,4,12.316814638489216,13.807264715804036,-14.07781156508755,13.42542409959915,-13.279362338367038,-11.42956712404208,13.44717490801207
401,3,1,4,3,2,3,2,12.128132031753532,-12.114256965873334,13.023195672716664,12.466312067988081,-11.637562548761444,13.5147706463511,5.826550981609636
402,4,1,0,4,1,3,4,10.63357578228496,-10.63357578228496,0.0,12.245269804080491,-12.229949658784964,5.96633068536574,10.770719442689288
403,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,1,4,1,0,4,4,1,-10.974283729760096,10.750862200575575,-10.750862200575575,0.0,10.329901917694075,10.697564724861138,-11.223669819554306
405,2,3,4,1,4,2,2,-10.876230618880141,10.580638573011967,12.468927152702861,-12.489649762315452,13.044154662481263,-11.610760718539936,-12.216086013267182
406,4,1,1,1,4,1,1,11.321937694998079,-10.957474318443928,-9.909384161423947,-8.540256327150205,10.506827332495066,-10.299924319099,-8.829800080641698
407,4,1,2,3,1,3,2,14.395139114312045,-14.379898901340573,-12.513026188452544,13.498089590473013,-13.86553669628104,12.869988852005925,-12.135105963872947
408,4,3,2,1,0,4,1,12.119765098381315,12.79151895425178,-12.609726859927415,-12.693201381900161,0.0,11.88912981853762,-11.757984581326529
409,3,1,4,1,4,4,2,12.006371790805632,-12.312567081055931,12.908494040254329,-13.089177139831358,11.94726751022465,13.362413516232253,-12.896886162381769
410,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,1,1,4,1,4,4,1,-11.616594271210191,-11.152926548268217,13.26842339264865,-13.26842339264865,9.535011679103237,10.830393609571956,-11.072377353072328
412,2,2,1,0,4,1,0,-12.686849639026617,-12.281761234384508,-12.875552542295454,0.0,12.667637822969851,-12.667637822969851,0.0
413,2,3,2,3,2,4,1,-8.022809346344296,12.085626197631031,-12.254718004077644,12.384420465703727,-12.981175141884917,14.334541808831728,-14.31182674957688
414,1,4,3,4,1,2,4,-13.305596141916384,12.103436250746018,11.097992993280952,13.196355588229364,-13.176580956273538,-10.229732924428214,13.725015175319573
415,0,0,0,4,4,1,0,0.0,0.0,0.0,6.950409462050844,9.075845469863726,-9.188519038867593,0.0
416,0,4,1,4,3,4,3,0.0,10.198743534880657,-10.198743534880657,12.2432627884798,9.750318410984779,13.100943732101785,13.38436480983487
417,2,3,4,2,1,4,4,-10.876157482319217,11.701102887248293,12.609745136222912,-8.03091161576412,-13.138250589934422,9.62976448268075,14.256530293813087
418,0,0,4,1,4,1,0,0.0,0.0,8.989135853578718,-8.989135853578718,10.12276622060575,-10.12276622060575,0.0
419,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,0,4,1,4,3,1,1,0.0,12.712752573478936,-12.712752573478936,11.862112698305081,11.615781795304416,-12.072192315509538,-11.260426921328563
421,3,3,1,3,3,2,2,11.363081199244787,11.368413662173023,-13.49677963873364,11.558333912559657,10.591085233118774,-10.653655744930415,-12.258754374116354
422,1,0,0,0,0,0,0,-12.26757545554025,0.0,0.0,0.0,0.0,0.0,0.0
423,3,4,1,4,2,2,1,9.070437318562778,12.26243074082781,-12.499439463890667,13.272972598226012,-12.693507811568693,-11.116644335727612,-11.883022638747407
424,4,1,0,0,0,0,0,9.777942268545637,-9.777942268545637,0.0,0.0,0.0,0.0,0.0
425,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,10.489129933252817,-10.489129933252817
426,4,1,4,1,4,2,1,10.711946138562848,-10.85557102627424,10.704363736533065,-10.704363736533065,12.082043730306426,-10.314923007387412,-11.644769714688282
427,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,12.243032242261695,12.9225797619727
428,1,1,4,3,1,4,2,-13.652433942642485,-12.590806903138564,14.119627225984745,11.047018096910389,-14.24053525200436,12.894334336571848,-11.281563459067637
429,0,4,1,4,1,1,0,0.0,12.103411738138798,-12.103411738138798,10.744961503071552,-10.672081294460565,-8.090111141542083,0.0
430,2,1,4,1,0,0,4,-10.830108583084646,-11.44976961397333,12.357923998851685,-12.357923998851685,0.0,0.0,9.955152125792909
431,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,0,0,0,4,1,1,1,0.0,0.0,0.0,15.024632370376553,-14.633703187868415,-13.436449381772524,-12.527114117815499
433,3,1,4,2,4,1,4,11.44361988161667,-13.082401370187977,12.743835585717905,-11.5788262964745,13.814917838992477,-13.95297165953165,13.101962308681076
