CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,교육문화_아동_저가_clust_id
801,0,0,0,0,0,0,0
802,-3,-1,0,0,4,-3,1
803,0,0,0,0,0,0,0
804,0,0,0,0,0,0,0
805,0,4,-3,-1,0,0,2
806,0,0,0,0,0,0,0
807,0,4,-3,-1,0,0,2
808,0,0,0,0,0,0,0
809,-1,3,-3,-1,4,-1,1
810,0,0,0,0,0,0,0
811,0,0,0,0,0,0,0
812,0,0,0,0,0,0,0
813,0,0,0,0,0,0,0
814,-1,-1,1,-2,3,-3,1
815,-3,-1,0,0,0,0,0
816,0,4,-3,-1,0,4,2
817,0,0,0,0,0,0,0
818,0,4,-1,-1,0,1,2
819,0,0,0,0,0,0,0
820,-1,0,0,0,4,-2,1
821,0,0,0,0,0,0,0
822,-3,-1,0,4,-3,0,3
823,0,0,4,-3,-1,0,5
824,-1,4,0,-2,2,-3,1
825,4,0,-2,-1,-1,4,4
826,-3,1,0,-1,-1,0,0
827,0,0,0,4,-3,0,3
828,0,0,0,0,0,0,0
829,-3,3,-3,-1,0,0,2
830,0,4,-3,-1,4,-3,1
831,0,0,0,0,0,0,0
832,0,0,0,0,0,0,0
833,0,0,4,-1,-2,-1,5
834,-1,-2,1,-1,-1,4,0
835,2,-3,3,-1,-1,2,4
836,0,0,4,-3,-1,0,5
837,0,0,0,0,0,0,0
838,0,0,0,0,0,0,0
839,4,-2,0,2,0,0,4
840,0,0,0,0,0,0,0
841,0,0,0,0,0,0,0
842,0,0,0,0,0,0,0
843,-3,1,-1,0,3,-3,1
844,-3,3,-2,-1,3,-3,1
845,0,0,0,0,0,0,0
846,3,-3,-1,0,0,0,4
847,0,0,0,0,0,0,0
848,0,0,0,0,0,0,0
849,-1,3,-3,3,-1,-2,2
850,0,0,4,-1,-2,3,5
851,0,0,0,0,0,0,0
852,0,0,0,4,-3,-1,3
853,0,0,0,0,0,0,0
854,0,4,-2,-1,3,-3,1
855,0,0,0,0,0,0,0
856,0,0,0,0,0,0,0
857,0,0,0,0,0,0,0
858,0,4,-3,-1,0,4,2
859,0,4,0,-2,0,-1,2
860,-1,4,-3,-1,0,4,2
861,-1,4,-3,-1,0,4,2
862,0,0,0,0,0,0,0
863,0,0,0,0,0,0,0
864,-3,3,-2,2,-2,-1,2
865,0,0,0,0,0,0,0
866,0,0,0,0,0,0,0
867,-3,-1,0,0,0,0,0
868,0,0,0,4,-3,-1,3
869,0,0,0,0,0,0,0
870,0,0,0,0,0,0,0
871,0,0,0,0,0,0,0
872,0,0,0,0,0,0,0
873,0,0,4,-3,-1,0,5
874,0,0,0,0,0,0,0
875,-3,1,0,1,0,-1,0
876,0,0,0,0,0,0,0
877,2,0,0,-2,3,-3,1
878,-1,0,4,-3,-1,0,5
879,0,0,0,0,0,0,0
880,0,0,0,4,-3,-1,3
881,-1,4,0,-3,-1,0,2
882,0,0,0,4,-3,0,3
883,0,0,0,0,4,-3,1
884,0,0,0,0,0,4,0
885,0,0,0,0,0,0,0
886,0,1,2,-3,1,2,5
887,4,-1,-2,0,3,-3,4
888,-2,2,-1,-1,0,3,2
889,4,-3,-1,4,-3,3,3
890,0,0,0,0,0,4,0
891,-2,-1,0,0,4,0,1
892,-3,3,-1,0,-1,-1,2
893,0,0,0,0,0,0,0
894,3,-3,3,-3,-1,0,4
895,-1,0,4,-3,-1,0,5
896,0,0,4,-1,-1,2,5
897,-1,4,-3,-1,0,4,2
898,0,0,0,0,4,-3,1
899,0,0,0,0,0,0,0
900,0,0,4,-3,-1,0,5
901,0,0,0,0,0,0,0
902,0,0,0,0,0,0,0
903,-1,4,-2,1,1,-3,2
904,0,0,0,0,0,0,0
906,-3,3,-3,-1,0,4,2
907,0,0,0,0,0,0,0
908,-1,2,-3,0,3,-3,1
909,-3,-1,0,4,-3,-1,3
910,0,0,4,-2,-1,-1,5
911,4,-3,3,0,-3,1,4
912,4,-3,-1,0,0,0,4
913,0,0,0,0,0,0,0
914,0,4,-3,-1,0,0,2
915,0,0,0,0,0,0,0
916,-1,0,0,0,0,0,0
917,0,0,0,0,0,0,0
918,0,-1,4,-3,-1,0,5
919,0,0,0,0,0,0,0
920,0,0,0,0,0,0,0
921,4,-3,-1,0,0,0,4
922,4,0,-3,3,-3,-1,3
923,0,0,0,0,0,0,0
924,0,0,0,0,0,0,0
925,0,0,0,0,0,0,0
926,2,-3,2,-2,3,-1,4
927,0,0,0,0,0,0,0
928,-1,0,4,-1,-1,-1,5
929,0,0,0,0,0,0,0
930,-1,0,3,-3,-1,4,5
931,0,0,0,0,0,0,0
932,-1,0,4,-3,-1,0,5
933,0,4,-3,-1,0,0,2
934,-2,2,-1,1,-1,1,2
935,0,0,0,0,0,0,0
936,0,0,0,0,0,0,0
937,-2,-1,4,0,-3,3,5
938,0,0,0,0,0,0,0
939,4,-1,-2,-1,0,4,4
940,4,-2,-1,3,-3,3,3
941,0,0,0,0,0,0,0
942,0,0,0,0,4,-3,1
943,-2,0,0,1,0,-1,0
944,0,0,0,0,0,0,0
945,0,1,-2,3,0,-3,3
946,0,0,0,0,0,0,0
947,0,0,0,0,0,0,0
948,0,0,0,0,0,0,0
949,0,0,0,0,0,4,0
950,-2,1,-2,3,0,-2,2
951,0,0,4,-2,2,-1,5
952,-1,0,0,0,0,0,0
953,3,-3,-1,0,0,0,4
954,0,0,0,0,0,0,0
955,0,4,-1,-1,1,-1,2
956,-1,0,0,0,0,4,0
957,0,0,0,0,0,0,0
958,0,4,-3,-1,0,0,2
959,0,0,0,0,0,0,0
960,0,0,0,0,0,0,0
961,-3,3,-2,-1,3,-2,1
962,0,0,0,0,0,4,0
963,-3,-1,0,4,0,-2,3
964,-1,3,-3,3,-3,3,2
965,0,0,0,0,0,0,0
966,0,0,0,0,0,0,0
967,0,0,0,0,0,0,0
968,2,1,-1,0,-2,2,0
969,3,-1,-2,-1,0,0,4
970,0,0,0,0,0,0,0
971,0,4,0,-3,3,-2,1
972,4,-3,-1,0,0,0,4
973,0,0,0,0,0,0,0
974,0,0,0,0,0,0,0
975,-1,4,-3,3,-3,3,2
976,0,0,0,0,0,0,0
977,0,0,0,0,0,0,0
978,0,0,0,0,0,0,0
979,0,0,0,0,0,0,0
980,0,4,-3,-1,4,-3,1
981,2,-3,-1,0,4,0,4
982,0,0,0,0,0,0,0
983,-1,4,-3,-1,0,4,2
984,0,0,0,0,0,0,0
986,-2,-1,4,-3,3,-3,5
987,0,0,0,0,0,0,0
988,4,-3,-1,0,0,0,4
989,0,0,0,0,0,4,0
990,0,0,0,0,0,0,0
991,0,0,0,0,0,0,0
992,0,0,0,0,0,0,0
993,0,0,0,0,0,0,0
994,3,-3,1,1,0,0,4
995,-2,1,-2,3,-2,1,3
996,0,0,0,0,4,-3,1
997,0,0,0,0,0,0,0
998,0,4,-3,-1,0,4,2
999,-1,-2,0,-1,0,4,0
1000,0,0,4,-1,-2,-1,5
1001,4,-3,3,-3,-1,0,4
1002,-3,-1,4,0,-3,3,5
1003,-1,0,0,0,0,0,0
1004,-1,-2,-1,0,4,0,1
1005,0,0,0,0,0,0,0
1006,-3,-1,0,4,-1,-2,3
1007,0,0,0,0,0,0,0
1008,0,0,0,0,0,0,0
1009,0,-2,3,-3,-1,0,5
1010,-3,-1,0,0,0,0,0
1011,0,0,0,4,-3,3,3
1012,0,0,0,0,0,0,0
1013,0,0,0,0,0,0,0
1014,0,0,0,0,0,0,0
1015,0,0,0,0,0,0,0
1016,0,0,0,0,0,0,0
1017,0,0,0,0,0,0,0
1018,0,4,-1,1,-3,3,2
1019,0,4,-3,-1,0,0,2
1020,0,0,0,4,-3,-1,3
1021,1,-2,3,-3,3,0,5
1022,0,0,0,0,0,0,0
1023,0,0,0,4,-1,-2,3
1024,-2,-1,1,0,1,-2,0
1025,-1,0,0,0,0,0,0
1026,0,0,0,0,0,4,0
1027,0,4,-1,0,-2,3,2
1028,0,4,-3,3,-3,-1,2
1029,0,0,0,0,0,0,0
1030,0,0,0,0,0,0,0
1031,0,0,0,0,0,0,0
1032,0,0,0,0,0,0,0
1033,-1,0,4,-3,-1,0,5
1034,0,0,0,0,0,0,0
1035,-1,0,-2,-1,0,0,0
1036,0,0,0,0,0,0,0
1037,0,0,0,0,0,0,0
1038,2,-2,3,-1,-1,2,4
1039,-3,2,1,-3,-1,4,5
1040,4,-3,-1,0,0,4,4
1041,0,0,0,0,0,0,0
1042,-1,0,3,-3,3,-3,5
1043,0,0,0,0,0,0,0
1044,0,0,0,0,0,0,0
1045,0,0,0,0,0,0,0
1046,0,0,0,0,0,0,0
1047,0,0,0,0,0,0,0
1048,-2,0,-1,3,-3,0,3
1049,0,0,0,0,4,-3,1
1050,-1,0,0,4,-3,-1,3
1051,-2,-1,0,0,0,0,0
1052,-3,0,3,-3,3,-3,5
1053,0,0,0,0,0,0,0
1054,-1,0,4,-3,3,-3,5
1055,0,-1,0,-2,3,-3,1
1056,-2,2,-3,3,-3,-1,2
1057,0,0,0,0,0,4,0
1058,0,0,4,-3,-1,0,5
1059,0,0,0,0,0,0,0
1060,-1,4,-3,0,3,-3,1
1061,0,0,0,0,0,0,0
1062,0,0,0,0,0,0,0
1063,0,0,0,0,0,0,0
1064,0,0,0,0,4,-3,1
1065,-3,-1,4,0,-3,3,5
1066,0,0,0,0,0,0,0
1068,0,0,0,0,0,0,0
1069,0,0,0,4,-3,-1,3
1070,-2,2,-1,0,2,-1,1
1071,0,0,0,0,0,0,0
1072,0,0,0,0,0,0,0
1073,0,0,0,0,0,0,0
1074,-1,0,0,0,0,0,0
1075,0,0,0,0,0,0,0
1076,-1,3,-1,-2,3,-3,1
1077,3,-3,3,-3,-1,0,4
1078,0,4,0,-3,0,3,2
1079,0,0,0,0,0,0,0
1080,0,0,0,0,0,0,0
1081,0,0,0,4,-3,-1,3
1082,0,0,0,0,0,0,0
1083,0,0,0,0,0,0,0
1084,0,0,0,0,0,0,0
1085,-3,3,-3,-1,0,0,2
1086,1,-2,-1,0,3,-3,1
1087,0,0,0,0,0,0,0
1088,0,0,0,0,0,0,0
1089,0,0,0,0,0,0,0
1090,0,0,0,4,-3,-1,3
1091,0,0,0,0,0,0,0
1092,-1,-2,-1,0,0,4,0
1094,0,0,0,0,0,0,0
1095,0,0,0,4,-3,-1,3
1096,0,0,0,0,0,0,0
1097,-2,0,0,2,-2,-1,3
1098,-3,3,-3,-1,0,0,2
1099,0,0,0,0,0,0,0
1100,0,0,4,-3,-1,0,5
1101,0,0,0,0,0,0,0
1102,0,0,0,0,0,0,0
1103,0,0,0,0,0,0,0
1104,0,0,0,0,0,0,0
1105,0,4,0,-2,-1,-1,2
1106,-2,-1,0,0,4,-3,1
1107,0,0,0,0,0,0,0
1108,0,0,0,0,0,0,0
1109,0,0,0,0,0,0,0
1110,0,0,0,0,0,0,0
1111,0,0,0,0,0,0,0
1112,0,0,0,0,0,0,0
1113,0,0,0,0,0,0,0
1114,-1,4,0,-3,3,-3,1
1115,0,0,0,0,0,4,0
1116,0,0,0,0,0,4,0
1117,0,0,0,0,0,0,0
1118,-3,-1,0,4,-3,-1,3
1119,0,0,0,0,0,0,0
1120,-1,3,-3,-1,4,-3,1
1122,3,-2,-1,3,-3,3,3
1123,3,-2,0,-1,-1,4,4
1124,0,4,-3,-1,0,0,2
1125,4,-3,-1,0,0,0,4
1126,0,0,0,0,0,0,0
1127,-1,3,-2,-1,-1,4,2
1128,4,-3,3,-1,-1,0,4
1129,0,0,0,4,-3,-1,3
1130,0,0,0,0,0,0,0
1131,0,-1,-1,3,-3,3,3
1132,0,0,0,0,0,0,0
1133,0,0,0,0,0,0,0
1134,-1,3,-1,1,-3,3,2
1135,0,0,0,0,0,0,0
1136,4,0,-3,-1,0,0,4
1137,0,0,0,0,0,0,0
1138,-1,0,0,4,-3,-1,3
1139,-1,0,0,0,0,0,0
1140,0,0,0,0,4,-3,1
1141,3,-2,-1,-1,0,0,4
1142,0,0,0,0,0,0,0
1143,-1,4,-3,-1,0,0,2
1144,0,0,4,-3,3,-3,5
1145,0,0,0,0,0,0,0
1146,0,0,0,0,0,0,0
1147,0,0,0,0,0,0,0
1148,0,0,0,0,0,0,0
1149,0,0,0,0,4,-3,1
1150,0,0,0,0,0,0,0
1151,0,0,0,0,0,0,0
1152,0,0,0,0,0,0,0
1153,0,0,0,0,0,0,0
1154,-1,0,0,0,0,0,0
1155,-3,-1,0,0,0,0,0
1156,0,0,0,0,0,0,0
1157,0,4,-3,-1,0,0,2
1158,-1,4,-3,-1,0,0,2
1159,0,0,0,0,4,-3,1
1160,0,0,0,0,0,0,0
1161,-1,0,0,0,0,0,0
1162,0,0,0,0,0,0,0
1163,-1,0,4,-3,0,3,5
1164,0,-3,-1,0,0,0,0
1165,-1,0,0,0,0,0,0
1166,-3,-1,0,0,0,0,0
1167,0,0,0,0,0,0,0
1168,0,-3,3,-3,-1,0,5
1169,0,-2,2,0,-1,-1,0
1170,-3,0,3,-3,3,-2,5
1172,0,0,0,0,0,0,0
1173,0,4,-3,-1,4,-3,1
1174,0,2,-3,3,-3,-1,3
1175,4,-3,-1,0,0,4,4
1176,0,4,-1,0,-2,-1,2
1177,0,0,0,0,0,0,0
1178,0,0,0,0,0,0,0
1179,-1,-2,-1,4,-2,-1,3
1180,1,-1,3,-3,3,-3,5
1181,0,0,0,0,0,0,0
1182,-1,3,0,-3,3,-3,1
1183,0,0,0,0,0,0,0
1184,3,-3,0,3,-2,1,3
1185,-3,3,-3,3,-3,-1,2
1186,-1,4,-3,-1,0,0,2
1187,4,-3,-1,0,0,0,4
1188,0,4,-3,-1,0,0,2
1189,0,0,0,0,0,0,0
1190,0,0,0,0,0,4,0
1191,-1,0,0,0,0,0,0
1192,-2,2,-1,-1,-1,0,2
1193,0,4,-3,-1,0,0,2
1194,0,0,0,0,0,0,0
1195,0,0,0,0,0,0,0
1196,0,0,0,0,0,0,0
1197,0,0,0,0,0,0,0
1198,-1,0,0,4,-3,1,3
1199,4,-2,-1,0,-1,4,4
1200,-2,-1,2,0,-2,1,0
1201,4,-1,-1,2,-3,0,3
1202,-1,4,-2,-1,3,-3,1
1203,0,0,4,-3,3,-3,5
1204,0,-1,0,0,2,-1,0
1205,0,0,0,0,0,0,0
1206,0,-1,3,-3,3,-3,5
1207,0,0,0,0,0,0,0
1209,4,-2,-1,-1,4,-3,4
1210,0,2,-2,0,2,-3,1
1211,4,-3,-1,4,-3,3,3
1212,0,0,0,0,0,0,0
1213,0,0,0,0,0,0,0
1214,0,0,0,0,0,0,0
1215,0,0,0,0,0,0,0
1216,0,0,0,0,0,0,0
1217,0,0,4,-3,-1,0,5
1218,0,0,0,0,0,0,0
1219,0,0,0,0,0,0,0
1220,-1,0,0,0,0,0,0
1221,0,0,0,0,0,0,0
1222,0,4,0,-1,0,-2,2
1223,0,1,-1,0,-1,-1,0
1224,0,0,0,0,4,-1,1
1225,0,0,0,0,0,4,0
1226,0,0,0,4,-1,-2,3
1227,4,-3,-1,0,0,0,4
1228,-1,-1,3,-3,3,0,5
1229,-3,-1,4,-3,3,-3,5
1230,0,0,0,0,0,0,0
1231,-1,0,-1,3,-3,-1,3
1232,0,0,0,0,0,0,0
1233,0,0,0,0,0,0,0
1234,-3,-1,0,0,4,-2,1
1235,0,0,0,0,0,0,0
1236,4,-3,-1,0,0,0,4
1237,-2,-1,-1,4,-3,3,3
1238,0,0,0,0,0,4,0
1239,-2,-1,3,-1,0,-2,5
1240,0,0,0,0,0,0,0
1241,4,-1,-2,3,-2,0,3
1242,0,0,0,0,0,0,0
1243,0,0,0,0,0,0,0
1244,-1,4,-1,-1,-1,-1,2
1245,0,0,0,0,0,0,0
1246,0,0,0,0,0,0,0
1247,0,0,0,0,4,-3,1
1248,0,0,0,0,0,4,0
1249,0,0,0,0,0,0,0
1250,-3,-1,0,0,0,0,0
1251,0,4,0,-3,3,0,1
1252,4,-3,0,-1,0,4,4
1253,0,0,0,0,0,4,0
1254,0,4,-3,3,-3,-1,2
1255,0,0,0,0,0,0,0
1256,0,0,0,0,0,4,0
1257,0,0,0,0,4,-3,1
1258,0,-2,3,-2,2,-3,5
1259,0,0,0,0,0,0,0
1260,-2,1,-1,1,-2,3,2
1261,-3,3,-3,-1,4,-3,1
1263,0,0,0,0,0,4,0
1264,0,0,0,0,0,0,0
1265,0,0,0,4,-3,3,3
1266,4,-3,-1,0,0,0,4
1267,0,0,0,0,0,0,0
1268,0,0,0,0,0,0,0
1269,0,0,0,0,0,0,0
1270,0,0,0,0,0,0,0
1271,0,0,0,0,0,0,0
1272,0,0,0,0,0,0,0
1273,0,0,0,0,0,0,0
1274,0,0,0,0,0,4,0
1275,0,0,0,0,0,0,0
1276,0,0,0,0,0,0,0
1277,0,4,-3,-1,0,0,2
1278,0,0,4,-3,-1,0,5
1279,0,0,0,0,0,0,0
1280,3,-3,3,-1,-1,1,4
1281,0,0,0,0,0,0,0
1282,1,-1,1,-2,3,-2,1
1283,0,0,0,0,0,4,0
1284,0,0,0,4,-3,-1,3
1285,0,0,0,0,0,0,0
1286,0,0,0,0,0,0,0
1287,0,0,0,0,0,0,0
1288,0,0,0,0,0,0,0
1289,0,0,0,0,0,0,0
1290,0,0,0,0,0,0,0
1291,0,4,-3,1,1,0,2
1292,0,4,-3,-1,0,0,2
1293,0,0,4,-3,-1,0,5
1294,0,0,0,0,0,0,0
1295,0,0,0,0,0,0,0
1296,4,-3,-1,0,0,0,4
1297,0,0,0,0,0,0,0
1298,3,-3,1,2,-3,0,3
1299,0,0,4,-3,3,-3,5
1300,0,-3,0,3,-3,3,3
1301,-1,-2,2,-2,3,-2,5
1302,0,0,0,0,0,0,0
1303,-1,4,0,-3,-1,0,2
1304,-3,3,-3,3,-1,0,2
1305,0,4,-3,-1,4,-2,1
1306,-1,1,0,-1,2,-3,1
1307,0,0,0,0,0,0,0
1308,-1,0,0,0,0,0,0
1309,0,0,0,0,0,0,0
1310,0,0,0,0,0,0,0
1311,3,-2,1,-2,3,-3,4
1312,-1,-2,3,-3,-1,0,5
1313,0,0,0,4,-2,-1,3
1314,3,-3,3,0,-3,3,4
1315,0,0,0,0,0,0,0
1316,0,0,4,-3,-1,0,5
1317,0,0,0,0,0,0,0
1318,0,-1,0,0,0,0,0
1319,0,0,0,0,0,0,0
1320,-1,4,-2,0,-1,3,2
1321,-3,3,-2,-1,3,-1,1
1322,-1,4,-1,-1,-1,-1,2
1323,0,0,0,0,0,0,0
1324,4,-3,-1,0,0,0,4
1325,0,4,-3,-1,0,4,2
1326,-2,1,-1,-1,3,-1,1
1327,-3,-1,0,0,0,0,0
1328,3,-3,-1,0,0,4,4
1329,0,0,0,0,0,0,0
1331,0,0,0,0,0,0,0
1332,0,0,0,0,4,-3,1
1333,-3,-1,0,0,4,-1,1
1334,0,0,0,0,0,0,0
1335,0,0,0,0,0,0,0
1336,0,3,-3,-1,4,0,1
1337,0,4,-3,-1,4,-1,1
1338,-1,3,-1,-2,-1,0,2
1339,-3,-1,0,4,-2,1,3
1340,0,0,0,0,0,0,0
1341,0,4,-3,-1,0,0,2
1342,0,0,0,0,0,0,0
1343,4,0,-3,3,0,-3,3
1344,-3,3,-3,-1,4,-3,1
1345,0,0,0,0,0,4,0
1346,0,4,-3,-1,4,-3,1
1347,0,0,0,0,0,0,0
1348,-1,0,0,0,0,0,0
1349,0,0,4,-3,3,-3,5
1350,4,-3,-1,0,0,0,4
1351,-1,0,0,-1,0,3,0
1352,0,0,-1,3,-3,-1,3
1353,0,0,0,0,0,0,0
1354,4,-3,-1,0,0,4,4
1355,0,0,0,0,0,0,0
1356,4,-1,0,-2,0,-1,4
1357,0,-1,-1,4,-3,3,3
1358,0,4,-3,3,-3,-1,2
1359,0,0,0,0,0,0,0
1360,0,0,0,0,0,0,0
1361,0,0,0,4,-1,-2,3
1362,0,-1,2,0,-1,-1,0
1363,0,0,4,0,-3,3,5
1364,-2,-1,-1,0,4,-1,1
1365,0,0,0,0,0,4,0
1366,0,4,-3,3,-3,-1,2
1367,0,0,0,0,0,0,0
1368,-1,-2,-1,4,-3,-1,3
1369,0,4,-2,-1,-1,4,2
1370,0,0,0,0,0,0,0
1371,0,0,0,0,0,0,0
1372,0,0,0,0,0,0,0
1373,3,-2,-1,3,-3,3,3
1374,3,-3,-1,0,4,-3,4
1375,0,0,4,-3,-1,0,5
1376,-1,0,-2,0,1,-1,0
1377,0,0,0,0,0,0,0
1378,-2,-1,0,0,0,0,0
1380,0,0,0,0,0,0,0
1381,0,0,0,0,0,0,0
1382,0,0,0,0,0,0,0
1383,0,0,0,0,0,0,0
1384,-3,2,0,-1,1,-2,1
1385,0,0,0,0,0,0,0
1386,4,-1,-2,-1,0,4,4
1387,0,4,-3,-1,0,0,2
1388,0,0,0,0,0,0,0
1389,0,0,0,0,0,0,0
1390,-2,3,-2,-1,-1,0,2
1391,0,0,0,0,0,0,0
1392,0,0,0,0,0,0,0
1393,0,0,4,-3,3,-3,5
1394,0,0,0,0,0,0,0
1395,0,4,0,-3,-1,0,2
1396,0,0,0,0,0,0,0
1397,0,0,0,0,0,0,0
1398,2,0,-2,3,-1,-1,3
1399,0,0,0,0,0,0,0
1400,-1,0,4,-3,-1,0,5
1401,-1,3,-3,-1,4,-2,1
1402,0,0,0,0,0,0,0
1403,0,0,4,-3,-1,0,5
1404,-1,0,0,0,0,4,0
1405,0,0,0,0,0,0,0
1406,0,0,0,0,0,0,0
1407,0,0,0,0,0,0,0
1408,0,4,-3,-1,0,0,2
1409,-3,3,-3,-1,0,0,2
1410,0,0,0,0,0,0,0
1411,0,0,0,0,0,0,0
1412,-1,3,0,-3,-1,0,2
1413,0,4,-2,-1,3,-3,1
1414,0,0,4,-3,3,-3,5
1415,0,0,0,0,0,0,0
1416,3,-3,-1,0,0,0,4
1417,-2,3,-2,2,-3,-1,2
1418,-2,2,-3,0,3,-3,1
1419,0,0,0,0,0,0,0
1420,0,0,4,-3,3,-3,5
1421,-2,0,0,2,-3,-1,3
1422,0,0,0,0,0,0,0
1423,4,-3,-1,4,-1,-1,3
1424,0,0,0,0,0,0,0
1425,-1,0,0,0,0,0,0
1426,0,0,0,0,0,0,0
1427,2,0,-1,0,1,-2,0
1428,-2,-1,3,-3,-1,4,5
1429,-2,-1,0,0,0,0,0
1430,-3,-1,0,0,0,0,0
1431,0,0,4,-3,-1,0,5
1432,4,-3,-1,0,0,0,4
1433,0,0,0,0,0,0,0
1434,0,0,0,0,0,4,0
1435,-3,3,-1,1,-3,3,2
1436,0,0,0,0,0,0,0
1437,0,0,0,4,-3,-1,3
1438,0,4,-3,-1,0,0,2
1439,0,0,0,0,0,0,0
1440,3,-2,0,1,-2,-1,4
1441,0,4,-3,-1,0,0,2
1442,-3,-1,0,0,0,0,0
1443,0,4,-3,-1,0,0,2
1444,-1,1,-1,1,-1,-1,0
1445,0,0,0,4,-3,-1,3
1446,0,4,-3,-1,0,0,2
1447,0,0,0,0,0,0,0
1448,-3,3,-1,0,-2,3,2
1449,0,4,-3,-1,0,0,2
1450,0,0,0,0,0,0,0
1451,0,0,0,0,0,0,0
1452,3,-1,1,-1,-2,2,4
1453,0,0,0,0,0,0,0
1454,0,0,0,0,0,0,0
1455,0,0,0,0,0,0,0
1456,0,0,4,-3,3,-3,5
1457,0,0,0,0,0,0,0
1458,0,0,0,0,0,0,0
1459,0,0,0,0,0,0,0
1460,3,-3,3,-3,-1,4,4
1461,-1,-2,3,-1,1,-3,5
1462,0,0,0,0,0,0,0
1463,0,0,0,0,0,0,0
1464,0,4,-3,0,3,-3,1
1465,0,0,0,0,0,0,0
1466,0,0,0,0,0,0,0
1467,0,0,0,0,0,0,0
1468,0,0,0,0,0,0,0
1469,0,0,0,0,0,0,0
1470,0,0,0,0,0,0,0
1471,0,0,0,0,0,0,0
1472,0,0,4,-3,-1,0,5
1473,0,0,0,0,0,0,0
1474,0,0,0,0,0,4,0
1475,4,-3,-1,0,0,0,4
1476,0,0,0,0,0,0,0
1477,-1,4,-2,-1,-1,4,2
1478,3,-3,-1,0,0,0,4
1479,0,0,0,0,0,0,0
1480,4,-3,-1,0,0,0,4
1481,0,0,0,0,0,0,0
1482,-1,-1,0,4,-3,-1,3
1483,0,0,0,0,4,-3,1
1484,3,-3,-1,4,-3,3,3
1485,4,-3,3,-3,3,-2,4
1486,0,0,0,0,0,0,0
1487,0,0,0,0,0,0,0
1488,0,0,0,0,0,0,0
1489,0,0,0,0,0,0,0
1490,0,0,0,0,0,0,0
1491,0,0,0,4,-1,-2,3
1492,0,0,0,0,0,0,0
1493,-1,4,-3,3,-2,-1,2
1494,0,0,0,0,0,0,0
1495,0,4,-2,-1,-1,0,2
1496,-3,-1,0,4,-3,3,3
1497,0,-1,0,2,-2,2,3
1498,0,0,4,-3,3,-3,5
1499,0,0,0,0,0,0,0
1500,0,0,0,0,0,0,0
1501,0,0,0,0,0,0,0
1502,0,0,0,0,0,0,0
1503,-2,0,-1,0,0,0,0
1504,0,0,0,0,0,0,0
1505,0,0,0,0,0,0,0
1506,0,0,0,0,0,0,0
1507,-3,0,3,-3,0,-1,5
1508,0,0,0,0,0,0,0
1509,-1,-2,0,-1,4,-3,1
1510,0,0,0,0,0,0,0
1511,3,-1,0,-2,-1,0,4
1512,0,0,0,0,0,0,0
1513,4,-3,3,-2,-1,-1,4
1514,3,-3,3,-3,3,-1,4
1515,0,0,0,0,0,0,0
1516,0,0,4,-3,0,-1,5
1517,-1,0,0,0,0,0,0
1518,0,0,0,0,0,0,0
1519,0,0,0,0,0,0,0
1520,0,0,4,-3,0,2,5
1521,0,0,0,0,0,0,0
1522,0,0,0,0,0,0,0
1523,3,-3,-1,0,0,0,4
1524,0,0,0,0,0,0,0
1525,3,-1,-1,0,2,-3,4
1526,0,0,0,0,0,0,0
1527,0,0,4,-3,0,-1,5
1528,-1,4,0,-3,0,3,2
1529,3,-1,-2,2,0,-1,3
1530,0,0,0,0,0,0,0
1531,-1,0,0,0,0,0,0
1532,0,4,-3,-1,4,-3,1
1533,0,0,0,0,0,0,0
1534,0,0,0,0,0,0,0
1535,2,-1,0,-2,1,-1,4
1536,0,0,0,0,0,0,0
1537,0,0,0,0,0,0,0
1538,0,0,0,4,-3,3,3
1539,-1,0,0,0,0,4,0
1540,0,0,0,4,-3,-1,3
1541,0,0,0,0,0,0,0
1542,-1,3,-3,3,0,-3,2
1543,-3,3,-3,3,-3,-1,2
1544,-3,2,-1,0,2,0,1
1545,0,0,0,0,0,0,0
1546,0,0,0,0,0,0,0
1547,0,0,0,0,0,0,0
1548,4,-3,-1,0,0,4,4
1549,-1,4,-3,-1,4,-2,1
1550,0,0,4,-3,-1,0,5
1551,0,4,-3,3,-1,-2,2
1552,0,0,0,0,0,0,0
1553,0,0,4,-3,-1,0,5
1554,0,0,0,0,4,-3,1
1555,-1,4,-2,1,0,0,2
1556,4,0,-3,0,-1,0,4
1557,0,0,0,0,0,0,0
1558,0,0,0,0,0,0,0
1559,-1,0,0,4,0,-2,3
1560,0,0,0,0,0,0,0
1561,0,0,0,0,0,0,0
1562,-3,3,-1,-2,3,-1,1
1563,0,0,0,0,0,0,0
1564,-1,0,4,-3,0,-1,5
1565,-2,2,-3,1,1,-1,2
1566,4,-3,-1,0,0,0,4
1567,0,4,-3,-1,0,0,2
1568,0,-1,-1,3,-3,3,3
1569,0,0,0,0,0,0,0
1570,-1,4,-3,-1,0,0,2
1571,-1,0,4,-3,-1,0,5
1572,1,-2,-1,2,-2,3,3
1573,2,-3,0,-1,4,-3,4
1574,0,0,0,0,0,0,0
1575,0,0,0,0,0,0,0
1576,0,0,0,4,-3,-1,3
