CUSTNO,purchase_sum
1375,100185601.20050168
1376,22099771.93586931
1377,27393928.428462308
1378,238879726.14844644
1380,12955090.741516367
1381,71871795.51855241
1382,55258799.51060895
1383,16183110.427608754
1384,23381199.354502186
1385,44261091.51537519
1386,14628070.990639174
1387,9132930.240950419
1388,20791111.378473654
1389,31441021.613690287
1390,8590802.628436154
1391,138388672.61303547
1392,8946093.332840938
1393,5263731.16100748
1394,103717590.58627228
1395,26523913.957232527
1396,54604091.75610298
1397,8050582.082735635
1398,11271256.995195743
1399,19936327.042461876
1400,10925646.75478971
1401,7991119.777031736
1402,10421868.127732795
1403,53201865.866924584
1404,26906176.219974883
1405,7742041.179919861
1406,212656405.99591562
1407,229970244.25535518
1408,182863606.01284933
1409,41583642.91247334
1410,9623731.353037363
1411,200086134.08211792
1412,33899328.90228776
1413,47715579.506644495
1414,23793436.6248784
1415,75434224.453206
1416,6717146.409284229
1417,76779388.82814872
1418,21514661.138946913
1419,33709931.03252732
1420,46416250.71508434
1421,157454246.42450202
1422,86524617.74321133
1423,16066821.593310181
1424,31229167.303578492
1425,30836590.736548588
1426,37189074.33345074
1427,8689237.914506013
1428,9171238.574810542
1429,13087178.134208195
1430,45397609.81877682
1431,19705297.794238847
1432,7917397.741360688
1433,33831551.76556675
1434,54214081.373662986
1435,9415494.076287352
1436,39185878.22884685
1437,27120291.49033587
1438,77347914.5788105
1439,14556727.561906517
1440,91844826.80808495
1441,183320378.25507468
1442,96840198.4876375
1443,108354632.75870976
1444,11825951.136100074
1445,97148046.08797237
1446,116576832.19227345
1447,46985236.372504145
1448,14104981.414962387
1449,87979279.82486309
1450,184637417.85334164
1451,27932077.895912416
1452,78631608.87610868
1453,25093510.387723487
1454,32735531.73498226
1455,53747096.066132985
1456,23075899.188312262
1457,69912487.12040114
1458,80556150.66472425
1459,64184878.97239523
1460,156804957.3660759
1461,134170659.44966488
1462,56798375.692977585
1463,12244143.266118003
1464,32860972.018134765
1465,75435953.98775254
1466,10558138.373487152
1467,46395544.29307189
1468,12729484.632645998
1469,9378098.309920749
1470,26628252.30046054
1471,66412419.09960366
1472,123559084.31008445
1473,13189391.045679377
1474,6447521.492364221
1475,11590335.49166483
1476,69320949.03292191
1477,10428327.1061906
1478,13737981.897120683
1479,33704530.374612674
1480,61522294.85783517
1481,24003992.310724154
1482,41295001.271586925
1483,15934993.613144258
1484,20148809.25994759
1485,14780334.825732604
1486,23865749.17164107
1487,10321382.839834906
1488,8434681.020868376
1489,52910497.395792454
1490,25194100.331261124
1491,14742075.076799514
1492,74978074.75267808
1493,14730995.89474703
1494,85320450.6190054
1495,15719384.508904658
1496,11586143.782966726
1497,26573385.03652112
1498,39354298.478440516
1499,22838870.101392165
1500,9080724.333692158
1501,74343656.40130468
1502,47365074.444279775
1503,12003185.982611515
1504,3122048.8911715993
1505,17910772.421104785
1506,13578361.039815223
1507,17002705.71015456
1508,16779951.3435306
1509,21916868.813758954
1510,18227401.095852643
1511,12182158.834899833
1512,68742810.74075836
1513,34075000.277095735
1514,33781944.639075495
1515,30992838.00846389
1516,140423673.71438926
1517,106147215.63322565
1518,41308285.46971689
1519,75405160.75382349
1520,9980133.65881342
1521,78483012.59347808
1522,7631399.563775824
1523,192469837.40011084
1524,165147943.64881968
1525,12612259.10024139
1526,101352192.72055292
1527,15894737.533804988
1528,11353991.358142918
1529,17456676.423372284
1530,25676411.14471956
1531,12245989.89364263
1532,13446791.785410367
1533,46515274.40776091
1534,53069272.25676149
1535,8180129.275110502
1536,31569067.670477215
1537,40259695.95029269
1538,153528302.3343475
1539,16721447.161844911
1540,17861237.121133454
1541,10881153.753846098
1542,93060528.45911065
1543,5450807.646079625
1544,8635894.369752606
1545,123259313.01160714
1546,10053891.930657266
1547,27090609.03481715
1548,49164126.09586725
1549,8769645.145341657
1550,112080981.69501269
1551,16744928.461567454
1552,17506617.77823048
1553,8603485.886974217
1554,68690732.02001044
1555,13714196.505947525
1556,21155856.217766587
1557,19803597.607768644
1558,19750899.197964873
1559,17746771.017862186
1560,6571414.75923151
1561,166499539.6626701
1562,24189866.124824885
1563,82355513.29262184
1564,11729156.919297457
1565,14735551.759617813
1566,61798957.55324192
1567,22713872.396883443
1568,15092375.447461221
1569,93091790.04422626
1570,28442889.46117108
1571,77556010.75775507
1572,16035194.782413878
1573,13502966.533260288
1574,12679678.590441234
1575,40175105.70735248
1576,117251347.7380128
1577,65602571.25420701
1578,24697071.141274422
1579,90108059.33931558
1580,10089634.253556872
1581,21283618.400360577
1582,20300365.20847309
1583,23484597.711408533
1584,47320741.869093575
1585,133572980.6406506
1586,7817805.917054868
1587,81572526.92671528
1588,30386986.291365255
1589,114487900.05759247
1590,10459778.77800674
1591,17164949.56149071
1592,43210586.66869196
1593,26524814.775240198
1594,78956800.24837768
1595,5314924.171243971
1596,96552842.75221509
1597,26300419.690252807
1598,18056854.5100069
1599,65923478.53136319
1600,10790567.426889217
1601,67869144.67234905
1602,25587909.88831991
1603,128261305.89022142
1604,12313228.917699698
1605,32979883.03316629
1606,51851909.82671189
1607,197399947.24964264
1608,17027409.55966058
1609,78608379.22619724
1610,7480398.440553259
1611,16374335.83262882
1612,10750405.694905309
1613,31980549.03358895
1614,10185191.149620648
1615,104146404.47008729
1616,57455445.71465042
1617,174904952.45951265
1618,199107799.4635689
1619,29472315.676065616
1620,26923045.16517149
1621,30820569.146898158
1622,15180971.349679753
1623,9489469.715510895
1624,24094733.24847173
1625,19570421.206564642
1626,11719968.31173476
1627,9303596.60844952
1628,106010906.59150979
1629,16066245.126855021
1630,175218243.46402672
1631,31046302.451293327
1632,18410078.39105784
1633,15180711.571099918
1635,63560731.40896407
1636,11808954.794359343
1637,78936926.27728534
1638,133204146.18107383
1639,21051776.586467285
1640,91206784.90839218
1641,224776484.29826146
1642,45524735.03059098
1644,30501172.30447226
1645,6224833.12198117
1646,104944317.81624632
1647,24477423.31367305
1648,32372266.205800146
1649,13996589.563052459
1650,14658779.496614179
1651,15672243.384923026
1652,109994747.55378163
1653,47294044.67397924
1654,41641216.29402645
1655,12269684.628672132
1656,13121312.24379597
1657,18964048.518571682
1658,32257732.294807833
1659,58309512.23754233
1660,8205598.5064966995
1661,12081088.098801816
1662,87985483.76222411
1663,57422100.17634289
1664,183380155.1803022
1665,13761182.50502028
1666,43732963.95196084
1667,24356886.622072242
1668,74650264.88872862
1669,13512891.76877546
1670,19565171.10182443
1671,94755850.3734116
1672,4780889.87415909
1673,46550682.297363214
1674,31350356.580575995
1675,54783026.530876555
1676,19072601.004686225
1677,19203246.43705541
1678,64950914.488851845
1679,49562778.27938431
1680,17517028.52812012
1681,69592256.83072627
1682,97322261.38151374
1683,29344939.831223205
1684,62317000.90025407
1685,82912252.92075464
1687,21717334.02250556
1688,151702807.8081519
1689,10409204.688624289
1690,11433418.19365705
1691,111310483.33146393
1692,52371733.57362475
1693,19310877.928089682
1694,17389780.103178088
1695,78567099.29908322
1696,61168016.93043683
1697,14467231.091188837
1698,12512912.140409883
1699,145127964.1225669
1700,8815254.051328015
1701,10639653.854600647
1702,387043837.2553957
1703,12224447.128278099
1704,14687714.009691529
1705,19143794.96906635
1706,10490697.493659662
1707,32364685.788645916
1708,27343922.365552157
1709,91093382.06346741
1710,13735757.720717978
1711,8793137.416737018
1712,5731490.5086630015
1713,56810693.15050092
1714,19013400.748417404
1715,11467627.291939938
1716,34293056.178265646
1717,5838234.469565903
1718,25251655.872238718
1719,14298879.204833891
1720,8408780.476748785
1721,11367663.382952057
1722,37729147.79640829
1723,241455172.59919316
1724,10809269.107918484
1725,95583005.2680525
1726,8515064.60496291
1727,14717923.964088121
1728,185804344.6737613
1729,14979694.599898687
1730,24109777.8728336
1731,56886639.80240301
1732,19775587.42968438
1733,384360550.8822249
1734,12386539.760079358
1735,23929215.370857567
1736,41534021.54712623
1737,8875280.891974205
1738,142767610.6004491
1739,66051819.767877094
1740,17135759.660204247
1741,70892392.25105229
1742,12389541.206241801
1743,9658277.344633156
1744,13940529.526713053
1745,109598371.31084102
1746,15537475.673362013
1747,65898509.289234474
1748,99310861.58919239
1749,30422089.031229604
1750,14040844.44893943
1751,11180223.452973083
1752,39465624.810433045
1753,24388449.842305467
1754,299144779.1982206
1755,8850778.786512543
1756,67269309.0696339
1757,8233643.644900604
1758,14943357.842362238
1759,19191129.801818885
1760,82824487.90665169
1762,11708375.269655783
1763,39064464.79145348
1764,23365272.057417378
1765,13123137.488799809
1766,192106060.93286636
1767,11113254.247905
1768,11550796.292432608
1769,15748216.671713118
1770,95092738.75038773
1771,21135392.096771047
1772,6836150.359141389
1773,6330257.96062195
1774,9025945.858365532
1775,33515754.553102113
1776,14232821.15249099
1777,57218481.880402215
1778,9728155.365273423
1779,18747287.514761634
1780,165304824.30923542
1781,92578987.53198023
1782,116514373.03381544
1783,121632629.09818998
1784,174821095.4207481
1785,115680423.10233296
1786,80619826.55499691
1787,13084284.053002313
1788,47631100.48961791
1789,38431107.57371113
1790,15940336.887811352
1791,94332883.37164408
1792,52330748.09674537
1793,15993914.348375432
1794,35756448.44228156
1795,26475543.329933606
1796,85430705.21826717
1797,14093926.417607605
1798,90454461.63282913
1799,9652822.851755807
1800,12195222.152387027
1801,60553024.55129042
1802,17391171.233003467
1803,150635328.61570364
1804,50080510.418639824
1805,13188843.687417489
1806,12873736.117841179
1807,19629358.14060996
1808,43146526.80589291
1809,29891306.991095863
1810,29065803.021146864
1811,5617764.82493934
1812,143153799.13983458
1813,32025262.87510631
1814,9409866.993646784
1815,72799955.33131126
1816,49103390.35837863
1817,17847807.25686689
1818,16739082.890562052
1819,10233770.160988707
1820,11703327.637821576
1821,26551340.319978215
1822,8316984.520388033
1823,48777362.35696711
1824,12550879.416256689
1825,53060932.107003674
1826,97872218.59425262
1827,5167256.458827391
1828,84498774.68719736
1829,57680564.07097396
1830,14998175.580795629
1831,8252182.786597842
1832,8971463.923401168
1833,20249621.6064732
1834,51000736.34705306
1835,18276173.301574294
1836,17314222.94419699
1837,42175655.81706484
1838,26186800.018787563
1839,12913505.243588552
1840,10694067.14524719
1841,32054965.50641765
1842,185410273.2370445
1843,123412708.85055366
1844,69358356.83782962
1845,18080814.34153937
1846,11285501.562494718
1847,46673329.43153169
1848,10226944.807737071
1849,11014955.755114278
1850,5813530.958922284
1851,21760560.69859448
1852,99305613.63650885
1853,7116555.393880333
1854,17925006.64581206
1855,20623612.49841381
1856,170079601.22702128
1857,38096915.42545593
1858,15817776.272040956
1859,14962549.670759285
1860,17294003.553755872
1861,36340303.48311906
1862,57244383.77377444
1863,15732355.776980156
1864,117994255.14619297
1865,24539517.145407256
1866,22420811.743285995
1867,14826024.40609498
1868,13185571.889929298
1869,37382255.31820523
1870,128190711.47373849
1871,17719558.72414069
1872,95064849.09181157
1873,20334199.212072596
1874,28553784.466618363
1876,8341018.979699337
1877,28209214.199369505
1878,39673403.265579715
1879,58124050.77823664
1880,286854291.9373306
1882,17501627.21666181
1883,6380942.481108097
1884,5776826.186745791
1885,35804454.425208084
1886,37630559.6455171
1887,11953800.893996285
1888,106761236.64604944
1889,100133004.28062698
1890,12316260.82224458
1891,9632897.275692627
1892,7801062.441690227
1893,11556224.486976271
1894,40037703.4150492
1895,89932896.59948157
1896,67348317.76868618
1897,11050050.725021657
1898,95493999.17709823
1899,36534789.958830655
1900,80491417.0785762
1901,54584948.99582952
1902,22282767.354941066
1903,17064262.50764445
1904,19666074.87238024
1905,18351821.086146954
1906,12420186.76784088
1907,346348898.8205304
1908,59399010.48356254
1909,73819152.04670216
1910,27347256.632893696
1911,46168565.18880544
1912,8175837.438673888
1913,79597851.33813584
1914,9615543.535389846
1915,10742504.488280114
1916,15485900.079465311
1917,20272170.301334307
1918,54949540.49040043
1919,6610695.143414955
1920,47182204.37451936
1921,12544345.35999677
1922,142901077.30537838
1923,22118449.051426508
1924,70199516.77569124
1925,70162912.1347599
1926,49771325.467239544
1928,28535580.721790265
1929,19306558.844114963
1930,45816639.541651025
1931,8745340.453403609
1932,44570991.22504822
1933,11450955.102293126
1934,69624266.39297973
1935,21848871.175581228
1936,14044168.361473566
1937,23979980.528947033
1938,85274893.06324467
1939,171063549.81109235
1940,11542052.985179396
1941,67449395.1570707
1942,14973433.635651264
1943,23923615.59913566
1944,41033171.71437508
1945,136480491.18433857
1946,29670091.156293876
1947,11020452.604910983
1948,20690728.70417763
1949,12652182.022477258
1950,11822931.18715819
1951,17374128.036656745
1952,32775454.48939581
1953,66193935.6546586
1954,94565069.63340147
1955,16591975.852146676
1956,129443826.60068883
1957,93106798.54885067
1958,29600797.00031261
1959,13738149.16403023
1960,8950965.54769824
1961,34611218.62892041
1962,14757770.87378167
1963,44552418.06292483
1964,18203234.837528396
1965,62416764.29283247
1966,12785288.215808019
1967,8622271.854121517
1968,50316288.41756274
1969,23082216.09079872
1970,7171596.793382137
1971,66983351.99675085
1972,16140733.931980418
1973,23544170.38133268
1974,65696508.918346986
1975,9430868.398155674
1976,118713373.07355982
1977,8949912.999435866
1978,15626067.108235603
1979,29106229.0424742
1980,21845158.490834605
1981,53769866.15918641
1982,26823144.558345526
1983,12583779.586501326
1984,156808836.40185753
1985,35388746.44058734
1986,8883703.049094059
1987,47879571.41227165
1988,103972476.19668655
1989,66126389.442883685
1990,65409286.949324444
1991,8150266.594034452
1992,179327293.24965864
1993,68883196.45417123
