CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,침구_주방_저가_clust_id
756,-2,-1,0,3,-3,3,4
757,-2,1,2,-3,3,-3,2
758,-3,1,2,0,-3,3,5
759,-3,2,0,0,-2,3,5
760,-3,3,-1,0,-1,1,5
761,-1,1,-3,3,-3,0,4
762,0,0,-2,1,0,0,1
763,-2,3,-3,2,0,-2,5
764,-3,3,-3,2,-1,0,5
765,0,0,-1,2,-1,-2,4
766,-2,2,-3,2,-1,2,5
767,1,0,1,0,-1,0,0
768,-1,0,-1,1,-2,3,4
769,3,-2,0,2,-3,2,0
770,1,-3,0,3,-2,1,0
771,0,0,-1,1,-1,1,4
772,3,-3,0,2,-2,1,0
773,2,-3,0,1,0,2,0
774,3,-3,2,-1,1,-1,3
775,0,-1,0,1,1,-3,1
776,1,-2,2,1,-2,-1,0
777,-1,3,-3,2,-2,2,5
778,-1,0,0,0,1,-2,2
779,1,-1,0,1,1,-2,1
780,-1,-2,3,-2,0,0,3
781,0,1,-2,3,-3,3,4
782,1,1,-1,0,0,2,1
783,1,1,-3,1,2,-1,1
784,-2,0,2,1,-2,2,0
785,-1,0,1,-1,1,-1,2
786,3,-2,2,-3,3,-1,3
787,-1,0,0,2,-2,0,4
788,-2,1,0,-2,2,1,2
789,1,-3,3,-2,-1,3,3
790,-1,1,-1,0,0,2,1
791,-2,3,0,-2,-1,3,2
792,3,-1,-1,0,0,0,1
793,-1,1,-1,0,-1,2,5
794,-1,2,1,-2,2,-3,2
795,2,-1,2,-3,3,-1,3
796,2,0,0,0,-1,-1,0
797,0,0,2,-3,1,1,3
798,0,-1,0,0,1,0,1
799,-2,-1,2,-1,2,-3,2
800,-2,1,0,-1,1,-1,2
801,-1,0,0,1,0,-2,1
802,-1,1,1,-3,2,-1,2
803,1,1,-3,3,-3,3,4
804,0,1,-1,1,-1,0,4
805,1,-3,1,1,-1,1,0
806,-1,1,-1,0,2,-3,1
807,0,0,-1,1,-1,2,4
808,-1,2,-3,3,-1,-2,5
809,-2,-1,2,0,-1,0,0
810,1,-1,0,2,-3,1,4
811,3,-2,2,-2,-1,2,3
812,2,-3,2,0,0,-1,3
813,0,0,0,-1,0,1,1
814,1,0,0,0,0,0,1
815,-2,3,-3,2,-1,-1,5
816,1,-1,0,1,-2,1,0
817,-1,2,-2,0,0,2,5
818,-1,2,-2,1,-1,0,5
819,2,0,-3,3,-2,0,4
820,1,-1,1,0,0,-2,0
821,0,0,-1,1,-1,-1,4
822,0,-1,0,1,-1,2,0
823,0,2,-1,-1,1,1,1
824,-1,2,0,0,-1,1,5
825,-3,1,2,-1,1,-3,2
826,-1,0,-1,3,-1,-2,4
827,3,-1,-2,2,0,0,4
828,1,1,0,-1,-1,3,1
829,-2,1,-2,2,1,-3,5
830,-1,1,-2,3,-2,0,4
831,-2,1,-1,2,-2,1,5
832,-3,3,-3,2,0,0,5
833,0,2,-3,3,-3,2,4
834,0,-1,0,1,0,-1,0
835,-1,2,-1,2,-3,2,5
836,0,1,-2,0,1,-1,1
837,-3,1,1,0,-1,2,2
838,-1,1,0,-1,1,-1,2
839,3,-2,0,0,1,0,3
840,2,0,-2,1,-2,3,4
841,-1,1,0,-1,1,-1,2
842,2,-1,1,-1,2,-3,3
843,0,0,1,0,0,-1,0
844,-2,0,0,2,-2,-1,5
845,0,-2,1,2,-2,0,0
846,2,-3,3,-2,0,1,3
847,1,-1,2,-3,1,1,3
848,2,0,-2,3,-2,1,4
849,-3,1,1,0,-1,0,2
850,-2,-1,3,-1,-1,0,2
851,-2,0,1,-2,1,2,2
852,0,1,-1,-1,3,-2,1
853,1,-1,1,-1,1,0,3
854,2,0,-2,3,-2,1,4
855,3,0,-3,3,0,-2,4
856,-2,1,0,1,-3,0,5
857,-1,-1,0,1,-1,1,0
858,-1,-1,0,-1,3,-2,2
859,0,-2,1,2,0,-3,0
860,-1,1,-1,1,-1,1,5
861,3,-1,-1,1,0,-2,1
862,1,0,0,-1,1,0,1
863,1,-3,3,-1,-2,3,0
864,0,-1,1,0,-2,2,0
865,-1,1,-1,2,-3,3,4
866,3,-1,-2,1,2,-3,1
867,2,-3,2,1,-2,0,0
868,1,0,-1,1,-1,-1,4
869,-3,0,1,2,-1,-2,5
870,3,-3,2,-1,-1,3,3
871,0,1,-1,0,1,0,1
872,-1,-1,1,2,-3,2,0
873,0,-1,2,-1,-2,0,0
874,-1,0,2,-3,1,1,2
875,1,0,-1,0,-1,2,1
876,2,-1,1,0,-1,0,0
877,-1,1,0,0,-2,3,5
878,-3,1,0,1,-1,2,5
879,-1,1,-1,1,0,0,5
880,1,0,-2,2,-1,0,4
881,2,0,0,-1,-1,2,0
882,0,-3,1,2,-2,0,0
883,0,0,2,-3,2,-1,3
884,1,2,-3,1,1,0,1
885,1,-1,-1,3,-2,1,4
886,-3,1,2,0,-2,1,2
887,-3,3,-2,2,-3,3,5
888,-1,0,0,1,0,-1,1
889,0,-1,2,1,-2,0,0
890,-3,1,0,2,-3,2,5
891,0,-1,1,0,0,-2,0
892,1,-2,0,0,1,1,3
893,-1,-1,-1,3,-2,0,4
894,-1,3,-1,-1,1,1,2
895,3,-3,2,-1,2,-2,3
896,-2,1,-1,1,-1,0,5
897,1,0,-1,2,-3,0,4
898,0,-3,3,-1,-1,0,0
899,1,2,-3,2,1,-2,1
900,-1,2,-2,1,-1,1,5
901,0,1,0,2,0,-3,4
902,2,-2,1,-2,2,0,3
903,2,-2,0,1,0,-2,0
904,1,-1,3,-2,1,1,3
906,-1,1,-1,2,-1,1,5
907,2,-2,-1,3,-2,2,4
908,3,-2,-1,1,1,-2,1
909,1,-1,0,1,-1,1,0
910,0,1,0,0,-1,1,1
911,1,-2,2,0,0,-1,0
912,3,-1,-1,0,0,1,1
913,0,0,-1,-1,1,2,1
914,1,-1,-2,2,1,-3,1
915,1,0,1,-1,1,-3,3
916,-2,0,1,0,0,-2,2
917,1,0,1,1,-1,1,0
918,-1,0,0,1,0,-2,1
919,1,2,-3,2,1,-3,1
920,1,0,0,2,0,-3,4
921,2,-1,0,-1,2,-1,3
922,0,0,1,-1,0,0,2
923,-3,3,-3,0,1,0,5
924,-1,1,1,-3,0,3,2
925,0,3,-3,3,-1,-2,5
926,1,-1,1,-1,2,-3,3
927,2,-2,2,-1,-1,-1,0
928,0,-1,1,-1,1,0,3
929,2,1,-3,2,-1,1,4
930,1,-1,-1,2,0,0,4
931,0,-1,-1,1,2,-2,1
932,0,-2,3,-1,-1,1,0
933,0,1,-3,2,0,-2,4
934,-1,1,0,-2,3,-2,2
935,3,-3,3,-3,1,1,3
936,-3,3,-2,1,0,0,5
937,0,-1,-1,3,-2,2,4
938,2,1,-2,0,1,-1,1
939,-2,0,1,-1,1,0,2
940,3,-1,-1,0,0,2,1
941,0,-2,1,-2,1,2,3
942,1,-1,0,2,-3,2,4
943,0,-1,0,0,2,-2,1
944,2,0,1,-3,3,-3,3
945,-2,3,-3,2,-1,2,5
946,0,0,1,1,-3,1,0
947,0,-2,3,-3,0,3,3
948,-3,3,-2,2,0,-3,5
949,0,2,1,0,-3,0,4
950,2,-2,-1,3,-1,-1,4
951,0,-2,0,1,-1,1,0
952,1,0,-1,1,-2,3,4
953,-2,-1,0,3,-3,3,4
954,-1,1,-1,1,-2,2,5
955,2,-2,0,0,0,0,0
956,1,-2,2,-1,2,-2,3
957,3,-2,0,2,-1,-2,0
958,-1,3,-3,2,0,-1,5
959,1,1,-1,1,1,-3,1
960,-2,3,-2,-1,0,3,5
961,-1,1,-1,0,1,0,1
962,1,-3,2,-1,0,0,3
963,-3,1,1,1,-3,3,5
964,-2,2,-1,1,-1,0,5
965,0,-1,1,-1,0,0,3
966,-2,2,-3,3,-2,1,5
967,0,2,0,-3,2,1,2
968,0,-1,1,-1,1,-2,3
969,-2,3,-1,-1,0,0,2
970,-2,1,-2,1,0,2,5
971,0,-1,-1,2,-1,0,4
972,1,2,-3,1,2,-3,1
973,0,1,1,-2,0,1,2
974,-3,2,-1,2,-3,3,5
975,3,-1,-1,0,-1,3,0
976,-1,1,0,0,-1,1,5
977,3,-3,3,-3,3,-3,3
978,0,-2,2,1,-2,1,0
979,0,0,1,-1,1,0,2
980,0,0,-1,1,0,0,1
981,-1,0,1,-2,3,-2,2
982,-1,2,-3,3,-2,2,5
983,-2,2,-1,0,1,-1,2
984,1,0,0,0,0,1,1
986,1,-2,2,-1,2,-3,3
987,3,-1,-1,0,1,0,1
988,0,1,-1,0,-1,3,1
989,-2,3,-1,-2,1,2,2
990,3,-3,3,-3,0,1,3
991,2,-1,-1,1,0,-1,1
992,-2,2,0,0,-1,1,5
993,-2,0,0,2,-1,-1,5
994,2,-1,-2,3,-3,3,4
995,0,1,0,-2,2,-2,2
996,2,-2,1,0,-1,1,0
997,0,-2,3,-3,0,3,3
998,0,-3,1,1,-1,-1,0
999,0,-1,0,0,2,-2,1
1000,-1,1,-1,1,-1,1,5
1001,2,-3,3,-3,3,-2,3
1002,1,-3,2,-1,2,-3,3
1003,0,1,-1,2,-2,0,4
1004,3,-3,1,0,0,2,0
1005,0,-2,1,-1,-1,0,0
1006,3,0,-3,2,-2,0,4
1007,3,-3,2,-2,3,0,3
1008,2,1,-3,1,2,-3,1
1009,-3,2,0,-1,0,1,2
1010,0,1,-2,2,-1,0,4
1011,3,-2,2,-3,2,1,3
1012,2,1,-3,2,1,-2,1
1013,-1,2,-1,1,-3,3,5
1014,3,-3,3,-3,3,-3,3
1015,0,1,1,-1,-2,1,0
1016,-1,0,0,0,1,-1,2
1017,1,1,1,-3,2,0,3
1018,0,1,0,-1,1,-1,2
1019,0,-1,-1,2,-1,1,4
1020,3,-2,2,-1,-2,3,0
1021,-2,2,-1,2,0,-2,5
1022,-3,3,-2,2,-3,3,5
1023,3,-3,0,2,0,0,0
1024,0,-1,1,0,-1,-1,0
1025,-1,2,-2,2,-3,1,5
1026,-3,2,-1,0,2,-2,2
1027,2,-1,1,-1,1,-2,3
1028,2,-3,1,1,-1,-1,0
1029,-1,0,2,-3,1,1,2
1030,2,-1,0,1,-1,1,0
1031,-1,0,0,0,0,1,2
1032,1,-1,2,-2,1,-1,3
1033,-1,1,-2,2,0,0,5
1034,1,-1,1,-2,3,-1,3
1035,-3,1,-1,2,-1,1,5
1036,0,-1,0,1,-1,2,0
1037,-1,0,2,-3,1,0,2
1038,2,-2,1,0,-2,3,0
1039,0,2,0,1,-3,1,4
1040,2,-3,1,1,-1,0,0
1041,0,-1,1,-1,1,0,3
1042,1,-1,2,-3,0,0,3
1043,3,-2,0,2,-3,2,0
1044,1,1,-3,1,2,-3,1
1045,-1,1,-1,2,-3,3,4
1046,-1,1,-2,3,-3,1,4
1047,-3,2,-1,1,-1,1,5
1048,0,1,0,-1,-1,1,2
1049,0,0,1,0,-2,0,0
1050,1,1,0,-1,1,-2,1
1051,3,-2,0,1,-1,1,0
1052,-3,3,-3,1,1,0,5
1053,-1,-2,2,-2,3,-3,3
1054,-2,0,0,-1,3,-3,2
1055,0,0,1,-3,2,-1,3
1056,0,-1,2,-3,3,-3,3
1057,-2,1,-2,3,-3,3,5
1058,1,-1,0,0,0,1,0
1059,-2,-1,3,-1,0,-1,2
1060,0,0,-2,3,-2,2,4
1061,-1,0,-1,2,-3,2,4
1062,3,-3,3,-3,3,-3,3
1063,0,-1,1,0,0,0,0
1064,2,0,0,-2,2,0,3
1065,-1,1,-1,2,-3,2,4
1066,-3,3,-2,1,0,-1,5
1068,-2,0,0,0,1,0,2
1069,1,-2,0,3,-3,2,4
1070,0,0,0,1,-1,1,4
1071,3,-2,2,-2,1,-1,3
1072,0,2,0,-3,2,0,2
1073,1,-1,-2,2,-1,2,4
1074,3,-3,3,0,-2,0,0
1075,-1,0,0,1,-1,1,4
1076,2,-2,1,-1,0,1,3
1077,0,1,-1,1,-1,0,4
1078,1,0,0,-1,-1,3,0
1079,-2,0,3,-2,0,0,2
1080,1,-1,1,0,-1,0,0
1081,0,0,1,-1,1,-1,2
1082,3,-3,1,2,0,-1,0
1083,-1,-2,2,1,-3,2,0
1084,-1,-2,3,-1,-1,1,0
1085,1,-1,1,0,-2,1,0
1086,-1,1,-1,0,2,-2,1
1087,3,-3,1,1,1,-3,0
1088,1,-1,-1,-1,2,0,1
1089,-1,0,0,1,-1,1,4
1090,-1,2,-1,-1,1,2,2
1091,1,0,-1,-2,0,1,1
1092,3,-3,3,-3,2,1,3
1094,1,-3,3,-1,0,-1,3
1095,1,1,0,-2,3,-2,2
1096,3,-1,-1,0,-1,1,0
1097,-3,2,-1,2,0,-3,5
1098,-1,1,-1,0,0,2,1
1099,-1,0,-1,3,-2,1,4
1100,2,-3,2,0,0,0,3
1101,-1,1,-2,-1,0,3,1
1102,-1,1,-1,0,-1,3,5
1103,0,2,-1,1,-1,0,5
1104,-3,3,-3,3,-2,1,5
1105,0,0,-2,1,1,-1,1
1106,0,-1,2,-3,2,-1,3
1107,-1,1,-1,-2,2,0,2
1108,-1,-1,1,-2,1,0,2
1109,-1,0,1,-2,1,0,2
1110,-2,3,-3,3,-2,2,5
1111,-2,2,-2,3,-1,0,5
1112,1,0,-1,0,1,0,1
1113,-1,0,1,-1,1,-2,2
1114,-2,1,-1,0,1,-1,2
1115,2,0,-2,3,-1,-1,4
1116,1,-3,2,1,-1,-1,0
1117,2,-1,2,-1,-2,3,0
1118,1,-3,0,3,-3,3,0
1119,3,-2,-1,2,1,-2,1
1120,1,0,-2,3,-1,-2,4
1122,-1,0,1,0,-2,3,0
1123,-3,1,1,-1,-1,2,2
1124,-1,2,-2,0,1,-1,5
1125,-2,3,-1,-1,2,-3,2
1126,-2,2,0,0,-1,1,5
1127,2,-1,2,-2,2,-3,3
1128,3,-3,2,0,-2,3,0
1129,0,-1,3,-3,3,-1,3
1130,-2,1,-1,0,0,0,5
1131,2,0,-2,3,-1,0,4
1132,1,-1,-2,3,-3,1,4
1133,-1,2,0,-1,1,1,2
1134,1,0,-2,2,-2,2,4
1135,0,-1,2,-2,2,-2,3
1136,1,-3,1,0,1,-2,3
1137,1,-1,0,1,-1,1,0
1138,1,-1,1,0,-2,3,0
1139,0,1,-1,0,1,-1,1
1140,-1,1,0,-1,0,1,2
1141,1,-1,0,1,-2,1,0
1142,0,-2,2,-1,0,-1,3
1143,-1,2,-1,-1,-1,2,5
1144,1,-2,0,-1,0,3,3
1145,0,0,-1,0,0,0,1
1146,-1,1,0,-2,3,-1,2
1147,-1,0,0,1,-2,3,4
1148,-3,3,-2,0,1,0,5
1149,2,-1,0,0,-1,0,0
1150,2,-2,0,0,1,-2,3
1151,0,2,-3,3,-3,2,4
1152,-2,2,-1,0,0,-1,5
1153,-1,1,-2,1,0,-1,5
1154,0,-1,0,2,-2,0,4
1155,2,-1,1,-2,1,2,3
1156,0,-1,0,0,0,1,0
1157,-1,0,1,0,-1,1,0
1158,-1,2,-1,1,0,1,5
1159,-1,0,-1,1,-1,0,4
1160,0,1,1,-3,2,-2,2
1161,0,1,-2,2,-3,3,4
1162,-2,2,0,-2,3,-3,2
1163,-2,1,-1,1,-2,1,5
1164,-1,2,0,0,0,-1,2
1165,-2,3,-2,0,0,1,5
1166,3,-3,2,0,-1,0,0
1167,3,-2,2,-3,2,0,3
1168,1,-1,1,0,0,-1,0
1169,-1,1,-1,1,0,-1,5
1170,1,-1,1,-1,1,0,3
1172,3,-1,-2,3,-3,3,4
1173,-2,2,-1,2,-3,2,5
1174,2,-3,2,0,-1,1,0
1175,1,-1,-2,2,-1,0,4
1176,2,-1,2,-3,1,1,3
1177,-1,0,-1,3,-2,2,4
1178,-3,2,-1,0,1,0,5
1179,-1,1,0,-1,2,-2,2
1180,0,-1,0,1,-1,0,0
1181,-2,3,-2,1,0,1,5
1182,0,0,2,-3,3,-2,3
1183,1,-1,1,-1,0,0,3
1184,2,-2,1,0,-1,1,0
1185,0,0,-1,1,-1,-1,4
1186,0,1,-1,1,-2,2,4
1187,0,-3,3,-1,-2,2,0
1188,3,-1,0,0,-1,-1,0
1189,-1,3,0,-2,2,-3,2
1190,-1,3,-2,2,-1,0,5
1191,-1,1,2,-1,1,-3,2
1192,0,0,-1,1,-2,3,4
1193,1,-1,1,-1,0,-1,3
1194,-2,0,-1,2,1,-3,5
1195,1,0,0,-1,-1,0,0
1196,2,0,-1,2,-1,0,4
1197,-1,0,-2,3,-1,0,4
1198,2,-1,2,-3,2,0,3
1199,-1,-1,1,0,0,-1,0
1200,-2,2,-1,2,-3,3,5
1201,1,-1,1,-1,1,0,3
1202,0,1,0,-1,0,1,2
1203,2,-2,1,-2,1,2,3
1204,0,0,0,1,0,0,1
1205,1,0,-2,3,-3,3,4
1206,1,-1,-1,1,0,-1,1
1207,0,-1,-1,1,1,-2,1
1209,1,-1,1,0,-1,1,0
1210,-2,2,0,0,0,-1,2
1211,-1,0,2,-3,0,2,2
1212,-2,1,0,-1,-1,1,2
1213,0,0,0,-1,2,0,1
1214,0,-2,0,3,-3,0,4
1215,2,0,0,0,-1,0,0
1216,0,-3,1,0,1,1,3
1217,0,0,-2,3,-3,3,4
1218,2,1,-1,0,-2,2,4
1219,0,-3,3,-3,2,-1,3
1220,-1,1,-1,1,-1,1,5
1221,1,-2,0,1,0,-1,0
1222,2,-3,2,0,-2,0,0
1223,1,-2,0,0,1,0,3
1224,-2,0,1,-1,1,-2,2
1225,0,1,-1,1,-1,1,4
1226,2,-3,3,-2,1,0,3
1227,3,-2,0,0,1,-2,3
1228,-3,3,-2,0,0,1,5
1229,2,-2,3,-3,3,0,3
1230,-3,3,-2,1,-1,2,5
1231,-1,1,-1,1,0,0,5
1232,1,-2,3,-2,-1,1,3
1233,1,-1,0,1,-2,2,0
1234,2,0,-1,1,-1,1,4
1235,1,0,0,0,-1,1,0
1236,-1,-1,3,-2,0,1,3
1237,1,-3,2,0,-1,1,0
1238,0,2,-2,-1,3,-3,1
1239,0,0,1,1,-3,0,0
1240,-2,2,0,-1,2,-2,2
1241,1,0,-2,1,1,0,1
1242,0,1,0,0,0,-1,1
1243,-2,3,-3,1,0,2,5
1244,-1,1,-1,1,0,-1,5
1245,-1,-1,2,0,-2,1,0
1246,0,0,1,-2,2,1,2
1247,0,3,-3,3,-1,1,5
1248,-3,1,1,-1,1,-1,2
1249,0,1,0,-1,1,-1,2
1250,-1,1,-1,0,2,-2,1
1251,0,1,-1,0,1,-1,1
1252,0,0,1,1,-2,-1,0
1253,-1,1,-1,0,1,-1,1
1254,0,2,-2,3,-1,-2,4
1255,-2,0,2,-2,1,-1,2
1256,1,0,-1,0,1,-2,1
1257,-1,2,-3,1,2,-2,5
1258,0,-1,1,-1,0,0,3
1259,1,-3,0,3,-1,-1,0
1260,1,0,-1,0,1,-1,1
1261,0,-1,2,-2,0,1,3
1263,-1,-2,3,-3,1,1,3
1264,0,1,-1,2,-3,2,4
1265,-1,1,-1,-2,2,-1,2
1266,-1,-1,3,-3,2,0,3
1267,2,-2,0,1,-2,3,0
1268,-3,3,-3,1,2,0,5
1269,3,0,-3,3,-1,0,4
1270,0,1,-2,3,-1,0,4
1271,-2,1,1,-2,-1,2,2
1272,0,2,-1,2,-2,2,4
1273,3,-2,0,0,0,0,0
1274,-1,2,-1,0,0,0,5
1275,-1,2,-3,3,-2,-1,5
1276,0,0,0,1,0,-1,1
1277,1,-1,1,0,0,-1,0
1278,1,0,-1,1,-1,0,4
1279,3,0,-1,0,1,-2,1
1280,0,-1,2,-2,-1,2,3
1281,-1,-1,2,0,-1,0,0
1282,-1,-1,0,0,2,-3,1
1283,0,-1,1,-2,2,1,3
1284,-1,2,1,-1,-1,2,2
1285,-1,1,-2,3,-3,1,4
1286,3,-2,0,0,0,1,0
1287,-2,-1,3,-2,0,1,2
1288,3,-3,0,2,-1,1,0
1289,-3,2,0,-1,1,-1,2
1290,2,-2,-1,3,-1,-2,4
1291,-2,-1,3,-2,1,-2,2
1292,1,-3,1,1,1,-3,0
1293,2,-3,2,0,-1,0,0
1294,-1,1,0,1,0,-1,5
1295,-1,0,2,-3,2,-2,2
1296,-2,1,-2,3,0,-3,5
1297,-2,3,-2,1,-1,1,5
1298,1,-2,3,-3,3,-3,3
1299,0,3,-1,-2,2,-2,2
1300,0,0,-1,0,1,-1,1
1301,3,0,-1,-2,3,0,1
1302,-3,2,0,1,-3,2,5
1303,0,-1,1,0,-2,3,0
1304,0,0,-1,0,1,-1,1
1305,3,-3,2,-2,3,-2,3
1306,0,0,0,1,0,-1,1
1307,2,-1,0,-2,2,0,3
1308,-3,1,1,1,-1,-2,5
1309,-1,-2,3,-2,0,2,3
1310,-3,1,0,0,1,0,2
1311,0,0,2,-2,2,-3,3
1312,-2,-1,3,-2,0,0,2
1313,-1,0,3,-1,0,-2,2
1314,1,-3,3,-2,-1,1,3
1315,0,-1,-1,3,-2,-1,4
1316,1,0,-1,0,2,0,1
1317,1,-2,3,-3,2,1,3
1318,1,0,-1,0,0,1,1
1319,0,2,-3,3,0,-3,5
1320,0,0,0,1,-1,1,4
1321,-3,1,2,-2,1,-1,2
1322,1,-1,1,0,-2,2,0
1323,-2,0,-1,0,1,0,2
1324,1,-1,1,-1,1,0,3
1325,2,0,0,0,-1,1,0
1326,0,0,1,-1,2,-3,2
1327,2,-1,-1,3,0,-3,4
1328,2,0,-1,0,1,-1,1
1329,-3,2,-1,1,-2,3,5
1331,-1,1,-2,2,-1,2,5
1332,3,-1,-1,0,1,0,1
1333,1,-1,-2,2,-1,1,4
1334,3,-3,3,-3,3,0,3
1335,0,-1,1,-1,-1,1,0
1336,3,-2,1,-2,3,-2,3
1337,-1,1,-1,0,0,1,1
1338,0,1,-1,0,0,0,1
1339,1,0,0,0,0,-1,1
1340,-3,1,0,1,0,0,5
1341,2,-3,3,-2,2,-3,3
1342,3,-3,0,3,-3,1,0
1343,0,1,-3,3,-2,0,4
1344,-2,1,-2,3,-3,3,5
1345,2,-1,-1,-1,3,-3,1
1346,1,0,0,-1,0,2,1
1347,-2,0,0,1,-2,3,5
1348,0,2,-1,-1,1,-1,1
1349,1,-1,1,1,-3,1,0
1350,1,-1,0,0,2,-3,1
1351,-2,1,-1,1,-1,0,5
1352,-1,1,0,0,-1,0,5
1353,1,-1,1,-1,1,0,3
1354,0,0,-1,0,1,-2,1
1355,1,1,0,-1,1,1,1
1356,1,-3,1,2,-2,1,0
1357,-1,1,1,-2,-1,1,2
1358,0,1,1,-3,1,1,2
1359,0,-1,1,-1,0,1,3
1360,1,-1,1,1,-1,-2,0
1361,-3,3,-3,3,-3,3,5
1362,0,-1,0,1,1,-2,1
1363,0,1,-1,0,1,-1,1
1364,0,-1,-1,0,3,-3,1
1365,1,1,-1,1,0,0,1
1366,-2,3,-2,1,-2,1,5
1367,-2,2,-3,3,-2,1,5
1368,0,-1,0,1,-1,1,0
1369,1,0,-1,-1,3,-2,1
1370,0,2,-2,1,0,-1,5
1371,1,0,-2,3,-2,0,4
1372,-1,1,0,-2,1,-1,2
1373,3,-1,-1,2,-3,2,4
1374,-1,1,0,0,-1,0,5
1375,-2,3,-3,3,-1,0,5
1376,0,-3,2,-2,2,-1,3
1377,1,0,-1,0,2,-2,1
1378,1,-1,1,0,1,-2,3
1380,2,-1,0,1,-2,3,0
1381,1,-1,-2,2,0,-1,4
1382,-2,1,0,1,-3,1,5
1383,1,-1,1,-2,1,1,3
1384,2,-2,1,0,1,-2,3
1385,-1,0,2,-2,0,0,2
1386,3,0,-2,0,0,2,1
1387,0,0,0,0,-2,1,0
1388,0,0,2,-2,1,-2,3
1389,0,2,-3,1,1,0,1
1390,-1,-1,2,0,0,-1,0
1391,1,2,-2,2,-3,1,4
1392,-1,1,0,-2,2,0,2
1393,3,-1,0,0,0,-1,0
1394,-2,-1,3,-1,-2,2,0
1395,-1,0,2,-1,-2,3,0
1396,0,0,-1,1,0,-1,1
1397,0,0,-1,1,-1,1,4
1398,-1,0,0,1,-2,3,4
1399,2,0,-1,1,-2,1,4
1400,1,-2,0,0,1,-1,3
1401,2,-2,0,1,-1,0,0
1402,-1,2,-3,2,0,-1,5
1403,-2,2,0,-2,2,-1,2
1404,0,1,-1,1,0,-1,1
1405,0,-1,0,1,-1,1,0
1406,0,0,2,-3,1,1,3
1407,1,0,-1,2,-2,1,4
1408,-3,3,-1,0,-2,3,5
1409,-1,0,1,0,-1,1,0
1410,2,0,-1,1,0,-1,1
1411,1,0,-2,3,-3,3,4
1412,3,-2,1,-1,1,-1,3
1413,1,-1,0,0,1,-1,1
1414,0,1,0,-1,0,1,2
1415,-1,3,-3,1,1,-2,5
1416,2,-3,1,1,0,-2,0
1417,0,-2,2,-1,0,2,3
1418,-1,0,0,0,0,0,2
1419,-1,1,-1,0,0,1,1
1420,2,-2,3,-2,2,-3,3
1421,-1,1,-1,1,-2,2,5
1422,2,-3,2,0,0,-1,3
1423,-1,1,0,-1,0,1,2
1424,0,0,2,-3,3,-2,3
1425,-1,-2,0,1,-1,3,0
1426,-3,1,0,1,0,0,5
1427,0,1,-1,2,-2,0,4
1428,0,-2,2,-1,1,-1,3
1429,0,0,-1,0,2,-1,1
1430,2,-1,2,-2,0,2,3
1431,2,-2,3,-2,1,0,3
1432,1,-1,1,0,-2,1,0
1433,1,1,-3,0,0,2,1
1434,-2,-1,1,2,0,-3,0
1435,-2,3,-2,1,-1,0,5
1436,-1,1,0,1,-2,1,5
1437,-1,2,-3,2,0,0,5
1438,1,0,-1,1,-1,-1,4
1439,1,-1,2,0,1,-3,3
1440,-1,-2,1,2,-1,-2,0
1441,-1,2,-3,2,0,1,5
1442,-1,3,-3,1,0,2,5
1443,3,-2,0,0,1,-1,3
1444,0,0,-1,1,-1,0,4
1445,1,0,-2,3,-1,0,4
1446,1,2,-1,0,-2,2,4
1447,1,2,0,-3,1,2,2
1448,-2,1,-2,0,2,1,1
1449,1,0,0,0,2,-1,1
1450,-1,0,1,-3,3,-2,2
1451,2,-2,2,0,0,-2,0
1452,2,-3,1,1,0,-1,0
1453,0,-3,1,2,-1,-2,0
1454,-1,1,-2,2,-1,1,5
1455,-2,2,-2,1,2,-3,5
1456,-3,2,1,-3,2,0,2
1457,3,-3,1,1,1,-1,0
1458,-1,-1,2,-3,0,3,3
1459,-2,0,0,0,0,2,2
1460,2,-1,2,-1,0,-2,3
1461,-3,2,-1,2,-3,3,5
1462,2,-2,-1,3,-1,0,4
1463,1,1,0,-1,0,-1,1
1464,3,-1,-1,1,0,1,1
1465,-1,0,0,2,-2,-1,4
1466,0,1,-1,0,1,-1,1
1467,0,2,-3,1,1,-2,1
1468,-2,1,-2,2,-1,1,5
1469,-1,0,-2,2,0,-1,4
1470,0,1,-1,-2,2,0,2
1471,1,0,-2,3,-2,0,4
1472,-1,0,0,0,-2,1,0
1473,-2,1,-1,1,-2,2,5
1474,-1,1,0,0,-1,1,5
1475,-1,-1,0,1,1,-2,1
1476,1,-2,1,2,-3,3,0
1477,3,-3,1,2,-3,0,0
1478,-2,0,0,2,-2,0,5
1479,-3,3,-3,3,-3,3,5
1480,1,1,-3,2,-1,0,4
1481,1,-1,1,-1,0,2,3
1482,-1,-1,3,0,-3,3,0
1483,2,-1,1,-2,3,-2,3
1484,-2,2,0,-2,2,0,2
1485,-2,1,-1,1,-1,1,5
1486,3,-3,3,-3,2,-2,3
1487,0,0,0,-1,2,-3,1
1488,-3,3,0,-3,1,-1,2
1489,0,-2,3,0,-2,0,0
1490,3,-1,-1,0,-1,3,0
1491,1,-1,-1,2,-3,0,4
1492,-3,3,-2,1,-2,2,5
1493,-1,1,-1,1,0,-2,5
1494,-1,-1,1,-1,0,0,2
1495,1,-2,3,-2,2,-3,3
