CUSTNO,1_2증감폭 대비2_3변동폭,2_3증감폭 대비3_4변동폭,3_4증감폭 대비4_5변동폭,4_5증감폭 대비5_6변동폭,5_6증감폭 대비6_7변동폭,6_7증감폭 대비7_8변동폭,가구인테리어_잡화_고가_clust_id
776,0,0,0,4,-3,-1,2
777,0,4,-2,0,-1,3,4
778,0,0,0,0,0,0,1
779,-1,-1,-1,3,-1,0,2
780,4,-2,-1,3,-3,3,2
781,4,-3,3,-3,-1,0,3
782,0,0,0,0,0,0,1
783,2,-1,1,-1,1,0,3
784,-3,0,3,0,-2,1,5
785,0,0,0,0,0,0,1
786,4,-3,3,-3,3,-2,3
787,-2,1,-1,-1,3,-3,0
788,0,0,0,0,0,4,1
789,-1,1,-3,3,-3,3,2
790,0,0,0,0,0,0,1
791,-3,3,-1,-2,-1,0,4
792,-2,2,-2,0,1,-1,4
793,0,0,0,0,0,0,1
794,-3,3,0,-3,3,-3,0
795,0,-1,4,-3,-1,4,5
796,3,-3,-1,0,4,-3,3
797,-1,-1,4,-2,1,0,5
798,0,0,0,0,0,0,1
799,-3,-1,0,4,-3,-1,2
800,0,4,0,-3,-1,0,4
801,0,-2,3,-1,-1,0,5
802,0,4,-3,-1,0,0,4
803,0,4,-3,3,-3,-1,4
804,0,0,0,0,0,0,1
805,0,0,0,0,0,0,1
806,-3,3,-3,-1,4,-3,0
807,0,0,0,4,-3,-1,2
808,-1,0,0,4,-3,-1,2
809,-2,-1,0,0,0,0,1
810,3,-2,1,0,-1,0,3
811,-1,0,4,-3,0,-1,5
812,0,4,-3,-1,0,0,4
813,0,0,0,0,0,0,1
814,-3,2,0,-1,-1,3,4
815,0,0,0,0,0,4,1
816,-3,-1,4,-3,3,-2,5
817,-1,4,0,-3,2,0,0
818,4,0,-2,-1,3,-1,3
819,-3,2,-1,1,-2,0,4
820,0,0,0,0,0,0,1
821,0,0,0,0,0,0,1
822,-1,0,0,0,0,0,1
823,-2,0,2,-2,-1,3,5
824,0,-1,0,4,-3,-1,2
825,0,4,-3,-1,0,0,4
826,0,0,0,0,0,0,1
827,-1,3,-3,3,-3,3,4
828,0,0,0,0,0,0,1
829,0,0,0,0,0,0,1
830,0,4,-3,3,-3,3,4
831,0,0,0,4,-3,-1,2
832,0,3,-2,1,1,-2,4
833,0,0,0,4,-3,-1,2
834,-1,0,0,0,0,0,1
835,-1,1,-2,3,-3,3,2
836,0,0,0,0,0,0,1
837,-3,-1,0,0,0,0,1
838,-1,-1,0,4,-1,-1,2
839,0,4,-3,3,-3,-1,4
840,1,0,-1,1,-1,1,1
841,0,0,4,-3,-1,4,5
842,3,-2,1,-2,3,-2,3
843,0,0,0,0,0,0,1
844,3,-2,-1,-1,4,-3,3
845,0,-3,-1,4,-1,-2,2
846,-1,0,4,-3,-1,0,5
847,0,-3,3,-2,-1,0,5
848,3,-1,-2,3,-1,0,2
849,0,0,0,0,0,0,1
850,4,-3,-1,4,-3,3,2
851,0,0,0,0,0,0,1
852,0,-1,4,-3,3,-2,5
853,0,0,0,0,0,0,1
854,0,0,0,0,0,0,1
855,-1,-1,-1,3,-3,3,2
856,0,4,-1,0,-2,-1,4
857,3,-3,2,-2,3,-2,3
858,-1,-1,1,-2,3,-2,0
859,4,-3,-1,0,4,-3,3
860,0,0,0,0,0,0,1
861,-1,-2,3,-2,1,-2,5
862,0,0,0,0,0,0,1
863,0,-3,2,0,-2,3,1
864,0,0,0,0,0,0,1
865,1,-2,-1,4,-3,0,2
866,-1,0,4,-3,3,-3,5
867,0,-1,4,-1,-2,-1,5
868,-1,4,-3,-1,0,0,4
869,-3,3,-3,0,3,-3,0
870,-2,-1,-1,4,-3,3,2
871,0,0,0,0,0,0,1
872,-3,-1,0,0,0,0,1
873,-1,-1,3,-1,-1,-1,5
874,-3,-1,4,-3,3,-1,5
875,0,3,-1,-1,-1,3,4
876,0,0,0,0,0,0,1
877,0,0,0,0,0,0,1
878,-3,3,-2,2,-1,0,4
879,3,-3,2,0,-1,1,3
880,0,0,4,-3,-1,0,5
881,0,0,0,0,0,0,1
882,0,-3,0,3,-2,-1,2
883,-3,3,-3,3,-3,3,4
884,0,3,-3,1,1,0,4
885,0,4,-3,-1,0,0,4
886,-3,-1,4,-3,3,0,5
887,-3,-1,4,-2,-1,3,5
888,0,0,0,0,0,0,1
889,4,-3,-1,0,0,0,3
890,-1,3,-3,3,-3,3,4
891,0,0,0,0,0,0,1
892,0,0,0,0,0,0,1
893,0,0,0,0,0,0,1
894,-3,3,-2,0,-1,-1,4
895,4,-3,3,-3,3,-1,3
896,0,0,0,0,0,0,1
897,-3,3,-3,3,0,-3,4
898,4,-3,-1,0,4,-2,3
899,-1,1,-2,3,0,-3,2
900,0,0,0,0,0,0,1
901,-1,0,0,0,0,0,1
902,0,0,0,0,0,0,1
903,0,4,-3,-1,4,-3,0
904,0,4,-3,3,-2,-1,4
906,0,0,0,0,0,0,1
907,-1,0,-2,-1,4,-1,0
908,0,0,0,0,0,0,1
909,0,0,0,0,0,0,1
910,0,0,0,0,0,0,1
911,4,-3,-1,4,-3,-1,2
912,-1,0,0,0,0,4,1
913,-3,-1,0,0,4,0,0
914,4,-3,-1,0,4,-1,3
915,4,-3,3,-1,1,-3,3
916,-1,4,-2,2,-1,-2,4
917,0,0,0,0,0,0,1
918,-3,3,-1,-1,2,-3,0
919,-1,1,-3,-1,4,-3,0
920,0,0,0,0,4,-3,0
921,0,0,0,0,0,0,1
922,0,0,0,0,0,0,1
923,-2,3,-3,2,-2,-1,4
924,-3,3,-1,-2,2,1,0
925,-3,0,-1,4,-2,2,2
926,0,0,0,4,-3,-1,2
927,0,-1,1,-1,0,0,1
928,-3,-1,4,-3,-1,0,5
929,0,3,-3,2,-2,3,4
930,0,0,0,0,0,0,1
931,4,-1,-2,-1,0,4,3
932,0,0,0,0,0,0,1
933,0,0,0,0,0,0,1
934,4,-1,-2,2,-2,3,2
935,0,0,4,-3,-1,0,5
936,-3,1,1,0,0,-2,1
937,4,-3,-1,0,4,0,3
938,0,0,0,0,0,0,1
939,0,0,0,0,0,4,1
940,0,0,0,0,0,0,1
941,-3,2,1,-2,0,2,1
942,0,0,0,0,0,0,1
943,-3,0,3,-3,3,-1,5
944,-1,0,4,-2,1,-2,5
945,0,0,0,0,0,0,1
946,1,-2,3,0,-3,3,5
947,3,-3,3,-3,2,1,3
948,0,0,0,4,-3,-1,2
949,-3,3,-3,3,-3,-1,4
950,0,0,0,4,-3,-1,2
951,0,0,0,0,0,0,1
952,-2,-1,-1,0,0,0,1
953,-2,0,-1,3,-3,3,2
954,0,4,-3,-1,0,4,4
955,1,-1,1,-1,0,0,1
956,0,0,0,0,0,0,1
957,3,-1,-1,1,0,-2,3
958,0,1,-3,0,3,-2,0
959,3,-1,-2,3,-3,-1,2
960,0,0,4,-3,-1,0,5
961,0,0,0,0,0,0,1
962,-1,3,-1,-2,-1,0,4
963,4,-3,3,0,-3,3,3
964,0,0,0,0,0,0,1
965,-1,-1,3,-3,0,2,5
966,-3,2,-2,3,-3,-1,4
967,0,0,0,0,0,0,1
968,4,-3,-1,0,0,0,3
969,-1,3,-3,-1,4,-3,0
970,0,4,-3,-1,0,0,4
971,4,-2,-1,-1,0,0,3
972,3,-2,1,-1,0,0,3
973,4,-3,3,-3,-1,4,3
974,0,4,-3,-1,0,4,4
975,-1,0,0,4,-3,-1,2
976,0,0,0,0,0,0,1
977,-1,4,-3,3,0,-2,4
978,4,0,-1,1,-3,-1,2
979,0,0,0,0,0,0,1
980,0,4,-3,-1,0,0,4
981,0,0,0,0,0,0,1
982,0,-1,-2,3,-1,-2,2
983,0,0,4,-3,-1,0,5
984,0,-1,0,4,-2,1,2
986,3,-3,-1,4,-3,3,2
987,0,0,0,0,0,0,1
988,0,0,0,0,0,0,1
989,-1,4,-1,-2,3,-3,0
990,3,-3,1,2,-3,0,2
991,3,-2,0,-1,-1,4,3
992,1,2,-3,3,0,-2,4
993,0,1,0,0,-1,1,1
994,-1,-2,0,3,-3,1,2
995,0,0,0,0,4,-3,0
996,-3,3,-3,3,-3,3,4
997,4,-2,2,-1,-2,2,3
998,4,-3,-1,4,-3,-1,2
999,0,3,-3,3,0,-2,4
1000,0,0,0,0,0,0,1
1001,0,0,0,0,0,0,1
1002,-1,0,0,1,1,-3,1
1003,0,0,0,0,0,0,1
1004,-3,-1,0,0,0,4,1
1005,0,4,-3,3,-3,0,4
1006,0,0,0,4,-3,0,2
1007,0,0,0,0,0,0,1
1008,-1,0,0,4,-3,-1,2
1009,0,0,0,0,0,0,1
1010,0,0,0,0,0,0,1
1011,0,3,-1,-2,-1,4,4
1012,0,0,0,0,0,0,1
1013,0,-1,4,-3,3,-3,5
1014,-1,-1,0,4,-3,3,2
1015,0,0,0,0,0,0,1
1016,4,-3,-1,4,-3,-1,2
1017,4,-2,-1,3,0,-3,3
1018,0,0,1,-1,1,-1,1
1019,0,0,0,4,-3,-1,2
1020,4,-3,-1,0,0,0,3
1021,0,0,0,0,0,0,1
1022,-3,0,-1,4,-3,0,2
1023,4,-3,-1,0,0,0,3
1024,0,0,0,0,0,0,1
1025,0,-2,3,0,-2,0,5
1026,-3,3,-3,-1,0,0,4
1027,-2,3,-3,-1,0,0,4
1028,-3,3,-1,-2,-1,0,4
1029,4,-3,-1,0,0,0,3
1030,0,0,0,0,0,0,1
1031,0,0,4,-3,-1,0,5
1032,4,-1,1,-1,0,-2,3
1033,-3,-1,4,-2,2,-3,5
1034,0,0,0,0,0,0,1
1035,0,0,0,0,0,0,1
1036,0,0,0,4,-2,2,2
1037,0,0,0,0,0,0,1
1038,3,-2,-1,-1,0,0,3
1039,4,0,-3,3,-3,-1,2
1040,0,-2,-1,3,-2,1,2
1041,0,0,0,0,0,0,1
1042,3,-3,3,-3,-1,0,3
1043,0,0,0,0,0,0,1
1044,-1,4,-3,-1,0,0,4
1045,0,4,-3,0,-1,4,4
1046,4,-3,-1,0,0,0,3
1047,-3,0,3,-3,3,-1,5
1048,0,0,0,0,0,0,1
1049,0,0,0,0,0,0,1
1050,0,0,0,0,0,0,1
1051,0,0,0,0,0,0,1
1052,0,0,0,0,0,0,1
1053,-1,-2,2,-2,2,-2,5
1054,0,0,0,0,0,0,1
1055,-1,0,0,0,0,0,1
1056,-1,-1,0,0,0,0,1
1057,-1,1,-2,3,-3,2,2
1058,4,-2,-1,-1,4,-3,3
1059,-3,-1,0,0,0,4,1
1060,-1,0,0,4,-3,3,2
1061,4,-3,-1,4,-3,-1,2
1062,0,0,0,0,0,0,1
1063,0,0,0,0,0,0,1
1064,0,0,0,0,0,0,1
1065,0,0,0,4,-3,0,2
1066,-1,0,4,-3,3,-3,5
1068,0,0,0,0,0,0,1
1069,-1,-2,0,3,-3,0,2
1070,0,0,0,0,0,0,1
1071,-1,0,0,4,-2,1,2
1072,4,-3,3,-3,-1,4,3
1073,3,-2,-1,3,-3,3,2
1074,0,0,0,0,0,0,1
1075,-1,0,0,0,0,0,1
1076,4,-2,0,1,-1,2,3
1077,-1,0,0,0,0,0,1
1078,-1,0,0,0,0,0,1
1079,0,0,4,-2,-1,-1,5
1080,0,0,0,0,0,0,1
1081,0,0,0,0,0,0,1
1082,0,0,0,0,0,0,1
1083,0,0,0,0,0,0,1
1084,-2,-1,-1,4,-3,3,2
1085,-1,-1,3,-1,-2,3,5
1086,0,0,0,0,0,0,1
1087,1,-3,0,-1,4,-3,3
1088,-1,1,-2,0,-1,3,4
1089,0,0,0,0,0,0,1
1090,-3,0,-1,4,-3,3,2
1091,0,4,0,-3,0,-1,4
1092,4,-3,3,-3,3,0,3
1094,-1,-2,0,3,-1,0,2
1095,-1,4,-3,-1,4,-3,0
1096,0,0,0,0,0,0,1
1097,-3,-1,0,0,4,-3,0
1098,-1,3,-2,0,0,2,4
1099,0,4,-3,-1,0,0,4
1100,3,-3,-1,0,0,4,3
1101,3,-1,0,-2,0,3,3
1102,0,0,0,0,0,0,1
1103,-1,0,0,4,-2,-1,2
1104,-1,-1,0,4,-3,3,2
1105,0,0,0,0,4,-3,0
1106,0,0,0,0,0,0,1
1107,-1,1,-1,-2,2,-1,0
1108,0,-2,1,-2,3,-2,0
1109,0,0,0,0,0,0,1
1110,-2,3,0,-3,3,0,0
1111,-1,3,-2,2,-3,3,4
1112,0,0,0,0,0,0,1
1113,0,0,0,0,0,0,1
1114,0,0,0,0,0,0,1
1115,4,-3,-1,4,-3,-1,2
1116,0,0,0,0,0,0,1
1117,2,-2,3,-1,-2,-1,5
1118,3,-2,-1,3,-3,-1,2
1119,0,3,-1,-2,-1,4,4
1120,0,0,0,0,0,0,1
1122,0,0,0,0,0,0,1
1123,-2,-1,4,-1,-2,-1,5
1124,-3,3,-3,3,-1,-2,4
1125,0,4,-3,-1,0,0,4
1126,-3,-1,4,0,-3,-1,5
1127,0,1,0,-1,1,-1,1
1128,0,4,-1,-2,-1,0,4
1129,-1,3,0,-3,3,-3,0
1130,-3,-1,0,0,0,4,1
1131,3,-1,-2,3,-2,0,2
1132,0,0,0,4,-3,-1,2
1133,-3,-1,4,-2,0,0,5
1134,0,4,-3,3,-3,-1,4
1135,0,0,4,-3,3,-2,5
1136,0,0,0,0,0,0,1
1137,-3,3,-3,3,-3,3,4
1138,-1,3,0,-2,-1,3,4
1139,0,4,-3,-1,4,-3,0
1140,0,0,0,0,0,0,1
1141,0,0,0,0,0,0,1
1142,3,-2,-1,-1,4,-3,3
1143,0,0,0,0,0,0,1
1144,2,-1,0,-2,3,0,3
1145,0,0,0,0,0,0,1
1146,3,0,-2,-1,3,-3,3
1147,0,-1,1,0,-2,3,1
1148,0,0,0,0,0,0,1
1149,0,0,0,0,0,0,1
1150,3,-3,-1,4,0,-1,2
1151,-1,0,0,1,-3,2,2
1152,0,0,0,0,0,0,1
1153,0,1,-1,-1,1,-1,1
1154,3,-3,-1,4,-1,1,2
1155,-3,-1,0,0,0,4,1
1156,0,0,0,0,0,0,1
1157,-1,-1,3,0,-3,2,5
1158,0,0,0,0,0,0,1
1159,0,0,0,0,0,0,1
1160,0,0,0,0,0,0,1
1161,0,-1,-1,1,-2,3,1
1162,2,-2,-1,4,0,-3,2
1163,0,4,-3,-1,0,0,4
1164,-3,-1,0,0,0,0,1
1165,0,0,0,0,0,0,1
1166,3,-3,-1,4,-3,3,2
1167,0,0,0,0,0,0,1
1168,0,0,0,0,0,4,1
1169,4,-3,-1,0,0,0,3
1170,0,0,0,0,0,0,1
1172,0,4,-2,1,-2,3,4
1173,0,1,-2,3,-2,0,2
1174,0,0,0,0,0,0,1
1175,0,0,0,0,0,0,1
1176,4,-3,3,-3,3,-2,3
1177,0,0,0,0,0,4,1
1178,-2,1,-1,-1,3,-3,0
1179,-1,-1,3,-2,1,0,5
1180,0,0,0,0,0,0,1
1181,0,4,-3,-1,4,-3,0
1182,0,0,0,0,0,0,1
1183,0,0,0,0,0,0,1
1184,0,0,0,4,-3,-1,2
1185,0,4,-3,3,-3,-1,4
1186,0,0,0,4,-3,-1,2
1187,0,-3,-1,0,4,-1,0
1188,0,0,0,0,0,0,1
1189,0,0,4,-3,3,-3,5
1190,0,0,0,0,0,0,1
1191,-1,-1,0,4,0,-2,2
1192,0,0,0,0,0,0,1
1193,0,0,4,-3,3,-3,5
1194,0,4,-1,-2,-1,0,4
1195,0,0,0,0,0,0,1
1196,4,-3,3,-3,3,-2,3
1197,-3,3,-3,0,3,-1,0
1198,0,0,0,0,0,0,1
1199,4,-2,0,1,0,0,3
1200,0,3,-1,-1,-1,3,4
1201,3,-1,-2,-1,4,-3,3
1202,0,4,-3,-1,0,0,4
1203,-2,1,-2,3,-3,3,2
1204,0,0,0,0,0,0,1
1205,0,0,0,0,0,0,1
1206,0,0,0,0,0,4,1
1207,4,-1,-2,3,0,-3,2
1209,3,-3,-1,0,0,0,3
1210,-3,3,-3,-1,4,-3,0
1211,0,0,4,-3,-1,0,5
1212,0,4,0,-2,-1,0,4
1213,0,0,0,0,4,-1,0
1214,4,-3,-1,4,-2,-1,2
1215,0,0,0,4,-3,-1,2
1216,4,-3,-1,0,0,0,3
1217,0,0,0,0,0,4,1
1218,2,-2,3,-2,0,1,5
1219,4,-2,1,-2,0,3,3
1220,0,0,0,0,0,0,1
1221,-1,0,-2,3,-3,-1,2
1222,1,-3,2,0,-2,-1,3
1223,0,0,0,0,0,0,1
1224,-2,-1,3,-1,1,-3,5
1225,0,0,0,0,0,0,1
1226,4,-3,3,-1,-2,3,3
1227,0,0,0,0,0,0,1
1228,0,0,0,0,0,4,1
1229,0,-1,4,-3,-1,0,5
1230,0,0,0,4,-3,-1,2
1231,0,0,0,0,0,0,1
1232,3,-1,-2,3,-1,-2,2
1233,-3,3,-3,3,-1,-2,4
1234,0,0,0,0,0,0,1
1235,0,4,-2,0,2,-2,4
1236,0,0,0,0,0,0,1
1237,-3,-1,0,0,0,0,1
1238,-1,3,0,-3,3,-3,0
1239,0,0,0,0,0,0,1
1240,-3,-1,0,0,0,0,1
1241,-1,3,-3,-1,0,0,4
1242,4,-3,3,-3,3,-3,3
1243,-1,3,-3,0,3,0,0
1244,0,0,0,0,0,0,1
1245,0,-3,0,3,-2,1,2
1246,-1,-1,-1,0,3,0,0
1247,0,-1,3,-1,-1,2,5
1248,0,0,0,0,0,0,1
1249,0,0,0,0,0,0,1
1250,0,0,0,0,0,0,1
1251,0,0,0,0,0,0,1
1252,-1,0,0,4,-3,-1,2
1253,0,0,0,0,0,0,1
1254,-3,-1,0,0,4,-3,0
1255,3,-3,3,-3,3,-2,3
1256,0,0,0,0,0,0,1
1257,3,-2,-1,1,1,-2,3
1258,0,0,0,0,0,0,1
1259,-1,-2,3,-1,-1,2,5
1260,0,0,0,0,0,0,1
1261,0,0,0,0,0,0,1
1263,-2,-1,3,-1,-1,1,5
1264,3,-3,-1,4,-3,3,2
1265,0,0,0,0,0,0,1
1266,-1,-1,-1,4,-3,0,2
1267,1,-1,-1,3,-1,-2,2
1268,0,0,0,0,4,0,0
1269,4,0,-3,3,-1,-1,2
1270,-1,0,0,0,0,0,1
1271,0,0,0,0,4,-3,0
1272,0,0,-1,-1,4,-2,0
1273,0,-2,-1,3,-2,-1,2
1274,-3,3,-1,-2,3,-2,0
1275,0,0,0,4,-3,-1,2
1276,0,0,0,0,0,0,1
1277,1,-2,3,0,-2,0,5
1278,0,0,0,0,0,0,1
1279,-1,0,0,4,-2,1,2
1280,0,0,0,0,0,0,1
1281,0,0,0,0,0,0,1
1282,-1,-1,1,-2,-1,4,1
1283,-1,4,-2,2,-2,1,4
1284,0,0,4,-3,-1,4,5
1285,0,-1,-1,3,-2,-1,2
1286,0,0,0,0,0,0,1
1287,-3,-1,0,0,0,0,1
1288,0,4,-1,-1,1,-2,4
1289,-3,0,-1,0,0,0,1
1290,-3,-1,0,4,-3,-1,2
1291,-2,0,1,-1,0,1,1
1292,3,-3,3,-2,1,-2,3
1293,0,0,0,0,0,0,1
1294,0,0,0,0,0,0,1
1295,-2,2,1,-3,3,-3,0
1296,-3,-1,0,4,-3,0,2
1297,-2,-1,-1,0,0,0,1
1298,-1,4,-1,0,-2,3,4
1299,0,0,0,0,0,0,1
1300,0,0,0,0,0,0,1
1301,-1,4,-3,-1,4,0,0
1302,-3,-1,0,4,-3,3,2
1303,-3,-1,0,0,0,0,1
1304,0,0,0,0,0,0,1
1305,-1,0,4,-3,-1,0,5
1306,0,0,0,0,0,0,1
1307,-3,-1,4,-3,3,-3,5
1308,3,-3,0,3,-2,-1,2
1309,0,0,0,0,0,0,1
1310,0,4,-1,-2,2,0,0
1311,0,4,-1,-2,3,-3,0
1312,-1,0,0,0,0,0,1
1313,0,-1,0,4,-1,-2,2
1314,0,0,0,0,0,0,1
1315,0,-3,-1,0,0,4,1
1316,3,-3,-1,0,0,4,3
1317,-1,0,0,0,0,0,1
1318,0,0,0,0,0,0,1
1319,0,0,0,0,0,0,1
1320,0,0,0,0,0,0,1
1321,0,0,0,0,0,0,1
1322,0,0,0,0,0,0,1
1323,0,0,0,0,0,0,1
1324,0,0,0,0,0,0,1
1325,0,0,0,0,0,0,1
1326,0,0,0,0,4,-3,0
1327,3,-1,-2,3,-1,-2,2
1328,0,0,0,0,0,0,1
1329,-2,-1,0,0,0,4,1
1331,-3,-1,0,0,0,0,1
1332,-3,3,-3,-1,4,-3,0
1333,0,0,0,0,0,0,1
1334,2,-2,1,-2,2,0,3
1335,0,0,4,-3,-1,0,5
1336,4,-3,-1,4,-1,-2,2
1337,0,0,0,0,0,0,1
1338,0,0,0,0,0,0,1
1339,0,0,0,0,0,0,1
1340,-3,-1,0,0,0,0,1
1341,3,-2,0,-1,3,-3,3
1342,4,-3,-1,0,0,0,3
1343,0,4,-3,3,0,-3,4
1344,-1,-2,0,-1,4,-3,0
1345,0,0,0,0,4,-3,0
1346,-1,-1,-1,4,-3,-1,2
1347,-1,-2,0,3,-3,3,2
1348,3,-3,3,-3,-1,4,3
1349,-1,3,-3,3,-3,1,4
1350,0,0,0,0,0,0,1
1351,0,0,0,0,0,0,1
1352,0,0,0,0,0,0,1
1353,-1,0,4,-3,-1,0,5
1354,0,0,0,0,0,0,1
1355,3,-1,-1,0,-1,3,3
1356,-3,-1,0,4,-2,2,2
1357,0,0,4,0,-3,-1,5
1358,3,-2,2,-3,0,-1,3
1359,0,0,0,0,0,0,1
1360,-1,-2,-1,4,0,-3,2
1361,-3,-1,0,4,-3,-1,2
1362,0,0,0,0,0,0,1
1363,0,0,0,0,0,0,1
1364,-1,-1,-1,0,4,-3,0
1365,0,-1,-1,4,-1,0,2
1366,-1,0,0,0,4,-3,0
1367,-1,0,-2,2,-1,0,2
1368,-1,0,0,0,0,0,1
1369,0,0,0,0,0,4,1
1370,-2,2,-2,1,-1,1,4
1371,0,0,0,0,0,0,1
1372,-1,-1,3,-3,3,-2,5
1373,0,4,-3,-1,0,0,4
1374,0,0,0,0,0,0,1
1375,4,-2,2,-3,3,-1,3
1376,-1,0,0,0,0,0,1
1377,4,-2,-1,-1,0,0,3
1378,-1,4,-3,3,0,-3,4
1380,0,0,0,0,0,0,1
1381,0,-1,-2,-1,4,-3,0
1382,4,-3,-1,4,-3,3,2
1383,0,0,0,0,0,0,1
1384,-1,4,-3,3,0,-3,4
1385,-1,-1,3,-2,-1,3,5
1386,0,0,0,0,0,0,1
1387,0,0,0,0,0,0,1
1388,-3,-1,0,0,0,4,1
1389,0,0,0,0,0,4,1
1390,0,0,0,0,0,0,1
1391,0,3,-3,2,-2,1,4
1392,0,0,0,0,0,0,1
1393,0,0,0,0,0,0,1
1394,-2,0,-1,3,-3,2,2
1395,0,0,0,0,4,-3,0
1396,-3,-1,0,0,0,4,1
1397,0,0,0,0,0,0,1
1398,0,0,0,0,0,0,1
1399,-1,4,-1,-2,3,-3,0
1400,0,0,0,0,0,0,1
1401,0,0,0,0,0,0,1
1402,-3,-1,0,0,0,0,1
1403,-1,-1,-1,4,-1,0,2
1404,0,0,0,0,0,0,1
1405,4,-3,-1,0,0,0,3
1406,0,1,0,-1,-1,3,1
1407,1,0,-1,1,-1,0,1
1408,-2,3,-2,1,-1,0,4
1409,-3,2,-2,3,-2,1,4
1410,0,0,0,0,0,0,1
1411,-2,-1,0,3,-2,-1,2
1412,0,0,0,0,0,0,1
1413,1,0,-1,-1,-1,4,1
1414,0,0,0,0,0,0,1
1415,-3,2,-2,3,-2,-1,4
1416,0,0,0,0,0,0,1
1417,0,-3,-1,0,0,0,1
1418,0,0,0,0,0,0,1
1419,4,-3,3,-3,-1,4,3
1420,3,-3,3,-3,0,-1,3
1421,0,0,-1,1,-1,1,1
1422,0,-2,-1,3,-3,3,2
1423,-3,-1,0,0,0,0,1
1424,-1,0,4,-3,-1,4,5
1425,3,-3,2,-2,3,0,3
1426,0,-1,-1,3,-2,1,2
1427,0,0,0,0,0,0,1
1428,0,0,0,0,0,0,1
1429,0,0,4,-3,-1,0,5
1430,0,4,-3,0,-1,4,4
1431,-1,0,4,-3,3,-3,5
1432,0,0,0,0,0,0,1
1433,-3,3,-3,-1,0,0,4
1434,0,0,3,-2,2,-3,5
1435,0,0,0,0,0,0,1
1436,-3,0,3,-1,-1,0,5
1437,0,0,0,0,0,0,1
1438,-1,-2,1,2,-1,-1,2
1439,-3,2,-2,-1,4,0,0
1440,-3,-1,0,0,4,-3,0
1441,3,0,-3,1,1,0,3
1442,-3,3,-3,3,-2,1,4
1443,3,-3,-1,4,-3,3,2
1444,0,0,0,0,0,0,1
1445,3,-2,1,0,-2,3,3
1446,0,3,-1,0,-1,1,4
1447,3,-1,1,-3,3,-3,3
1448,0,4,-3,-1,0,0,4
1449,-1,0,4,-3,0,3,5
1450,-3,3,-1,-2,3,-2,0
1451,3,-3,-1,4,-3,0,2
1452,0,0,0,4,-2,1,2
1453,0,4,-3,-1,0,0,4
1454,0,4,-3,-1,0,0,4
1455,-2,3,-3,3,-1,0,4
1456,0,0,0,4,-3,-1,2
1457,0,0,4,-2,2,-3,5
1458,4,-3,-1,4,-2,-1,2
1459,0,0,0,0,0,0,1
1460,-1,0,0,0,0,0,1
1461,0,-3,3,-1,1,-3,5
1462,0,3,-3,-1,0,4,4
1463,0,0,0,0,0,0,1
1464,0,0,0,0,0,4,1
1465,4,-3,-1,4,-2,-1,2
1466,0,0,0,0,0,0,1
1467,0,3,0,-3,-1,0,4
1468,0,0,0,0,0,0,1
1469,0,0,0,0,0,0,1
1470,3,-3,-1,0,0,4,3
1471,4,-3,-1,4,-2,-1,2
1472,-1,-2,-1,4,-3,-1,2
1473,0,0,0,0,0,0,1
1474,0,0,0,0,0,0,1
1475,0,0,0,0,0,0,1
1476,-1,4,-3,3,-3,-1,4
1477,0,0,0,0,0,0,1
1478,0,0,0,0,0,0,1
1479,3,0,-3,-1,0,4,3
1480,0,3,-3,-1,0,0,4
1481,0,0,0,0,0,0,1
1482,0,0,0,4,-3,-1,2
1483,0,0,0,0,0,0,1
1484,-2,-1,4,-3,-1,0,5
1485,0,0,0,0,0,0,1
1486,0,0,0,0,0,0,1
1487,0,0,0,0,0,0,1
1488,0,0,0,0,0,0,1
1489,0,4,-1,0,-2,3,4
1490,-3,3,-3,-1,0,0,4
1491,0,0,0,4,-3,-1,2
1492,2,-2,1,-2,3,-3,3
1493,0,0,0,0,0,0,1
1494,-1,-2,3,-3,0,3,5
1495,0,0,0,0,0,0,1
1496,0,0,0,0,0,0,1
1497,-3,-1,4,-3,-1,0,5
1498,0,-1,3,-3,-1,4,5
1499,0,0,0,0,0,0,1
1500,0,0,0,0,0,0,1
1501,-1,4,-3,3,0,-3,4
1502,-2,-1,-1,4,-1,1,2
1503,0,4,-3,-1,0,0,4
1504,0,0,0,0,0,0,1
1505,-3,-1,0,0,0,0,1
1506,0,0,0,0,0,0,1
1507,0,0,0,0,0,0,1
1508,0,0,0,0,0,0,1
1509,0,0,0,0,4,-3,0
1510,0,0,4,-2,-1,-1,5
1511,-3,-1,0,0,0,0,1
1512,0,0,0,0,0,0,1
1513,4,0,-3,3,-1,-1,2
1514,-1,0,0,4,-3,3,2
1515,0,3,-3,-1,0,0,4
1516,-1,2,-2,1,0,-2,4
1517,-3,3,-3,3,-3,0,4
1518,0,-3,-1,0,0,0,1
1519,-2,-1,0,0,0,0,1
1520,0,0,0,0,0,0,1
1521,0,0,4,-3,-1,0,5
1522,4,-3,-1,0,0,0,3
1523,-3,-1,4,-3,3,0,5
1524,-3,3,-3,3,0,-3,4
1525,0,0,0,0,0,0,1
1526,4,-3,0,3,0,-3,3
1527,0,0,0,0,0,0,1
1528,0,0,0,0,0,0,1
1529,0,0,0,0,0,0,1
1530,-1,-2,0,-1,0,0,1
1531,0,0,0,0,0,0,1
1532,-3,-1,0,0,0,0,1
1533,-3,-1,0,0,0,0,1
