,제휴사,대분류코드,금액 타입,대분류명_y,중분류명,소분류명,UPRICE,QTY,AVG,AVGVS,구매금액_min,구매금액_max,구매금액_mean
293,B,38,저가,식품,해초류,파래,2589,6463,7926,0.3,500,12000,1566.215429
294,B,38,저가,식품,해초류,포장해초류,2589,6463,7926,0.3,2480,7440,3425.263158
295,B,43,저가,식품,어묵맛살,곤약,3399,198332,7926,0.4,840,13750,1583.735225
296,B,43,저가,식품,어묵맛살,김밥재료묶음,3399,198332,7926,0.4,2000,46500,5878.958379
297,B,43,저가,식품,어묵맛살,맛살,3399,198332,7926,0.4,900,68700,3248.410738
298,B,43,저가,식품,어묵맛살,어묵,3399,198332,7926,0.4,730,108720,3187.898015
299,B,43,저가,식품,어묵맛살,유부,3399,198332,7926,0.4,1400,71600,4006.094509
300,B,57,저가,식품,떡,기타떡,3874,57511,7926,0.5,500,70000,4072.798027
301,B,57,저가,식품,떡,멥쌀떡,3874,57511,7926,0.5,400,80000,3806.702508
302,B,57,저가,식품,떡,요리떡,3874,57511,7926,0.5,500,30000,4037.382428
303,B,57,저가,식품,떡,일반떡,3874,57511,7926,0.5,756,310000,3766.086651
304,B,57,저가,식품,떡,전통과자,3874,57511,7926,0.5,500,42000,4854.46969
305,B,57,저가,식품,떡,찰떡,3874,57511,7926,0.5,700,60000,3520.831254
306,B,58,저가,식품,순대,요리순대,3447,2960,7926,0.4,1000,11000,3276.257511
307,B,58,저가,식품,순대,일반순대,3447,2960,7926,0.4,1000,25000,3478.617883
308,B,59,저가,식품,단무지류,단무지류,2709,15800,7926,0.3,520,29800,2709.157278
309,B,65,저가,식품,바나나,PB바나나,3955,107724,7926,0.5,1000,39000,4392.155061
310,B,65,저가,식품,바나나,고당도바나나,3955,107724,7926,0.5,804,49000,4490.706683
311,B,65,저가,식품,바나나,기타바나나,3955,107724,7926,0.5,500,52200,2697.410135
312,B,65,저가,식품,바나나,일반바나나,3955,107724,7926,0.5,500,45000,3736.795619
313,B,74,저가,식품,간편요리,3분요리류,3577,48481,7926,0.5,500,58800,3602.528638
314,B,74,저가,식품,간편요리,분말조리식,3577,48481,7926,0.5,500,237350,3565.176797
315,B,79,저가,식품,해초,기타해초류,2610,8718,7926,0.3,500,21771,3265.945682
316,B,79,저가,식품,해초,다시마,2610,8718,7926,0.3,448,13200,2054.106364
317,B,79,저가,식품,해초,매생이,2610,8718,7926,0.3,900,41300,3803.279019
318,B,79,저가,식품,해초,미역,2610,8718,7926,0.3,450,24000,2476.397788
319,B,79,저가,식품,해초,톳,2610,8718,7926,0.3,700,10118,2605.236025
320,B,79,저가,식품,해초,파래,2610,8718,7926,0.3,400,11920,1468.410733
321,B,79,저가,식품,해초,포장해초류,2610,8718,7926,0.3,1000,29600,2627.902554
322,B,81,저가,식품,마른김,김밥김,3506,14165,7926,0.4,1000,39000,2899.314665
323,B,81,저가,식품,마른김,마른김,3506,14165,7926,0.4,1000,405000,6682.776067
324,B,91,저가,식품,양념채소,건고추,2905,119205,7926,0.4,2500,319200,8041.391941
325,B,91,저가,식품,양념채소,기타양념,2905,119205,7926,0.4,5000,119000,17681.22066
326,B,91,저가,식품,양념채소,대파,2905,119205,7926,0.4,500,21200,2296.386928
327,B,91,저가,식품,양념채소,마늘,2905,119205,7926,0.4,980,220000,3921.963061
328,B,91,저가,식품,양념채소,마늘쫑,2905,119205,7926,0.4,500,22500,2532.144659
329,B,91,저가,식품,양념채소,생강,2905,119205,7926,0.4,53,32967,2329.298945
330,B,91,저가,식품,양념채소,양파,2905,119205,7926,0.4,400,100000,2702.225093
331,B,91,저가,식품,양념채소,쪽파,2905,119205,7926,0.4,700,24660,2957.80102
332,B,91,저가,식품,양념채소,친환경양념채소,2905,119205,7926,0.4,500,20300,2755.140997
333,C,3,저가,식품,과채류,가지,2172,286985,7926,0.3,10,30000,1798.972625
334,C,3,저가,식품,과채류,건고추,2172,286985,7926,0.3,500,299500,40430.26627
335,C,3,저가,식품,과채류,고추,2172,286985,7926,0.3,10,74035,1848.131178
336,C,3,저가,식품,과채류,기타열매채소,2172,286985,7926,0.3,298,122900,9162.856393
337,C,3,저가,식품,과채류,단호박,2172,286985,7926,0.3,10,128700,3144.866251
338,C,3,저가,식품,과채류,애호박,2172,286985,7926,0.3,10,60000,1593.403646
339,C,3,저가,식품,과채류,여주,2172,286985,7926,0.3,2980,5940,3973.333333
340,C,3,저가,식품,과채류,오이,2172,286985,7926,0.3,10,140000,2031.110597
341,C,3,저가,식품,과채류,옥수수,2172,286985,7926,0.3,10,99000,3282.84181
342,C,3,저가,식품,과채류,파프리카/피망,2172,286985,7926,0.3,10,89500,2727.875803
343,C,3,저가,식품,근채류,감자,3203,248396,7926,0.4,50,100000,2887.924989
344,C,3,저가,식품,근채류,고구마,3203,248396,7926,0.4,10,320000,5232.077371
345,C,3,저가,식품,근채류,기타뿌리채소,3203,248396,7926,0.4,281,200000,4759.329027
346,C,3,저가,식품,근채류,기타한방약재,3203,248396,7926,0.4,7990,7990,7990
347,C,3,저가,식품,근채류,당근,3203,248396,7926,0.4,10,125000,1529.919034
348,C,3,저가,식품,근채류,더덕선물세트,3203,248396,7926,0.4,10000,850000,86974.35897
349,C,3,저가,식품,근채류,마,3203,248396,7926,0.4,500,118000,7784.735537
350,C,3,저가,식품,근채류,마늘,3203,248396,7926,0.4,10,198000,4127.165124
351,C,3,저가,식품,근채류,생강,3203,248396,7926,0.4,100,60000,2700.903946
352,C,3,저가,식품,근채류,수삼선물세트,3203,248396,7926,0.4,10000,100000,39192.30769
353,C,3,저가,식품,근채류,양파,3203,248396,7926,0.4,10,300000,3017.455788
354,C,3,저가,식품,근채류,연근,3203,248396,7926,0.4,500,70000,4664.417631
355,C,3,저가,식품,근채류,우엉,3203,248396,7926,0.4,100,50851,5224.922826
356,C,3,저가,식품,근채류,인삼류,3203,248396,7926,0.4,500,100000,5977.418542
357,C,3,저가,식품,근채류,한방약재류,3203,248396,7926,0.4,9580,9580,9580
358,C,3,저가,식품,근채류,혼합채소선물세트,3203,248396,7926,0.4,2800,160000,28721.5493
359,C,3,저가,식품,김치채소류,갓,2938,85867,7926,0.4,10,79600,3914.070617
360,C,3,저가,식품,김치채소류,무,2938,85867,7926,0.4,50,120000,1658.252943
361,C,3,저가,식품,김치채소류,배추,2938,85867,7926,0.4,10,252130,4046.302611
362,C,3,저가,식품,김치채소류,봄동,2938,85867,7926,0.4,100,45000,1670.936835
363,C,3,저가,식품,김치채소류,알타리무,2938,85867,7926,0.4,10,59200,5801.326453
364,C,3,저가,식품,김치채소류,얼갈이,2938,85867,7926,0.4,10,30000,1804.358219
365,C,3,저가,식품,김치채소류,열무,2938,85867,7926,0.4,10,30000,2576.834893
366,C,3,저가,식품,김치채소류,절임배추,2938,85867,7926,0.4,6490,1405300,79683.21752
367,C,3,저가,식품,나물류,건나물류,2758,53178,7926,0.3,500,162930,5608.638889
368,C,3,저가,식품,나물류,기타해초류,2758,53178,7926,0.3,200,64900,2698.337164
369,C,3,저가,식품,나물류,다시마,2758,53178,7926,0.3,400,11800,1548.652971
370,C,3,저가,식품,나물류,매생이,2758,53178,7926,0.3,490,29900,3637.839046
371,C,3,저가,식품,나물류,미역,2758,53178,7926,0.3,10,30130,1465.335176
372,C,3,저가,식품,나물류,삶은나물류,2758,53178,7926,0.3,10,200000,5495.595376
373,C,3,저가,식품,나물류,생나물류,2758,53178,7926,0.3,10,120920,2269.960423
374,C,3,저가,식품,나물류,톳,2758,53178,7926,0.3,228,8900,1714.304017
375,C,3,저가,식품,나물류,파래,2758,53178,7926,0.3,10,14000,1172.631343
376,C,3,저가,식품,두채류,두부류,2275,353824,7926,0.3,10,235410,2462.385638
377,C,3,저가,식품,두채류,묵류,2275,353824,7926,0.3,100,62790,3103.297045
378,C,3,저가,식품,두채류,숙주나물,2275,353824,7926,0.3,100,75570,2251.262781
379,C,3,저가,식품,두채류,연두부류,2275,353824,7926,0.3,100,23600,2154.082685
380,C,3,저가,식품,두채류,콩나물,2275,353824,7926,0.3,84,103600,1769.617674
381,C,3,저가,식품,버섯류,건버섯류,1756,165699,7926,0.2,990,143990,3650.791489
382,C,3,저가,식품,버섯류,기타버섯류,1756,165699,7926,0.2,400,220000,3272.27957
383,C,3,저가,식품,버섯류,느타리버섯류,1756,165699,7926,0.2,10,79200,1479.537078
384,C,3,저가,식품,버섯류,모둠버섯,1756,165699,7926,0.2,200,11580,3054.641944
385,C,3,저가,식품,버섯류,버섯선물세트,1756,165699,7926,0.2,5000,3594000,99089.42308
386,C,3,저가,식품,버섯류,새송이버섯류,1756,165699,7926,0.2,50,43160,1711.386318
387,C,3,저가,식품,버섯류,송이버섯류,1756,165699,7926,0.2,4000,555000,52289.48276
388,C,3,저가,식품,버섯류,약용버섯류,1756,165699,7926,0.2,5000,5000,5000
389,C,3,저가,식품,버섯류,양송이버섯류,1756,165699,7926,0.2,300,59000,3089.018008
390,C,3,저가,식품,버섯류,팽이버섯류,1756,165699,7926,0.2,90,37500,778.4869854
391,C,3,저가,식품,버섯류,표고버섯류,1756,165699,7926,0.2,10,120000,3570.323547
392,C,3,저가,식품,양채류,기타양채류,2165,109473,7926,0.3,50,300000,3572.854441
393,C,3,저가,식품,양채류,미니양배추,2165,109473,7926,0.3,500,8970,3377.844828
394,C,3,저가,식품,양채류,브로콜리,2165,109473,7926,0.3,10,86420,1911.821219
395,C,3,저가,식품,양채류,샐러드류,2165,109473,7926,0.3,10,65210,2445.059394
396,C,3,저가,식품,양채류,양배추,2165,109473,7926,0.3,10,130000,1529.209558
397,C,3,저가,식품,양채류,양상추,2165,109473,7926,0.3,10,58800,2484.152733
398,C,3,저가,식품,양채류,원예식물,2165,109473,7926,0.3,500,240000,10162.8281
399,C,3,저가,식품,양채류,컬리플라워,2165,109473,7926,0.3,400,7300,2835.979167
400,C,3,저가,식품,엽채류,근대/아욱,1901,296295,7926,0.2,10,36000,1631.018337
401,C,3,저가,식품,엽채류,기타잎채소,1901,296295,7926,0.2,20,2504930,4250.343688
402,C,3,저가,식품,엽채류,깻잎,1901,296295,7926,0.2,10,65000,1379.400319
403,C,3,저가,식품,엽채류,대파,1901,296295,7926,0.2,10,115700,1800.759081
404,C,3,저가,식품,엽채류,미나리,1901,296295,7926,0.2,10,40000,2311.016477
405,C,3,저가,식품,엽채류,부추,1901,296295,7926,0.2,10,25000,1695.708421
406,C,3,저가,식품,엽채류,상추,1901,296295,7926,0.2,10,59400,1746.177923
407,C,3,저가,식품,엽채류,시금치,1901,296295,7926,0.2,10,100000,1996.394141
408,C,3,저가,식품,엽채류,쌈채소류,1901,296295,7926,0.2,10,155890,2064.172259
409,C,3,저가,식품,엽채류,쑥갓,1901,296295,7926,0.2,10,22000,1313.069607
410,C,3,저가,식품,엽채류,쪽파류,1901,296295,7926,0.2,10,59800,2319.158335
411,C,6,저가,식품,베이커리,베이커리일반빵,3057,141915,7926,0.4,100,200000,3521.903767
412,C,6,저가,식품,베이커리,선물류,3057,141915,7926,0.4,3000,108900,15060.32394
413,C,6,저가,식품,베이커리,식빵,3057,141915,7926,0.4,100,28500,1831.413266
414,C,6,저가,식품,베이커리,식빵류,3057,141915,7926,0.4,1990,15920,2197.557078
415,C,6,저가,식품,베이커리,일반빵,3057,141915,7926,0.4,100,110000,2633.798095
416,C,6,저가,식품,베이커리,페스츄리류,3057,141915,7926,0.4,2300,2300,2300
417,C,6,저가,식품,베이커리,호빵찐빵,3057,141915,7926,0.4,400,90440,4222.963616
418,C,6,저가,식품,식사류,김밥,2629,37883,7926,0.3,500,104650,2520.615866
419,C,6,저가,식품,식사류,냉장조리원부재료,2629,37883,7926,0.3,500,135000,3217.009431
420,C,6,저가,식품,식사류,도시락,2629,37883,7926,0.3,100,78000,3879.910178
421,C,6,저가,식품,식사류,롤,2629,37883,7926,0.3,4990,4990,4990
422,C,6,저가,식품,식사류,삼각김밥,2629,37883,7926,0.3,20,67320,1619.532994
423,C,6,저가,식품,식사류,샌드위치,2629,37883,7926,0.3,100,28710,2069.127835
424,C,6,저가,식품,식사류,샐러드,2629,37883,7926,0.3,1500,50830,4253.082192
425,C,6,저가,식품,식사류,초밥류,2629,37883,7926,0.3,200,47460,4120.530839
426,C,6,저가,식품,식사류,햄버거,2629,37883,7926,0.3,100,39600,2291.861179
427,C,7,저가,식품,냉장음료,냉장곡물견과음료,2406,98082,7926,0.3,500,14760,3797.990033
428,C,7,저가,식품,냉장음료,냉장과일야채음료,2406,98082,7926,0.3,100,75000,2565.47265
429,C,7,저가,식품,냉장음료,냉장커피차음료,2406,98082,7926,0.3,300,100000,2235.533312
430,C,7,저가,식품,발효유,떠먹는요구르트,3285,273056,7926,0.4,100,76460,3439.854942
431,C,7,저가,식품,발효유,마시는요구르트,3285,273056,7926,0.4,100,270000,3625.598342
432,C,7,저가,식품,발효유,일반요구르트,3285,273056,7926,0.4,100,103250,2339.615248
433,C,7,저가,식품,우유,가공우유,3405,442587,7926,0.4,20,304850,2340.599375
434,C,7,저가,식품,우유,기능성우유,3405,442587,7926,0.4,100,124600,3539.374344
435,C,7,저가,식품,우유,일반우유,3405,442587,7926,0.4,50,286080,3771.885716
436,C,7,저가,식품,우유,크림/연유,3405,442587,7926,0.4,500,48500,5071.475771
437,C,8,저가,식품,냉장농산,김치류,3660,69663,7926,0.5,10,861140,7392.416341
438,C,8,저가,식품,냉장농산,냉장드레싱,3660,69663,7926,0.5,100,39800,2715.718414
439,C,8,저가,식품,냉장농산,단무지,3660,69663,7926,0.5,200,27520,2424.019055
440,C,8,저가,식품,냉장수산,곤약,2958,160918,7926,0.4,550,12450,2311.474037
441,C,8,저가,식품,냉장수산,김밥재료세트,2958,160918,7926,0.4,60,87750,6056.381601
442,C,8,저가,식품,냉장수산,맛살,2958,160918,7926,0.4,100,138750,2351.373845
443,C,8,저가,식품,냉장수산,어묵,2958,160918,7926,0.4,100,336950,2809.766814
444,C,8,저가,식품,냉장수산,유부,2958,160918,7926,0.4,990,42960,4035.84023
445,C,9,저가,식품,아이스크림,모나카,2915,267526,7926,0.4,300,110880,2867.961525
446,C,9,저가,식품,아이스크림,바아이스크림,2915,267526,7926,0.4,250,128700,2386.598579
447,C,9,저가,식품,아이스크림,아이스크림케이크,2915,267526,7926,0.4,590,49500,2731.016953
448,C,9,저가,식품,아이스크림,얼음,2915,267526,7926,0.4,300,37000,1090.871135
449,C,9,저가,식품,아이스크림,컵아이스크림,2915,267526,7926,0.4,500,99600,3575.223571
450,C,9,저가,식품,아이스크림,콘아이스크림,2915,267526,7926,0.4,200,532000,3518.712482
451,C,9,저가,식품,아이스크림,튜브아이스크림,2915,267526,7926,0.4,290,115500,1871.225625
452,C,9,저가,식품,아이스크림,홈아이스크림,2915,267526,7926,0.4,690,74750,7357.325607
453,C,10,저가,식품,냉장기타MS,냉장장류,3341,12449,7926,0.4,1300,29900,3942.137247
454,C,10,저가,식품,냉장기타MS,무침반찬,3341,12449,7926,0.4,400,23900,3993.123543
455,C,10,저가,식품,냉장기타MS,볶음반찬,3341,12449,7926,0.4,990,15220,3732.633929
456,C,10,저가,식품,냉장기타MS,절임반찬,3341,12449,7926,0.4,490,49000,2996.30662
457,C,10,저가,식품,냉장기타MS,젓갈,3341,12449,7926,0.4,1500,62000,4741.073559
458,C,10,저가,식품,냉장기타MS,조림반찬,3341,12449,7926,0.4,1500,53700,4998.75
459,C,11,저가,식품,과채음료,과일음료,2818,115325,7926,0.4,70,3960000,2790.913613
460,C,11,저가,식품,과채음료,과채음료세트,2818,115325,7926,0.4,590,176000,6978.651796
461,C,11,저가,식품,과채음료,과채혼합음료,2818,115325,7926,0.4,870,41760,2979.059829
462,C,11,저가,식품,과채음료,어린이음료,2818,115325,7926,0.4,300,96000,1643.665986
463,C,11,저가,식품,과채음료,채소음료,2818,115325,7926,0.4,500,306000,2386.870775
464,C,11,저가,식품,기능성음료,기능성음료세트,3707,77546,7926,0.5,1200,4284000,87828.9418
465,C,11,저가,식품,기능성음료,기타기능성음료,3707,77546,7926,0.5,320,60000,1537.284706
466,C,11,저가,식품,기능성음료,비타민/에너지음료,3707,77546,7926,0.5,130,220000,2515.878065
467,C,11,저가,식품,기능성음료,숙취해소음료,3707,77546,7926,0.5,500,110000,6311.25719
468,C,11,저가,식품,기능성음료,스포츠음료,3707,77546,7926,0.5,250,5676000,4168.209396
469,C,11,저가,식품,기능성음료,식이섬유음료,3707,77546,7926,0.5,500,60500,2317.129661
470,C,11,저가,식품,기능성음료,한방음료,3707,77546,7926,0.5,490,267300,4372.365245
471,C,11,저가,식품,생수,생수,3351,116318,7926,0.4,150,1600000,3351.095867
472,C,11,저가,식품,차음료,일반차음료,1807,43424,7926,0.2,320,103200,1707.365885
473,C,11,저가,식품,차음료,전통차음료,1807,43424,7926,0.2,420,60000,2145.529875
474,C,11,저가,식품,탄산음료,무알콜맥주,2102,192015,7926,0.3,650,26400,2289.952466
475,C,11,저가,식품,탄산음료,사이다,2102,192015,7926,0.3,300,360800,1899.809128
476,C,11,저가,식품,탄산음료,콜라,2102,192015,7926,0.3,270,5640000,2484.04966
477,C,11,저가,식품,탄산음료,탄산수,2102,192015,7926,0.3,330,158790,1763.446651
478,C,11,저가,식품,탄산음료,혼합탄산,2102,192015,7926,0.3,110,2766000,1965.42137
479,C,12,저가,식품,기타음주류,공병/공박스,140,138846,7926,0,40,21600,139.9177506
480,C,12,저가,식품,소주,담금소주,3517,135957,7926,0.4,4700,944000,14348.38343
481,C,12,저가,식품,소주,일반소주,3517,135957,7926,0.4,940,516000,3435.631345
482,C,12,저가,식품,소주,칵테일소주,3517,135957,7926,0.4,1010,212000,2448.643782
483,C,12,저가,식품,전통주,과실주/담금주,2839,79606,7926,0.4,1500,104000,5316.269385
484,C,12,저가,식품,전통주,기타전통주,2839,79606,7926,0.4,1800,73500,5374.13089
485,C,12,저가,식품,전통주,막걸리,2839,79606,7926,0.4,500,59400,2278.646179
486,C,12,저가,식품,전통주,일본술,2839,79606,7926,0.4,3920,38700,19166.34146
487,C,12,저가,식품,전통주,전통주세트,2839,79606,7926,0.4,5500,561000,33059.43299
488,C,12,저가,식품,전통주,중국술,2839,79606,7926,0.4,430,11700,2552.780749
489,C,12,저가,식품,전통주,청주,2839,79606,7926,0.4,1300,376320,4426.727455
490,C,14,저가,식품,가공분말류,곡물가루,3088,44803,7926,0.4,1200,66000,6047.828542
491,C,14,저가,식품,가공분말류,기타분말류,3088,44803,7926,0.4,150,152000,3193.49042
492,C,14,저가,식품,가공분말류,기타프리믹스,3088,44803,7926,0.4,500,109800,3859.175429
493,C,14,저가,식품,가공분말류,도넛가루/핫케이크가루,3088,44803,7926,0.4,1000,19800,3410.885033
494,C,14,저가,식품,가공분말류,밀가루,3088,44803,7926,0.4,500,255000,3105.02583
495,C,14,저가,식품,가공분말류,부침가루,3088,44803,7926,0.4,200,42150,2449.979689
496,C,14,저가,식품,가공분말류,빵가루,3088,44803,7926,0.4,1100,11960,3168.341709
497,C,14,저가,식품,가공분말류,빵믹스,3088,44803,7926,0.4,980,46000,3158.829787
498,C,14,저가,식품,가공분말류,아이스크림믹스,3088,44803,7926,0.4,400,25330,3887.902098
499,C,14,저가,식품,가공분말류,튀김가루,3088,44803,7926,0.4,500,227400,2722.588178
500,C,14,저가,식품,가공분말류,호떡믹스,3088,44803,7926,0.4,990,161100,2965.137085
501,C,14,저가,식품,케첩마요네즈,고기양념장,3354,68323,7926,0.4,740,2070000,3470.29535
502,C,14,저가,식품,케첩마요네즈,국물용소스,3354,68323,7926,0.4,1990,23920,3300.379747
