CUSTNO,Moneytary_가구인테리어/잡화_고가_증감여부,Moneytary_가구인테리어/잡화_저가_증감여부,Moneytary_가구인테리어/잡화_중가_증감여부,Moneytary_가전/레저취미/멀티샵_고가_증감여부,Moneytary_가전/레저취미/멀티샵_저가_증감여부,Moneytary_가전/레저취미/멀티샵_중가_증감여부,Moneytary_교육문화/아동_고가_증감여부,Moneytary_교육문화/아동_저가_증감여부,Moneytary_교육문화/아동_중가_증감여부,Moneytary_식품/생활_고가_증감여부,Moneytary_식품/생활_저가_증감여부,Moneytary_식품/생활_중가_증감여부,Moneytary_의류/이미용_고가_증감여부,Moneytary_의류/이미용_저가_증감여부,Moneytary_의류/이미용_중가_증감여부,Moneytary_침구/주방_고가_증감여부,Moneytary_침구/주방_저가_증감여부,Moneytary_침구/주방_중가_증감여부
351,4,2,2,0,1,4,0,0,1,4,1,1,3,1,3,4,1,3
352,2,1,4,1,0,2,0,0,0,1,2,2,2,0,4,2,1,2
353,0,4,0,0,0,0,4,0,4,3,4,4,0,2,1,0,4,0
354,0,1,0,0,4,0,0,4,1,3,2,4,0,4,4,0,4,0
355,0,3,4,4,0,3,0,0,0,4,1,3,4,1,4,0,0,0
356,0,0,0,0,0,2,1,0,4,4,0,1,2,1,2,3,0,4
357,0,4,0,4,4,4,4,4,4,4,4,2,0,2,1,0,1,0
358,4,4,4,4,0,4,0,0,4,4,0,3,3,0,3,4,0,3
359,4,1,1,2,0,4,4,0,0,3,1,2,1,4,1,1,1,0
360,0,4,0,0,4,4,0,2,1,2,1,2,0,1,0,0,1,4
361,3,1,2,1,1,4,0,1,1,2,3,1,1,0,1,1,1,0
362,0,0,4,0,0,4,0,0,0,2,4,1,0,1,4,0,4,0
363,4,1,3,3,0,1,4,4,3,2,0,1,1,4,3,3,0,1
364,4,3,0,0,4,4,0,0,1,4,4,4,4,4,4,4,2,4
365,4,4,1,3,3,1,0,1,4,1,3,3,1,3,2,2,3,2
366,0,4,0,0,1,0,0,3,0,3,2,4,4,1,4,0,3,0
367,2,2,4,0,0,0,0,0,0,2,2,2,2,1,4,1,2,2
368,0,4,4,0,4,2,4,4,4,3,4,3,4,4,4,4,1,1
369,4,4,2,2,0,3,0,0,1,2,0,4,4,0,4,3,0,1
370,0,2,0,0,2,4,0,1,1,4,3,3,0,3,1,0,4,0
371,0,4,1,0,3,0,1,4,1,1,1,1,0,2,0,0,3,0
372,0,4,4,4,0,0,0,1,1,3,2,3,0,4,4,0,2,0
373,4,1,4,0,0,0,0,0,3,4,1,3,1,1,4,0,1,4
374,4,4,1,1,0,4,0,0,1,2,0,2,3,0,2,1,0,4
375,0,3,0,0,0,0,4,2,4,4,2,4,2,1,2,0,2,0
376,0,2,0,0,1,0,0,0,0,4,2,3,0,1,0,0,1,0
377,2,3,2,1,0,2,0,1,4,2,1,3,4,0,4,4,0,3
378,4,1,1,1,0,2,0,0,1,4,1,3,1,0,2,4,1,3
379,4,1,1,0,0,3,0,0,1,2,0,3,1,0,3,4,0,3
380,0,4,4,0,0,0,0,0,0,4,3,4,0,0,4,0,4,0
381,0,3,4,4,0,4,0,0,1,4,0,3,2,0,4,4,0,1
382,2,0,0,0,1,0,1,0,1,3,1,4,1,0,4,1,0,0
383,0,3,0,1,0,4,0,0,3,4,0,4,3,0,2,4,0,1
384,0,1,0,0,1,4,0,1,3,3,3,3,0,1,1,0,2,0
385,0,0,4,4,0,0,0,0,0,4,1,3,0,1,4,0,1,4
386,1,3,1,2,0,1,0,0,1,2,4,3,3,1,2,1,4,2
387,4,1,4,2,0,4,0,0,1,2,2,4,1,4,1,4,4,4
388,4,2,1,1,0,4,0,0,1,4,1,1,3,0,3,4,0,2
389,0,4,0,1,0,4,0,3,4,2,2,1,2,3,4,4,2,0
390,0,0,0,0,4,4,0,0,3,2,2,3,0,3,4,0,2,1
391,3,2,4,3,2,4,0,3,1,2,1,2,4,3,3,3,2,3
392,0,4,0,0,0,4,0,0,0,1,4,1,0,0,0,0,3,0
393,3,4,2,4,0,4,0,0,0,3,0,4,3,4,3,1,0,1
394,1,4,0,0,0,4,0,0,1,2,3,2,2,0,3,0,0,3
395,0,4,4,0,2,0,0,2,0,2,1,2,0,1,0,0,3,4
396,0,2,0,0,0,0,0,0,0,4,1,3,3,4,4,4,1,4
397,0,1,0,0,2,4,0,2,0,2,1,2,0,2,1,4,2,1
398,3,1,3,4,0,3,0,0,3,2,4,3,4,4,1,2,0,3
399,2,2,0,0,0,4,0,0,2,4,4,4,2,0,4,0,0,1
400,4,1,2,1,0,4,0,0,4,3,4,2,2,4,3,4,4,1
401,1,3,1,2,0,3,0,0,3,1,0,1,2,0,1,2,0,1
402,0,4,3,1,0,3,0,0,4,2,1,2,1,0,1,0,0,3
403,0,0,0,0,4,0,0,1,0,1,2,3,1,2,3,0,1,0
404,4,3,1,3,0,2,0,1,1,3,3,2,2,2,3,4,1,2
405,0,2,2,0,0,3,0,0,2,2,0,1,4,0,3,4,0,2
406,0,3,0,0,0,0,0,1,4,3,3,2,0,3,4,0,1,0
407,4,2,3,1,0,2,0,0,4,1,0,4,3,0,4,1,0,2
408,3,3,2,3,0,4,4,0,4,2,1,1,3,0,1,1,0,0
409,1,2,4,2,0,1,1,4,3,2,4,4,2,0,3,3,0,3
410,0,0,0,0,0,0,0,0,0,1,3,3,0,3,0,0,2,0
411,1,3,2,3,0,4,2,0,1,1,1,1,2,0,2,2,0,0
412,3,1,1,3,0,4,0,4,2,3,2,4,1,2,2,1,4,3
413,1,1,4,4,0,0,0,0,2,3,2,2,1,1,3,4,4,1
414,1,4,4,2,4,0,0,4,1,3,4,4,3,3,4,0,4,1
415,0,4,0,0,4,0,0,0,0,4,4,2,0,4,4,0,1,0
416,2,1,1,1,0,1,0,0,0,4,1,4,4,4,3,1,1,2
417,1,3,4,0,0,3,0,0,2,4,1,3,2,0,4,3,0,2
418,0,1,0,0,1,4,0,0,0,2,4,4,0,2,4,0,3,3
419,4,3,4,4,0,0,0,0,0,4,0,2,3,0,4,0,0,4
420,0,2,0,4,3,4,0,0,0,4,4,3,3,1,4,4,3,4
421,3,4,3,1,3,3,4,2,3,2,3,2,2,2,3,0,2,3
422,0,4,4,0,0,4,0,0,1,4,3,4,4,4,4,0,0,4
423,0,2,3,0,0,3,0,0,3,2,1,2,1,0,2,4,0,0
424,0,0,0,0,0,0,0,0,4,4,2,3,0,0,0,0,4,0
425,0,1,0,0,4,2,0,1,0,2,3,3,4,4,3,4,3,0
426,4,3,3,4,4,4,0,4,4,3,4,4,4,4,4,1,4,4
427,0,2,0,0,0,1,0,0,0,2,1,1,1,1,1,1,0,3
428,1,2,4,1,0,3,0,0,1,3,0,1,2,0,1,1,0,4
429,0,3,0,0,0,0,0,0,0,3,2,4,4,4,2,0,0,1
430,0,4,4,2,0,3,0,0,2,3,1,4,2,0,3,1,0,1
431,0,3,0,0,0,1,0,0,0,2,3,2,3,0,1,1,0,4
432,2,4,0,1,1,4,0,0,0,2,1,4,4,2,4,3,2,3
433,2,1,4,2,0,2,4,4,3,1,1,1,3,4,2,3,1,4
434,4,2,4,0,1,1,2,0,1,2,4,1,3,4,1,3,4,3
435,0,4,4,0,0,4,0,0,0,4,4,3,2,0,1,4,4,4
436,0,2,0,3,0,3,0,0,1,4,0,3,3,0,3,4,0,4
437,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
438,2,4,4,1,0,4,0,1,0,4,2,3,3,4,4,2,4,1
439,0,1,0,0,4,0,0,0,0,4,4,4,0,3,0,0,4,0
440,2,2,4,4,0,3,0,0,2,3,0,2,2,0,1,0,0,0
441,4,2,3,4,4,4,0,0,0,3,1,2,4,4,4,2,1,3
442,0,1,0,0,4,0,1,2,1,4,2,3,0,2,0,0,3,0
443,0,3,4,0,0,0,0,0,3,4,4,1,4,0,4,2,0,4
444,4,3,2,1,4,2,4,3,3,1,4,3,1,4,4,2,1,1
445,0,0,0,0,0,0,0,0,0,3,3,3,0,4,4,0,4,0
446,0,3,0,0,0,0,0,0,1,1,2,2,4,2,1,0,2,1
447,0,4,3,0,4,0,1,4,3,2,1,2,2,1,1,4,1,0
448,4,4,2,4,1,4,4,0,4,4,4,2,4,1,4,3,4,4
449,4,1,1,4,1,4,0,1,0,4,1,3,3,4,3,4,3,0
450,2,2,4,0,0,1,0,2,1,3,4,3,4,4,4,4,1,1
451,4,2,1,0,0,3,0,2,2,4,2,2,1,3,1,4,1,1
452,0,1,0,0,3,0,1,0,2,4,4,4,0,4,0,0,4,0
453,4,3,3,4,0,4,0,0,4,4,4,4,4,4,4,4,3,3
454,0,1,0,0,0,4,0,1,4,1,3,3,0,2,2,0,3,3
455,2,1,0,0,0,1,0,0,0,1,4,3,1,0,0,0,3,0
456,0,2,0,0,1,0,0,0,0,2,2,1,4,1,4,0,1,0
457,1,3,3,0,0,4,0,0,0,2,3,3,2,4,3,3,2,4
458,0,0,0,0,0,0,0,1,0,2,3,2,0,4,1,0,4,4
459,1,2,3,0,0,0,0,0,4,3,0,3,2,1,4,1,0,3
461,0,4,0,0,0,0,0,0,0,3,2,4,0,0,0,3,0,4
462,1,4,2,4,0,2,0,0,1,3,1,1,3,0,3,2,1,0
463,2,1,1,0,0,3,0,0,4,3,0,2,2,0,3,4,0,3
464,0,3,1,0,0,2,1,1,1,4,4,4,4,4,2,4,4,4
465,0,2,1,4,2,1,0,3,4,2,2,2,1,1,2,4,3,1
466,4,4,1,2,0,4,0,0,1,2,1,2,4,0,3,2,1,1
467,3,1,0,1,4,2,0,0,0,2,3,4,1,4,1,2,3,1
468,0,2,3,2,3,1,0,0,1,2,1,3,4,4,3,1,4,4
469,4,1,4,1,0,0,0,0,0,4,4,1,2,0,4,4,0,3
470,0,1,0,0,2,0,0,0,0,3,2,4,4,3,4,0,4,4
471,4,3,4,4,0,3,1,0,4,4,4,4,4,0,4,1,4,3
472,0,0,0,0,1,0,0,1,1,3,3,3,0,1,1,0,1,0
473,0,1,1,0,1,3,0,3,0,1,1,3,0,4,0,0,2,0
474,4,1,2,1,0,1,2,2,3,3,3,3,1,2,2,4,4,1
475,4,4,4,1,0,2,0,1,4,3,1,2,1,4,1,1,2,3
476,0,4,0,0,0,0,0,0,0,2,2,3,0,0,0,0,3,0
477,4,4,4,2,0,3,2,4,3,2,1,1,2,4,4,1,0,1
478,3,4,1,3,1,4,0,0,0,2,2,4,3,4,3,4,2,4
479,0,4,0,0,0,0,0,4,4,3,4,3,0,3,4,3,4,4
480,4,1,2,3,0,1,0,4,0,1,2,2,3,1,2,1,3,1
481,1,1,1,0,4,1,0,0,1,2,3,1,3,1,4,0,3,4
482,0,0,0,0,0,0,0,0,0,2,4,4,4,2,4,0,4,0
483,4,3,4,1,4,0,0,0,0,3,0,3,4,0,3,1,0,4
484,4,2,1,4,0,1,0,0,3,4,1,2,1,0,2,3,0,4
485,1,1,4,1,0,0,0,0,1,2,0,1,1,0,4,2,0,3
486,3,4,3,4,0,4,0,0,0,4,0,4,2,0,4,3,0,2
487,0,3,0,0,0,0,0,4,0,3,3,3,1,4,0,0,1,0
488,0,1,0,0,0,4,0,0,0,2,3,3,0,4,0,0,3,0
489,4,3,4,1,4,1,0,0,3,4,2,3,1,0,1,1,0,4
490,0,3,1,4,0,1,0,0,0,4,4,3,3,0,4,0,0,2
491,0,1,4,3,3,4,0,4,1,4,3,1,0,0,4,0,2,0
492,2,4,2,0,0,4,0,0,0,2,4,4,4,0,4,3,0,3
493,0,0,0,0,0,0,0,4,0,2,2,3,0,4,1,0,1,0
494,0,4,2,4,0,4,0,0,4,3,4,3,3,0,4,4,0,4
495,0,1,0,0,2,0,0,0,0,4,3,1,0,0,1,1,3,0
496,0,1,1,0,0,1,0,1,0,2,1,2,1,4,1,0,3,1
497,0,3,1,0,1,4,0,3,1,3,3,2,0,2,3,0,1,0
498,0,2,1,0,4,2,0,0,0,2,1,1,1,4,1,0,3,1
499,0,1,0,0,0,0,0,4,0,1,1,3,0,1,1,0,3,1
500,0,2,0,1,4,3,0,0,1,2,4,3,2,4,4,0,2,2
501,0,4,4,0,4,4,4,4,2,4,4,4,2,0,4,0,0,1
502,1,4,1,1,3,1,0,0,3,2,3,3,4,0,1,3,3,2
503,2,4,0,4,4,4,0,3,3,3,1,1,2,2,2,3,3,4
504,2,4,3,2,0,2,1,0,4,4,4,3,3,3,3,2,2,2
505,3,1,2,0,3,1,0,1,0,3,2,3,1,4,4,3,2,4
506,0,4,2,4,4,4,0,0,0,1,1,2,4,1,3,0,2,0
507,1,2,4,0,0,0,0,0,0,4,1,3,2,0,3,4,0,2
508,4,4,0,0,1,1,0,1,4,1,1,1,2,2,4,1,4,1
509,4,1,4,1,0,4,0,0,2,3,1,1,3,0,4,2,0,4
510,4,3,4,1,1,4,0,0,4,4,1,3,1,4,4,0,4,4
511,0,1,1,0,3,1,0,3,3,3,4,3,0,3,4,1,2,0
512,0,1,0,0,4,1,0,4,0,2,4,2,0,2,3,0,3,0
513,4,1,1,4,0,0,0,0,0,4,0,3,2,0,2,4,0,1
514,0,0,0,0,0,0,0,0,0,3,3,3,1,4,0,0,1,0
515,3,2,4,4,0,0,0,0,0,2,0,3,3,1,1,0,0,4
516,0,1,3,0,4,0,0,0,0,3,3,3,1,3,0,0,1,1
517,0,3,0,0,0,1,0,0,0,4,1,3,2,0,0,4,0,2
518,4,4,3,0,0,1,0,4,4,4,4,3,1,4,2,1,0,2
519,0,1,1,0,1,3,0,0,4,0,1,3,4,1,3,0,1,0
520,4,3,3,1,0,2,0,4,1,4,4,4,1,0,4,1,0,3
521,3,1,2,2,2,1,0,1,0,1,1,3,2,4,4,2,1,4
522,0,3,4,0,3,0,0,0,0,4,1,3,0,4,1,4,4,0
523,0,3,0,0,4,0,0,0,0,2,3,3,0,4,0,0,2,0
524,0,4,1,0,1,0,0,0,4,1,2,2,4,1,4,4,2,4
525,1,2,0,0,0,4,0,0,4,1,0,3,4,0,4,3,0,4
526,1,3,2,4,1,4,1,0,2,2,2,3,1,4,2,4,1,3
527,0,4,0,0,0,0,0,0,0,4,4,4,0,0,4,0,0,0
528,0,1,0,0,0,0,0,0,0,3,3,3,0,1,0,0,3,0
529,4,3,3,0,0,2,0,4,0,2,4,3,2,1,2,4,1,4
530,0,3,4,0,0,2,0,0,0,2,3,3,4,0,3,4,1,1
531,4,4,0,4,0,0,0,0,4,4,3,4,4,4,4,4,4,4
532,4,0,2,1,0,4,0,4,2,2,0,1,1,0,3,3,0,1
533,0,4,0,0,1,0,0,4,0,2,1,2,0,1,3,0,3,0
534,0,0,4,0,0,1,0,0,0,1,0,4,0,0,4,4,0,0
535,2,3,3,4,0,4,0,0,0,1,2,2,2,0,1,3,0,1
536,0,1,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0
537,0,0,0,0,1,0,0,4,0,3,4,3,0,4,0,0,4,1
538,0,3,0,0,0,4,0,0,1,3,0,4,2,0,3,4,0,2
539,4,4,4,1,0,0,0,0,4,4,0,3,1,0,3,4,0,4
540,0,4,4,4,0,4,0,0,0,4,3,4,4,1,4,4,4,3
541,0,2,0,0,0,0,0,0,0,3,2,2,0,3,4,0,1,0
542,4,4,1,0,0,4,0,0,1,4,3,3,4,0,4,0,3,3
543,0,4,3,0,0,4,0,0,0,2,3,3,0,3,1,4,1,1
544,2,1,1,0,0,4,0,0,4,2,2,3,4,0,1,2,0,3
545,0,3,2,1,0,4,0,0,4,2,4,1,2,4,2,1,0,1
546,2,4,4,0,0,4,0,0,0,1,0,1,1,0,3,0,1,0
547,2,4,0,4,2,4,0,4,1,4,2,2,3,0,1,0,0,3
548,0,2,1,1,1,1,0,1,4,4,1,1,3,2,1,1,4,1
549,0,4,0,4,0,1,3,4,1,3,3,1,4,0,1,0,0,0
550,0,1,1,0,0,1,0,1,3,1,3,3,0,0,1,4,4,0
551,0,0,4,0,4,0,0,4,0,4,4,3,0,1,4,0,4,0
552,1,1,0,0,4,4,0,0,3,4,4,3,4,4,4,4,4,2
553,1,4,4,0,1,4,0,1,0,4,1,2,4,1,4,1,4,0
554,3,4,3,1,0,1,0,0,4,0,2,4,3,4,4,1,0,0
555,0,1,0,0,2,3,0,4,4,3,1,2,1,1,4,0,1,0
556,0,1,4,0,0,4,0,3,4,2,3,2,0,2,2,0,1,0
557,0,4,4,0,0,0,0,0,4,2,4,3,1,3,2,0,4,0
558,4,2,2,4,0,0,0,0,1,2,1,2,1,0,4,4,0,1
559,1,2,0,0,0,1,0,0,0,3,0,3,2,4,2,4,0,1
560,4,1,1,3,0,3,0,0,4,1,1,1,1,3,3,4,0,1
561,4,3,4,3,4,2,0,0,3,3,2,4,4,4,2,4,1,4
562,4,2,3,1,4,4,0,0,0,4,4,4,1,0,2,2,4,2
563,0,3,4,0,0,2,0,0,0,2,2,3,1,4,4,0,2,0
564,4,4,0,0,1,4,4,0,3,4,3,3,3,0,2,1,3,1
565,1,3,4,3,0,2,0,0,0,1,4,2,3,0,4,1,0,2
566,2,4,0,2,0,4,0,0,0,3,4,1,2,0,1,1,0,1
567,1,2,1,0,0,4,0,0,0,3,1,2,3,4,3,3,1,4
568,0,3,0,0,1,4,0,0,0,4,4,4,0,4,1,0,0,0
569,4,4,4,4,0,1,0,0,0,3,1,3,4,0,4,4,0,0
570,0,3,0,0,3,0,0,0,0,2,3,2,0,4,0,0,1,0
571,0,3,1,0,0,0,0,1,1,1,1,4,1,3,3,2,1,1
572,1,2,3,1,0,1,0,0,0,3,1,3,2,4,1,3,2,3
573,0,4,4,0,4,0,0,0,0,0,4,4,4,3,1,0,4,0
574,4,4,1,4,0,4,0,1,0,3,1,2,3,1,3,3,4,3
575,0,3,1,0,0,2,0,4,2,4,2,3,4,1,4,4,1,4
576,0,4,1,3,4,3,0,1,3,3,2,3,0,1,4,1,2,4
577,1,2,1,0,0,0,0,0,0,3,4,1,1,0,3,4,0,0
578,1,3,4,0,0,0,0,0,0,3,4,3,3,2,3,2,2,3
579,0,1,0,0,0,0,0,4,0,1,1,4,0,4,0,0,3,0
580,0,1,0,0,0,2,0,1,0,2,1,2,0,2,3,2,2,2
581,0,4,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0
582,0,3,4,4,0,4,0,0,0,3,2,4,4,4,4,4,3,4
583,0,4,0,0,0,0,0,0,0,2,3,2,0,2,0,0,4,0
584,0,1,1,0,0,4,0,0,1,3,2,2,3,4,2,4,4,4
585,2,4,2,3,1,4,0,0,0,3,4,2,3,0,4,1,1,0
586,4,2,4,1,0,3,0,4,1,4,4,3,3,0,3,1,0,1
587,0,2,1,4,0,1,0,0,0,4,0,2,4,0,4,1,0,0
588,2,2,4,4,2,1,0,0,0,4,1,1,4,1,4,2,3,3
589,1,1,2,3,0,3,0,3,0,4,2,1,2,1,2,4,3,4
590,0,4,4,0,1,4,0,0,0,4,2,1,4,0,0,0,1,0
591,0,3,0,0,3,0,0,0,0,2,3,2,4,1,4,0,4,0
592,0,1,4,0,0,0,0,0,0,4,2,2,4,0,4,0,0,0
593,0,1,4,3,0,1,0,0,3,4,0,4,4,0,4,4,0,3
594,4,4,2,4,0,0,0,0,4,4,4,4,2,0,4,4,0,4
595,1,1,1,0,0,4,0,0,0,4,1,4,2,4,3,0,1,0
596,0,3,2,1,0,1,0,1,1,1,1,2,1,1,3,1,1,0
597,2,3,0,0,0,1,0,0,1,3,1,3,4,0,3,3,1,3
598,4,3,1,0,0,3,0,0,0,4,4,3,4,0,4,0,1,1
599,1,2,1,1,1,4,0,0,1,2,4,4,1,4,1,3,3,2
600,0,4,0,0,3,4,0,1,1,3,3,3,0,2,1,1,3,1
601,0,1,3,0,0,4,0,0,0,4,0,1,1,0,3,4,0,0
602,4,1,1,3,0,1,0,0,0,3,0,1,1,0,4,4,0,1
603,4,2,3,0,0,2,0,0,0,4,1,4,2,4,3,0,0,4
604,4,4,3,4,0,4,0,0,4,2,4,4,4,0,3,1,0,3
605,0,2,0,0,1,0,0,0,0,4,4,2,0,0,0,0,3,0
606,3,4,0,4,0,4,1,4,4,4,4,2,3,0,4,3,0,2
607,1,4,4,0,0,4,0,0,0,3,4,3,4,0,0,1,0,2
608,2,1,4,0,2,4,1,2,1,2,1,2,3,3,4,4,4,4
609,0,0,0,0,4,0,0,4,0,1,1,2,0,2,2,0,4,0
610,4,0,0,4,0,1,0,0,0,3,0,4,1,0,4,0,0,0
611,0,4,2,0,0,2,0,0,0,4,4,4,3,0,3,1,0,4
612,0,4,2,4,0,3,0,0,3,3,4,3,2,0,4,1,0,4
613,1,2,4,0,4,1,0,4,1,3,2,2,3,3,1,3,2,0
614,4,4,2,4,0,4,0,0,4,1,1,4,3,0,3,3,0,4
615,4,4,3,2,0,1,0,0,4,2,1,2,3,4,3,4,0,4
616,0,1,0,0,3,0,0,4,0,3,2,3,0,3,0,0,3,0
617,1,4,3,1,0,3,0,0,1,2,2,4,3,4,1,3,4,4
618,2,4,3,4,3,3,0,1,4,2,2,1,4,0,4,4,0,4
619,0,4,0,0,4,0,0,1,2,3,2,3,0,4,0,0,4,4
620,0,1,3,0,0,4,0,1,4,4,1,4,3,0,4,4,0,4
621,0,2,1,0,4,0,0,1,0,1,3,2,0,4,0,0,3,1
622,4,4,2,4,0,4,0,4,4,4,1,3,2,1,4,2,4,3
623,0,1,0,0,4,0,3,1,3,3,4,3,0,4,1,0,2,0
624,0,4,0,0,3,0,0,0,0,2,2,2,0,1,1,0,1,0
625,4,3,4,0,0,4,0,0,0,4,1,4,1,0,1,4,0,2
626,0,4,0,0,1,4,0,4,0,3,4,4,0,2,4,0,2,0
627,1,1,0,0,0,0,0,0,4,2,2,3,4,1,1,4,4,3
628,0,1,0,0,2,1,0,0,1,2,3,2,0,3,1,0,2,2
629,0,4,1,0,2,0,0,3,1,2,2,3,1,4,4,3,3,0
630,3,2,4,0,0,2,0,0,4,4,0,3,1,0,1,4,0,3
631,3,4,3,0,0,2,1,0,1,2,4,4,2,0,4,2,0,3
632,0,4,1,0,0,4,0,0,0,3,1,3,0,0,1,3,0,2
633,0,3,3,0,2,4,0,0,1,3,4,1,1,3,3,0,4,0
634,1,2,2,4,0,3,0,0,4,1,0,1,1,0,1,0,0,0
635,3,2,4,2,0,2,0,0,1,3,3,3,1,1,3,1,2,1
636,1,2,1,1,4,4,0,0,4,1,4,3,4,4,4,2,4,4
637,0,1,1,0,0,4,0,1,2,2,3,2,1,1,3,1,3,2
638,4,2,4,0,0,4,0,4,0,1,4,3,4,4,4,2,4,3
639,0,1,0,4,0,1,1,1,1,1,3,1,1,0,1,1,1,1
640,1,3,3,3,0,3,0,0,0,2,4,4,3,3,4,3,2,4
641,2,2,3,4,0,4,0,0,0,4,4,2,2,4,2,3,4,1
642,1,1,4,4,0,4,0,0,4,3,3,3,4,0,3,1,0,4
643,2,2,1,0,0,0,0,0,0,1,2,1,2,3,4,4,0,2
644,0,3,4,0,4,4,0,0,0,4,3,2,4,4,4,0,4,4
645,3,4,3,2,0,1,0,4,3,4,1,4,1,4,2,3,1,3
646,0,2,0,0,3,1,0,1,4,2,4,3,0,2,1,0,3,4
647,0,3,0,0,2,0,0,0,0,3,2,2,0,4,1,0,2,0
648,1,1,2,1,0,4,0,0,0,4,0,4,3,0,2,1,0,4
649,0,1,2,0,0,1,4,0,2,4,0,2,3,0,1,1,0,0
650,0,1,0,0,0,0,0,0,1,3,1,1,0,1,1,0,2,1
651,4,2,4,1,0,2,0,0,4,1,0,4,4,0,3,1,0,3
652,0,2,3,0,0,4,0,0,0,4,4,4,2,0,1,2,0,3
653,0,3,0,0,0,1,0,2,4,2,1,3,1,3,4,0,1,0
654,0,1,0,3,0,1,0,0,4,2,2,3,1,1,4,3,1,1
655,0,1,4,0,2,0,0,0,0,3,2,3,1,2,0,0,2,1
656,1,1,4,4,0,4,0,1,1,4,0,4,2,1,2,1,0,2
657,2,3,4,4,0,1,0,0,4,4,4,2,1,4,4,2,4,4
658,1,2,1,0,0,2,0,0,1,2,2,1,2,1,3,2,1,4
659,0,4,0,0,1,0,0,0,0,2,3,2,0,4,0,0,4,0
660,0,2,0,0,0,0,0,0,0,3,3,2,0,1,0,0,2,0
661,4,1,3,4,0,4,0,0,3,2,3,1,3,4,2,0,1,3
662,0,2,0,0,4,1,0,0,1,4,4,3,0,1,0,0,3,0
663,0,0,0,0,4,0,0,0,0,3,2,2,0,0,0,0,2,0
664,1,4,4,1,0,1,0,0,3,4,4,3,3,0,3,0,0,4
665,0,1,0,0,4,0,0,4,0,2,3,3,3,2,4,0,2,0
666,0,4,0,0,4,0,0,0,0,3,2,2,0,1,0,0,4,0
667,0,1,0,0,1,1,0,0,0,2,2,3,1,4,1,4,1,0
668,0,4,0,0,1,0,0,0,4,4,4,3,0,3,0,0,1,0
669,0,4,4,4,0,4,0,0,0,3,4,4,4,4,4,4,0,4
670,0,4,4,2,0,4,0,0,4,4,4,3,2,1,3,1,1,0
671,0,1,1,0,0,4,0,1,2,3,4,3,0,3,2,0,3,0
672,0,2,2,1,0,1,0,0,0,2,4,4,2,1,4,1,0,4
673,0,2,3,0,0,4,0,0,1,3,0,2,2,0,4,4,1,3
674,1,4,3,4,0,4,0,0,2,2,1,1,3,0,3,4,0,3
675,0,3,1,0,1,0,0,4,4,2,4,3,4,3,4,4,4,0
676,4,1,1,3,0,2,1,1,4,2,0,3,4,0,1,4,0,1
677,1,4,0,0,4,0,0,2,4,2,3,3,1,1,4,0,2,0
678,0,0,0,0,0,0,0,2,0,1,1,2,1,1,0,0,1,0
679,0,4,0,0,1,0,0,0,0,2,2,2,0,1,0,0,1,0
680,0,4,0,1,0,4,2,0,4,4,2,3,0,3,3,0,4,0
681,3,1,1,0,0,1,0,0,1,2,0,3,1,0,2,0,0,4
682,0,0,0,0,1,0,0,0,0,4,3,3,0,1,0,0,3,0
683,0,1,4,0,3,0,0,1,0,4,4,3,0,2,1,0,2,4
684,0,4,1,0,0,0,0,0,0,1,0,4,1,0,4,0,0,0
685,0,3,0,0,3,4,0,0,0,3,2,2,0,4,0,0,2,0
686,2,3,3,0,0,0,0,0,3,4,4,2,2,0,3,0,4,0
687,0,4,4,0,0,4,0,0,2,4,4,4,4,0,4,4,0,3
688,0,2,0,0,0,3,0,1,0,2,1,2,0,3,1,0,4,0
689,0,3,4,0,0,4,0,0,3,4,0,3,3,0,2,2,0,4
690,0,3,3,0,0,4,0,1,3,2,1,4,4,4,2,1,0,4
691,4,2,1,2,0,0,0,0,3,4,3,3,3,1,1,1,2,1
692,0,4,4,4,1,1,0,4,0,3,3,4,4,3,4,0,3,0
693,4,1,4,4,1,4,0,0,1,2,4,2,2,4,1,3,2,3
694,4,1,4,1,4,4,4,0,0,3,4,2,1,1,1,2,3,2
695,0,3,4,0,0,2,0,0,0,3,4,4,1,0,4,4,1,1
696,0,3,4,0,0,4,0,0,0,1,0,4,1,0,3,4,0,1
697,4,1,4,1,0,4,0,0,1,4,1,1,4,1,2,0,0,0
698,3,4,4,4,0,4,0,0,0,4,1,4,2,1,1,4,1,2
699,0,1,0,0,2,1,0,1,2,2,2,2,3,1,1,4,1,0
700,0,2,0,0,2,0,0,0,0,2,4,4,0,0,1,4,3,0
701,1,2,2,4,3,4,0,0,4,1,2,3,1,0,4,3,1,1
702,0,1,1,0,2,3,0,0,0,2,1,2,4,3,4,0,2,1
703,4,2,2,4,0,4,0,0,1,3,0,4,3,0,4,2,0,2
704,4,2,2,2,4,2,0,0,4,4,0,4,3,0,2,2,0,2
705,0,4,0,0,4,1,0,0,0,2,1,2,0,3,1,0,3,0
706,0,0,4,0,0,0,0,1,0,2,2,2,1,3,4,0,3,1
707,3,4,4,3,0,1,0,0,0,3,4,3,4,0,3,4,4,4
708,1,1,4,2,4,2,0,0,0,2,2,3,1,4,1,2,3,1
